75941540932694197,t9_ch_global_call_in_uav_for_operator_mission_op2,QUEST,5,60,,
142381185360751578,t9_ch_global_complete_recon_objective_for_operator_mission_op2,QUEST,3,60,,
91166482120508320,t9_ch_global_ekia_tracker_for_operator_mission,QUEST,15,60,,
95492371033843568,t9_ch_global_knife_loadout_kill_for_operator_mission_op2,QUEST,5,60,,
121672100153156468,t9_ch_global_ekia_assault_for_operator_mission,QUEST,25,90,,
129584495424277597,t9_ch_global_ekia_downed_for_operator_mission,QUEST,10,90,,
103826480910777807,t9_ch_global_resupply_teammates_for_operator_mission,QUEST,20,90,,
113741507564581499,t9_ch_global_kill_enemy_who_killed_teammate_for_operator_mission,QUEST,5,90,,
85075668501858666,t9_ch_global_satchel_charge_kill_for_operator_mission,QUEST,5,100,,
132186168921285142,t9_ch_global_complete_wz_bounty_contracts_for_operator_mission,QUEST,5,100,,
140408305422134924,t9_ch_global_molotov_kill_for_operator_mission,QUEST,5,100,,
143989727656269300,t9_ch_global_destroy_vehicle_for_operator_mission_op2,QUEST,5,100,,
122709765860718488,t9_ch_acog_kills,RETICLE,500,,,
100813048766690775,t9_ch_dualoptic_kills,RETICLE,500,,,
90526958700415716,t9_ch_elo_kills,RETICLE,500,,,
140699537283898591,t9_ch_elo2_kills,RETICLE,500,,,
98503915400246214,t9_ch_elo3_kills,RETICLE,500,,,
138060219431196705,t9_ch_holo_kills,RETICLE,500,,,
115353800867116622,t9_ch_reddot_kills,RETICLE,500,,,
109320074261658014,t9_ch_reflex_kills,RETICLE,500,,,
82256950145030450,t9_ch_reflex2_kills,RETICLE,500,,,
128319400495714845,t9_ch_reflex3_kills,RETICLE,500,,,
132475985621373509,t9_ch_reflex4_kills,RETICLE,500,,,
124606668626543730,t9_ch_scope3x_kills,RETICLE,500,,,
79761597839733725,t9_ch_scope4x_kills,RETICLE,500,,,
111628225257849835,t9_ch_global_weapons_mastery,GUNSMITH,9,,,
92106136438377572,t9_ch_weapon_assault_ekia,GUNSMITH,1000,,,
130947465255032883,t9_ch_weapon_assault_challenges_completed,GUNSMITH,5,,,
101132364675974612,t9_ch_ar_standard_t9_ekia_for_weapon_mastery,GUNSMITH,500,,iw8_ar_t9standard,
110020441475189809,t9_ch_ar_standard_t9_weapon_mastery_weapon_master,GUNSMITH,1,,iw8_ar_t9standard,
110329503986949611,t9_ch_ar_standard_t9_ekia,GUNSMITH,300,1,iw8_ar_t9standard,
81722630608504970,t9_ch_ar_standard_t9_headshots,GUNSMITH,100,5,iw8_ar_t9standard,
79992001082025255,t9_ch_ar_standard_t9_killstreak_5,GUNSMITH,20,10,iw8_ar_t9standard,
124598765926226672,t9_ch_ar_standard_t9_longshot_kill,GUNSMITH,50,20,iw8_ar_t9standard,
83636564404983275,t9_ch_ar_standard_t9_kill_detected_stunned_blinded,GUNSMITH,75,30,iw8_ar_t9standard,
110895910035976764,t9_ch_ar_standard_t9_kill_enemy_taking_cover_from_you,GUNSMITH,50,40,iw8_ar_t9standard,
117132400619070991,t9_ch_ar_standard_t9_multikill_2,GUNSMITH,25,50,iw8_ar_t9standard,
105335436721942238,t9_ch_ar_standard_t9_challenges,GUNSMITH,35,,iw8_ar_t9standard,
110947722006002401,t9_ch_ar_standard_t9_challenges_completed,GUNSMITH,1,,iw8_ar_t9standard,
86100394168515511,t9_ch_ar_damage_t9_ekia_for_weapon_mastery,GUNSMITH,500,,iw8_ar_t9damage,
85876586008748881,t9_ch_ar_damage_t9_weapon_mastery_weapon_master,GUNSMITH,1,,iw8_ar_t9damage,
140203713240733856,t9_ch_ar_damage_t9_ekia,GUNSMITH,300,1,iw8_ar_t9damage,
90572998941100715,t9_ch_ar_damage_t9_headshots,GUNSMITH,100,5,iw8_ar_t9damage,
76394211296725370,t9_ch_ar_damage_t9_killstreak_5,GUNSMITH,20,10,iw8_ar_t9damage,
116568184974343643,t9_ch_ar_damage_t9_longshot_kill,GUNSMITH,50,20,iw8_ar_t9damage,
117137583480394150,t9_ch_ar_damage_t9_kill_detected_stunned_blinded,GUNSMITH,75,30,iw8_ar_t9damage,
136293697643887039,t9_ch_ar_damage_t9_kill_enemy_taking_cover_from_you,GUNSMITH,50,40,iw8_ar_t9damage,
86742124605325798,t9_ch_ar_damage_t9_multikill_2,GUNSMITH,25,50,iw8_ar_t9damage,
78967685605176595,t9_ch_ar_damage_t9_challenges,GUNSMITH,35,,iw8_ar_t9damage,
104762123190632210,t9_ch_ar_damage_t9_challenges_completed,GUNSMITH,1,,iw8_ar_t9damage,
96157412488064991,t9_ch_ar_mobility_t9_ekia_for_weapon_mastery,GUNSMITH,500,,iw8_ar_t9mobility,
128809958193143720,t9_ch_ar_mobility_t9_weapon_mastery_weapon_master,GUNSMITH,1,,iw8_ar_t9mobility,
129546096563563016,t9_ch_ar_mobility_t9_ekia,GUNSMITH,300,1,iw8_ar_t9mobility,
105882691654996973,t9_ch_ar_mobility_t9_headshots,GUNSMITH,100,5,iw8_ar_t9mobility,
73417613128321327,t9_ch_ar_mobility_t9_killstreak_5,GUNSMITH,20,10,iw8_ar_t9mobility,
137341186864171062,t9_ch_ar_mobility_t9_longshot_kill,GUNSMITH,50,20,iw8_ar_t9mobility,
72674475951956792,t9_ch_ar_mobility_t9_kill_detected_stunned_blinded,GUNSMITH,75,30,iw8_ar_t9mobility,
126648200930371021,t9_ch_ar_mobility_t9_kill_enemy_taking_cover_from_you,GUNSMITH,50,40,iw8_ar_t9mobility,
96447609075163761,t9_ch_ar_mobility_t9_multikill_2,GUNSMITH,25,50,iw8_ar_t9mobility,
143878972187650794,t9_ch_ar_mobility_t9_challenges,GUNSMITH,35,,iw8_ar_t9mobility,
89389282525510706,t9_ch_ar_mobility_t9_challenges_completed,GUNSMITH,1,,iw8_ar_t9mobility,
122136195306935598,t9_ch_ar_fastfire_t9_ekia_for_weapon_mastery,GUNSMITH,500,,iw8_ar_t9fastfire,
74348921569068605,t9_ch_ar_fastfire_t9_weapon_mastery_weapon_master,GUNSMITH,1,,iw8_ar_t9fastfire,
123318679191499040,t9_ch_ar_fastfire_t9_ekia,GUNSMITH,300,1,iw8_ar_t9fastfire,
108460470411979588,t9_ch_ar_fastfire_t9_headshots,GUNSMITH,100,5,iw8_ar_t9fastfire,
141914514550928955,t9_ch_ar_fastfire_t9_killstreak_5,GUNSMITH,20,10,iw8_ar_t9fastfire,
96319714440274285,t9_ch_ar_fastfire_t9_longshot_kill,GUNSMITH,50,20,iw8_ar_t9fastfire,
102900230383218338,t9_ch_ar_fastfire_t9_kill_detected_stunned_blinded,GUNSMITH,75,30,iw8_ar_t9fastfire,
85763759703397545,t9_ch_ar_fastfire_t9_kill_enemy_taking_cover_from_you,GUNSMITH,50,40,iw8_ar_t9fastfire,
72805916293390305,t9_ch_ar_fastfire_t9_multikill_2,GUNSMITH,25,50,iw8_ar_t9fastfire,
139066846024306636,t9_ch_ar_fastfire_t9_challenges,GUNSMITH,35,,iw8_ar_t9fastfire,
138526107866050122,t9_ch_ar_fastfire_t9_challenges_completed,GUNSMITH,1,,iw8_ar_t9fastfire,
131975491457099236,t9_ch_ar_accurate_t9_ekia_for_weapon_mastery,GUNSMITH,500,,iw8_ar_t9accurate,
141107536594104933,t9_ch_ar_accurate_t9_weapon_mastery_weapon_master,GUNSMITH,1,,iw8_ar_t9accurate,
80210958226765139,t9_ch_ar_accurate_t9_ekia,GUNSMITH,300,1,iw8_ar_t9accurate,
97950811517681878,t9_ch_ar_accurate_t9_headshots,GUNSMITH,100,5,iw8_ar_t9accurate,
128815992596373243,t9_ch_ar_accurate_t9_killstreak_5,GUNSMITH,20,10,iw8_ar_t9accurate,
105467148505302215,t9_ch_ar_accurate_t9_longshot_kill,GUNSMITH,50,20,iw8_ar_t9accurate,
139274743566135783,t9_ch_ar_accurate_t9_kill_detected_stunned_blinded,GUNSMITH,75,30,iw8_ar_t9accurate,
134865936015619337,t9_ch_ar_accurate_t9_kill_enemy_taking_cover_from_you,GUNSMITH,50,40,iw8_ar_t9accurate,
79246249743297074,t9_ch_ar_accurate_t9_multikill_2,GUNSMITH,25,50,iw8_ar_t9accurate,
82753610496115536,t9_ch_ar_accurate_t9_challenges,GUNSMITH,35,,iw8_ar_t9accurate,
81801291194391218,t9_ch_ar_accurate_t9_challenges_completed,GUNSMITH,1,,iw8_ar_t9accurate,
106428885502896146,t9_ch_ar_fasthandling_t9_ekia_for_weapon_mastery,GUNSMITH,500,,iw8_ar_t9fasthandling,
115767464289953676,t9_ch_ar_fasthandling_t9_weapon_mastery_weapon_master,GUNSMITH,1,,iw8_ar_t9fasthandling,
77658466461744964,t9_ch_ar_fasthandling_t9_ekia,GUNSMITH,300,1,iw8_ar_t9fasthandling,
106957189783463552,t9_ch_ar_fasthandling_t9_headshots,GUNSMITH,100,5,iw8_ar_t9fasthandling,
140874571010500514,t9_ch_ar_fasthandling_t9_killstreak_5,GUNSMITH,20,10,iw8_ar_t9fasthandling,
81817620714792596,t9_ch_ar_fasthandling_t9_longshot_kill,GUNSMITH,50,20,iw8_ar_t9fasthandling,
122195112861791294,t9_ch_ar_fasthandling_t9_kill_detected_stunned_blinded,GUNSMITH,75,30,iw8_ar_t9fasthandling,
93250415916336729,t9_ch_ar_fasthandling_t9_kill_enemy_taking_cover_from_you,GUNSMITH,50,40,iw8_ar_t9fasthandling,
106145173601527255,t9_ch_ar_fasthandling_t9_multikill_2,GUNSMITH,25,50,iw8_ar_t9fasthandling,
138751749179254327,t9_ch_ar_fasthandling_t9_challenges,GUNSMITH,35,,iw8_ar_t9fasthandling,
116399581520856883,t9_ch_ar_fasthandling_t9_challenges_completed,GUNSMITH,1,,iw8_ar_t9fasthandling,
79232160627616102,t9_ch_weapon_smg_ekia,GUNSMITH,1000,,,
142803580414786441,t9_ch_weapon_smg_challenges_completed,GUNSMITH,5,,,
78130807372119172,t9_ch_smg_standard_t9_ekia_for_weapon_mastery,GUNSMITH,500,,iw8_sm_t9standard,
88485979647236194,t9_ch_smg_standard_t9_weapon_mastery_weapon_master,GUNSMITH,1,,iw8_sm_t9standard,
137311796019539455,t9_ch_smg_standard_t9_ekia,GUNSMITH,300,1,iw8_sm_t9standard,
79838843356180071,t9_ch_smg_standard_t9_headshots,GUNSMITH,75,5,iw8_sm_t9standard,
121097191339814510,t9_ch_smg_standard_t9_killstreak_5,GUNSMITH,20,10,iw8_sm_t9standard,
136087598052022420,t9_ch_smg_standard_t9_longshot_kill,GUNSMITH,50,20,iw8_sm_t9standard,
100137815327170914,t9_ch_smg_standard_t9_kill_detected_stunned_blinded,GUNSMITH,75,30,iw8_sm_t9standard,
116574200002357982,t9_ch_smg_standard_t9_point_blank_kill,GUNSMITH,75,40,iw8_sm_t9standard,
123004783285076765,t9_ch_smg_standard_t9_multikill_2,GUNSMITH,25,50,iw8_sm_t9standard,
127370045765649211,t9_ch_smg_standard_t9_challenges,GUNSMITH,35,,iw8_sm_t9standard,
122930832350653969,t9_ch_smg_standard_t9_challenges_completed,GUNSMITH,1,,iw8_sm_t9standard,
83497745024357129,t9_ch_smg_handling_t9_ekia_for_weapon_mastery,GUNSMITH,500,,iw8_sm_t9handling,
130788808793778863,t9_ch_smg_handling_t9_weapon_mastery_weapon_master,GUNSMITH,1,,iw8_sm_t9handling,
128694712002502156,t9_ch_smg_handling_t9_ekia,GUNSMITH,300,1,iw8_sm_t9handling,
79288838662297545,t9_ch_smg_handling_t9_headshots,GUNSMITH,75,5,iw8_sm_t9handling,
108811774804231130,t9_ch_smg_handling_t9_killstreak_5,GUNSMITH,20,10,iw8_sm_t9handling,
88269278865722716,t9_ch_smg_handling_t9_longshot_kill,GUNSMITH,50,20,iw8_sm_t9handling,
74223114362313665,t9_ch_smg_handling_t9_kill_detected_stunned_blinded,GUNSMITH,75,30,iw8_sm_t9handling,
85759430361525739,t9_ch_smg_handling_t9_point_blank_kill,GUNSMITH,75,40,iw8_sm_t9handling,
113492548327725157,t9_ch_smg_handling_t9_multikill_2,GUNSMITH,25,50,iw8_sm_t9handling,
117417594301187381,t9_ch_smg_handling_t9_challenges,GUNSMITH,35,,iw8_sm_t9handling,
83419371977244373,t9_ch_smg_handling_t9_challenges_completed,GUNSMITH,1,,iw8_sm_t9handling,
102987461219909977,t9_ch_smg_heavy_t9_ekia_for_weapon_mastery,GUNSMITH,500,,iw8_sm_t9heavy,
111768599787516924,t9_ch_smg_heavy_t9_weapon_mastery_weapon_master,GUNSMITH,1,,iw8_sm_t9heavy,
84327677435283829,t9_ch_smg_heavy_t9_ekia,GUNSMITH,300,1,iw8_sm_t9heavy,
120524187099548778,t9_ch_smg_heavy_t9_headshots,GUNSMITH,75,5,iw8_sm_t9heavy,
89616491329240759,t9_ch_smg_heavy_t9_killstreak_5,GUNSMITH,20,10,iw8_sm_t9heavy,
134276447023750723,t9_ch_smg_heavy_t9_longshot_kill,GUNSMITH,50,20,iw8_sm_t9heavy,
127997379093139908,t9_ch_smg_heavy_t9_kill_detected_stunned_blinded,GUNSMITH,75,30,iw8_sm_t9heavy,
109161127772400206,t9_ch_smg_heavy_t9_point_blank_kill,GUNSMITH,75,40,iw8_sm_t9heavy,
122757282400470884,t9_ch_smg_heavy_t9_multikill_2,GUNSMITH,25,50,iw8_sm_t9heavy,
79275865241649799,t9_ch_smg_heavy_t9_challenges,GUNSMITH,35,,iw8_sm_t9heavy,
114438358365755546,t9_ch_smg_heavy_t9_challenges_completed,GUNSMITH,1,,iw8_sm_t9heavy,
135018723858876614,t9_ch_smg_burst_t9_ekia_for_weapon_mastery,GUNSMITH,500,,iw8_sm_t9burst,
81381483039102788,t9_ch_smg_burst_t9_weapon_mastery_weapon_master,GUNSMITH,1,,iw8_sm_t9burst,
95766365268674950,t9_ch_smg_burst_t9_ekia,GUNSMITH,300,1,iw8_sm_t9burst,
124316757634514257,t9_ch_smg_burst_t9_headshots,GUNSMITH,75,5,iw8_sm_t9burst,
93546177522119137,t9_ch_smg_burst_t9_killstreak_5,GUNSMITH,20,10,iw8_sm_t9burst,
100797532282526334,t9_ch_smg_burst_t9_longshot_kill,GUNSMITH,50,20,iw8_sm_t9burst,
121820696677457489,t9_ch_smg_burst_t9_kill_detected_stunned_blinded,GUNSMITH,75,30,iw8_sm_t9burst,
89235322631934516,t9_ch_smg_burst_t9_point_blank_kill,GUNSMITH,75,40,iw8_sm_t9burst,
85714132589447917,t9_ch_smg_burst_t9_multikill_2,GUNSMITH,25,50,iw8_sm_t9burst,
89532367936135690,t9_ch_smg_burst_t9_challenges,GUNSMITH,35,,iw8_sm_t9burst,
141306555682603796,t9_ch_smg_burst_t9_challenges_completed,GUNSMITH,1,,iw8_sm_t9burst,
98377731709801761,t9_ch_smg_capacity_t9_ekia_for_weapon_mastery,GUNSMITH,500,,iw8_sm_t9capacity,
87341174256423650,t9_ch_smg_capacity_t9_weapon_mastery_weapon_master,GUNSMITH,1,,iw8_sm_t9capacity,
140802092319023840,t9_ch_smg_capacity_t9_ekia,GUNSMITH,300,1,iw8_sm_t9capacity,
86895824926325033,t9_ch_smg_capacity_t9_headshots,GUNSMITH,75,5,iw8_sm_t9capacity,
103426668802345242,t9_ch_smg_capacity_t9_killstreak_5,GUNSMITH,20,10,iw8_sm_t9capacity,
88997254237637470,t9_ch_smg_capacity_t9_longshot_kill,GUNSMITH,50,20,iw8_sm_t9capacity,
132473732497787679,t9_ch_smg_capacity_t9_kill_detected_stunned_blinded,GUNSMITH,75,30,iw8_sm_t9capacity,
72591387296213984,t9_ch_smg_capacity_t9_point_blank_kill,GUNSMITH,75,40,iw8_sm_t9capacity,
119227102834066505,t9_ch_smg_capacity_t9_multikill_2,GUNSMITH,25,50,iw8_sm_t9capacity,
96069036694865670,t9_ch_smg_capacity_t9_challenges,GUNSMITH,35,,iw8_sm_t9capacity,
120667564792169577,t9_ch_smg_capacity_t9_challenges_completed,GUNSMITH,1,,iw8_sm_t9capacity,
93914026336655270,t9_ch_smg_fastfire_t9_ekia_for_weapon_mastery,GUNSMITH,500,,iw8_sm_t9fastfire,
101128090131239760,t9_ch_smg_fastfire_t9_weapon_mastery_weapon_master,GUNSMITH,1,,iw8_sm_t9fastfire,
123760229324072337,t9_ch_smg_fastfire_t9_ekia,GUNSMITH,300,1,iw8_sm_t9fastfire,
141646296648209857,t9_ch_smg_fastfire_t9_headshots,GUNSMITH,75,5,iw8_sm_t9fastfire,
98036937892247862,t9_ch_smg_fastfire_t9_killstreak_5,GUNSMITH,20,10,iw8_sm_t9fastfire,
91801279963312151,t9_ch_smg_fastfire_t9_longshot_kill,GUNSMITH,50,20,iw8_sm_t9fastfire,
143534043303425302,t9_ch_smg_fastfire_t9_kill_detected_stunned_blinded,GUNSMITH,75,30,iw8_sm_t9fastfire,
89233688963630607,t9_ch_smg_fastfire_t9_point_blank_kill,GUNSMITH,75,40,iw8_sm_t9fastfire,
129788930261336208,t9_ch_smg_fastfire_t9_multikill_2,GUNSMITH,25,50,iw8_sm_t9fastfire,
107914600789246609,t9_ch_smg_fastfire_t9_challenges,GUNSMITH,35,,iw8_sm_t9fastfire,
104061505612299095,t9_ch_smg_fastfire_t9_challenges_completed,GUNSMITH,1,,iw8_sm_t9fastfire,
108199279166268307,t9_ch_weapon_tactical_ekia,GUNSMITH,1000,,,
77682846068514753,t9_ch_weapon_tactical_challenges_completed,GUNSMITH,4,,,
106474483427081081,t9_ch_tr_powerburst_t9_ekia_for_weapon_mastery,GUNSMITH,500,,iw8_sm_t9powerburst,
115127956444987150,t9_ch_tr_powerburst_t9_weapon_mastery_weapon_master,GUNSMITH,1,,iw8_sm_t9powerburst,
94819854379993884,t9_ch_tr_powerburst_t9_ekia,GUNSMITH,300,1,iw8_sm_t9powerburst,
83873588011984769,t9_ch_tr_powerburst_t9_headshots,GUNSMITH,100,5,iw8_sm_t9powerburst,
131795523914403776,t9_ch_tr_powerburst_t9_killstreak_5,GUNSMITH,20,10,iw8_sm_t9powerburst,
115494750660724174,t9_ch_tr_powerburst_t9_longshot_kill,GUNSMITH,50,20,iw8_sm_t9powerburst,
109910262311241430,t9_ch_tr_powerburst_t9_kill_detected_stunned_blinded,GUNSMITH,75,30,iw8_sm_t9powerburst,
99249332035140680,t9_ch_tr_powerburst_t9_kill_enemy_taking_cover_from_you,GUNSMITH,50,40,iw8_sm_t9powerburst,
121786533227729209,t9_ch_tr_powerburst_t9_multikill_2,GUNSMITH,25,50,iw8_sm_t9powerburst,
138494683831787772,t9_ch_tr_powerburst_t9_challenges,GUNSMITH,35,,iw8_sm_t9powerburst,
125055346345274892,t9_ch_tr_powerburst_t9_challenges_completed,GUNSMITH,1,,iw8_sm_t9powerburst,
75370731000920604,t9_ch_tr_longburst_t9_ekia_for_weapon_mastery,GUNSMITH,500,,iw8_ar_t9longburst,
100468930874341782,t9_ch_tr_longburst_t9_weapon_mastery_weapon_master,GUNSMITH,1,,iw8_ar_t9longburst,
74708756795837264,t9_ch_tr_longburst_t9_ekia,GUNSMITH,300,1,iw8_ar_t9longburst,
107169980065550800,t9_ch_tr_longburst_t9_headshots,GUNSMITH,100,5,iw8_ar_t9longburst,
104104279014787457,t9_ch_tr_longburst_t9_killstreak_5,GUNSMITH,20,10,iw8_ar_t9longburst,
96230262866957135,t9_ch_tr_longburst_t9_longshot_kill,GUNSMITH,50,20,iw8_ar_t9longburst,
135293110890022304,t9_ch_tr_longburst_t9_kill_detected_stunned_blinded,GUNSMITH,75,30,iw8_ar_t9longburst,
112221855318898295,t9_ch_tr_longburst_t9_kill_enemy_taking_cover_from_you,GUNSMITH,50,40,iw8_ar_t9longburst,
137922184505857551,t9_ch_tr_longburst_t9_multikill_2,GUNSMITH,25,50,iw8_ar_t9longburst,
122374736366809037,t9_ch_tr_longburst_t9_challenges,GUNSMITH,35,,iw8_ar_t9longburst,
113368285045832366,t9_ch_tr_longburst_t9_challenges_completed,GUNSMITH,1,,iw8_ar_t9longburst,
135525385318835235,t9_ch_tr_damagesemi_t9_ekia_for_weapon_mastery,GUNSMITH,500,,iw8_sn_t9damagesemi,
125861570982641178,t9_ch_tr_damagesemi_t9_weapon_mastery_weapon_master,GUNSMITH,1,,iw8_sn_t9damagesemi,
108371586336237218,t9_ch_tr_damagesemi_t9_ekia,GUNSMITH,300,1,iw8_sn_t9damagesemi,
90858117690343821,t9_ch_tr_damagesemi_t9_headshots,GUNSMITH,100,5,iw8_sn_t9damagesemi,
76669297390603870,t9_ch_tr_damagesemi_t9_killstreak_5,GUNSMITH,20,10,iw8_sn_t9damagesemi,
125494558255516242,t9_ch_tr_damagesemi_t9_longshot_kill,GUNSMITH,50,20,iw8_sn_t9damagesemi,
76622470031949738,t9_ch_tr_damagesemi_t9_kill_detected_stunned_blinded,GUNSMITH,75,30,iw8_sn_t9damagesemi,
107189948072076096,t9_ch_tr_damagesemi_t9_kill_enemy_taking_cover_from_you,GUNSMITH,50,40,iw8_sn_t9damagesemi,
77629643544439526,t9_ch_tr_damagesemi_t9_multikill_2,GUNSMITH,25,50,iw8_sn_t9damagesemi,
101838117498329163,t9_ch_tr_damagesemi_t9_challenges,GUNSMITH,35,,iw8_sn_t9damagesemi,
128496867969677562,t9_ch_tr_damagesemi_t9_challenges_completed,GUNSMITH,1,,iw8_sn_t9damagesemi,
125627819674533060,t9_ch_tr_precisionsemi_t9_ekia_for_weapon_mastery,GUNSMITH,500,,iw8_sn_t9damagesemi,
105056942973985879,t9_ch_tr_precisionsemi_t9_weapon_mastery_weapon_master,GUNSMITH,1,,iw8_sn_t9precisionsemi,
109183998373272429,t9_ch_tr_precisionsemi_t9_ekia,GUNSMITH,300,1,iw8_sn_t9precisionsemi,
137983668591865000,t9_ch_tr_precisionsemi_t9_headshots,GUNSMITH,100,5,iw8_sn_t9precisionsemi,
97627570491075478,t9_ch_tr_precisionsemi_t9_killstreak_5,GUNSMITH,20,10,iw8_sn_t9precisionsemi,
116946886956124737,t9_ch_tr_precisionsemi_t9_longshot_kill,GUNSMITH,50,20,iw8_sn_t9precisionsemi,
92381966864717729,t9_ch_tr_precisionsemi_t9_kill_detected_stunned_blinded,GUNSMITH,75,30,iw8_sn_t9precisionsemi,
81674099793845776,t9_ch_tr_precisionsemi_t9_kill_enemy_taking_cover_from_you,GUNSMITH,50,40,iw8_sn_t9precisionsemi,
104776075018482710,t9_ch_tr_precisionsemi_t9_multikill_2,GUNSMITH,25,50,iw8_sn_t9precisionsemi,
103639307296969035,t9_ch_tr_precisionsemi_t9_challenges,GUNSMITH,35,,iw8_sn_t9precisionsemi,
114282492919544553,t9_ch_tr_precisionsemi_t9_challenges_completed,GUNSMITH,1,,iw8_sn_t9precisionsemi,
117687078566091606,t9_ch_weapon_lmg_ekia,GUNSMITH,1000,1,,
133735125417187514,t9_ch_weapon_lmg_challenges_completed,GUNSMITH,3,5,,
80136951656436208,t9_ch_lmg_accurate_t9_ekia_for_weapon_mastery,GUNSMITH,500,10,iw8_lm_t9accurate,
132606678054187255,t9_ch_lmg_accurate_t9_weapon_mastery_weapon_master,GUNSMITH,1,20,iw8_lm_t9accurate,
114082507099623452,t9_ch_lmg_accurate_t9_ekia,GUNSMITH,300,30,iw8_lm_t9accurate,
137938899657982491,t9_ch_lmg_accurate_t9_headshots,GUNSMITH,100,40,iw8_lm_t9accurate,
86798378325003086,t9_ch_lmg_accurate_t9_killstreak_5,GUNSMITH,20,50,iw8_lm_t9accurate,
81306881202063617,t9_ch_lmg_accurate_t9_longshot_kill,GUNSMITH,50,,iw8_lm_t9accurate,
