55014,ch_br_season_2_week_2_5,CHALLENGE/BR_DAILY_DISCRIMINATING_TASTES,CHALLENGE/BR_DAILY_DISCRIMINATING_TASTES_DESC,3,5000,,1581444000,1586325600,2,,
55015,ch_br_season_2_week_2_6,CHALLENGE/BR_DAILY_WELL_PROTECTED,CHALLENGE/BR_DAILY_WELL_PROTECTED_DESC,18,5000,,1581444000,1586325600,2,,
55016,ch_br_season_2_week_2_7,CHALLENGE/BR_DAILY_UNKILLABLE,CHALLENGE/BR_DAILY_UNKILLABLE_DESC,3,5000,,1581444000,1586325600,2,,
55017,ch_br_season_2_week_2_8,CHALLENGE/BR_DAILY_PHILANTHROPIST,CHALLENGE/BR_DAILY_PHILANTHROPIST_DESC,6,5000,,1581444000,1586325600,2,,
55018,ch_br_season_2_week_2_9,CHALLENGE/BR_DAILY_TREASURE_HUNTER,CHALLENGE/BR_DAILY_TREASURE_HUNTER_DESC,30,10000,,1581444000,1586325600,2,,
55019,ch_br_season_2_week_2_10,CHALLENGE/BR_DAILY_THE_BIGGEST_BOOMS,CHALLENGE/BR_DAILY_THE_BIGGEST_BOOMS_DESC,6,10000,,1581444000,1586325600,2,,
55020,ch_br_season_2_week_3_1,CHALLENGE/BR_DAILY_DISCRIMINATING_TASTES,CHALLENGE/BR_DAILY_DISCRIMINATING_TASTES_DESC,3,2500,,1581444000,1586325600,2,,
55021,ch_br_season_2_week_3_2,CHALLENGE/BR_DAILY_CAREGIVER,CHALLENGE/BR_DAILY_CAREGIVER_DESC,5,2500,,1581444000,1586325600,2,,
55022,ch_br_season_2_week_3_3,CHALLENGE/BR_DAILY_SURVIVOR,CHALLENGE/BR_DAILY_SURVIVOR_DESC,60,2500,,1581444000,1586325600,2,min,
55023,ch_br_season_2_week_3_4,CHALLENGE/BR_DAILY_LETHAL_WITH_LEGENDARIES,CHALLENGE/BR_DAILY_LETHAL_WITH_LEGENDARIES_DESC,6,2500,,1581444000,1586325600,2,,
55024,ch_br_season_2_week_3_5,CHALLENGE/BR_DAILY_THE_BIGGEST_BOOMS,CHALLENGE/BR_DAILY_THE_BIGGEST_BOOMS_DESC,6,5000,,1581444000,1586325600,2,,
55025,ch_br_season_2_week_3_6,CHALLENGE/BR_DAILY_AMMO_DEALER,CHALLENGE/BR_DAILY_AMMO_DEALER_DESC,9,5000,,1581444000,1586325600,2,,
55026,ch_br_season_2_week_3_7,CHALLENGE/BR_DAILY_BOUNCEBACKALICIOUS,CHALLENGE/BR_DAILY_BOUNCEBACKALICIOUS_DESC,6,5000,,1581444000,1586325600,2,,
55027,ch_br_season_2_week_3_8,CHALLENGE/BR_DAILY_BEST_OF_THE_BEST,CHALLENGE/BR_DAILY_BEST_OF_THE_BEST_DESC,3,5000,,1581444000,1586325600,2,,
55028,ch_br_season_2_week_3_9,CHALLENGE/BR_DAILY_UNKILLABLE,CHALLENGE/BR_DAILY_UNKILLABLE_DESC,3,10000,,1581444000,1586325600,2,,
55029,ch_br_season_2_week_3_10,CHALLENGE/BR_DAILY_TAKING_INITIATIVE,CHALLENGE/BR_DAILY_TAKING_INITIATIVE_DESC,3,10000,,1581444000,1586325600,2,,
55030,ch_br_season_2_week_4_1,CHALLENGE/BR_DAILY_EXTERMINATE_WITH_EPICS,CHALLENGE/BR_DAILY_EXTERMINATE_WITH_EPICS_DESC,9,2500,,1581444000,1586325600,2,,
55031,ch_br_season_2_week_4_2,CHALLENGE/BR_DAILY_PHILANTHROPIST,CHALLENGE/BR_DAILY_PHILANTHROPIST_DESC,6,2500,,1581444000,1586325600,2,,
55032,ch_br_season_2_week_4_3,CHALLENGE/BR_DAILY_MISSION_FOCUSED,CHALLENGE/BR_DAILY_MISSION_FOCUSED_DESC,9,2500,,1581444000,1586325600,2,,
55033,ch_br_season_2_week_4_4,CHALLENGE/BR_DAILY_WELL_PROTECTED,CHALLENGE/BR_DAILY_WELL_PROTECTED_DESC,18,2500,,1581444000,1586325600,2,,
55034,ch_br_season_2_week_4_5,CHALLENGE/BR_DAILY_HAZARDOUS_WORK_ENVIRONMENT,CHALLENGE/BR_DAILY_HAZARDOUS_WORK_ENVIRONMENT_DESC,5,5000,,1581444000,1586325600,2,sec,
55035,ch_br_season_2_week_4_6,CHALLENGE/BR_DAILY_VEHICULAR_HOMMICIDE,CHALLENGE/BR_DAILY_VEHICULAR_HOMMICIDE_DESC,5,5000,,1581444000,1586325600,2,,
55036,ch_br_season_2_week_4_7,CHALLENGE/BR_DAILY_ARMS_DEALER,CHALLENGE/BR_DAILY_ARMS_DEALER_DESC,5,5000,,1581444000,1586325600,2,,
55037,ch_br_season_2_week_4_8,CHALLENGE/BR_DAILY_HOMMICIDAL_VEHICLE,CHALLENGE/BR_DAILY_HOMMICIDAL_VEHICLE_DESC,6,5000,,1581444000,1586325600,2,,
55038,ch_br_season_2_week_4_9,CHALLENGE/BR_DAILY_TREASURE_HUNTER,CHALLENGE/BR_DAILY_TREASURE_HUNTER_DESC,30,10000,,1581444000,1586325600,2,,
55039,ch_br_season_2_week_4_10,CHALLENGE/BR_DAILY_IN_CHARGE_OF_THE_YARD,CHALLENGE/BR_DAILY_IN_CHARGE_OF_THE_YARD_DESC,3,10000,,1581444000,1586325600,2,,
55040,ch_br_season_2_week_5_1,CHALLENGE/BR_DAILY_UNKILLABLE,CHALLENGE/BR_DAILY_UNKILLABLE_DESC,3,2500,,1581444000,1586325600,2,,
55041,ch_br_season_2_week_5_2,CHALLENGE/BR_DAILY_BOUNCEBACKALICIOUS,CHALLENGE/BR_DAILY_BOUNCEBACKALICIOUS_DESC,6,2500,,1581444000,1586325600,2,,
55042,ch_br_season_2_week_5_3,CHALLENGE/BR_DAILY_MISSION_FOCUSED,CHALLENGE/BR_DAILY_MISSION_FOCUSED_DESC,9,2500,,1581444000,1586325600,2,,
55043,ch_br_season_2_week_5_4,CHALLENGE/BR_DAILY_SURVIVOR,CHALLENGE/BR_DAILY_SURVIVOR_DESC,60,2500,,1581444000,1586325600,2,min,
55044,ch_br_season_2_week_5_5,CHALLENGE/BR_DAILY_VEHICULAR_HOMMICIDE,CHALLENGE/BR_DAILY_VEHICULAR_HOMMICIDE_DESC,5,5000,,1581444000,1586325600,2,,
55045,ch_br_season_2_week_5_6,CHALLENGE/BR_DAILY_PHILANTHROPIST,CHALLENGE/BR_DAILY_PHILANTHROPIST_DESC,6,5000,,1581444000,1586325600,2,,
55046,ch_br_season_2_week_5_7,CHALLENGE/BR_DAILY_ARMS_DEALER,CHALLENGE/BR_DAILY_ARMS_DEALER_DESC,5,5000,,1581444000,1586325600,2,,
55047,ch_br_season_2_week_5_8,CHALLENGE/BR_DAILY_DISCRIMINATING_TASTES,CHALLENGE/BR_DAILY_DISCRIMINATING_TASTES_DESC,3,5000,,1581444000,1586325600,2,,
55048,ch_br_season_2_week_5_9,CHALLENGE/BR_DAILY_TREASURE_HUNTER,CHALLENGE/BR_DAILY_TREASURE_HUNTER_DESC,30,10000,,1581444000,1586325600,2,,
55049,ch_br_season_2_week_5_10,CHALLENGE/BR_DAILY_EXTERMINATE_WITH_EPICS,CHALLENGE/BR_DAILY_EXTERMINATE_WITH_EPICS_DESC,9,10000,,1581444000,1586325600,2,,
55050,ch_br_season_2_week_6_1,CHALLENGE/BR_DAILY_IN_CHARGE_OF_THE_YARD,CHALLENGE/BR_DAILY_IN_CHARGE_OF_THE_YARD_DESC,3,2500,,1581444000,1586325600,2,,
55051,ch_br_season_2_week_6_2,CHALLENGE/BR_DAILY_THE_BIGGEST_BOOMS,CHALLENGE/BR_DAILY_THE_BIGGEST_BOOMS_DESC,6,2500,,1581444000,1586325600,2,,
55052,ch_br_season_2_week_6_3,CHALLENGE/BR_DAILY_CAREGIVER,CHALLENGE/BR_DAILY_CAREGIVER_DESC,5,2500,,1581444000,1586325600,2,,
55053,ch_br_season_2_week_6_4,CHALLENGE/BR_DAILY_HAZARDOUS_WORK_ENVIRONMENT,CHALLENGE/BR_DAILY_HAZARDOUS_WORK_ENVIRONMENT_DESC,5,2500,,1581444000,1586325600,2,sec,
55054,ch_br_season_2_week_6_5,CHALLENGE/BR_DAILY_AMMO_DEALER,CHALLENGE/BR_DAILY_AMMO_DEALER_DESC,9,5000,,1581444000,1586325600,2,,
55055,ch_br_season_2_week_6_6,CHALLENGE/BR_DAILY_HOMMICIDAL_VEHICLE,CHALLENGE/BR_DAILY_HOMMICIDAL_VEHICLE_DESC,6,5000,,1581444000,1586325600,2,,
55056,ch_br_season_2_week_6_7,CHALLENGE/BR_DAILY_TAKING_INITIATIVE,CHALLENGE/BR_DAILY_TAKING_INITIATIVE_DESC,3,5000,,1581444000,1586325600,2,,
55057,ch_br_season_2_week_6_8,CHALLENGE/BR_DAILY_WELL_PROTECTED,CHALLENGE/BR_DAILY_WELL_PROTECTED_DESC,18,5000,,1581444000,1586325600,2,,
55058,ch_br_season_2_week_6_9,CHALLENGE/BR_DAILY_BEST_OF_THE_BEST,CHALLENGE/BR_DAILY_BEST_OF_THE_BEST_DESC,3,10000,,1581444000,1586325600,2,,
55059,ch_br_season_2_week_6_10,CHALLENGE/BR_DAILY_LETHAL_WITH_LEGENDARIES,CHALLENGE/BR_DAILY_LETHAL_WITH_LEGENDARIES_DESC,6,10000,,1581444000,1586325600,2,,
55060,ch_br_season_2_week_7_1,CHALLENGE/BR_DAILY_UNKILLABLE,CHALLENGE/BR_DAILY_UNKILLABLE_DESC,3,2500,,1581444000,1586325600,2,,
55061,ch_br_season_2_week_7_2,CHALLENGE/BR_DAILY_MISSION_FOCUSED,CHALLENGE/BR_DAILY_MISSION_FOCUSED_DESC,9,2500,,1581444000,1586325600,2,,
55062,ch_br_season_2_week_7_3,CHALLENGE/BR_DAILY_THE_BIGGEST_BOOMS,CHALLENGE/BR_DAILY_THE_BIGGEST_BOOMS_DESC,6,2500,,1581444000,1586325600,2,,
55063,ch_br_season_2_week_7_4,CHALLENGE/BR_DAILY_HOMMICIDAL_VEHICLE,CHALLENGE/BR_DAILY_HOMMICIDAL_VEHICLE_DESC,6,2500,,1581444000,1586325600,2,,
55064,ch_br_season_2_week_7_5,CHALLENGE/BR_DAILY_EXTERMINATE_WITH_EPICS,CHALLENGE/BR_DAILY_EXTERMINATE_WITH_EPICS_DESC,9,5000,,1581444000,1586325600,2,,
55065,ch_br_season_2_week_7_6,CHALLENGE/BR_DAILY_TREASURE_HUNTER,CHALLENGE/BR_DAILY_TREASURE_HUNTER_DESC,30,5000,,1581444000,1586325600,2,,
55066,ch_br_season_2_week_7_7,CHALLENGE/BR_DAILY_PHILANTHROPIST,CHALLENGE/BR_DAILY_PHILANTHROPIST_DESC,6,5000,,1581444000,1586325600,2,,
55067,ch_br_season_2_week_7_8,CHALLENGE/BR_DAILY_TAKING_INITIATIVE,CHALLENGE/BR_DAILY_TAKING_INITIATIVE_DESC,3,5000,,1581444000,1586325600,2,,
55068,ch_br_season_2_week_7_9,CHALLENGE/BR_DAILY_HAZARDOUS_WORK_ENVIRONMENT,CHALLENGE/BR_DAILY_HAZARDOUS_WORK_ENVIRONMENT_DESC,5,10000,,1581444000,1586325600,2,sec,
55069,ch_br_season_2_week_7_10,CHALLENGE/BR_DAILY_LETHAL_WITH_LEGENDARIES,CHALLENGE/BR_DAILY_LETHAL_WITH_LEGENDARIES_DESC,6,10000,,1581444000,1586325600,2,,
55070,ch_br_season_2_week_8_1,CHALLENGE/BR_DAILY_ARMS_DEALER,CHALLENGE/BR_DAILY_ARMS_DEALER_DESC,5,2500,,1581440400,1586325600,2,,
55071,ch_br_season_2_week_8_2,CHALLENGE/BR_DAILY_SURVIVOR,CHALLENGE/BR_DAILY_SURVIVOR_DESC,60,2500,,1581440400,1586325600,2,min,
55072,ch_br_season_2_week_8_3,CHALLENGE/BR_DAILY_IN_CHARGE_OF_THE_YARD,CHALLENGE/BR_DAILY_IN_CHARGE_OF_THE_YARD_DESC,3,2500,,1581440400,1586325600,2,,
55073,ch_br_season_2_week_8_4,CHALLENGE/BR_DAILY_VEHICULAR_HOMMICIDE,CHALLENGE/BR_DAILY_VEHICULAR_HOMMICIDE_DESC,5,2500,,1581440400,1586325600,2,,
55074,ch_br_season_2_week_8_5,CHALLENGE/BR_DAILY_WELL_PROTECTED,CHALLENGE/BR_DAILY_WELL_PROTECTED_DESC,18,5000,,1581440400,1586325600,2,,
55075,ch_br_season_2_week_8_6,CHALLENGE/BR_DAILY_BEST_OF_THE_BEST,CHALLENGE/BR_DAILY_BEST_OF_THE_BEST_DESC,3,5000,,1581440400,1586325600,2,,
55076,ch_br_season_2_week_8_7,CHALLENGE/BR_DAILY_DISCRIMINATING_TASTES,CHALLENGE/BR_DAILY_DISCRIMINATING_TASTES_DESC,3,5000,,1581440400,1586325600,2,,
55077,ch_br_season_2_week_8_8,CHALLENGE/BR_DAILY_CAREGIVER,CHALLENGE/BR_DAILY_CAREGIVER_DESC,5,5000,,1581440400,1586325600,2,,
55078,ch_br_season_2_week_8_9,CHALLENGE/BR_DAILY_BOUNCEBACKALICIOUS,CHALLENGE/BR_DAILY_BOUNCEBACKALICIOUS_DESC,6,10000,,1581440400,1586325600,2,,
55079,ch_br_season_2_week_8_10,CHALLENGE/BR_DAILY_AMMO_DEALER,CHALLENGE/BR_DAILY_AMMO_DEALER_DESC,9,10000,,1581440400,1586325600,2,,
55080,ch_br_season_3_week_1_1,CHALLENGE/BR_DAILY_LETHAL_WITH_LEGENDARIES,CHALLENGE/BR_DAILY_LETHAL_WITH_LEGENDARIES_DESC,6,10000,,1586325600,1591855200,3,,
55081,ch_br_season_3_week_1_2,CHALLENGE/BR_DAILY_TAKING_INITIATIVE,CHALLENGE/BR_DAILY_TAKING_INITIATIVE_DESC,3,10000,,1586325600,1591855200,3,,
55082,ch_br_season_3_week_1_3,CHALLENGE/BR_DAILY_ARMS_DEALER,CHALLENGE/BR_DAILY_ARMS_DEALER_DESC,5,10000,,1586325600,1591855200,3,,
55083,ch_br_season_3_week_1_4,CHALLENGE/BR_DAILY_BEST_OF_THE_BEST,CHALLENGE/BR_DAILY_BEST_OF_THE_BEST_DESC,3,10000,,1586325600,1591855200,3,,
55084,ch_br_season_3_week_1_5,CHALLENGE/BR_DAILY_BOUNCEBACKALICIOUS,CHALLENGE/BR_DAILY_BOUNCEBACKALICIOUS_DESC,6,10000,,1586325600,1591855200,3,,
55085,ch_br_season_3_week_1_6,CHALLENGE/BR_DAILY_WELL_PROTECTED,CHALLENGE/BR_DAILY_WELL_PROTECTED_DESC,18,10000,,1586325600,1591855200,3,,
55086,ch_br_season_3_week_1_7,CHALLENGE/BR_DAILY_HOMMICIDAL_VEHICLE,CHALLENGE/BR_DAILY_HOMMICIDAL_VEHICLE_DESC,6,10000,,1586325600,1591855200,3,,
55087,ch_br_season_3_week_1_8,CHALLENGE/BR_DAILY_IN_CHARGE_OF_THE_YARD,CHALLENGE/BR_DAILY_IN_CHARGE_OF_THE_YARD_DESC,3,10000,,1586325600,1591855200,3,,
55088,ch_br_season_3_week_1_9,CHALLENGE/BR_DAILY_CAREGIVER,CHALLENGE/BR_DAILY_CAREGIVER_DESC,5,10000,,1586325600,1591855200,3,,
55089,ch_br_season_3_week_1_10,CHALLENGE/BR_DAILY_AMMO_DEALER,CHALLENGE/BR_DAILY_AMMO_DEALER_DESC,9,10000,,1586325600,1591855200,3,,
55090,ch_br_season_3_week_2_1,CHALLENGE/BR_DAILY_DISCRIMINATING_TASTES,CHALLENGE/BR_DAILY_DISCRIMINATING_TASTES_DESC,3,10000,,1586278800,1591855200,3,,
55091,ch_br_season_3_week_2_2,CHALLENGE/BR_DAILY_HAZARDOUS_WORK_ENVIRONMENT,CHALLENGE/BR_DAILY_HAZARDOUS_WORK_ENVIRONMENT_DESC,5,10000,,1586278800,1591855200,3,sec,
55092,ch_br_season_3_week_2_3,CHALLENGE/BR_DAILY_UNKILLABLE,CHALLENGE/BR_DAILY_UNKILLABLE_DESC,3,10000,,1586278800,1591855200,3,,
55093,ch_br_season_3_week_2_4,CHALLENGE/BR_DAILY_VEHICULAR_HOMMICIDE,CHALLENGE/BR_DAILY_VEHICULAR_HOMMICIDE_DESC,5,10000,,1586278800,1591855200,3,,
55094,ch_br_season_3_week_2_5,CHALLENGE/BR_DAILY_TREASURE_HUNTER,CHALLENGE/BR_DAILY_TREASURE_HUNTER_DESC,30,10000,,1586278800,1591855200,3,,
55095,ch_br_season_3_week_2_6,CHALLENGE/BR_DAILY_MISSION_FOCUSED,CHALLENGE/BR_DAILY_MISSION_FOCUSED_DESC,9,10000,,1586278800,1591855200,3,,
55096,ch_br_season_3_week_2_7,CHALLENGE/BR_DAILY_THE_BIGGEST_BOOMS,CHALLENGE/BR_DAILY_THE_BIGGEST_BOOMS_DESC,6,10000,,1586278800,1591855200,3,,
55097,ch_br_season_3_week_2_8,CHALLENGE/BR_DAILY_EXTERMINATE_WITH_EPICS,CHALLENGE/BR_DAILY_EXTERMINATE_WITH_EPICS_DESC,9,10000,,1586278800,1591855200,3,,
55098,ch_br_season_3_week_2_9,CHALLENGE/BR_DAILY_PHILANTHROPIST,CHALLENGE/BR_DAILY_PHILANTHROPIST_DESC,6,10000,,1586278800,1591855200,3,,
55099,ch_br_season_3_week_2_10,CHALLENGE/BR_DAILY_SURVIVOR,CHALLENGE/BR_DAILY_SURVIVOR_DESC,60,10000,,1586278800,1591855200,3,min,
55100,ch_br_season_3_week_3_1,CHALLENGE/BR_DAILY_WELL_PROTECTED,CHALLENGE/BR_DAILY_WELL_PROTECTED_DESC,18,10000,,1586278800,1591855200,3,,
55101,ch_br_season_3_week_3_2,CHALLENGE/BR_DAILY_ARMS_DEALER,CHALLENGE/BR_DAILY_ARMS_DEALER_DESC,5,10000,,1586278800,1591855200,3,,
55102,ch_br_season_3_week_3_3,CHALLENGE/BR_DAILY_VEHICULAR_HOMMICIDE,CHALLENGE/BR_DAILY_VEHICULAR_HOMMICIDE_DESC,5,10000,,1586278800,1591855200,3,,
55103,ch_br_season_3_week_3_4,CHALLENGE/BR_DAILY_CAREGIVER,CHALLENGE/BR_DAILY_CAREGIVER_DESC,5,10000,,1586278800,1591855200,3,,
55104,ch_br_season_3_week_3_5,CHALLENGE/BR_DAILY_TAKING_INITIATIVE,CHALLENGE/BR_DAILY_TAKING_INITIATIVE_DESC,3,10000,,1586278800,1591855200,3,,
55105,ch_br_season_3_week_3_6,CHALLENGE/BR_DAILY_IN_CHARGE_OF_THE_YARD,CHALLENGE/BR_DAILY_IN_CHARGE_OF_THE_YARD_DESC,3,10000,,1586278800,1591855200,3,,
55106,ch_br_season_3_week_3_7,CHALLENGE/BR_DAILY_TREASURE_HUNTER,CHALLENGE/BR_DAILY_TREASURE_HUNTER_DESC,30,10000,,1586278800,1591855200,3,,
55107,ch_br_season_3_week_3_8,CHALLENGE/BR_DAILY_HOMMICIDAL_VEHICLE,CHALLENGE/BR_DAILY_HOMMICIDAL_VEHICLE_DESC,6,10000,,1586278800,1591855200,3,,
55108,ch_br_season_3_week_3_9,CHALLENGE/BR_DAILY_SURVIVOR,CHALLENGE/BR_DAILY_SURVIVOR_DESC,60,10000,,1586278800,1591855200,3,min,
55109,ch_br_season_3_week_3_10,CHALLENGE/BR_DAILY_BEST_OF_THE_BEST,CHALLENGE/BR_DAILY_BEST_OF_THE_BEST_DESC,3,10000,,1586278800,1591855200,3,,
55110,ch_br_season_3_week_4_1,CHALLENGE/BR_DAILY_EXTERMINATE_WITH_EPICS,CHALLENGE/BR_DAILY_EXTERMINATE_WITH_EPICS_DESC,9,10000,,1586278800,1591855200,3,,
55111,ch_br_season_3_week_4_2,CHALLENGE/BR_DAILY_PHILANTHROPIST,CHALLENGE/BR_DAILY_PHILANTHROPIST_DESC,6,10000,,1586278800,1591855200,3,,
55112,ch_br_season_3_week_4_3,CHALLENGE/BR_DAILY_LETHAL_WITH_LEGENDARIES,CHALLENGE/BR_DAILY_LETHAL_WITH_LEGENDARIES_DESC,6,10000,,1586278800,1591855200,3,,
55113,ch_br_season_3_week_4_4,CHALLENGE/BR_DAILY_UNKILLABLE,CHALLENGE/BR_DAILY_UNKILLABLE_DESC,3,10000,,1586278800,1591855200,3,,
55114,ch_br_season_3_week_4_5,CHALLENGE/BR_DAILY_HAZARDOUS_WORK_ENVIRONMENT,CHALLENGE/BR_DAILY_HAZARDOUS_WORK_ENVIRONMENT_DESC,5,10000,,1586278800,1591855200,3,sec,
55115,ch_br_season_3_week_4_6,CHALLENGE/BR_DAILY_AMMO_DEALER,CHALLENGE/BR_DAILY_AMMO_DEALER_DESC,9,10000,,1586278800,1591855200,3,,
55116,ch_br_season_3_week_4_7,CHALLENGE/BR_DAILY_DISCRIMINATING_TASTES,CHALLENGE/BR_DAILY_DISCRIMINATING_TASTES_DESC,3,10000,,1586278800,1591855200,3,,
55117,ch_br_season_3_week_4_8,CHALLENGE/BR_DAILY_BOUNCEBACKALICIOUS,CHALLENGE/BR_DAILY_BOUNCEBACKALICIOUS_DESC,6,10000,,1586278800,1591855200,3,,
55118,ch_br_season_3_week_4_9,CHALLENGE/BR_DAILY_THE_BIGGEST_BOOMS,CHALLENGE/BR_DAILY_THE_BIGGEST_BOOMS_DESC,6,10000,,1586278800,1591855200,3,,
55119,ch_br_season_3_week_4_10,CHALLENGE/BR_DAILY_MISSION_FOCUSED,CHALLENGE/BR_DAILY_MISSION_FOCUSED_DESC,9,10000,,1586278800,1591855200,3,,
55120,ch_br_season_3_week_5_1,CHALLENGE/BR_DAILY_SURVIVOR,CHALLENGE/BR_DAILY_SURVIVOR_DESC,60,10000,,1586278800,1591855200,3,min,
55121,ch_br_season_3_week_5_2,CHALLENGE/BR_DAILY_DISCRIMINATING_TASTES,CHALLENGE/BR_DAILY_DISCRIMINATING_TASTES_DESC,3,10000,,1586278800,1591855200,3,,
55122,ch_br_season_3_week_5_3,CHALLENGE/BR_DAILY_HAZARDOUS_WORK_ENVIRONMENT,CHALLENGE/BR_DAILY_HAZARDOUS_WORK_ENVIRONMENT_DESC,5,10000,,1586278800,1591855200,3,sec,
55123,ch_br_season_3_week_5_4,CHALLENGE/BR_DAILY_WELL_PROTECTED,CHALLENGE/BR_DAILY_WELL_PROTECTED_DESC,18,10000,,1586278800,1591855200,3,,
55124,ch_br_season_3_week_5_5,CHALLENGE/BR_DAILY_THE_BIGGEST_BOOMS,CHALLENGE/BR_DAILY_THE_BIGGEST_BOOMS_DESC,6,10000,,1586278800,1591855200,3,,
55125,ch_br_season_3_week_5_6,CHALLENGE/BR_DAILY_VEHICULAR_HOMMICIDE,CHALLENGE/BR_DAILY_VEHICULAR_HOMMICIDE_DESC,5,10000,,1586278800,1591855200,3,,
55126,ch_br_season_3_week_5_7,CHALLENGE/BR_DAILY_UNKILLABLE,CHALLENGE/BR_DAILY_UNKILLABLE_DESC,3,10000,,1586278800,1591855200,3,,
55127,ch_br_season_3_week_5_8,CHALLENGE/BR_DAILY_BOUNCEBACKALICIOUS,CHALLENGE/BR_DAILY_BOUNCEBACKALICIOUS_DESC,6,10000,,1586278800,1591855200,3,,
55128,ch_br_season_3_week_5_9,CHALLENGE/BR_DAILY_CAREGIVER,CHALLENGE/BR_DAILY_CAREGIVER_DESC,5,10000,,1586278800,1591855200,3,,
55129,ch_br_season_3_week_5_10,CHALLENGE/BR_DAILY_IN_CHARGE_OF_THE_YARD,CHALLENGE/BR_DAILY_IN_CHARGE_OF_THE_YARD_DESC,3,10000,,1586278800,1591855200,3,,
55130,ch_br_season_3_week_6_1,CHALLENGE/BR_DAILY_TAKING_INITIATIVE,CHALLENGE/BR_DAILY_TAKING_INITIATIVE_DESC,3,10000,,1586278800,1591855200,3,,
55131,ch_br_season_3_week_6_2,CHALLENGE/BR_DAILY_TREASURE_HUNTER,CHALLENGE/BR_DAILY_TREASURE_HUNTER_DESC,30,10000,,1586278800,1591855200,3,,
55132,ch_br_season_3_week_6_3,CHALLENGE/BR_DAILY_BEST_OF_THE_BEST,CHALLENGE/BR_DAILY_BEST_OF_THE_BEST_DESC,3,10000,,1586278800,1591855200,3,,
55133,ch_br_season_3_week_6_4,CHALLENGE/BR_DAILY_MISSION_FOCUSED,CHALLENGE/BR_DAILY_MISSION_FOCUSED_DESC,9,10000,,1586278800,1591855200,3,,
55134,ch_br_season_3_week_6_5,CHALLENGE/BR_DAILY_LETHAL_WITH_LEGENDARIES,CHALLENGE/BR_DAILY_LETHAL_WITH_LEGENDARIES_DESC,6,10000,,1586278800,1591855200,3,,
55135,ch_br_season_3_week_6_6,CHALLENGE/BR_DAILY_PHILANTHROPIST,CHALLENGE/BR_DAILY_PHILANTHROPIST_DESC,6,10000,,1586278800,1591855200,3,,
55136,ch_br_season_3_week_6_7,CHALLENGE/BR_DAILY_HOMMICIDAL_VEHICLE,CHALLENGE/BR_DAILY_HOMMICIDAL_VEHICLE_DESC,6,10000,,1586278800,1591855200,3,,
