453,ch_gs_ar_kilo433_attachment_4,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
454,ch_gs_ar_kilo433_attachment_5,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
455,ch_gs_ar_kilo433_attachment_6,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
456,ch_gs_ar_kilo433_attachment_7,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
457,ch_gs_ar_kilo433_attachment_8,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
458,ch_gs_ar_mcharlie_attachment_1,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
459,ch_gs_ar_mcharlie_attachment_2,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
460,ch_gs_ar_mcharlie_attachment_3,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
461,ch_gs_ar_mcharlie_attachment_4,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
462,ch_gs_ar_mcharlie_attachment_5,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
463,ch_gs_ar_mcharlie_attachment_6,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
464,ch_gs_ar_mcharlie_attachment_7,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
465,ch_gs_ar_mcharlie_attachment_8,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
466,ch_gs_ar_mike4_attachment_1,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
467,ch_gs_ar_mike4_attachment_2,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
468,ch_gs_ar_mike4_attachment_3,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
469,ch_gs_ar_mike4_attachment_4,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
470,ch_gs_ar_mike4_attachment_5,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
471,ch_gs_ar_mike4_attachment_6,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
472,ch_gs_ar_mike4_attachment_7,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
473,ch_gs_ar_mike4_attachment_8,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
474,ch_gs_ar_scharlie_attachment_1,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
475,ch_gs_ar_scharlie_attachment_2,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
476,ch_gs_ar_scharlie_attachment_3,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
477,ch_gs_ar_scharlie_attachment_4,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
478,ch_gs_ar_scharlie_attachment_5,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
479,ch_gs_ar_scharlie_attachment_6,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
480,ch_gs_ar_scharlie_attachment_7,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
481,ch_gs_ar_scharlie_attachment_8,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
482,ch_gs_lm_kilo121_attachment_1,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
483,ch_gs_lm_kilo121_attachment_2,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
484,ch_gs_lm_kilo121_attachment_3,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
485,ch_gs_lm_kilo121_attachment_4,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
486,ch_gs_lm_kilo121_attachment_5,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
487,ch_gs_lm_kilo121_attachment_6,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
488,ch_gs_lm_kilo121_attachment_7,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
489,ch_gs_lm_lima86_attachment_1,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
490,ch_gs_lm_lima86_attachment_2,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
491,ch_gs_lm_lima86_attachment_3,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
492,ch_gs_lm_lima86_attachment_4,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
493,ch_gs_lm_lima86_attachment_5,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
494,ch_gs_lm_lima86_attachment_6,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
495,ch_gs_lm_lima86_attachment_7,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
496,ch_gs_lm_mgolf34_attachment_1,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
497,ch_gs_lm_mgolf34_attachment_2,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
498,ch_gs_lm_mgolf34_attachment_3,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
499,ch_gs_lm_mgolf34_attachment_4,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
500,ch_gs_lm_mgolf34_attachment_5,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
501,ch_gs_lm_mgolf34_attachment_6,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
502,ch_gs_lm_mgolf34_attachment_7,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
503,ch_gs_lm_pkilo_attachment_1,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
504,ch_gs_lm_pkilo_attachment_2,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
505,ch_gs_lm_pkilo_attachment_3,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
506,ch_gs_lm_pkilo_attachment_4,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
507,ch_gs_lm_pkilo_attachment_5,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
508,ch_gs_lm_pkilo_attachment_6,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
509,ch_gs_lm_pkilo_attachment_7,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
510,ch_gs_pi_cpapa_attachment_1,CHALLENGE/NAME_NONE,CHALLENGE/AKIMBO_UNLOCK_CPAPA,5,1005048,0,
511,ch_gs_pi_cpapa_attachment_2,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
512,ch_gs_pi_cpapa_attachment_3,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
513,ch_gs_pi_cpapa_attachment_4,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
514,ch_gs_pi_cpapa_attachment_5,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
515,ch_gs_pi_decho_attachment_1,CHALLENGE/NAME_NONE,CHALLENGE/AKIMBO_UNLOCK_DECHO,5,1003048,0,
516,ch_gs_pi_decho_attachment_2,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
517,ch_gs_pi_decho_attachment_3,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
518,ch_gs_pi_decho_attachment_4,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
519,ch_gs_pi_decho_attachment_5,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
520,ch_gs_pi_golf21_attachment_1,CHALLENGE/NAME_NONE,CHALLENGE/AKIMBO_UNLOCK_GOLF21,5,1001048,0,
521,ch_gs_pi_golf21_attachment_2,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
522,ch_gs_pi_golf21_attachment_3,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
523,ch_gs_pi_golf21_attachment_4,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
524,ch_gs_pi_golf21_attachment_5,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
525,ch_gs_pi_mike1911_attachment_1,CHALLENGE/NAME_NONE,CHALLENGE/AKIMBO_UNLOCK_1911,5,1004048,0,
526,ch_gs_pi_mike1911_attachment_2,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
527,ch_gs_pi_mike1911_attachment_3,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
528,ch_gs_pi_mike1911_attachment_4,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
529,ch_gs_pi_mike1911_attachment_5,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
530,ch_gs_pi_papa320_attachment_1,CHALLENGE/NAME_NONE,CHALLENGE/AKIMBO_UNLOCK_PAPA320,5,1002048,0,
531,ch_gs_pi_papa320_attachment_2,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
532,ch_gs_pi_papa320_attachment_3,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
533,ch_gs_pi_papa320_attachment_4,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
534,ch_gs_pi_papa320_attachment_5,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
535,ch_gs_sh_charlie725_attachment_1,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
536,ch_gs_sh_charlie725_attachment_2,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
537,ch_gs_sh_charlie725_attachment_3,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
538,ch_gs_sh_charlie725_attachment_4,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
539,ch_gs_sh_charlie725_attachment_5,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
540,ch_gs_sh_dpapa12_attachment_1,CHALLENGE/NAME_NONE,CHALLENGE/DPAPA12_ATTACHMENT_UNLOCK_1,10,1034069,0,
541,ch_gs_sh_dpapa12_attachment_2,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
542,ch_gs_sh_dpapa12_attachment_3,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
543,ch_gs_sh_dpapa12_attachment_4,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
544,ch_gs_sh_dpapa12_attachment_5,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
545,ch_gs_sh_oscar12_attachment_1,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
546,ch_gs_sh_oscar12_attachment_2,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
547,ch_gs_sh_oscar12_attachment_3,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
548,ch_gs_sh_oscar12_attachment_4,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
549,ch_gs_sh_oscar12_attachment_5,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
550,ch_gs_sh_romeo870_attachment_1,CHALLENGE/NAME_NONE,CHALLENGE/ROMEO870_ATTACHMENT_UNLOCK_1,10,1037195,0,
551,ch_gs_sh_romeo870_attachment_2,CHALLENGE/NAME_NONE,CHALLENGE/ROMEO870_ATTACHMENT_UNLOCK_2,5,1037197,0,
552,ch_gs_sh_romeo870_attachment_3,CHALLENGE/NAME_NONE,CHALLENGE/ROMEO870_ATTACHMENT_UNLOCK_3,15,1037069,0,
553,ch_gs_sh_romeo870_attachment_4,CHALLENGE/NAME_NONE,CHALLENGE/ROMEO870_ATTACHMENT_UNLOCK_4,3,1037196,0,
554,ch_gs_sh_romeo870_attachment_5,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
555,ch_gs_sm_augolf_attachment_1,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
556,ch_gs_sm_augolf_attachment_2,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
557,ch_gs_sm_augolf_attachment_3,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
558,ch_gs_sm_augolf_attachment_4,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
559,ch_gs_sm_augolf_attachment_5,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
560,ch_gs_sm_augolf_attachment_6,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
561,ch_gs_sm_augolf_attachment_7,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
562,ch_gs_sm_beta_attachment_1,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
563,ch_gs_sm_beta_attachment_2,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
564,ch_gs_sm_beta_attachment_3,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
565,ch_gs_sm_beta_attachment_4,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
566,ch_gs_sm_beta_attachment_5,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
567,ch_gs_sm_beta_attachment_6,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
568,ch_gs_sm_beta_attachment_7,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
569,ch_gs_sm_mpapa5_attachment_1,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
570,ch_gs_sm_mpapa5_attachment_2,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
571,ch_gs_sm_mpapa5_attachment_3,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
572,ch_gs_sm_mpapa5_attachment_4,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
573,ch_gs_sm_mpapa5_attachment_5,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
574,ch_gs_sm_mpapa5_attachment_6,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
575,ch_gs_sm_mpapa5_attachment_7,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
576,ch_gs_sm_mpapa7_attachment_1,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
577,ch_gs_sm_mpapa7_attachment_2,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
578,ch_gs_sm_mpapa7_attachment_3,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
579,ch_gs_sm_mpapa7_attachment_4,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
580,ch_gs_sm_mpapa7_attachment_5,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
581,ch_gs_sm_mpapa7_attachment_6,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
582,ch_gs_sm_mpapa7_attachment_7,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
583,ch_gs_sm_papa90_attachment_1,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
584,ch_gs_sm_papa90_attachment_2,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
585,ch_gs_sm_papa90_attachment_3,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
586,ch_gs_sm_papa90_attachment_4,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
587,ch_gs_sm_papa90_attachment_5,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
588,ch_gs_sm_papa90_attachment_6,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
589,ch_gs_sm_papa90_attachment_7,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
590,ch_gs_sm_uzulu_attachment_1,CHALLENGE/NAME_NONE,CHALLENGE/BARREL_UNLOCK_UZULU,5,1011076,0,
591,ch_gs_sm_uzulu_attachment_2,CHALLENGE/NAME_NONE,CHALLENGE/CALCUST_UNLOCK_UZULU,5,1011069,0,
592,ch_gs_sm_uzulu_attachment_3,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
593,ch_gs_sm_uzulu_attachment_4,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
594,ch_gs_sm_uzulu_attachment_5,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
595,ch_gs_sm_uzulu_attachment_6,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
596,ch_gs_sm_uzulu_attachment_7,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
597,ch_gs_sn_alpha50_attachment_1,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
598,ch_gs_sn_alpha50_attachment_2,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
599,ch_gs_sn_alpha50_attachment_3,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
600,ch_gs_sn_alpha50_attachment_4,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
601,ch_gs_sn_alpha50_attachment_5,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
602,ch_gs_sn_delta_attachment_1,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
603,ch_gs_sn_delta_attachment_2,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
604,ch_gs_sn_delta_attachment_3,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
605,ch_gs_sn_delta_attachment_4,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
606,ch_gs_sn_delta_attachment_5,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
607,ch_gs_sn_hdromeo_attachment_1,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
608,ch_gs_sn_hdromeo_attachment_2,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
609,ch_gs_sn_hdromeo_attachment_3,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
610,ch_gs_sn_hdromeo_attachment_4,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
611,ch_gs_sn_hdromeo_attachment_5,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
612,ch_gs_sn_kilo98_attachment_1,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
613,ch_gs_sn_kilo98_attachment_2,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
614,ch_gs_sn_kilo98_attachment_3,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
615,ch_gs_sn_kilo98_attachment_4,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
616,ch_gs_sn_kilo98_attachment_5,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
617,ch_gs_sn_mike14_attachment_1,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
618,ch_gs_sn_mike14_attachment_2,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
619,ch_gs_sn_mike14_attachment_3,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
620,ch_gs_sn_mike14_attachment_4,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
621,ch_gs_sn_mike14_attachment_5,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
622,ch_gs_sn_sbeta_attachment_1,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
623,ch_gs_sn_sbeta_attachment_2,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
624,ch_gs_sn_sbeta_attachment_3,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
625,ch_gs_sn_sbeta_attachment_4,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
626,ch_gs_sn_sbeta_attachment_5,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,50,,100,
627,ch_gs_ar_akilo47_camo_01b,CHALLENGE/NAME_NONE,CHALLENGE/GS_KILLS,25|50|100|150|225|325|450|600|800,2016001|2016002|2016003|2016004|2016005|2016006|2016007|2016008|2016009,250|375|375|500|750|750|875|875|1250,
628,ch_gs_ar_akilo47_camo_02b,CHALLENGE/NAME_NONE,CHALLENGE/CAMO_HEADSHOTS_DESC,5|10|20|30|45|60|80|100|125,2016011|2016012|2016013|2016014|2016015|2016016|2016017|2016018|2016019,250|375|375|500|750|750|875|875|1250,
629,ch_gs_ar_akilo47_camo_03b,CHALLENGE/NAME_NONE,CHALLENGE/CAMO_STANCECHANGE_DESC,5|15|30|50|70|90|110|135|160,2016021|2016022|2016023|2016024|2016025|2016026|2016027|2016028|2016029,250|375|375|500|750|750|875|875|1250,
630,ch_gs_ar_akilo47_camo_04b,CHALLENGE/NAME_NONE,CHALLENGE/CAMO_HIPFIRE_DESC,5|10|15|20|25|35|45|60|75,2016031|2016032|2016033|2016034|2016035|2016036|2016037|2016038|2016039,250|375|375|500|750|750|875|875|1250,
631,ch_gs_ar_akilo47_camo_05b,CHALLENGE/NAME_NONE,CHALLENGE/CAMO_DISTANCESHOT_DESC,5|10|15|20|25|35|55|75|100,2016041|2016042|2016043|2016044|2016045|2016046|2016047|2016048|2016049,250|375|375|500|750|750|875|875|1250,
632,ch_gs_ar_akilo47_camo_06b,CHALLENGE/NAME_NONE,CHALLENGE/CAMO_MOUNTED_DESC,5|10|15|25|35|45|60|75|100,2016051|2016052|2016053|2016054|2016055|2016056|2016057|2016058|2016059,250|375|375|500|750|750|875|875|1250,
633,ch_gs_ar_akilo47_camo_07b,CHALLENGE/NAME_NONE,CHALLENGE/CAMO_FULLATTACHMENTS_DESC,10|20|30|50|70|90|120|150|180,2016061|2016062|2016063|2016064|2016065|2016066|2016067|2016068|2016069,250|375|375|500|750|750|875|875|1250,
634,ch_gs_ar_akilo47_camo_08b,CHALLENGE/NAME_NONE,CHALLENGE/CAMO_RELOADKILL_DESC,5|10|15|20|25|30|35|40|50,2016071|2016072|2016073|2016074|2016075|2016076|2016077|2016078|2016079,250|375|375|500|750|750|875|875|1250,
635,ch_gs_ar_akilo47_camo_09b,CHALLENGE/NAME_NONE,CHALLENGE/CAMO_NOATTACHMENTS_DESC,5|15|25|35|45|60|75|90|110,2016081|2016082|2016083|2016084|2016085|2016086|2016087|2016088|2016089,250|375|375|500|750|750|875|875|1250,
