62,dday_western_quip_4,dday_western,LUA_MENU/QUIP_DDAY_4,ui_loot_operator_quip_west_dday,ui_default_null,_40,1,QUIPS/DDAY_4,
63,dday_western_quip_5,dday_western,LUA_MENU/QUIP_DDAY_5,ui_loot_operator_quip_west_dday,ui_default_null,_50,1,QUIPS/DDAY_5,
64,dday_western_quip_6,dday_western,LUA_MENU/QUIP_DDAY_6,ui_loot_operator_quip_west_dday,ui_default_null,_60,1,QUIPS/DDAY_6,
65,dday_western_quip_7,dday_western,LUA_MENU/QUIP_DDAY_7,ui_loot_operator_quip_west_dday,ui_default_null,_70,1,QUIPS/DDAY_7,
66,dday_western_quip_8,dday_western,LUA_MENU/QUIP_DDAY_8,ui_loot_operator_quip_west_dday,ui_default_null,_80,1,QUIPS/DDAY_8,
67,dday_western_quip_9,dday_western,LUA_MENU/QUIP_DDAY_9,ui_loot_operator_quip_west_dday,ui_default_null,_90,1,QUIPS/DDAY_9,
68,dday_western_quip_10,dday_western,LUA_MENU/QUIP_DDAY_10,ui_loot_operator_quip_west_dday,ui_default_null,_100,1,QUIPS/DDAY_10,
69,charly_western_quip_1,charly_western,LUA_MENU/QUIP_CHARLY_1,ui_loot_operator_quip_west_charly,ui_default_null,_10,1,QUIPS/CHARLY_1,
70,charly_western_quip_2,charly_western,LUA_MENU/QUIP_CHARLY_2,ui_loot_operator_quip_west_charly,ui_default_null,_20,1,QUIPS/CHARLY_2,
71,charly_western_quip_3,charly_western,LUA_MENU/QUIP_CHARLY_3,ui_loot_operator_quip_west_charly,ui_default_null,_30,1,QUIPS/CHARLY_3,
5,charly_western_quip_4,charly_western,LUA_MENU/QUIP_CHARLY_4,ui_loot_operator_quip_west_charly,ui_default_null,_40,1,QUIPS/CHARLY_4,
72,charly_western_quip_5,charly_western,LUA_MENU/QUIP_CHARLY_5,ui_loot_operator_quip_west_charly,ui_default_null,_50,1,QUIPS/CHARLY_5,
73,charly_western_quip_6,charly_western,LUA_MENU/QUIP_CHARLY_6,ui_loot_operator_quip_west_charly,ui_default_null,_60,1,QUIPS/CHARLY_6,
74,charly_western_quip_7,charly_western,LUA_MENU/QUIP_CHARLY_7,ui_loot_operator_quip_west_charly,ui_default_null,_70,1,QUIPS/CHARLY_7,
75,charly_western_quip_8,charly_western,LUA_MENU/QUIP_CHARLY_8,ui_loot_operator_quip_west_charly,ui_default_null,_80,1,QUIPS/CHARLY_8,
76,charly_western_quip_9,charly_western,LUA_MENU/QUIP_CHARLY_9,ui_loot_operator_quip_west_charly,ui_default_null,_90,1,QUIPS/CHARLY_9,
77,charly_western_quip_10,charly_western,LUA_MENU/QUIP_CHARLY_10,ui_loot_operator_quip_west_charly,ui_default_null,_100,1,QUIPS/CHARLY_10,
78,alice_western_quip_1,alice_western,LUA_MENU/QUIP_ALICE_1,ui_loot_operator_quip_west_alice,ui_default_null,_10,1,QUIPS/ALICE_1,
79,alice_western_quip_2,alice_western,LUA_MENU/QUIP_ALICE_2,ui_loot_operator_quip_west_alice,ui_default_null,_20,1,QUIPS/ALICE_2,
80,alice_western_quip_3,alice_western,LUA_MENU/QUIP_ALICE_3,ui_loot_operator_quip_west_alice,ui_default_null,_30,1,QUIPS/ALICE_3,
81,alice_western_quip_4,alice_western,LUA_MENU/QUIP_ALICE_4,ui_loot_operator_quip_west_alice,ui_default_null,_40,1,QUIPS/ALICE_4,
6,alice_western_quip_5,alice_western,LUA_MENU/QUIP_ALICE_5,ui_loot_operator_quip_west_alice,ui_default_null,_50,1,QUIPS/ALICE_5,
82,alice_western_quip_6,alice_western,LUA_MENU/QUIP_ALICE_6,ui_loot_operator_quip_west_alice,ui_default_null,_60,1,QUIPS/ALICE_6,
83,alice_western_quip_7,alice_western,LUA_MENU/QUIP_ALICE_7,ui_loot_operator_quip_west_alice,ui_default_null,_70,1,QUIPS/ALICE_7,
84,alice_western_quip_8,alice_western,LUA_MENU/QUIP_ALICE_8,ui_loot_operator_quip_west_alice,ui_default_null,_80,1,QUIPS/ALICE_8,
85,alice_western_quip_9,alice_western,LUA_MENU/QUIP_ALICE_9,ui_loot_operator_quip_west_alice,ui_default_null,_90,1,QUIPS/ALICE_9,
86,alice_western_quip_10,alice_western,LUA_MENU/QUIP_ALICE_10,ui_loot_operator_quip_west_alice,ui_default_null,_100,1,QUIPS/ALICE_10,
87,syd_eastern_quip_1,syd_eastern,LUA_MENU/QUIP_SYD_1,ui_loot_operator_quip_east_syd,ui_default_null,_10,1,QUIPS/SYD_1,
88,syd_eastern_quip_2,syd_eastern,LUA_MENU/QUIP_SYD_2,ui_loot_operator_quip_east_syd,ui_default_null,_20,1,QUIPS/SYD_2,
89,syd_eastern_quip_3,syd_eastern,LUA_MENU/QUIP_SYD_3,ui_loot_operator_quip_east_syd,ui_default_null,_30,1,QUIPS/SYD_3,
7,syd_eastern_quip_4,syd_eastern,LUA_MENU/QUIP_SYD_4,ui_loot_operator_quip_east_syd,ui_default_null,_40,1,QUIPS/SYD_4,
90,syd_eastern_quip_5,syd_eastern,LUA_MENU/QUIP_SYD_5,ui_loot_operator_quip_east_syd,ui_default_null,_50,1,QUIPS/SYD_5,
91,syd_eastern_quip_6,syd_eastern,LUA_MENU/QUIP_SYD_6,ui_loot_operator_quip_east_syd,ui_default_null,_60,1,QUIPS/SYD_6,
92,syd_eastern_quip_7,syd_eastern,LUA_MENU/QUIP_SYD_7,ui_loot_operator_quip_east_syd,ui_default_null,_70,1,QUIPS/SYD_7,
93,syd_eastern_quip_8,syd_eastern,LUA_MENU/QUIP_SYD_8,ui_loot_operator_quip_east_syd,ui_default_null,_80,1,QUIPS/SYD_8,
94,syd_eastern_quip_9,syd_eastern,LUA_MENU/QUIP_SYD_9,ui_loot_operator_quip_east_syd,ui_default_null,_90,1,QUIPS/SYD_9,
95,syd_eastern_quip_10,syd_eastern,LUA_MENU/QUIP_SYD_10,ui_loot_operator_quip_east_syd,ui_default_null,_100,1,QUIPS/SYD_10,
96,bale_eastern_quip_1,bale_eastern,LUA_MENU/QUIP_BALE_1,ui_loot_operator_quip_east_bale,ui_default_null,_10,1,QUIPS/BALE_1,
8,bale_eastern_quip_2,bale_eastern,LUA_MENU/QUIP_BALE_2,ui_loot_operator_quip_east_bale,ui_default_null,_20,1,QUIPS/BALE_2,
97,bale_eastern_quip_3,bale_eastern,LUA_MENU/QUIP_BALE_3,ui_loot_operator_quip_east_bale,ui_default_null,_30,1,QUIPS/BALE_3,
98,bale_eastern_quip_4,bale_eastern,LUA_MENU/QUIP_BALE_4,ui_loot_operator_quip_east_bale,ui_default_null,_40,1,QUIPS/BALE_4,
99,bale_eastern_quip_5,bale_eastern,LUA_MENU/QUIP_BALE_5,ui_loot_operator_quip_east_bale,ui_default_null,_50,1,QUIPS/BALE_5,
100,bale_eastern_quip_6,bale_eastern,LUA_MENU/QUIP_BALE_6,ui_loot_operator_quip_east_bale,ui_default_null,_60,1,QUIPS/BALE_6,
101,bale_eastern_quip_7,bale_eastern,LUA_MENU/QUIP_BALE_7,ui_loot_operator_quip_east_bale,ui_default_null,_70,1,QUIPS/BALE_7,
102,bale_eastern_quip_8,bale_eastern,LUA_MENU/QUIP_BALE_8,ui_loot_operator_quip_east_bale,ui_default_null,_80,1,QUIPS/BALE_8,
103,bale_eastern_quip_9,bale_eastern,LUA_MENU/QUIP_BALE_9,ui_loot_operator_quip_east_bale,ui_default_null,_90,1,QUIPS/BALE_9,
104,bale_eastern_quip_10,bale_eastern,LUA_MENU/QUIP_BALE_10,ui_loot_operator_quip_east_bale,ui_default_null,_100,1,QUIPS/BALE_10,
105,domino_western_quip_1,domino_western,LUA_MENU/QUIP_DOMINO_1,ui_loot_operator_quip_west_domino,ui_default_null,_10,1,QUIPS/DOMINO_1,
106,domino_western_quip_2,domino_western,LUA_MENU/QUIP_DOMINO_2,ui_loot_operator_quip_west_domino,ui_default_null,_20,1,QUIPS/DOMINO_2,
107,domino_western_quip_3,domino_western,LUA_MENU/QUIP_DOMINO_3,ui_loot_operator_quip_west_domino,ui_default_null,_30,1,QUIPS/DOMINO_3,
9,domino_western_quip_4,domino_western,LUA_MENU/QUIP_DOMINO_4,ui_loot_operator_quip_west_domino,ui_default_null,_40,1,QUIPS/DOMINO_4,
108,domino_western_quip_5,domino_western,LUA_MENU/QUIP_DOMINO_5,ui_loot_operator_quip_west_domino,ui_default_null,_50,1,QUIPS/DOMINO_5,
109,domino_western_quip_6,domino_western,LUA_MENU/QUIP_DOMINO_6,ui_loot_operator_quip_west_domino,ui_default_null,_60,1,QUIPS/DOMINO_6,
110,domino_western_quip_7,domino_western,LUA_MENU/QUIP_DOMINO_7,ui_loot_operator_quip_west_domino,ui_default_null,_70,1,QUIPS/DOMINO_7,
111,domino_western_quip_8,domino_western,LUA_MENU/QUIP_DOMINO_8,ui_loot_operator_quip_west_domino,ui_default_null,_80,1,QUIPS/DOMINO_8,
112,domino_western_quip_9,domino_western,LUA_MENU/QUIP_DOMINO_9,ui_loot_operator_quip_west_domino,ui_default_null,_90,1,QUIPS/DOMINO_9,
113,domino_western_quip_10,domino_western,LUA_MENU/QUIP_DOMINO_10,ui_loot_operator_quip_west_domino,ui_default_null,_100,1,QUIPS/DOMINO_10,
114,otter_western_quip_1,otter_western,LUA_MENU/QUIP_OTTER_1,ui_loot_operator_quip_west_otter,ui_default_null,_10,1,QUIPS/OTTER_1,
115,otter_western_quip_2,otter_western,LUA_MENU/QUIP_OTTER_2,ui_loot_operator_quip_west_otter,ui_default_null,_20,1,QUIPS/OTTER_2,
116,otter_western_quip_3,otter_western,LUA_MENU/QUIP_OTTER_3,ui_loot_operator_quip_west_otter,ui_default_null,_30,1,QUIPS/OTTER_3,
117,otter_western_quip_4,otter_western,LUA_MENU/QUIP_OTTER_4,ui_loot_operator_quip_west_otter,ui_default_null,_40,1,QUIPS/OTTER_4,
118,otter_western_quip_5,otter_western,LUA_MENU/QUIP_OTTER_5,ui_loot_operator_quip_west_otter,ui_default_null,_50,1,QUIPS/OTTER_5,
119,otter_western_quip_6,otter_western,LUA_MENU/QUIP_OTTER_6,ui_loot_operator_quip_west_otter,ui_default_null,_60,1,QUIPS/OTTER_6,
120,otter_western_quip_7,otter_western,LUA_MENU/QUIP_OTTER_7,ui_loot_operator_quip_west_otter,ui_default_null,_70,1,QUIPS/OTTER_7,
121,otter_western_quip_8,otter_western,LUA_MENU/QUIP_OTTER_8,ui_loot_operator_quip_west_otter,ui_default_null,_80,1,QUIPS/OTTER_8,
10,otter_western_quip_9,otter_western,LUA_MENU/QUIP_OTTER_9,ui_loot_operator_quip_west_otter,ui_default_null,_90,1,QUIPS/OTTER_9,
122,otter_western_quip_10,otter_western,LUA_MENU/QUIP_OTTER_10,ui_loot_operator_quip_west_otter,ui_default_null,_100,1,QUIPS/OTTER_10,
11,quin_western_quip_1,quin_western,LUA_MENU/QUIP_QUINN_1,,ui_default_null,_10,1,QUIPS/QUINN_1,
123,quin_western_quip_2,quin_western,LUA_MENU/QUIP_QUINN_2,,ui_default_null,_20,1,QUIPS/QUINN_2,
124,quin_western_quip_3,quin_western,LUA_MENU/QUIP_QUINN_3,,ui_default_null,_30,1,QUIPS/QUINN_3,
125,quin_western_quip_4,quin_western,LUA_MENU/QUIP_QUINN_4,,ui_default_null,_40,1,QUIPS/QUINN_4,
126,quin_western_quip_5,quin_western,LUA_MENU/QUIP_QUINN_5,,ui_default_null,_50,1,QUIPS/QUINN_5,
127,quin_western_quip_6,quin_western,LUA_MENU/QUIP_QUINN_6,,ui_default_null,_60,1,QUIPS/QUINN_6,
128,quin_western_quip_7,quin_western,LUA_MENU/QUIP_QUINN_7,,ui_default_null,_70,1,QUIPS/QUINN_7,
129,quin_western_quip_8,quin_western,LUA_MENU/QUIP_QUINN_8,,ui_default_null,_80,1,QUIPS/QUINN_8,
130,quin_western_quip_9,quin_western,LUA_MENU/QUIP_QUINN_9,,ui_default_null,_90,1,QUIPS/QUINN_9,
131,quin_western_quip_10,quin_western,LUA_MENU/QUIP_QUINN_10,,ui_default_null,_100,1,QUIPS/QUINN_10,
12,kato_western_quip_1,kato_western,LUA_MENU/QUIP_KATO_1,,ui_default_null,_10,1,QUIPS/KATO_1,
131,kato_western_quip_2,kato_western,LUA_MENU/QUIP_KATO_2,,ui_default_null,_20,1,QUIPS/KATO_2,
132,kato_western_quip_3,kato_western,LUA_MENU/QUIP_KATO_3,,ui_default_null,_30,1,QUIPS/KATO_3,
133,kato_western_quip_4,kato_western,LUA_MENU/QUIP_KATO_4,,ui_default_null,_40,1,QUIPS/KATO_4,
134,kato_western_quip_5,kato_western,LUA_MENU/QUIP_KATO_5,,ui_default_null,_50,1,QUIPS/KATO_5,
135,kato_western_quip_6,kato_western,LUA_MENU/QUIP_KATO_6,,ui_default_null,_60,1,QUIPS/KATO_6,
136,kato_western_quip_7,kato_western,LUA_MENU/QUIP_KATO_7,,ui_default_null,_70,1,QUIPS/KATO_7,
137,kato_western_quip_8,kato_western,LUA_MENU/QUIP_KATO_8,,ui_default_null,_80,1,QUIPS/KATO_8,
138,kato_western_quip_9,kato_western,LUA_MENU/QUIP_KATO_9,,ui_default_null,_90,1,QUIPS/KATO_9,
139,kato_western_quip_10,kato_western,LUA_MENU/QUIP_KATO_10,,ui_default_null,_100,1,QUIPS/KATO_10,
13,zedra_western_quip_1,zedra_western,LUA_MENU/QUIP_ZEDRA_1,ui_loot_operator_quip_west_mara,ui_default_null,_10,1,QUIPS/ZEDRA_1,
140,zedra_western_quip_2,zedra_western,LUA_MENU/QUIP_ZEDRA_2,ui_loot_operator_quip_west_mara,ui_default_null,_20,1,QUIPS/ZEDRA_2,
141,zedra_western_quip_3,zedra_western,LUA_MENU/QUIP_ZEDRA_3,ui_loot_operator_quip_west_mara,ui_default_null,_30,1,QUIPS/ZEDRA_3,
142,zedra_western_quip_4,zedra_western,LUA_MENU/QUIP_ZEDRA_4,ui_loot_operator_quip_west_mara,ui_default_null,_40,1,QUIPS/ZEDRA_4,
143,zedra_western_quip_5,zedra_western,LUA_MENU/QUIP_ZEDRA_5,ui_loot_operator_quip_west_mara,ui_default_null,_50,1,QUIPS/ZEDRA_5,
144,zedra_western_quip_6,zedra_western,LUA_MENU/QUIP_ZEDRA_6,ui_loot_operator_quip_west_mara,ui_default_null,_60,1,QUIPS/ZEDRA_6,
145,zedra_western_quip_7,zedra_western,LUA_MENU/QUIP_ZEDRA_7,ui_loot_operator_quip_west_mara,ui_default_null,_70,1,QUIPS/ZEDRA_7,
146,zedra_western_quip_8,zedra_western,LUA_MENU/QUIP_ZEDRA_8,ui_loot_operator_quip_west_mara,ui_default_null,_80,1,QUIPS/ZEDRA_8,
147,zedra_western_quip_9,zedra_western,LUA_MENU/QUIP_ZEDRA_9,ui_loot_operator_quip_west_mara,ui_default_null,_90,1,QUIPS/ZEDRA_9,
148,zedra_western_quip_10,zedra_western,LUA_MENU/QUIP_ZEDRA_10,ui_loot_operator_quip_west_mara,ui_default_null,_100,1,QUIPS/ZEDRA_10,
149,golem_western_quip_1,golem_western,LUA_MENU/QUIP_GOLEM_1,ui_loot_operator_quip_west_golem,ui_default_null,_10,1,QUIPS/GOLEM_1,
150,golem_western_quip_2,golem_western,LUA_MENU/QUIP_GOLEM_2,ui_loot_operator_quip_west_golem,ui_default_null,_20,1,QUIPS/GOLEM_2,
151,golem_western_quip_3,golem_western,LUA_MENU/QUIP_GOLEM_3,ui_loot_operator_quip_west_golem,ui_default_null,_30,1,QUIPS/GOLEM_3,
152,golem_western_quip_4,golem_western,LUA_MENU/QUIP_GOLEM_4,ui_loot_operator_quip_west_golem,ui_default_null,_40,1,QUIPS/GOLEM_4,
153,golem_western_quip_5,golem_western,LUA_MENU/QUIP_GOLEM_5,ui_loot_operator_quip_west_golem,ui_default_null,_50,1,QUIPS/GOLEM_5,
154,golem_western_quip_6,golem_western,LUA_MENU/QUIP_GOLEM_6,ui_loot_operator_quip_west_golem,ui_default_null,_60,1,QUIPS/GOLEM_6,
155,golem_western_quip_7,golem_western,LUA_MENU/QUIP_GOLEM_7,ui_loot_operator_quip_west_golem,ui_default_null,_70,1,QUIPS/GOLEM_7,
14,golem_western_quip_8,golem_western,LUA_MENU/QUIP_GOLEM_8,ui_loot_operator_quip_west_golem,ui_default_null,_80,1,QUIPS/GOLEM_8,
156,golem_western_quip_9,golem_western,LUA_MENU/QUIP_GOLEM_9,ui_loot_operator_quip_west_golem,ui_default_null,_90,1,QUIPS/GOLEM_9,
157,golem_western_quip_10,golem_western,LUA_MENU/QUIP_GOLEM_10,ui_loot_operator_quip_west_golem,ui_default_null,_100,1,QUIPS/GOLEM_10,
15,farah_western_quip_1,farah_western,LUA_MENU/QUIP_FARAH_1,,ui_default_null,_10,1,QUIPS/FARAH_1,
158,farah_western_quip_2,farah_western,LUA_MENU/QUIP_FARAH_2,,ui_default_null,_20,1,QUIPS/FARAH_2,
159,farah_western_quip_3,farah_western,LUA_MENU/QUIP_FARAH_3,,ui_default_null,_30,1,QUIPS/FARAH_3,
160,farah_western_quip_4,farah_western,LUA_MENU/QUIP_FARAH_4,,ui_default_null,_40,1,QUIPS/FARAH_4,
161,farah_western_quip_5,farah_western,LUA_MENU/QUIP_FARAH_5,,ui_default_null,_50,1,QUIPS/FARAH_5,
162,farah_western_quip_6,farah_western,LUA_MENU/QUIP_FARAH_6,,ui_default_null,_60,1,QUIPS/FARAH_6,
163,farah_western_quip_7,farah_western,LUA_MENU/QUIP_FARAH_7,,ui_default_null,_70,1,QUIPS/FARAH_7,
164,farah_western_quip_8,farah_western,LUA_MENU/QUIP_FARAH_8,,ui_default_null,_80,1,QUIPS/FARAH_8,
165,farah_western_quip_9,farah_western,LUA_MENU/QUIP_FARAH_9,,ui_default_null,_90,1,QUIPS/FARAH_9,
166,farah_western_quip_10,farah_western,LUA_MENU/QUIP_FARAH_10,,ui_default_null,_100,1,QUIPS/FARAH_10,
16,ghost_western_quip_1,ghost_western,LUA_MENU/QUIP_GHOST_1,ui_loot_operator_quip_west_ghost,ui_default_null,_10,1,QUIPS/GHOST_1,
167,ghost_western_quip_2,ghost_western,LUA_MENU/QUIP_GHOST_2,ui_loot_operator_quip_west_ghost,ui_default_null,_20,1,QUIPS/GHOST_2,
168,ghost_western_quip_3,ghost_western,LUA_MENU/QUIP_GHOST_3,ui_loot_operator_quip_west_ghost,ui_default_null,_30,1,QUIPS/GHOST_3,
169,ghost_western_quip_4,ghost_western,LUA_MENU/QUIP_GHOST_4,ui_loot_operator_quip_west_ghost,ui_default_null,_40,1,QUIPS/GHOST_4,
170,ghost_western_quip_5,ghost_western,LUA_MENU/QUIP_GHOST_5,ui_loot_operator_quip_west_ghost,ui_default_null,_50,1,QUIPS/GHOST_5,
171,ghost_western_quip_6,ghost_western,LUA_MENU/QUIP_GHOST_6,ui_loot_operator_quip_west_ghost,ui_default_null,_60,1,QUIPS/GHOST_6,
172,ghost_western_quip_7,ghost_western,LUA_MENU/QUIP_GHOST_7,ui_loot_operator_quip_west_ghost,ui_default_null,_70,1,QUIPS/GHOST_7,
173,ghost_western_quip_8,ghost_western,LUA_MENU/QUIP_GHOST_8,ui_loot_operator_quip_west_ghost,ui_default_null,_80,1,QUIPS/GHOST_8,
174,ghost_western_quip_9,ghost_western,LUA_MENU/QUIP_GHOST_9,ui_loot_operator_quip_west_ghost,ui_default_null,_90,1,QUIPS/GHOST_9,
175,ghost_western_quip_10,ghost_western,LUA_MENU/QUIP_GHOST_10,ui_loot_operator_quip_west_ghost,ui_default_null,_100,1,QUIPS/GHOST_10,
17,lynch_western_quip_1,lynch_western,LUA_MENU/QUIP_RAINES_1,,ui_default_null,_10,1,QUIPS/LYNCH_1,
176,lynch_western_quip_2,lynch_western,LUA_MENU/QUIP_RAINES_2,,ui_default_null,_20,1,QUIPS/LYNCH_2,
177,lynch_western_quip_3,lynch_western,LUA_MENU/QUIP_RAINES_3,,ui_default_null,_30,1,QUIPS/LYNCH_3,
178,lynch_western_quip_4,lynch_western,LUA_MENU/QUIP_RAINES_4,,ui_default_null,_40,1,QUIPS/LYNCH_4,
179,lynch_western_quip_5,lynch_western,LUA_MENU/QUIP_RAINES_5,,ui_default_null,_50,1,QUIPS/LYNCH_5,
180,lynch_western_quip_6,lynch_western,LUA_MENU/QUIP_RAINES_6,,ui_default_null,_60,1,QUIPS/LYNCH_6,
181,lynch_western_quip_7,lynch_western,LUA_MENU/QUIP_RAINES_7,,ui_default_null,_70,1,QUIPS/LYNCH_7,
182,lynch_western_quip_8,lynch_western,LUA_MENU/QUIP_RAINES_8,,ui_default_null,_80,1,QUIPS/LYNCH_8,
183,lynch_western_quip_9,lynch_western,LUA_MENU/QUIP_RAINES_9,,ui_default_null,_90,1,QUIPS/LYNCH_9,
184,lynch_western_quip_10,lynch_western,LUA_MENU/QUIP_RAINES_10,,ui_default_null,_100,1,QUIPS/LYNCH_10,
18,hooper_western_quip_1,hooper_western,LUA_MENU/QUIP_HOOPER_1,,ui_default_null,_10,1,QUIPS/HOOPER_1,
185,hooper_western_quip_2,hooper_western,LUA_MENU/QUIP_HOOPER_2,,ui_default_null,_20,1,QUIPS/HOOPER_2,
186,hooper_western_quip_3,hooper_western,LUA_MENU/QUIP_HOOPER_3,,ui_default_null,_30,1,QUIPS/HOOPER_3,
187,hooper_western_quip_4,hooper_western,LUA_MENU/QUIP_HOOPER_4,,ui_default_null,_40,1,QUIPS/HOOPER_4,
188,hooper_western_quip_5,hooper_western,LUA_MENU/QUIP_HOOPER_5,,ui_default_null,_50,1,QUIPS/HOOPER_5,
189,hooper_western_quip_6,hooper_western,LUA_MENU/QUIP_HOOPER_6,,ui_default_null,_60,1,QUIPS/HOOPER_6,
190,hooper_western_quip_7,hooper_western,LUA_MENU/QUIP_HOOPER_7,,ui_default_null,_70,1,QUIPS/HOOPER_7,
