25,murphy_western_camo,murphy_western,LUA_MENU/OPERATOR_MURPHY_SKIN_7,body_mp_western_murphy_3_1_lod1,head_mp_western_murphy_3_1,ui_default_null,7,,250,body_mp_western_murphy_3_1_lod1,head_mp_western_murphy_3_1_blendshape,0,,1,STORE_FLAVOR/OPERATOR_MURPHY_WESTERN_O_FLAVOR,,,ui_loot_operator_west_thorne_3_1,0,0,,vestlight,,
26,murphy_western_british,murphy_western,LUA_MENU/OPERATOR_MURPHY_SKIN_8,body_mp_western_murphy_3_2_lod1,head_mp_western_murphy_3_2,ui_default_null,8,,1000,body_mp_western_murphy_3_2_lod1,head_mp_western_murphy_3_2_blendshape,0,,1,STORE_FLAVOR/OPERATOR_MURPHY_WESTERN_BRITISH_FLAVOR,,,ui_loot_operator_west_thorne_3_2,0,0,,vestlight,,
27,murphy_western_dayOfTheDead,murphy_western,LUA_MENU/OPERATOR_MURPHY_SKIN_9,body_mp_western_murphy_3_3_lod1,head_mp_western_murphy_3_3,ui_default_null,9,,5000,body_mp_western_murphy_3_3_lod1,head_mp_western_murphy_3_3_blendshape,0,,1,LUA_MENU/WYATT_DEFAULT_SKIN_DESC,,,ui_loot_operator_west_thorne_3_3,0,0,,vestlight,,
28,dday_western_basic,dday_western,LUA_MENU/OPERATOR_DDAY_SKIN_1,body_mp_western_dday_1_1_lod1,head_mp_western_dday_1_1,ui_default_null,1,,0,body_mp_western_dday_1_1_lod1,head_mp_western_dday_1_1_blendshape,1,,1,LUA_MENU/WYATT_DEFAULT_SKIN_DESC,,,ui_loot_operator_west_dday_1_1,-0.29,1,,vestlight,,
29,dday_western_a,dday_western,LUA_MENU/OPERATOR_DDAY_SKIN_2,body_mp_western_dday_1_2_lod1,head_mp_western_dday_1_2,ui_default_null,2,,50,body_mp_western_dday_1_2_lod1,head_mp_western_dday_1_2_blendshape,0,,1,LUA_MENU/WYATT_DEFAULT_SKIN_DESC,,,ui_loot_operator_west_dday_1_2,-0.29,1,,vestlight,,
30,dday_western_b,dday_western,LUA_MENU/OPERATOR_DDAY_SKIN_3,body_mp_western_dday_1_3_lod1,head_mp_western_dday_1_3,ui_default_null,3,,50,body_mp_western_dday_1_3_lod1,head_mp_western_dday_1_3_blendshape,0,,1,LUA_MENU/WYATT_DEFAULT_SKIN_DESC,,,ui_loot_operator_west_dday_1_3,0,1,,vestlight,,
31,dday_western_c,dday_western,LUA_MENU/OPERATOR_DDAY_SKIN_4,body_mp_western_dday_2_1_lod1,head_mp_western_dday_2_1,ui_default_null,4,,50,body_mp_western_dday_2_1_lod1,head_mp_western_dday_2_1_blendshape,0,,1,LUA_MENU/WYATT_DEFAULT_SKIN_DESC,,,ui_loot_operator_west_dday_2_1,-0.37,0,,vestlight,,
32,dday_western_d,dday_western,LUA_MENU/OPERATOR_DDAY_SKIN_5,body_mp_western_dday_2_2_lod1,head_mp_western_dday_2_2,ui_default_null,5,,250,body_mp_western_dday_2_2_lod1,head_mp_western_dday_2_2_blendshape,0,,1,LUA_MENU/WYATT_DEFAULT_SKIN_DESC,,,ui_loot_operator_west_dday_2_2,0,0,,vestlight,,
33,dday_western_e,dday_western,LUA_MENU/OPERATOR_DDAY_SKIN_6,body_mp_western_dday_2_3_lod1,head_mp_western_dday_2_3,ui_default_null,6,,250,body_mp_western_dday_2_3_lod1,head_mp_western_dday_2_3_blendshape,0,,1,STORE_FLAVOR/OPERATOR_DDAY_WESTERN_E_FLAVOR,,,ui_loot_operator_west_dday_2_3,-0.26,0,,vestlight,,
34,dday_western_f,dday_western,LUA_MENU/OPERATOR_DDAY_SKIN_7,body_mp_western_dday_3_1_lod1,head_mp_western_dday_3_1,ui_default_null,7,,250,body_mp_western_dday_3_1_lod1,head_mp_western_dday_3_1_blendshape,0,,1,STORE_FLAVOR/OPERATOR_DDAY_WESTERN_F_FLAVOR,,none,ui_loot_operator_west_dday_3_1,0,0,,vestlight,,
35,dday_western_g,dday_western,LUA_MENU/OPERATOR_DDAY_SKIN_8,body_mp_western_dday_3_2_lod1,head_mp_western_dday_3_2,ui_default_null,8,,1000,body_mp_western_dday_3_2_lod1,head_mp_western_dday_3_2_blendshape,0,,1,LUA_MENU/WYATT_DEFAULT_SKIN_DESC,,none,ui_loot_operator_west_dday_3_2,-0.16,0,,vestlight,,
36,dday_western_h,dday_western,LUA_MENU/OPERATOR_DDAY_SKIN_9,body_mp_western_dday_3_3_lod1,head_mp_western_dday_3_3,ui_default_null,9,,5000,body_mp_western_dday_3_3_lod1,head_mp_western_dday_3_3_blendshape,0,,1,LUA_MENU/WYATT_DEFAULT_SKIN_DESC,,none,ui_loot_operator_west_dday_3_3,0,0,,vestlight,,
37,charly_western_basic,charly_western,LUA_MENU/OPERATOR_CHARLY_SKIN_1,body_mp_western_charly_1_1_lod1,head_mp_western_charly_1_1,ui_default_null,1,,0,body_mp_western_charly_1_1_lod1,head_mp_western_charly_1_1_blendshape,1,,1,LUA_MENU/WYATT_DEFAULT_SKIN_DESC,,,ui_loot_operator_west_charly_1_1,0,1,,cloth,,
38,charly_western_turtle_a,charly_western,LUA_MENU/OPERATOR_CHARLY_SKIN_2,body_mp_western_charly_1_2_lod1,head_mp_western_charly_1_2,ui_default_null,2,,50,body_mp_western_charly_1_2_lod1,head_mp_western_charly_1_2_blendshape,0,,1,LUA_MENU/WYATT_DEFAULT_SKIN_DESC,,,ui_loot_operator_west_charly_1_2,-0.34,1,,cloth,,
39,charly_western_hoodie_b,charly_western,LUA_MENU/OPERATOR_CHARLY_SKIN_3,body_mp_western_charly_1_3_lod1,head_mp_western_charly_1_3,ui_default_null,3,,50,body_mp_western_charly_1_3_lod1,head_mp_western_charly_1_3_blendshape,0,,1,LUA_MENU/WYATT_DEFAULT_SKIN_DESC,,,ui_loot_operator_west_charly_1_3,-0.14,1,,cloth,,
40,charly_western_hoodie_c,charly_western,LUA_MENU/OPERATOR_CHARLY_SKIN_4,body_mp_western_charly_2_1_lod1,head_mp_western_charly_2_1,ui_default_null,4,,50,body_mp_western_charly_2_1_lod1,head_mp_western_charly_2_1_blendshape,0,,1,STORE_FLAVOR/OPERATOR_CHARLY_WESTERN_HOODIE_C_FLAVOR,,,ui_loot_operator_west_charly_2_1,-0.48,0,,cloth,,
41,charly_western_turtle_b,charly_western,LUA_MENU/OPERATOR_CHARLY_SKIN_5,body_mp_western_charly_2_2_lod1,head_mp_western_charly_2_2,ui_default_null,5,,250,body_mp_western_charly_2_2_lod1,head_mp_western_charly_2_2_blendshape,0,,1,LUA_MENU/WYATT_DEFAULT_SKIN_DESC,,,ui_loot_operator_west_charly_2_2,0,0,,cloth,,
42,charly_western_turtle_c,charly_western,LUA_MENU/OPERATOR_CHARLY_SKIN_6,body_mp_western_charly_2_3_lod1,head_mp_western_charly_2_3,ui_default_null,6,,250,body_mp_western_charly_2_3_lod1,head_mp_western_charly_2_3_blendshape,0,,1,LUA_MENU/WYATT_DEFAULT_SKIN_DESC,,,ui_loot_operator_west_charly_2_3,0,0,,cloth,,
43,charly_western_paint_a,charly_western,LUA_MENU/OPERATOR_CHARLY_SKIN_7,body_mp_western_charly_3_1_lod1,head_mp_western_charly_3_1,ui_default_null,7,,250,body_mp_western_charly_3_1_lod1,head_mp_western_charly_3_1_blendshape,0,,1,LUA_MENU/WYATT_DEFAULT_SKIN_DESC,,,ui_loot_operator_west_charly_3_1,-0.12,0,,cloth,,
44,charly_western_paint_b,charly_western,LUA_MENU/OPERATOR_CHARLY_SKIN_8,body_mp_western_charly_3_2_lod1,head_mp_western_charly_3_2,ui_default_null,8,,1000,body_mp_western_charly_3_2_lod1,head_mp_western_charly_3_2_blendshape,0,,1,LUA_MENU/WYATT_DEFAULT_SKIN_DESC,,,ui_loot_operator_west_charly_3_2,-0.19,0,,cloth,,
45,charly_western_paint_c,charly_western,LUA_MENU/OPERATOR_CHARLY_SKIN_9,body_mp_western_charly_3_3_lod1,head_mp_western_charly_3_3,ui_default_null,9,,5000,body_mp_western_charly_3_3_lod1,head_mp_western_charly_3_3_blendshape,0,,1,STORE_FLAVOR/OPERATOR_CHARLY_WESTERN_C_FLAVOR,,,ui_loot_operator_west_charly_3_3,-0.03,0,,cloth,,
46,alice_western_basic,alice_western,LUA_MENU/OPERATOR_ALICE_SKIN_1,body_mp_western_alice_1_1_lod1,head_mp_western_alice_1_1,ui_default_null,1,,0,body_mp_western_alice_1_1_lod1,head_mp_western_alice_1_1_blendshape,1,,1,LUA_MENU/WYATT_DEFAULT_SKIN_DESC,,,ui_loot_operator_west_alice_1_1,0,1,,cloth,,
47,alice_western_a,alice_western,LUA_MENU/OPERATOR_ALICE_SKIN_2,body_mp_western_alice_1_2_lod1,head_mp_western_alice_1_2,ui_default_null,2,,50,body_mp_western_alice_1_2_lod1,head_mp_western_alice_1_2_blendshape,0,,1,LUA_MENU/WYATT_DEFAULT_SKIN_DESC,,,ui_loot_operator_west_alice_1_2,0,1,,cloth,,
48,alice_western_b,alice_western,LUA_MENU/OPERATOR_ALICE_SKIN_3,body_mp_western_alice_1_3_lod1,head_mp_western_alice_1_3,ui_default_null,3,,50,body_mp_western_alice_1_3_lod1,head_mp_western_alice_1_3_blendshape,0,,1,LUA_MENU/WYATT_DEFAULT_SKIN_DESC,,,ui_loot_operator_west_alice_1_3,0,1,,cloth,,
49,alice_western_c,alice_western,LUA_MENU/OPERATOR_ALICE_SKIN_4,body_mp_western_alice_2_1_lod1,head_mp_western_alice_2_1,ui_default_null,4,,50,body_mp_western_alice_2_1_lod1,head_mp_western_alice_2_1_blendshape,0,,1,LUA_MENU/WYATT_DEFAULT_SKIN_DESC,,nvg_3,ui_loot_operator_west_alice_2_1,0,0,,cloth,,
50,alice_western_d,alice_western,LUA_MENU/OPERATOR_ALICE_SKIN_5,body_mp_western_alice_2_2_lod1,head_mp_western_alice_2_2,ui_default_null,5,,250,body_mp_western_alice_2_2_lod1,head_mp_western_alice_2_2_blendshape,0,,1,STORE_FLAVOR/OPERATOR_ALICE_WESTERN_D_FLAVOR,,nvg_3,ui_loot_operator_west_alice_2_2,0,0,,cloth,,
51,alice_western_e,alice_western,LUA_MENU/OPERATOR_ALICE_SKIN_6,body_mp_western_alice_2_3_lod1,head_mp_western_alice_2_3,ui_default_null,6,,250,body_mp_western_alice_2_3_lod1,head_mp_western_alice_2_3_blendshape,0,,1,LUA_MENU/WYATT_DEFAULT_SKIN_DESC,,nvg_3,ui_loot_operator_west_alice_2_3,0,0,,cloth,,
52,alice_western_f,alice_western,LUA_MENU/OPERATOR_ALICE_SKIN_7,body_mp_western_alice_3_1_lod1,head_mp_western_alice_3_1,ui_default_null,7,,250,body_mp_western_alice_3_1_lod1,head_mp_western_alice_3_1_blendshape,0,,1,LUA_MENU/WYATT_DEFAULT_SKIN_DESC,,nvg_3,ui_loot_operator_west_alice_3_1,0,0,,cloth,,
53,alice_western_g,alice_western,LUA_MENU/OPERATOR_ALICE_SKIN_8,body_mp_western_alice_3_2_lod1,head_mp_western_alice_3_2,ui_default_null,8,,1000,body_mp_western_alice_3_2_lod1,head_mp_western_alice_3_2_blendshape,0,,1,STORE_FLAVOR/OPERATOR_ALICE_WESTERN_G_FLAVOR,,nvg_3,ui_loot_operator_west_alice_3_2,0,0,,cloth,,
54,alice_western_h,alice_western,LUA_MENU/OPERATOR_ALICE_SKIN_9,body_mp_western_alice_3_3_lod1,head_mp_western_alice_3_3,ui_default_null,9,,5000,body_mp_western_alice_3_3_lod1,head_mp_western_alice_3_3_blendshape,0,,1,LUA_MENU/WYATT_DEFAULT_SKIN_DESC,,nvg_3,ui_loot_operator_west_alice_3_3,0,0,,cloth,,
55,syd_eastern_basic,syd_eastern,LUA_MENU/OPERATOR_SYD_SKIN_1,body_mp_eastern_syd_1_1_lod1,head_mp_eastern_syd_1_1,ui_default_null,1,,0,body_mp_eastern_syd_1_1_lod1,head_mp_eastern_syd_1_1_blendshape,1,,1,LUA_MENU/WYATT_DEFAULT_SKIN_DESC,nvg_3,none,ui_loot_operator_east_syd_1_1,-0.4,1,,vestlight,,
56,syd_eastern_a,syd_eastern,LUA_MENU/OPERATOR_SYD_SKIN_2,body_mp_eastern_syd_1_2_lod1,head_mp_eastern_syd_1_2,ui_default_null,2,,50,body_mp_eastern_syd_1_2_lod1,head_mp_eastern_syd_1_2_blendshape,0,,1,LUA_MENU/WYATT_DEFAULT_SKIN_DESC,nvg_3,none,ui_loot_operator_east_syd_1_2,-0.4,1,,vestlight,,
57,syd_eastern_b,syd_eastern,LUA_MENU/OPERATOR_SYD_SKIN_3,body_mp_eastern_syd_1_3_lod1,head_mp_eastern_syd_1_3,ui_default_null,3,,50,body_mp_eastern_syd_1_3_lod1,head_mp_eastern_syd_1_3_blendshape,0,,1,LUA_MENU/WYATT_DEFAULT_SKIN_DESC,nvg_3,none,ui_loot_operator_east_syd_1_3,-0.21,1,,vestlight,,
58,syd_eastern_c,syd_eastern,LUA_MENU/OPERATOR_SYD_SKIN_4,body_mp_eastern_syd_2_1_lod1,head_mp_eastern_syd_2_1,ui_default_null,4,,50,body_mp_eastern_syd_2_1_lod1,head_mp_eastern_syd_2_1_blendshape,0,,1,STORE_FLAVOR/OPERATOR_SYD_EASTERN_C_FLAVOR,nvg_3,none,ui_loot_operator_east_syd_2_1,-0.22,0,,vestlight,,
59,syd_eastern_d,syd_eastern,LUA_MENU/OPERATOR_SYD_SKIN_5,body_mp_eastern_syd_2_2_lod1,head_mp_eastern_syd_2_2,ui_default_null,5,,250,body_mp_eastern_syd_2_2_lod1,head_mp_eastern_syd_2_2_blendshape,0,,1,LUA_MENU/WYATT_DEFAULT_SKIN_DESC,nvg_3,none,ui_loot_operator_east_syd_2_2,0,0,,vestlight,,
60,syd_eastern_e,syd_eastern,LUA_MENU/OPERATOR_SYD_SKIN_6,body_mp_eastern_syd_2_3_lod1,head_mp_eastern_syd_2_3,ui_default_null,6,,250,body_mp_eastern_syd_2_3_lod1,head_mp_eastern_syd_2_3_blendshape,0,,1,LUA_MENU/WYATT_DEFAULT_SKIN_DESC,nvg_3,none,ui_loot_operator_east_syd_2_3,0,0,,vestlight,,
61,syd_eastern_f,syd_eastern,LUA_MENU/OPERATOR_SYD_SKIN_7,body_mp_eastern_syd_3_1_lod1,head_mp_eastern_syd_3_1,ui_default_null,7,,250,body_mp_eastern_syd_3_1_lod1,head_mp_eastern_syd_3_1_blendshape,0,,1,LUA_MENU/WYATT_DEFAULT_SKIN_DESC,nvg_3,none,ui_loot_operator_east_syd_3_1,0,0,,vestlight,,
62,syd_eastern_g,syd_eastern,LUA_MENU/OPERATOR_SYD_SKIN_8,body_mp_eastern_syd_3_2_lod1,head_mp_eastern_syd_3_2,ui_default_null,8,,1000,body_mp_eastern_syd_3_2_lod1,head_mp_eastern_syd_3_2_blendshape,0,,1,STORE_FLAVOR/OPERATOR_SYD_EASTERN_G_FLAVOR,nvg_3,none,ui_loot_operator_east_syd_3_2,-0.07,0,,vestlight,,
63,syd_eastern_h,syd_eastern,LUA_MENU/OPERATOR_SYD_SKIN_9,body_mp_eastern_syd_3_3_lod1,head_mp_eastern_syd_3_3,ui_default_null,9,,5000,body_mp_eastern_syd_3_3_lod1,head_mp_eastern_syd_3_3_blendshape,0,,1,STORE_FLAVOR/OPERATOR_SYD_EASTERN_M_FLAVOR,nvg_3,none,ui_loot_operator_east_syd_3_3,-0.37,0,,vestlight,,
64,bale_eastern_basic,bale_eastern,LUA_MENU/OPERATOR_BALE_SKIN_1,body_mp_eastern_bale_1_1_lod1,head_mp_eastern_bale_1_1,ui_default_null,1,,0,body_mp_eastern_bale_1_1_lod1,,1,,1,LUA_MENU/WYATT_DEFAULT_SKIN_DESC,,,ui_loot_operator_east_bale_1_1,0,1,,vestlight,,
65,bale_eastern_a,bale_eastern,LUA_MENU/OPERATOR_BALE_SKIN_2,body_mp_eastern_bale_1_2_lod1,head_mp_eastern_bale_1_2,ui_default_null,2,,50,body_mp_eastern_bale_1_2_lod1,,0,,1,LUA_MENU/WYATT_DEFAULT_SKIN_DESC,,,ui_loot_operator_east_bale_1_2,-0.03,1,,vestlight,,
66,bale_eastern_b,bale_eastern,LUA_MENU/OPERATOR_BALE_SKIN_3,body_mp_eastern_bale_1_3_lod1,head_mp_eastern_bale_1_3,ui_default_null,3,,50,body_mp_eastern_bale_1_3_lod1,,0,,1,LUA_MENU/WYATT_DEFAULT_SKIN_DESC,,,ui_loot_operator_east_bale_1_3,-0.49,1,,vestlight,,
67,bale_eastern_c,bale_eastern,LUA_MENU/OPERATOR_BALE_SKIN_4,body_mp_eastern_bale_2_1_lod1,head_mp_eastern_bale_2_1,ui_default_null,4,,50,body_mp_eastern_bale_2_1_lod1,,0,,1,LUA_MENU/WYATT_DEFAULT_SKIN_DESC,,,ui_loot_operator_east_bale_2_1,0,0,,vestlight,,
68,bale_eastern_d,bale_eastern,LUA_MENU/OPERATOR_BALE_SKIN_5,body_mp_eastern_bale_2_2_lod1,head_mp_eastern_bale_2_2,ui_default_null,5,,250,body_mp_eastern_bale_2_2_lod1,,0,,1,LUA_MENU/WYATT_DEFAULT_SKIN_DESC,,,ui_loot_operator_east_bale_2_2,0,0,,vestlight,,
69,bale_eastern_e,bale_eastern,LUA_MENU/OPERATOR_BALE_SKIN_6,body_mp_eastern_bale_2_3_lod1,head_mp_eastern_bale_2_3,ui_default_null,6,,250,body_mp_eastern_bale_2_3_lod1,,0,,1,STORE_FLAVOR/OPERATOR_BALE_EASTERN_E_FLAVOR,,,ui_loot_operator_east_bale_2_3,0,0,,vestlight,,
70,bale_eastern_f,bale_eastern,LUA_MENU/OPERATOR_BALE_SKIN_7,body_mp_eastern_bale_3_1_lod1,head_mp_eastern_bale_3_1,ui_default_null,7,,250,body_mp_eastern_bale_3_1_lod1,,0,,1,STORE_FLAVOR/OPERATOR_BALE_EASTERN_F_FLAVOR,,,ui_loot_operator_east_bale_3_1,-0.08,0,,vestlight,,
