40025,ch_season_1_week_3_6,CHALLENGE/WEEKLY_S1_W3_CHAL_06_NAME,CHALLENGE/WEEKLY_S1_W3_CHAL_06_DESC,7,5000,,1582653600,1586325600,2,
40026,ch_season_1_week_3_7,CHALLENGE/WEEKLY_S1_W3_CHAL_07_NAME,CHALLENGE/WEEKLY_S1_W3_CHAL_07_DESC,1000,5000,,1582653600,1586325600,2,
40027,ch_season_1_week_3_8,CHALLENGE/WEEKLY_S1_W3_CHAL_08_NAME,CHALLENGE/WEEKLY_S1_W3_CHAL_08_DESC,20,5000,,1582653600,1586325600,2,
40028,ch_season_1_week_3_9,CHALLENGE/WEEKLY_S1_W3_CHAL_09_NAME,CHALLENGE/WEEKLY_S1_W3_CHAL_09_DESC,125,10000,,1582653600,1586325600,2,
40029,ch_season_1_week_3_10,CHALLENGE/WEEKLY_S1_W3_CHAL_10_NAME,CHALLENGE/WEEKLY_S1_W3_CHAL_10_DESC,75,10000,,1582653600,1586325600,2,
40030,ch_season_1_week_4_1,CHALLENGE/WEEKLY_S1_W4_CHAL_01_NAME,CHALLENGE/WEEKLY_S1_W4_CHAL_01_DESC,5,2500,,1583258400,1586325600,2,
40031,ch_season_1_week_4_2,CHALLENGE/WEEKLY_S1_W4_CHAL_02_NAME,CHALLENGE/WEEKLY_S1_W4_CHAL_02_DESC,2,2500,,1583258400,1586325600,2,
40032,ch_season_1_week_4_3,CHALLENGE/WEEKLY_S1_W4_CHAL_03_NAME,CHALLENGE/WEEKLY_S1_W4_CHAL_03_DESC,3,2500,,1583258400,1586325600,2,
40033,ch_season_1_week_4_4,CHALLENGE/WEEKLY_S1_W4_CHAL_04_NAME,CHALLENGE/WEEKLY_S1_W4_CHAL_04_DESC,5,2500,,1583258400,1586325600,2,
40034,ch_season_1_week_4_5,CHALLENGE/WEEKLY_S1_W4_CHAL_05_NAME,CHALLENGE/WEEKLY_S1_W4_CHAL_05_DESC,3,5000,,1583258400,1586325600,2,
40035,ch_season_1_week_4_6,CHALLENGE/WEEKLY_S1_W4_CHAL_06_NAME,CHALLENGE/WEEKLY_S1_W4_CHAL_06_DESC,15,5000,,1583258400,1586325600,2,
40036,ch_season_1_week_4_7,CHALLENGE/WEEKLY_S1_W4_CHAL_07_NAME,CHALLENGE/WEEKLY_S1_W4_CHAL_07_DESC,10,5000,,1583258400,1586325600,2,
40037,ch_season_1_week_4_8,CHALLENGE/WEEKLY_S1_W4_CHAL_08_NAME,CHALLENGE/WEEKLY_S1_W4_CHAL_08_DESC,3,5000,,1583258400,1586325600,2,
40038,ch_season_1_week_4_9,CHALLENGE/WEEKLY_S1_W4_CHAL_09_NAME,CHALLENGE/WEEKLY_S1_W4_CHAL_09_DESC,25,10000,,1583258400,1586325600,2,
40039,ch_season_1_week_4_10,CHALLENGE/WEEKLY_S1_W4_CHAL_10_NAME,CHALLENGE/WEEKLY_S1_W4_CHAL_10_DESC,75,10000,,1583258400,1586325600,2,
40040,ch_season_1_week_5_1,CHALLENGE/WEEKLY_S1_W5_CHAL_01_NAME,CHALLENGE/WEEKLY_S1_W5_CHAL_01_DESC,1,2500,,1583863200,1586325600,2,
40041,ch_season_1_week_5_2,CHALLENGE/WEEKLY_S1_W5_CHAL_02_NAME,CHALLENGE/WEEKLY_S1_W5_CHAL_02_DESC,10,2500,,1583863200,1586325600,2,
40042,ch_season_1_week_5_3,CHALLENGE/WEEKLY_S1_W5_CHAL_03_NAME,CHALLENGE/WEEKLY_S1_W5_CHAL_03_DESC,2,2500,,1583863200,1586325600,2,
40043,ch_season_1_week_5_4,CHALLENGE/WEEKLY_S1_W5_CHAL_04_NAME,CHALLENGE/WEEKLY_S1_W5_CHAL_04_DESC,1,2500,,1583863200,1586325600,2,
40044,ch_season_1_week_5_5,CHALLENGE/WEEKLY_S1_W5_CHAL_05_NAME,CHALLENGE/WEEKLY_S1_W5_CHAL_05_DESC,10,5000,,1583863200,1586325600,2,
40045,ch_season_1_week_5_6,CHALLENGE/WEEKLY_S1_W5_CHAL_06_NAME,CHALLENGE/WEEKLY_S1_W5_CHAL_06_DESC,10,5000,,1583863200,1586325600,2,
40046,ch_season_1_week_5_7,CHALLENGE/WEEKLY_S1_W5_CHAL_07_NAME,CHALLENGE/WEEKLY_S1_W5_CHAL_07_DESC,10,5000,,1583863200,1586325600,2,
40047,ch_season_1_week_5_8,CHALLENGE/WEEKLY_S1_W5_CHAL_08_NAME,CHALLENGE/WEEKLY_S1_W5_CHAL_08_DESC,10,5000,,1583863200,1586325600,2,
40048,ch_season_1_week_5_9,CHALLENGE/WEEKLY_S1_W5_CHAL_09_NAME,CHALLENGE/WEEKLY_S1_W5_CHAL_09_DESC,30,10000,,1583863200,1586325600,2,
40049,ch_season_1_week_5_10,CHALLENGE/WEEKLY_S1_W5_CHAL_10_NAME,CHALLENGE/WEEKLY_S1_W5_CHAL_10_DESC,200,10000,,1583863200,1586325600,2,
40050,ch_season_1_week_6_1,CHALLENGE/WEEKLY_S1_W6_CHAL_01_NAME,CHALLENGE/WEEKLY_S1_W6_CHAL_01_DESC,1,2500,,1584468000,1586325600,2,
40051,ch_season_1_week_6_2,CHALLENGE/WEEKLY_S1_W6_CHAL_02_NAME,CHALLENGE/WEEKLY_S1_W6_CHAL_02_DESC,3,2500,,1584468000,1586325600,2,
40052,ch_season_1_week_6_3,CHALLENGE/WEEKLY_S1_W6_CHAL_03_NAME,CHALLENGE/WEEKLY_S1_W6_CHAL_03_DESC,10,2500,,1584468000,1586325600,2,
40053,ch_season_1_week_6_4,CHALLENGE/WEEKLY_S1_W6_CHAL_04_NAME,CHALLENGE/WEEKLY_S1_W6_CHAL_04_DESC,1,2500,,1584468000,1586325600,2,
40054,ch_season_1_week_6_5,CHALLENGE/WEEKLY_S1_W6_CHAL_05_NAME,CHALLENGE/WEEKLY_S1_W6_CHAL_05_DESC,3,5000,,1584468000,1586325600,2,
40055,ch_season_1_week_6_6,CHALLENGE/WEEKLY_S1_W6_CHAL_06_NAME,CHALLENGE/WEEKLY_S1_W6_CHAL_06_DESC,7,5000,,1584468000,1586325600,2,
40056,ch_season_1_week_6_7,CHALLENGE/WEEKLY_S1_W6_CHAL_07_NAME,CHALLENGE/WEEKLY_S1_W6_CHAL_07_DESC,20,5000,,1584468000,1586325600,2,
40057,ch_season_1_week_6_8,CHALLENGE/WEEKLY_S1_W6_CHAL_08_NAME,CHALLENGE/WEEKLY_S1_W6_CHAL_08_DESC,20,5000,,1584468000,1586325600,2,
40058,ch_season_1_week_6_9,CHALLENGE/WEEKLY_S1_W6_CHAL_09_NAME,CHALLENGE/WEEKLY_S1_W6_CHAL_09_DESC,30,10000,,1584468000,1586325600,2,
40059,ch_season_1_week_6_10,CHALLENGE/WEEKLY_S1_W6_CHAL_10_NAME,CHALLENGE/WEEKLY_S1_W6_CHAL_10_DESC,75,10000,,1584468000,1586325600,2,
40060,ch_season_1_week_7_1,CHALLENGE/WEEKLY_S1_W7_CHAL_01_NAME,CHALLENGE/WEEKLY_S1_W7_CHAL_01_DESC,5,2500,,1585072800,1586325600,2,
40061,ch_season_1_week_7_2,CHALLENGE/WEEKLY_S1_W7_CHAL_02_NAME,CHALLENGE/WEEKLY_S1_W7_CHAL_02_DESC,2,2500,,1585072800,1586325600,2,
40062,ch_season_1_week_7_3,CHALLENGE/WEEKLY_S1_W7_CHAL_03_NAME,CHALLENGE/WEEKLY_S1_W7_CHAL_03_DESC,2,2500,,1585072800,1586325600,2,
40063,ch_season_1_week_7_4,CHALLENGE/WEEKLY_S1_W7_CHAL_04_NAME,CHALLENGE/WEEKLY_S1_W7_CHAL_04_DESC,4,2500,,1585072800,1586325600,2,
40064,ch_season_1_week_7_5,CHALLENGE/WEEKLY_S1_W7_CHAL_05_NAME,CHALLENGE/WEEKLY_S1_W7_CHAL_05_DESC,2,5000,,1585072800,1586325600,2,
40065,ch_season_1_week_7_6,CHALLENGE/WEEKLY_S1_W7_CHAL_06_NAME,CHALLENGE/WEEKLY_S1_W7_CHAL_06_DESC,40,5000,,1585072800,1586325600,2,
40066,ch_season_1_week_7_7,CHALLENGE/WEEKLY_S1_W7_CHAL_07_NAME,CHALLENGE/WEEKLY_S1_W7_CHAL_07_DESC,20,5000,,1585072800,1586325600,2,
40067,ch_season_1_week_7_8,CHALLENGE/WEEKLY_S1_W7_CHAL_08_NAME,CHALLENGE/WEEKLY_S1_W7_CHAL_08_DESC,3,5000,,1585072800,1586325600,2,
40068,ch_season_1_week_7_9,CHALLENGE/WEEKLY_S1_W7_CHAL_09_NAME,CHALLENGE/WEEKLY_S1_W7_CHAL_09_DESC,7,10000,,1585072800,1586325600,2,
40069,ch_season_1_week_7_10,CHALLENGE/WEEKLY_S1_W7_CHAL_10_NAME,CHALLENGE/WEEKLY_S1_W7_CHAL_10_DESC,50,10000,,1585072800,1586325600,2,
40070,ch_season_1_week_8_1,CHALLENGE/WEEKLY_S1_W8_CHAL_01_NAME,CHALLENGE/WEEKLY_S1_W8_CHAL_01_DESC,1,2500,,1585674000,1586325600,2,
40071,ch_season_1_week_8_2,CHALLENGE/WEEKLY_S1_W8_CHAL_02_NAME,CHALLENGE/WEEKLY_S1_W8_CHAL_02_DESC,5,2500,,1585674000,1586325600,2,
40072,ch_season_1_week_8_3,CHALLENGE/WEEKLY_S1_W8_CHAL_03_NAME,CHALLENGE/WEEKLY_S1_W8_CHAL_03_DESC,2,2500,,1585674000,1586325600,2,
40073,ch_season_1_week_8_4,CHALLENGE/WEEKLY_S1_W8_CHAL_04_NAME,CHALLENGE/WEEKLY_S1_W8_CHAL_04_DESC,1,2500,,1585674000,1586325600,2,
40074,ch_season_1_week_8_5,CHALLENGE/WEEKLY_S1_W8_CHAL_05_NAME,CHALLENGE/WEEKLY_S1_W8_CHAL_05_DESC,25,5000,,1585674000,1586325600,2,
40075,ch_season_1_week_8_6,CHALLENGE/WEEKLY_S1_W8_CHAL_06_NAME,CHALLENGE/WEEKLY_S1_W8_CHAL_06_DESC,2,5000,,1585674000,1586325600,2,
40076,ch_season_1_week_8_7,CHALLENGE/WEEKLY_S1_W8_CHAL_07_NAME,CHALLENGE/WEEKLY_S1_W8_CHAL_07_DESC,20,5000,,1585674000,1586325600,2,
40077,ch_season_1_week_8_8,CHALLENGE/WEEKLY_S1_W8_CHAL_08_NAME,CHALLENGE/WEEKLY_S1_W8_CHAL_08_DESC,25,5000,,1585674000,1586325600,2,
40078,ch_season_1_week_8_9,CHALLENGE/WEEKLY_S1_W8_CHAL_09_NAME,CHALLENGE/WEEKLY_S1_W8_CHAL_09_DESC,5,10000,,1585674000,1586325600,2,
40079,ch_season_1_week_8_10,CHALLENGE/WEEKLY_S1_W8_CHAL_10_NAME,CHALLENGE/WEEKLY_S1_W8_CHAL_10_DESC,150,10000,,1585674000,1586325600,2,
40080,ch_season_3_week_1_1,CHALLENGE/WEEKLY_S3_W1_CHAL_01_NAME,CHALLENGE/WEEKLY_S3_W1_CHAL_01_DESC,1,2500,,1586325600,1591164000,3,
40081,ch_season_3_week_1_2,CHALLENGE/WEEKLY_S3_W1_CHAL_02_NAME,CHALLENGE/WEEKLY_S3_W1_CHAL_02_DESC,3,2500,,1586325600,1591164000,3,
40082,ch_season_3_week_1_3,CHALLENGE/WEEKLY_S3_W1_CHAL_03_NAME,CHALLENGE/WEEKLY_S3_W1_CHAL_03_DESC,5,2500,,1586325600,1591164000,3,
40083,ch_season_3_week_1_4,CHALLENGE/WEEKLY_S3_W1_CHAL_04_NAME,CHALLENGE/WEEKLY_S3_W1_CHAL_04_DESC,5,2500,,1586325600,1591164000,3,
40084,ch_season_3_week_1_5,CHALLENGE/WEEKLY_S3_W1_CHAL_05_NAME,CHALLENGE/WEEKLY_S3_W1_CHAL_05_DESC,10,5000,,1586325600,1591164000,3,
40085,ch_season_3_week_1_6,CHALLENGE/WEEKLY_S3_W1_CHAL_06_NAME,CHALLENGE/WEEKLY_S3_W1_CHAL_06_DESC,5,5000,,1586325600,1591164000,3,
40086,ch_season_3_week_1_7,CHALLENGE/WEEKLY_S3_W1_CHAL_07_NAME,CHALLENGE/WEEKLY_S3_W1_CHAL_07_DESC,15,5000,,1586325600,1591164000,3,
40087,ch_season_3_week_1_8,CHALLENGE/WEEKLY_S3_W1_CHAL_08_NAME,CHALLENGE/WEEKLY_S3_W1_CHAL_08_DESC,30,5000,,1586325600,1591164000,3,
40088,ch_season_3_week_1_9,CHALLENGE/WEEKLY_S3_W1_CHAL_09_NAME,CHALLENGE/WEEKLY_S3_W1_CHAL_09_DESC,50,10000,,1586325600,1591164000,3,
40089,ch_season_3_week_1_10,CHALLENGE/WEEKLY_S3_W1_CHAL_10_NAME,CHALLENGE/WEEKLY_S3_W1_CHAL_10_DESC,50,10000,,1586325600,1591164000,3,
40090,ch_season_3_week_2_1,CHALLENGE/WEEKLY_S3_W2_CHAL_01_NAME,CHALLENGE/WEEKLY_S3_W2_CHAL_01_DESC,2,2500,,1586883600,1591164000,3,
40091,ch_season_3_week_2_2,CHALLENGE/WEEKLY_S3_W2_CHAL_02_NAME,CHALLENGE/WEEKLY_S3_W2_CHAL_02_DESC,3,2500,,1586883600,1591164000,3,
40092,ch_season_3_week_2_3,CHALLENGE/WEEKLY_S3_W2_CHAL_03_NAME,CHALLENGE/WEEKLY_S3_W2_CHAL_03_DESC,20,2500,,1586883600,1591164000,3,
40093,ch_season_3_week_2_4,CHALLENGE/WEEKLY_S3_W2_CHAL_04_NAME,CHALLENGE/WEEKLY_S3_W2_CHAL_04_DESC,3,2500,,1586883600,1591164000,3,
40094,ch_season_3_week_2_5,CHALLENGE/WEEKLY_S3_W2_CHAL_05_NAME,CHALLENGE/WEEKLY_S3_W2_CHAL_05_DESC,5,5000,,1586883600,1591164000,3,
40095,ch_season_3_week_2_6,CHALLENGE/WEEKLY_S3_W2_CHAL_06_NAME,CHALLENGE/WEEKLY_S3_W2_CHAL_06_DESC,5,5000,,1586883600,1591164000,3,
40096,ch_season_3_week_2_7,CHALLENGE/WEEKLY_S3_W2_CHAL_07_NAME,CHALLENGE/WEEKLY_S3_W2_CHAL_07_DESC,7,5000,,1586883600,1591164000,3,
40097,ch_season_3_week_2_8,CHALLENGE/WEEKLY_S3_W2_CHAL_08_NAME,CHALLENGE/WEEKLY_S3_W2_CHAL_08_DESC,3,5000,,1586883600,1591164000,3,
40098,ch_season_3_week_2_9,CHALLENGE/WEEKLY_S3_W2_CHAL_09_NAME,CHALLENGE/WEEKLY_S3_W2_CHAL_09_DESC,50,10000,,1586883600,1591164000,3,
40099,ch_season_3_week_2_10,CHALLENGE/WEEKLY_S3_W2_CHAL_10_NAME,CHALLENGE/WEEKLY_S3_W2_CHAL_10_DESC,15,10000,,1586883600,1591164000,3,
40100,ch_season_3_week_3_1,CHALLENGE/WEEKLY_S3_W3_CHAL_01_NAME,CHALLENGE/WEEKLY_S3_W3_CHAL_01_DESC,2,2500,,1587488400,1591164000,3,
40101,ch_season_3_week_3_2,CHALLENGE/WEEKLY_S3_W3_CHAL_02_NAME,CHALLENGE/WEEKLY_S3_W3_CHAL_02_DESC,3,2500,,1587488400,1591164000,3,
40102,ch_season_3_week_3_3,CHALLENGE/WEEKLY_S3_W3_CHAL_03_NAME,CHALLENGE/WEEKLY_S3_W3_CHAL_03_DESC,7,2500,,1587488400,1591164000,3,
40103,ch_season_3_week_3_4,CHALLENGE/WEEKLY_S3_W3_CHAL_04_NAME,CHALLENGE/WEEKLY_S3_W3_CHAL_04_DESC,1,2500,,1587488400,1591164000,3,
40104,ch_season_3_week_3_5,CHALLENGE/WEEKLY_S3_W3_CHAL_05_NAME,CHALLENGE/WEEKLY_S3_W3_CHAL_05_DESC,3,5000,,1587488400,1591164000,3,
40105,ch_season_3_week_3_6,CHALLENGE/WEEKLY_S3_W3_CHAL_06_NAME,CHALLENGE/WEEKLY_S3_W3_CHAL_06_DESC,5,5000,,1587488400,1591164000,3,
40106,ch_season_3_week_3_7,CHALLENGE/WEEKLY_S3_W3_CHAL_07_NAME,CHALLENGE/WEEKLY_S3_W3_CHAL_07_DESC,1,5000,,1587488400,1591164000,3,
40107,ch_season_3_week_3_8,CHALLENGE/WEEKLY_S3_W3_CHAL_08_NAME,CHALLENGE/WEEKLY_S3_W3_CHAL_08_DESC,7,5000,,1587488400,1591164000,3,
40108,ch_season_3_week_3_9,CHALLENGE/WEEKLY_S3_W3_CHAL_09_NAME,CHALLENGE/WEEKLY_S3_W3_CHAL_09_DESC,30,10000,,1587488400,1591164000,3,
40109,ch_season_3_week_3_10,CHALLENGE/WEEKLY_S3_W3_CHAL_10_NAME,CHALLENGE/WEEKLY_S3_W3_CHAL_10_DESC,75,10000,,1587488400,1591164000,3,
40110,ch_season_3_week_4_1,CHALLENGE/WEEKLY_S3_W4_CHAL_01_NAME,CHALLENGE/WEEKLY_S3_W4_CHAL_01_DESC,1,2500,,1588093200,1591164000,3,
40111,ch_season_3_week_4_2,CHALLENGE/WEEKLY_S3_W4_CHAL_02_NAME,CHALLENGE/WEEKLY_S3_W4_CHAL_02_DESC,1,2500,,1588093200,1591164000,3,
40112,ch_season_3_week_4_3,CHALLENGE/WEEKLY_S3_W4_CHAL_03_NAME,CHALLENGE/WEEKLY_S3_W4_CHAL_03_DESC,3,2500,,1588093200,1591164000,3,
40113,ch_season_3_week_4_4,CHALLENGE/WEEKLY_S3_W4_CHAL_04_NAME,CHALLENGE/WEEKLY_S3_W4_CHAL_04_DESC,5,2500,,1588093200,1591164000,3,
40114,ch_season_3_week_4_5,CHALLENGE/WEEKLY_S3_W4_CHAL_05_NAME,CHALLENGE/WEEKLY_S3_W4_CHAL_05_DESC,20,5000,,1588093200,1591164000,3,
40115,ch_season_3_week_4_6,CHALLENGE/WEEKLY_S3_W4_CHAL_06_NAME,CHALLENGE/WEEKLY_S3_W4_CHAL_06_DESC,7,5000,,1588093200,1591164000,3,
40116,ch_season_3_week_4_7,CHALLENGE/WEEKLY_S3_W4_CHAL_07_NAME,CHALLENGE/WEEKLY_S3_W4_CHAL_07_DESC,3,5000,,1588093200,1591164000,3,
40117,ch_season_3_week_4_8,CHALLENGE/WEEKLY_S3_W4_CHAL_08_NAME,CHALLENGE/WEEKLY_S3_W4_CHAL_08_DESC,5,5000,,1588093200,1591164000,3,
40118,ch_season_3_week_4_9,CHALLENGE/WEEKLY_S3_W4_CHAL_09_NAME,CHALLENGE/WEEKLY_S3_W4_CHAL_09_DESC,10,10000,,1588093200,1591164000,3,
40119,ch_season_3_week_4_10,CHALLENGE/WEEKLY_S3_W4_CHAL_10_NAME,CHALLENGE/WEEKLY_S3_W4_CHAL_10_DESC,10,10000,,1588093200,1591164000,3,
40120,ch_season_3_week_5_1,CHALLENGE/WEEKLY_S3_W5_CHAL_01_NAME,CHALLENGE/WEEKLY_S3_W5_CHAL_01_DESC,3,2500,,1588698000,1591164000,3,
40121,ch_season_3_week_5_2,CHALLENGE/WEEKLY_S3_W5_CHAL_02_NAME,CHALLENGE/WEEKLY_S3_W5_CHAL_02_DESC,3,2500,,1588698000,1591164000,3,
40122,ch_season_3_week_5_3,CHALLENGE/WEEKLY_S3_W5_CHAL_03_NAME,CHALLENGE/WEEKLY_S3_W5_CHAL_03_DESC,2,2500,,1588698000,1591164000,3,
40123,ch_season_3_week_5_4,CHALLENGE/WEEKLY_S3_W5_CHAL_04_NAME,CHALLENGE/WEEKLY_S3_W5_CHAL_04_DESC,2,2500,,1588698000,1591164000,3,
40124,ch_season_3_week_5_5,CHALLENGE/WEEKLY_S3_W5_CHAL_05_NAME,CHALLENGE/WEEKLY_S3_W5_CHAL_05_DESC,10,5000,,1588698000,1591164000,3,
40125,ch_season_3_week_5_6,CHALLENGE/WEEKLY_S3_W5_CHAL_06_NAME,CHALLENGE/WEEKLY_S3_W5_CHAL_06_DESC,25,5000,,1588698000,1591164000,3,
40126,ch_season_3_week_5_7,CHALLENGE/WEEKLY_S3_W5_CHAL_07_NAME,CHALLENGE/WEEKLY_S3_W5_CHAL_07_DESC,7,5000,,1588698000,1591164000,3,
40127,ch_season_3_week_5_8,CHALLENGE/WEEKLY_S3_W5_CHAL_08_NAME,CHALLENGE/WEEKLY_S3_W5_CHAL_08_DESC,4,5000,,1588698000,1591164000,3,
40128,ch_season_3_week_5_9,CHALLENGE/WEEKLY_S3_W5_CHAL_09_NAME,CHALLENGE/WEEKLY_S3_W5_CHAL_09_DESC,3,10000,,1588698000,1591164000,3,
40129,ch_season_3_week_5_10,CHALLENGE/WEEKLY_S3_W5_CHAL_10_NAME,CHALLENGE/WEEKLY_S3_W5_CHAL_10_DESC,7,10000,,1588698000,1591164000,3,
40130,ch_season_3_week_6_1,CHALLENGE/WEEKLY_S3_W6_CHAL_01_NAME,CHALLENGE/WEEKLY_S3_W6_CHAL_01_DESC,3,10000,,1589302800,1591164000,3,
40131,ch_season_3_week_6_2,CHALLENGE/WEEKLY_S3_W6_CHAL_02_NAME,CHALLENGE/WEEKLY_S3_W6_CHAL_02_DESC,2,2500,,1589302800,1591164000,3,
40132,ch_season_3_week_6_3,CHALLENGE/WEEKLY_S3_W6_CHAL_03_NAME,CHALLENGE/WEEKLY_S3_W6_CHAL_03_DESC,2,2500,,1589302800,1591164000,3,
40133,ch_season_3_week_6_4,CHALLENGE/WEEKLY_S3_W6_CHAL_04_NAME,CHALLENGE/WEEKLY_S3_W6_CHAL_04_DESC,2,2500,,1589302800,1591164000,3,
40134,ch_season_3_week_6_5,CHALLENGE/WEEKLY_S3_W6_CHAL_05_NAME,CHALLENGE/WEEKLY_S3_W6_CHAL_05_DESC,15,5000,,1589302800,1591164000,3,
40135,ch_season_3_week_6_6,CHALLENGE/WEEKLY_S3_W6_CHAL_06_NAME,CHALLENGE/WEEKLY_S3_W6_CHAL_06_DESC,5,5000,,1589302800,1591164000,3,
40136,ch_season_3_week_6_7,CHALLENGE/WEEKLY_S3_W6_CHAL_07_NAME,CHALLENGE/WEEKLY_S3_W6_CHAL_07_DESC,5,5000,,1589302800,1591164000,3,
40137,ch_season_3_week_6_8,CHALLENGE/WEEKLY_S3_W6_CHAL_08_NAME,CHALLENGE/WEEKLY_S3_W6_CHAL_08_DESC,2,5000,,1589302800,1591164000,3,
40138,ch_season_3_week_6_9,CHALLENGE/WEEKLY_S3_W6_CHAL_09_NAME,CHALLENGE/WEEKLY_S3_W6_CHAL_09_DESC,7,2500,,1589302800,1591164000,3,
40139,ch_season_3_week_6_10,CHALLENGE/WEEKLY_S3_W6_CHAL_10_NAME,CHALLENGE/WEEKLY_S3_W6_CHAL_10_DESC,4,10000,,1589302800,1591164000,3,
40140,ch_season_3_week_7_1,CHALLENGE/WEEKLY_S3_W7_CHAL_01_NAME,CHALLENGE/WEEKLY_S3_W7_CHAL_01_DESC,2,5000,,1589907600,1591164000,3,
