100053,ch_mastery_ar_mcharlie_card_hs,CHALLENGE/MASTERY_HS_NAME_PLATINUM|CHALLENGE/MASTERY_HS_NAME_OBSIDIAN,CHALLENGE/MASTERY_CARD_HS_DESC,250|1000,171066|171162,5000|10000,,menu_icon_challenge_headshot1|menu_icon_challenge_headshot2,CHALLENGE/WEAPON_MASTER_CATEGORY_2,
100054,ch_mastery_ar_mike4_card_hs,CHALLENGE/MASTERY_HS_NAME_PLATINUM|CHALLENGE/MASTERY_HS_NAME_OBSIDIAN,CHALLENGE/MASTERY_CARD_HS_DESC,250|1000,171067|171163,5000|10000,,menu_icon_challenge_headshot1|menu_icon_challenge_headshot2,CHALLENGE/WEAPON_MASTER_CATEGORY_2,
100055,ch_mastery_ar_scharlie_card_hs,CHALLENGE/MASTERY_HS_NAME_PLATINUM|CHALLENGE/MASTERY_HS_NAME_OBSIDIAN,CHALLENGE/MASTERY_CARD_HS_DESC,250|1000,171068|171164,5000|10000,,menu_icon_challenge_headshot1|menu_icon_challenge_headshot2,CHALLENGE/WEAPON_MASTER_CATEGORY_2,
100056,ch_mastery_la_gromeo_card_hs,CHALLENGE/MASTERY_DOUBLE_KILL_NAME_PLATINUM|CHALLENGE/MASTERY_DOUBLE_KILL_NAME_OBSIDIAN,CHALLENGE/MASTERY_CARD_LAME_DESC,75|400,171071|171167,5000|10000,,menu_icon_challenge_double_kill1|menu_icon_challenge_double_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_4,
100057,ch_mastery_la_juliet_card_hs,CHALLENGE/MASTERY_DOUBLE_KILL_NAME_PLATINUM|CHALLENGE/MASTERY_DOUBLE_KILL_NAME_OBSIDIAN,CHALLENGE/MASTERY_CARD_LAME_DESC,75|400,171072|171168,5000|10000,,menu_icon_challenge_double_kill1|menu_icon_challenge_double_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_4,
100058,ch_mastery_la_kgolf_card_hs,CHALLENGE/MASTERY_DOUBLE_KILL_NAME_PLATINUM|CHALLENGE/MASTERY_DOUBLE_KILL_NAME_OBSIDIAN,CHALLENGE/MASTERY_CARD_LAME_DESC,75|400,171073|171169,5000|10000,,menu_icon_challenge_double_kill1|menu_icon_challenge_double_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_4,
100059,ch_mastery_la_rpapa7_card_hs,CHALLENGE/MASTERY_DOUBLE_KILL_NAME_PLATINUM|CHALLENGE/MASTERY_DOUBLE_KILL_NAME_OBSIDIAN,CHALLENGE/MASTERY_CARD_LAME_DESC,75|400,171074|171170,5000|10000,,menu_icon_challenge_double_kill1|menu_icon_challenge_double_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_4,
100060,ch_mastery_lm_kilo121_card_hs,CHALLENGE/MASTERY_HS_NAME_PLATINUM|CHALLENGE/MASTERY_HS_NAME_OBSIDIAN,CHALLENGE/MASTERY_CARD_HS_DESC,250|1000,171075|171171,5000|10000,,menu_icon_challenge_headshot1|menu_icon_challenge_headshot2,CHALLENGE/WEAPON_MASTER_CATEGORY_2,
100061,ch_mastery_lm_lima86_card_hs,CHALLENGE/MASTERY_HS_NAME_PLATINUM|CHALLENGE/MASTERY_HS_NAME_OBSIDIAN,CHALLENGE/MASTERY_CARD_HS_DESC,250|1000,171076|171172,5000|10000,,menu_icon_challenge_headshot1|menu_icon_challenge_headshot2,CHALLENGE/WEAPON_MASTER_CATEGORY_2,
100062,ch_mastery_lm_mgolf34_card_hs,CHALLENGE/MASTERY_HS_NAME_PLATINUM|CHALLENGE/MASTERY_HS_NAME_OBSIDIAN,CHALLENGE/MASTERY_CARD_HS_DESC,250|1000,171077|171173,5000|10000,,menu_icon_challenge_headshot1|menu_icon_challenge_headshot2,CHALLENGE/WEAPON_MASTER_CATEGORY_2,
100063,ch_mastery_lm_pkilo_card_hs,CHALLENGE/MASTERY_HS_NAME_PLATINUM|CHALLENGE/MASTERY_HS_NAME_OBSIDIAN,CHALLENGE/MASTERY_CARD_HS_DESC,250|1000,171080|171176,5000|10000,,menu_icon_challenge_headshot1|menu_icon_challenge_headshot2,CHALLENGE/WEAPON_MASTER_CATEGORY_2,
100064,ch_mastery_me_knife_card_hs,CHALLENGE/MASTERY_DOUBLE_KILL_NAME_PLATINUM|CHALLENGE/MASTERY_DOUBLE_KILL_NAME_OBSIDIAN,CHALLENGE/MASTERY_CARD_LAME_DESC,100|400,171082|171178,5000|10000,,menu_icon_challenge_double_kill1|menu_icon_challenge_double_kill2,CHALLENGE/WEAPON_MASTER_CATEGORY_4,
100065,ch_mastery_me_riotshield_card_hs,CHALLENGE/MASTERY_SURVIVAL_NAME_PLATINUM|CHALLENGE/MASTERY_SURVIVAL_NAME_OBSIDIAN,CHALLENGE/MASTERY_CARD_SHIELD_DESC,100|300,171081|171177,5000|10000,,menu_icon_challenge_survival1|menu_icon_challenge_survival2,CHALLENGE/WEAPON_MASTER_CATEGORY_5,
100066,ch_mastery_pi_cpapa_card_hs,CHALLENGE/MASTERY_HS_NAME_PLATINUM|CHALLENGE/MASTERY_HS_NAME_OBSIDIAN,CHALLENGE/MASTERY_CARD_HS_DESC,250|1000,171083|171179,5000|10000,,menu_icon_challenge_headshot1|menu_icon_challenge_headshot2,CHALLENGE/WEAPON_MASTER_CATEGORY_2,
100067,ch_mastery_pi_decho_card_hs,CHALLENGE/MASTERY_HS_NAME_PLATINUM|CHALLENGE/MASTERY_HS_NAME_OBSIDIAN,CHALLENGE/MASTERY_CARD_HS_DESC,250|1000,171084|171180,5000|10000,,menu_icon_challenge_headshot1|menu_icon_challenge_headshot2,CHALLENGE/WEAPON_MASTER_CATEGORY_2,
100068,ch_mastery_pi_golf21_card_hs,CHALLENGE/MASTERY_HS_NAME_PLATINUM|CHALLENGE/MASTERY_HS_NAME_OBSIDIAN,CHALLENGE/MASTERY_CARD_HS_DESC,250|1000,171085|171181,5000|10000,,menu_icon_challenge_headshot1|menu_icon_challenge_headshot2,CHALLENGE/WEAPON_MASTER_CATEGORY_2,
100069,ch_mastery_pi_mike1911_card_hs,CHALLENGE/MASTERY_HS_NAME_PLATINUM|CHALLENGE/MASTERY_HS_NAME_OBSIDIAN,CHALLENGE/MASTERY_CARD_HS_DESC,250|1000,171087|171183,5000|10000,,menu_icon_challenge_headshot1|menu_icon_challenge_headshot2,CHALLENGE/WEAPON_MASTER_CATEGORY_2,
100070,ch_mastery_pi_papa320_card_hs,CHALLENGE/MASTERY_HS_NAME_PLATINUM|CHALLENGE/MASTERY_HS_NAME_OBSIDIAN,CHALLENGE/MASTERY_CARD_HS_DESC,250|1000,171088|171184,5000|10000,,menu_icon_challenge_headshot1|menu_icon_challenge_headshot2,CHALLENGE/WEAPON_MASTER_CATEGORY_2,
100071,ch_mastery_sh_charlie725_card_hs,CHALLENGE/MASTERY_HS_NAME_PLATINUM|CHALLENGE/MASTERY_HS_NAME_OBSIDIAN,CHALLENGE/MASTERY_CARD_HS_DESC,250|1000,171089|171185,5000|10000,,menu_icon_challenge_headshot1|menu_icon_challenge_headshot2,CHALLENGE/WEAPON_MASTER_CATEGORY_2,
100072,ch_mastery_sh_dpapa12_card_hs,CHALLENGE/MASTERY_HS_NAME_PLATINUM|CHALLENGE/MASTERY_HS_NAME_OBSIDIAN,CHALLENGE/MASTERY_CARD_HS_DESC,250|1000,171090|171186,5000|10000,,menu_icon_challenge_headshot1|menu_icon_challenge_headshot2,CHALLENGE/WEAPON_MASTER_CATEGORY_2,
100073,ch_mastery_sh_oscar12_card_hs,CHALLENGE/MASTERY_HS_NAME_PLATINUM|CHALLENGE/MASTERY_HS_NAME_OBSIDIAN,CHALLENGE/MASTERY_CARD_HS_DESC,250|1000,171092|171188,5000|10000,,menu_icon_challenge_headshot1|menu_icon_challenge_headshot2,CHALLENGE/WEAPON_MASTER_CATEGORY_2,
100074,ch_mastery_sh_romeo870_card_hs,CHALLENGE/MASTERY_HS_NAME_PLATINUM|CHALLENGE/MASTERY_HS_NAME_OBSIDIAN,CHALLENGE/MASTERY_CARD_HS_DESC,250|1000,171093|171189,5000|10000,,menu_icon_challenge_headshot1|menu_icon_challenge_headshot2,CHALLENGE/WEAPON_MASTER_CATEGORY_2,
