22,grinch_eastern,LUA_MENU/GRINCH,1,SABF,7,1,ui_operator_east_grinch_portrait,1,icon_faction_africanz_large,grch,0,chr_menu_male_idle_01_AR,LUA_MENU/UNKNOWN,LUA_MENU/ENGLISH,LUA_MENU/ACTIVE,LUA_MENU/GRINCH_BACKGROUND,LUA_MENU/WYATT_CODENAME,1,iw8_suit_mp_grinch,mp_operator_grinch,ui_loot_operator_east_grinch_2_1,grinch_eastern_c,grinch_eastern_quip_6,execution_mp_eastern_grinch_default,1,UNKNOWN,ui_operator_bio_thumbprint_6,ui_operator_bio_east_grinch_headshot,LUA_MENU/OPERATOR_FULLNAME_GRINCH,,1,
23,iskra_eastern,LUA_MENU/ISKRA,1,SIX,14,,ui_operator_east_iskra_portrait,0,icon_faction_chimera_large,iskr,1,chr_menu_female_idle_01_AR,LUA_MENU/URZIKSTAN,LUA_MENU/ARABIC_RUSSIAN,LUA_MENU/CLASSIFIED,LUA_MENU/IRSKA_BACKGROUND,LUA_MENU/WYATT_CODENAME,1,iw8_suit_mp_iskra,mp_operator_iskra,ui_loot_operator_east_iskra_2_1,iskra_eastern_basic,iskra_eastern_quip_1,execution_mp_eastern_iskra_default,1,APOS,ui_operator_bio_thumbprint_2,ui_operator_bio_east_iskra_headshot,LUA_MENU/OPERATOR_FULLNAME_ISKRA,,1,
24,yegor_eastern,LUA_MENU/YEGOR,1,SIX,11,1,ui_operator_east_yegor_portrait,1,icon_faction_chimera_large,ygr,0,chr_menu_male_idle_01_AR,LUA_MENU/UKRAINE,LUA_MENU/UKRAINIAN,LUA_MENU/ACTIVE,LUA_MENU/YEGOR_BACKGROUND,LUA_MENU/WYATT_CODENAME,1,iw8_suit_mp_yegor,mp_operator_yegor,ui_loot_operator_east_yegor_1_1,yegor_eastern_basic,yegor_eastern_quip_1,execution_mp_eastern_yegor_default,1,APOS,ui_operator_bio_thumbprint_1,ui_operator_bio_east_yegor_headshot,LUA_MENU/OPERATOR_FULLNAME_YEGOR,,1,
25,kreuger_eastern,LUA_MENU/KREUGER,1,SIX,12,1,ui_operator_east_kreuger_portrait,1,icon_faction_chimera_large,krue,0,chr_menu_male_idle_01_AR,LUA_MENU/AUSTRIA,LUA_MENU/AUSTROBAVARIAN,LUA_MENU/ACTIVE,LUA_MENU/KRUEGER_BACKGROUND,LUA_MENU/WYATT_CODENAME,1,iw8_suit_mp_krueger,mp_operator_krueger,ui_loot_operator_east_kreuger_1_1,kreuger_eastern_basic,kreuger_eastern_quip_1,execution_mp_eastern_kreuger_default,1,ABPOS,ui_operator_bio_thumbprint_5,ui_operator_bio_east_krueger_headshot,LUA_MENU/OPERATOR_FULLNAME_KRUEGER,,1,
26,dingo_eastern,LUA_MENU/DINGO,1,SABF,-1,,ui_operator_east_nebo_portrait,0,icon_faction_africanz_large,mrph,0,chr_menu_male_idle_01_AR,LUA_MENU/CANADIAN,LUA_MENU/ENGLISH,LUA_MENU/ACTIVE,LUA_MENU/WYATT_BACKGROUND,LUA_MENU/WYATT_CODENAME,1,iw8_defaultsuit_mp,mp_operator_charly_placeholder,placeholder_x,dingo_eastern_basic,dingo_eastern_quip_1,execution_mp_eastern_dingo_default,0,BPOS,ui_operator_bio_thumbprint_4,ui_operator_bio_east_nebo_headshot,LUA_MENU/OPERATOR_FULLNAME_NEBO,,1,
27,azur_eastern,LUA_MENU/AZUR,1,SABF,6,1,ui_operator_east_azur_portrait,1,icon_faction_africanz_large,azur,0,chr_menu_male_idle_01_AR,LUA_MENU/UNKNOWN,LUA_MENU/ARABIC_ENGLISH,LUA_MENU/ACTIVE,LUA_MENU/AZUR_BACKGROUND,LUA_MENU/WYATT_CODENAME,1,iw8_suit_mp_azur,mp_operator_azur,ui_loot_operator_east_azur_1_1,azur_eastern_basic,azur_eastern_quip_5,execution_mp_eastern_azur_default,1,ANEG,ui_operator_bio_thumbprint_2,ui_operator_bio_east_azur_headshot,LUA_MENU/OPERATOR_FULLNAME_AZUR,,1,
28,yolandi_eastern,LUA_MENU/YANDI,1,SABF,-1,,ui_operator_east_yandi_portrait,0,icon_faction_africanz_large,alic,1,,LUA_MENU/BRITISH,LUA_MENU/ENGLISH,LUA_MENU/ACTIVE,LUA_MENU/WYATT_BACKGROUND,LUA_MENU/WYATT_CODENAME,0,iw8_defaultsuit_mp,mp_operator_charly_placeholder,placeholder_x,yolandi_eastern_basic,yolandi_eastern_quip_1,execution_mp_eastern_yolandi_default,0,OPOS,ui_operator_bio_thumbprint_2,ui_operator_bio_east_yandi_headshot,LUA_MENU/OPERATOR_FULLNAME_YANDI,,1,
29,zane_eastern,LUA_MENU/ZANE,1,SABF,8,1,ui_operator_east_zane_portrait,1,icon_faction_africanz_large,zane,0,chr_menu_male_idle_01_AR,LUA_MENU/FEDNIGERIA,LUA_MENU/HAUSA_ENGLISH,LUA_MENU/ACTIVE,LUA_MENU/ZANE_BACKGROUND,LUA_MENU/WYATT_CODENAME,1,iw8_suit_mp_zane,mp_operator_zane,ui_loot_operator_east_zane_1_1,zane_eastern_basic,zane_eastern_quip_5,execution_mp_eastern_zane_default,1,ABPOS,ui_operator_bio_thumbprint_8,ui_operator_bio_east_zane_headshot,LUA_MENU/OPERATOR_FULLNAME_ZANE,,1,
30,minotavr_eastern,LUA_MENU/MINOTAVR,1,RUSF,1,1,ui_operator_east_minotavr_portrait,1,icon_faction_spetsnaz_large,mntr,0,chr_menu_male_idle_01_AR,LUA_MENU/RUSSIA,LUA_MENU/RUSSIAN,LUA_MENU/ACTIVE,LUA_MENU/MINOTAVR_BACKGROUND,LUA_MENU/WYATT_CODENAME,0,iw8_suit_mp_minotavr,mp_operator_minotaur,ui_loot_operator_east_minotaur_1_1,minotavr_eastern_basic,minotavr_eastern_quip_1,execution_mp_eastern_minotavr_default,1,ABNEG,ui_operator_bio_thumbprint_7,ui_operator_bio_east_minotaur_headshot,LUA_MENU/OPERATOR_FULLNAME_MINOTAUR,,1,
31,default_eastern,LUA_MENU/DEFAULT_EAST,1,DEFAULT,1,1,ui_operator_east_default_portrait,1,icon_faction_spetsnaz_large,ruft1,0,chr_menu_male_idle_01_AR,LUA_MENU/MACEDONIAN,LUA_MENU/ENGLISH,LUA_MENU/ACTIVE,LUA_MENU/WYATT_BACKGROUND,LUA_MENU/WYATT_CODENAME,0,iw8_defaultsuit_mp,mp_operator_charly_placeholder,placeholder_x,default_western_a,,,1,UNKNOWN,ui_operator_bio_thumbprint_3,ui_operator_east_default_portrait,LUA_MENU/DEFAULT_EAST,,1,
32,default_western,LUA_MENU/DEFAULT_EAST,0,DEFAULT,1,1,ui_operator_west_default_portrait,1,icon_faction_sas_large,ukft1,0,chr_menu_male_idle_01_AR,LUA_MENU/BRITISH,LUA_MENU/ENGLISH,LUA_MENU/ACTIVE,LUA_MENU/WYATT_BACKGROUND,LUA_MENU/WYATT_CODENAME,0,iw8_defaultsuit_mp,mp_operator_charly_placeholder,placeholder_x,default_eastern_a,,,1,UNKNOWN,ui_operator_bio_thumbprint_6,ui_operator_west_default_portrait,LUA_MENU/DEFAULT_EAST,,1,
33,raines_western,LUA_MENU/RAINES,0,FIVE,14,1,ui_operator_west_raines_portrait,1,icon_faction_demondogs_large,lync,0,chr_menu_male_idle_01_AR,LUA_MENU/AMERICAN,LUA_MENU/ENGLISH,LUA_MENU/ACTIVE,LUA_MENU/RAINES_BACKGROUND,LUA_MENU/WYATT_CODENAME,0,iw8_suit_mp_lynch,mp_operator_raines,ui_loot_operator_west_raines_1_1,raines_western_basic,raines_western_quip_7,execution_mp_western_raines_default,1,BPOS,ui_operator_bio_thumbprint_7,ui_operator_bio_west_raines_headshot,LUA_MENU/OPERATOR_FULLNAME_RAINES,,1,
34,metalghost_eastern,LUA_MENU/METALGHOST,1,SABF,5,,ui_operator_east_mace_portrait,0,icon_faction_africanz_large,mace,0,chr_menu_male_idle_01_AR,LUA_MENU/AMERICAN,LUA_MENU/ENGLISH,LUA_MENU/ACTIVE,LUA_MENU/METALGHOST_BACKGROUND,LUA_MENU/WYATT_CODENAME,0,iw8_suit_mp_mace,mp_operator_mace,ui_loot_operator_east_mace_1_1,metalghost_eastern_basic,metalghost_eastern_quip_1,execution_mp_eastern_mghost_default,1,BNEG,ui_operator_bio_thumbprint_4,ui_operator_bio_east_mace_headshot,LUA_MENU/OPERATOR_FULLNAME_MACE,,1,
35,crowfoot_western,LUA_MENU/CROWFOOT,0,USMC,6,,ui_operator_west_talon_portrait,0,icon_faction_jsof_large,talo,0,chr_menu_male_idle_01_AR,LUA_MENU/CANADIAN,LUA_MENU/ENGLISH,LUA_MENU/ACTIVE,LUA_MENU/CROWFOOT_BACKGROUND,LUA_MENU/WYATT_CODENAME,0,iw8_suit_mp_crowfoot,mp_operator_talon,ui_loot_operator_west_talon_1_1,crowfoot_western_basic,crowfoot_western_quip_1,execution_mp_western_crowfoot_default,1,BNEG,ui_operator_bio_thumbprint_4,ui_operator_bio_west_talon_headshot,LUA_MENU/OPERATOR_FULLNAME_TALON,,1,
36,ronin_western,LUA_MENU/RONIN,0,USMC,15,,ui_operator_west_ronin_portrait,0,icon_faction_jsof_large,roni,0,chr_menu_male_idle_01_AR,LUA_MENU/AMERICAN,LUA_MENU/ENGLISH,LUA_MENU/ACTIVE,LUA_MENU/RONIN_BACKGROUND,LUA_MENU/WYATT_CODENAME,0,iw8_suit_mp_ronin,mp_operator_ronin,ui_loot_operator_west_ronin_1_1,ronin_western_basic,alex_western_quip_2,execution_mp_western_alex_default,1,OPOS,ui_operator_bio_thumbprint_7,ui_operator_bio_west_ronin_headshot,LUA_MENU/OPERATOR_FULLNAME_RONIN,,1,
37,alex_western,LUA_MENU/ALEX,0,USMC,16,,ui_operator_west_alex_portrait,0,icon_faction_jsof_large,alx,0,chr_menu_male_idle_01_AR,LUA_MENU/AMERICAN,LUA_MENU/ENGLISH,LUA_MENU/ACTIVE,LUA_MENU/ALEX_BACKGROUND,LUA_MENU/WYATT_CODENAME,0,iw8_suit_mp_alex,mp_operator_alex,ui_loot_operator_west_alex_2_1,alex_western_basic,ronin_western_quip_6,execution_mp_western_alex_default,1,ABNEG,ui_operator_bio_thumbprint_8,ui_operator_bio_west_alex_headshot,LUA_MENU/OPERATOR_FULLNAME_ALEX,,1,
38,price_western,LUA_MENU/PRICE,0,SAS,5,,ui_operator_west_price_portrait,0,icon_faction_sas_large,pri,0,chr_menu_male_idle_01_AR,LUA_MENU/BRITISH,LUA_MENU/ENGLISH,LUA_MENU/ACTIVE,LUA_MENU/PRICE_BACKGROUND,LUA_MENU/WYATT_CODENAME,0,iw8_suit_mp_price,mp_operator_price,ui_loot_operator_west_price_1_1,price_western_basic,ronin_western_quip_6,execution_mp_western_price_default,1,OPOS,ui_operator_bio_thumbprint_2,ui_operator_bio_west_price_headshot,LUA_MENU/OPERATOR_FULLNAME_PRICE,,1,
39,kyle_western,LUA_MENU/KYLE,0,SAS,6,,ui_operator_west_kyle_portrait,0,icon_faction_sas_large,kyle,0,chr_menu_male_idle_01_AR,LUA_MENU/BRITISH,LUA_MENU/ENGLISH,LUA_MENU/ACTIVE,LUA_MENU/KYLE_BACKGROUND,LUA_MENU/WYATT_CODENAME,0,iw8_suit_mp_kyle,mp_operator_gaz,ui_loot_operator_west_kyle_2_1,kyle_western_basic,ronin_western_quip_6,execution_mp_western_kyle_default,1,BNEG,ui_operator_bio_thumbprint_1,ui_operator_bio_west_kyle_headshot,LUA_MENU/OPERATOR_FULLNAME_KYLE,,1,
40,roze_eastern,LUA_MENU/ROZE,1,SEVEN,15,,ui_operator_east_roze_portrait,0,icon_faction_shadow_company_large,roze,1,chr_menu_female_idle_01_AR,LUA_MENU/AMERICAN,LUA_MENU/ENGLISH,LUA_MENU/ACTIVE,LUA_MENU/ROZE_BACKGROUND,LUA_MENU/WYATT_CODENAME,1,iw8_suit_mp_roze,mp_operator_roze,ui_loot_operator_east_roze_1_1,roze_eastern_basic,roze_eastern_quip_1,execution_mp_universal_ref_variant_20,1,APOS,ui_operator_bio_thumbprint_7,ui_operator_bio_east_roze_headshot,LUA_MENU/OPERATOR_FULLNAME_ROZE,,1,
41,lerch_eastern,LUA_MENU/LERCH,1,SEVEN,16,,ui_operator_east_lerch_portrait,0,icon_faction_shadow_company_large,lrch,0,chr_menu_male_idle_01_AR,LUA_MENU/AMERICAN,LUA_MENU/ENGLISH,LUA_MENU/ACTIVE,LUA_MENU/LERCH_BACKGROUND,LUA_MENU/WYATT_CODENAME,1,iw8_suit_mp_lerch,mp_operator_lerch,ui_loot_operator_east_lerch_1_1,lerch_eastern_basic,lerch_eastern_quip_1,execution_mp_eastern_lerch_default,1,BNEG,ui_operator_bio_thumbprint_6,ui_operator_bio_east_lerch_headshot,LUA_MENU/OPERATOR_FULLNAME_LERCH,,1,
42,velikan_eastern,LUA_MENU/VELIKAN,1,SEVEN,17,,ui_operator_east_velikan_portrait,0,icon_faction_shadow_company_large,kotus,0,chr_menu_male_idle_01_AR,LUA_MENU/AMERICAN,LUA_MENU/ENGLISH,LUA_MENU/ACTIVE,LUA_MENU/VELIKAN_BACKGROUND,LUA_MENU/WYATT_CODENAME,1,iw8_suit_mp_roze,mp_operator_velikan,ui_loot_operator_east_velikan_1_1,velikan_eastern_basic,velikan_eastern_quip_1,execution_mp_eastern_velikan_default,1,ABPOS,ui_operator_bio_thumbprint_5,ui_operator_bio_east_velikan_headshot,LUA_MENU/REDACTED,,1,
43,woods_western,LUA_MENU/WOODS,0,FIVE,17,,ui_operator_west_woods_portrait,0,icon_faction_demondogs_large,wood,0,chr_menu_male_idle_01_AR,LUA_MENU/AMERICAN,LUA_MENU/ENGLISH,LUA_MENU/ACTIVE,LUA_MENU/WOODS_BACKGROUND,LUA_MENU/WYATT_CODENAME,0,iw8_suit_mp_woods,mp_operator_woods,ui_loot_operator_west_woods_1_1,woods_western_basic,woods_western_quip_1,execution_mp_universal_ref_variant_13,0,BNEG,ui_operator_bio_thumbprint_5,ui_operator_bio_west_woods_headshot,LUA_MENU/OPERATOR_FULLNAME_WOODS,1,1,
44,morte_western,LUA_MENU/MORTE,0,USMC,16,,ui_operator_west_morte_portrait,0,icon_faction_jsof_large,mort,0,chr_menu_male_idle_01_AR,LUA_MENU/ITALY,LUA_MENU/ITALIAN,LUA_MENU/ACTIVE,LUA_MENU/MORTE_BACKGROUND,LUA_MENU/WYATT_CODENAME,1,iw8_suit_mp_morte,mp_operator_morte,ui_loot_operator_west_morte_1_1,morte_western_basic,morte_western_quip_1,execution_mp_western_kyle_default,1,BNEG,ui_operator_bio_thumbprint_6,ui_operator_bio_west_morte_headshot,LUA_MENU/OPERATOR_FULLNAME_MORTE,,1,
