0,iw8_sm_mpapa7_variant_0,iw8_sm_mpapa7,,,,,,,,,,,,,,,WEAPON/SM_MPAPA7,ui_loot_weapon_sm_mpapa7,,,
11,iw8_sm_mpapa7_variant_11,iw8_sm_mpapa7,iw8_sm_mpapa7_mpv2,rec|11 front|11 back|11 mag|11,comp|9,barlong|3,,,reflexmini2|10,,,,,,,,WEAPON/SM_MPAPA7_V12,ui_loot_weapon_sm_mpapa7_v12,,,
12,iw8_sm_mpapa7_variant_12,iw8_sm_mpapa7,,rec|12 front|12 back|12 mag|12,silencer|4,,laserrange|13,,,xmagslrg|7,pistolgrip02|5,stockno|4,,,,,WEAPON/SM_MPAPA7_V13,ui_loot_weapon_sm_mpapa7_v13,,,
13,iw8_sm_mpapa7_variant_13,iw8_sm_mpapa7,iw8_sm_mpapa7_mpmtx,rec|13 front|13 back|13 mag|13,comp|7,,laserrange|9,gripang|12,reflexmini|7,,pistolgrip02|4,,,,,,WEAPON/SM_MPAPA7_V14,ui_loot_weapon_sm_mpapa7_v14,,purple,
14,iw8_sm_mpapa7_variant_14,iw8_sm_mpapa7,,rec|14 front|14 back|14 mag|14,silencer3|5,,laserrange|10,gripvert|9,,xmagslrg|4,,stockno|2,,,,,WEAPON/SM_MPAPA7_V15,ui_loot_weapon_sm_mpapa7_v15,,,
15,iw8_sm_mpapa7_variant_15,iw8_sm_mpapa7,,rec|15 front|15 back|15 mag|15,silencer2|2,barlong|4,,gripcust|4,,xmagslrg|6,,,maxammo,,,,WEAPON/SM_MPAPA7_V16,ui_loot_weapon_sm_mpapa7_v16,,,
16,iw8_sm_mpapa7_variant_16,iw8_sm_mpapa7,iw8_sm_mpapa7_mpv2a,rec|0 front|0 back|0 mag|0,silencer3|6,barmid|1,,,,xmagslrg|5,,stockno|3,,,,,WEAPON/SM_MPAPA7_V17,ui_loot_weapon_sm_mpapa7_v17,,,
17,iw8_sm_mpapa7_variant_17,iw8_sm_mpapa7,iw8_sm_mpapa7_mpv2a,rec|1 front|1 back|1 mag|1,brake|14,,laserbalanced|13,,reflex3|4,,pistolgrip03|1,,maxammo,,,,WEAPON/SM_MPAPA7_V18,ui_loot_weapon_sm_mpapa7_v18,,,
18,iw8_sm_mpapa7_variant_18,iw8_sm_mpapa7,iw8_sm_mpapa7_mpv2a,rec|2 front|2 back|2 mag|2,comp|14,,,gripang|3,,,pistolgrip02|6,stockl|1,maxammo,,,,WEAPON/SM_MPAPA7_V19,ui_loot_weapon_sm_mpapa7_v19,,,
19,iw8_sm_mpapa7_variant_19,iw8_sm_mpapa7,iw8_sm_mpapa7_mpmtx2,rec|3 front|3 back|3 mag|3,comp|1,,laserbalanced|15,gripang|13,,xmagslrg|8,pistolgrip02|7,,,,,,WEAPON/SM_MPAPA7_V20,ui_loot_weapon_sm_mpapa7_v20,,pink,
20,iw8_sm_mpapa7_variant_20,iw8_sm_mpapa7,iw8_sm_mpapa7_mpa,rec|4 front|4 back|4 mag|4,silencer2|4,barlong|5,,,holo|15,,,,fastreload,,,,WEAPON/SM_MPAPA7_V21,ui_loot_weapon_sm_mpapa7_v21,,,
21,iw8_sm_mpapa7_variant_21,iw8_sm_mpapa7,iw8_sm_mpapa7_mpv2a,rec|5 front|5 back|5 mag|5,silencer3|7,barlong|6,,gripang|5,,,,stocks|4,maxammo,,,,WEAPON/SM_MPAPA7_V22,ui_loot_weapon_sm_mpapa7_v22,,,
22,iw8_sm_mpapa7_variant_22,iw8_sm_mpapa7,iw8_sm_mpapa7_mpmtx3,rec|6 front|6 back|6 mag|6,silencer3|8,barlong|7,,gripvert|5,,xmags|3,,stockno|5,,,,,WEAPON/SM_MPAPA7_V23,ui_loot_weapon_sm_mpapa7_v23,,tesla,
23,iw8_sm_mpapa7_variant_23,iw8_sm_mpapa7,iw8_sm_mpapa7_mpa,rec|7 front|7 back|7 mag|7,,barmid|2,laserbalanced|10,gripangpro|13,reflexmini2|15,,,stockh|4,,,,,WEAPON/SM_MPAPA7_V24,ui_loot_weapon_sm_mpapa7_v24,,,
