iw8_sm_smgolf45,extra,0,loadout_showcase_preview_laser_alt1,,,,,
iw8_sm_smgolf45,frontpiece,0,loadout_showcase_preview_barrel_alt1,,,,,
iw8_sm_smgolf45,undermount,0,,,-2,0,0,
iw8_sm_smgolf45,magazine,0,loadout_showcase_preview_large_magazine,,,,,
iw8_sm_smgolf45,muzzle,0,loadout_showcase_preview_muzzle_alt1,,,,,
iw8_sm_smgolf45,reargrip,0,loadout_showcase_preview_large_reargrip,,,,,
iw8_sm_smgolf45,sticker,0,loadout_showcase_preview_sticker,,,,,
iw8_sm_smgolf45,optic,0,,,5.5,3,2,
iw8_sm_smgolf45,charm,0,loadout_showcase_preview_charm_alt3,,,,,
iw8_sh_romeo870,muzzle,0,loadout_showcase_preview_muzzle_alt1,,,,,
iw8_sh_romeo870,charm,0,loadout_showcase_preview_charm_alt2,,,,,
iw8_sh_romeo870,magazine,0,loadout_showcase_preview_muzzle,,,,,
iw8_sh_romeo870,pump,0,,,-10,0,0,
iw8_sh_dpapa12,frontpiece,0,loadout_showcase_preview_barrel_alt1,,9,0,1,
iw8_sh_dpapa12,optic,0,loadout_showcase_preview_optic_alt1,,,,,
iw8_sh_dpapa12,undermount,0,,,-1,,-1,
iw8_sh_dpapa12,pump,0,,,0,0,2,
iw8_sh_dpapa12,magazine,0,loadout_showcase_preview_muzzle,,,,,
iw8_sh_charlie725,frontpiece,0,loadout_showcase_preview_barrel_alt1,,13,0,0,
iw8_sh_charlie725,magazine,0,loadout_showcase_preview_magazine_alt2,,,,,
iw8_sh_charlie725,backpiece,0,loadout_showcase_preview_stock_alt2,,-6,0,-1,
iw8_sh_charlie725,muzzle,0,loadout_showcase_preview_muzzle_alt1,,0,0,0,
iw8_sh_charlie725,guard,0,loadout_showcase_preview_large_magazine_alt1,,-17,0,-1,
iw8_sh_charlie725,optic,0,,,2,0,0,
iw8_sh_charlie725,undermount,0,,,-2,0,0,
iw8_sh_charlie725,extra,0,loadout_showcase_preview_laser_alt1,,,,,
iw8_sh_charlie725,charm,0,loadout_showcase_preview_charm_alt2,,,,,
iw8_sh_oscar12,frontpiece,0,,,9,0,0,
iw8_sh_oscar12,magazine,0,,,0,0,-2,
iw8_sh_oscar12,extra,0,loadout_showcase_preview_laser_alt1,,,,,
iw8_sh_oscar12,muzzle,0,loadout_showcase_preview_muzzle_alt1,,,,,
iw8_sh_mike26,backpiece,0,loadout_showcase_preview_stock_alt1,,,,,
iw8_sh_mike26,extra,0,loadout_showcase_preview_laser_alt1,,,,,
iw8_sh_mike26,frontpiece,0,loadout_showcase_preview_barrel_alt1,,,,,
iw8_sh_mike26,magazine,0,loadout_showcase_preview_large_magazine_alt1,,,,,
iw8_sh_mike26,reargrip,0,loadout_showcase_preview_large_reargrip,,,,,
iw8_sh_mike26,sticker,0,loadout_showcase_preview_large_sticker_alt1,,,,,
iw8_lm_pkilo,reargrip,0,loadout_showcase_preview_large_reargrip_alt1,,,,,
iw8_lm_pkilo,sticker,0,loadout_showcase_preview_large_sticker_alt3,,,,,
iw8_lm_lima86,frontpiece,0,,,4,0,0,
iw8_lm_lima86,backpiece,0,,,-4,0,0,
iw8_lm_lima86,extra,0,loadout_showcase_preview_laser,,,,,
iw8_lm_lima86,magazine,0,loadout_showcase_preview_large_magazine_alt2,,,,,
iw8_lm_lima86,sticker,0,loadout_showcase_preview_large_sticker_alt1,,,,,
iw8_lm_kilo121,frontpiece,0,,,8,0,0,
iw8_lm_mgolf34,frontpiece,0,,,15,0,0,
iw8_lm_mgolf34,magazine,0,loadout_showcase_preview_large_magazine_alt1,,,,,
iw8_lm_mgolf34,charm,0,loadout_showcase_preview_sticker,,,,,
iw8_lm_mgolf36,charm,0,loadout_showcase_preview_large_charm_alt2,,,,,
iw8_lm_mgolf36,frontpiece,0,loadout_showcase_preview_barrel_alt1,,,,,
iw8_lm_mgolf36,undermount,0,,,-2,0,0,
iw8_lm_mgolf36,extra,0,loadout_showcase_preview_laser,,,,,
iw8_lm_mgolf36,magazine,0,loadout_showcase_preview_large_magazine_alt1,,,,,
iw8_lm_mgolf36,muzzle,0,loadout_showcase_preview_muzzle_alt1,,,,,
iw8_sn_mike14,frontpiece,0,loadout_showcase_preview_barrel_alt1,,,,,
iw8_sn_mike14,backpiece,0,,,-3,0,0,
iw8_sn_mike14,magazine,0,,,0,0,-1,
iw8_sn_mike14,muzzle,0,loadout_showcase_preview_muzzle_alt1,,,,,
iw8_sn_mike14,sticker,0,loadout_showcase_preview_sticker_alt3,,,,,
iw8_sn_kilo98,extra,0,loadout_showcase_preview_large_laser,,,,,
iw8_sn_kilo98,muzzle,0,loadout_showcase_preview_large_muzzle,,,,,
iw8_sn_kilo98,undermount,0,,,0,-17,0,
iw8_sn_kilo98,reargrip,0,loadout_showcase_preview_reargrip_alt2,,,,,
iw8_sn_kilo98,frontpiece,0,loadout_showcase_preview_large_barrel,,,,,
iw8_sn_kilo98,charm,0,loadout_showcase_preview_large_underbarrel,,,,,
iw8_sn_kilo98,sticker,0,loadout_showcase_preview_sticker_alt4,,,,,
iw8_sn_sbeta,frontpiece,0,loadout_showcase_preview_barrel_alt1,,13,0,0,
iw8_sn_sbeta,backpiece,0,,,-4,0,-1,
iw8_sn_sbeta,muzzle,0,loadout_showcase_preview_large_muzzle,,,,,
iw8_sn_sbeta,reargrip,0,loadout_showcase_preview_reargrip_alt2,,,,,
iw8_sn_sbeta,charm,0,loadout_showcase_preview_charm_alt2,,,,,
iw8_sn_sbeta,sticker,0,loadout_showcase_preview_sticker_alt3,,,,,
iw8_sn_crossbow,cable,0,loadout_showcase_preview_barrel_alt2,,,,,
iw8_sn_crossbow,arms,0,loadout_showcase_preview_barrel_alt2,,,,,
iw8_sn_crossbow,backpiece,0,loadout_showcase_preview_large_stock_alt1,,,,,
iw8_sn_crossbow,extra,0,loadout_showcase_preview_large_underbarrel_alt1,,,,,
iw8_sn_crossbow,bolt,0,loadout_showcase_preview_barrel_alt2,,,,,
iw8_sn_crossbow,reargrip,0,loadout_showcase_preview_magazine,,,,,
iw8_sn_crossbow,undermount,0,loadout_showcase_preview_large_underbarrel,,,,,
iw8_sn_alpha50,frontpiece,0,loadout_showcase_preview_large_barrel_alt1,,17,0,0,
iw8_sn_alpha50,magazine,0,,,0,0,-3,
iw8_sn_alpha50,muzzle,0,loadout_showcase_preview_large_muzzle_alt1,,,,,
iw8_sn_alpha50,backpiece,0,,,-3,0,0,
iw8_sn_alpha50,undermount,0,loadout_showcase_preview_large_underbarrel_alt1,,0,-15,0,
iw8_sn_alpha50,charm,0,loadout_showcase_preview_large_charm_alt1,,,,,
iw8_sn_alpha50,sticker,0,loadout_showcase_preview_large_sticker_alt2,,,,,
iw8_sn_delta,undermount,0,loadout_showcase_preview_large_underbarrel_alt1,,0,-17,0,
iw8_sn_delta,frontpiece,0,,,15,0,0,
iw8_sn_delta,backpiece,0,,,-3,0,0,
iw8_sn_delta,optic,0,,,-5,0,0,
iw8_sn_delta,magazine,0,,,0,0,-2,
iw8_sn_delta,reargrip,0,loadout_showcase_preview_large_reargrip_alt1,,,,,
iw8_sn_hdromeo,frontpiece,0,loadout_showcase_preview_large_barrel_alt1,,23,0,0,
iw8_sn_hdromeo,muzzle,0,loadout_showcase_preview_large_muzzle_alt1,,,,,
iw8_sn_hdromeo,magazine,0,,,0,0,-2,
iw8_sn_hdromeo,backpiece,0,,,-3,0,0,
iw8_sn_hdromeo,undermount,0,loadout_showcase_preview_large_underbarrel_alt1,,0,-20,0,
iw8_sn_hdromeo,charm,0,loadout_showcase_preview_large_charm_alt1,,,,,
iw8_pi_golf21,trigger,0,,,0,0,-1,
iw8_pi_golf21,frontpiece,0,,,-2,0,0,
iw8_pi_golf21,magazine,0,,,0,0,-3,
iw8_pi_cpapa,magazine,0,loadout_showcase_preview_small_magazine_alt1,,7,0,0,
iw8_pi_mike1911,magazine,0,,,0,0,-3,
iw8_pi_mike1911,reargrip,0,loadout_showcase_preview_small_reargrip,,,,,
iw8_pi_decho,magazine,0,,,0,0,-3,
iw8_pi_decho,trigger,0,,,-2.5,0,-2.5,
iw8_pi_decho,frontpiece,0,,,0,0,1,
iw8_pi_decho,reargrip,0,loadout_showcase_preview_small_reargrip,,0,10,0,
iw8_pi_decho,sticker,0,loadout_showcase_preview_small_reargrip,,,,,
iw8_pi_papa320,magazine,0,,,0,0,-2,
iw8_pi_papa320,trigger,0,,,0,0,-1,
iw8_pi_papa320,optic,0,,,-2.5,0,0,
iw8_pi_papa320,frontpiece,0,,,-3,0,0,
iw8_pi_papa320,reargrip,0,loadout_showcase_preview_small_reargrip,,,,,
iw8_pi_papa320,reargrip,0,loadout_showcase_preview_small_reargrip,,,,,
iw8_me_riotshield,sticker,0,loadout_showcase_preview_large,,,,,
iw8_sn_sksierra,muzzle,0,loadout_showcase_preview_large_muzzle,,,,,
iw8_sn_sksierra,frontpiece,0,loadout_showcase_preview_large_barrel_alt1,,,,,
iw8_sn_sksierra,backpiece,0,loadout_showcase_preview_large_stock_alt1,,,,,
iw8_sn_sksierra,undermount,0,loadout_showcase_preview_large_underbarrel,,,,,
iw8_sn_sksierra,magazine,0,loadout_showcase_preview_large_magazine,,,,,
iw8_sn_sksierra,extra,0,loadout_showcase_preview_large_laser,,,,,
iw8_pi_mike9,reargrip,0,loadout_showcase_preview_small_reargrip,,,,,
iw8_pi_mike9,backpiece,0,loadout_showcase_preview_large_stock_alt1,,,,,
iw8_lm_mkilo3,extra,0,loadout_showcase_preview_laser,,,,,
iw8_lm_mkilo3,charm,0,loadout_showcase_preview_optic,,,,,
iw8_lm_mkilo3,reargrip,0,,,,,,
iw8_ar_galima,magazine,0,,,0,-5,-5,
iw8_ar_galima,undermount,0,,,-2,0,0,
iw8_ar_galima,frontpiece,0,loadout_showcase_preview_barrel_alt1,,,,,
iw8_ar_galima,charm,0,loadout_showcase_preview_large_charm_alt1,,,,,
iw8_ar_galima,muzzle,0,loadout_showcase_preview_large_muzzle,,,,,
iw8_sm_victor,backpiece,0,loadout_showcase_preview_stock_alt1,,,,,
iw8_sm_victor,extra,0,loadout_showcase_preview_laser_alt1,,,,,
iw8_sm_victor,frontpiece,0,loadout_showcase_preview_barrel_alt1,,,,,
iw8_sm_victor,undermount,0,,,-1.5,0,0,
iw8_sm_victor,magazine,0,loadout_showcase_preview_large_magazine,,,,,
iw8_sm_victor,muzzle,0,loadout_showcase_preview_muzzle_alt1,,,,,
iw8_sm_victor,reargrip,0,loadout_showcase_preview_large_reargrip,,,,,
iw8_sm_victor,charm,0,loadout_showcase_preview_charm_alt4,,,,,
iw8_sm_victor,sticker,0,loadout_showcase_preview_sticker,,,,,
iw8_sn_xmike109,muzzle,0,loadout_showcase_preview_large_muzzle_alt1,,,,,
iw8_sn_xmike109,undermount,0,loadout_showcase_preview_large_underbarrel_alt1,,-5,-12.5,-2,
iw8_ar_anovember94,frontpiece,0,loadout_showcase_preview_barrel_alt1,,,,,
iw8_ar_anovember94,charm,0,loadout_showcase_preview_large_charm_alt1,,,,,
iw8_ar_anovember94,muzzle,0,loadout_showcase_preview_large_muzzle,,,,,
iw8_ar_anovember94,optic,0,loadout_showcase_preview_large_optic,,,,,
iw8_ar_anovember94,undermount,0,,,-2.5,0,0,
iw8_ar_anovember94,sticker,0,loadout_showcase_preview_stock,,,,,
iw8_sm_charlie9,extra,0,loadout_showcase_preview_laser_alt1,,,,,
iw8_sm_charlie9,undermount,0,,,-2.5,0,0,
iw8_sm_charlie9,optic,0,,,0,7,3,
iw8_lm_sierrax,extra,0,loadout_showcase_preview_laser,,,,,
iw8_lm_sierrax,muzzle,0,loadout_showcase_preview_muzzle_alt1,,,,,
iw8_ar_t9accurate,frontpiece,0,loadout_showcase_preview_barrel_alt1,,13,0,0,
iw8_ar_t9accurate,muzzle,0,loadout_showcase_preview_large_muzzle,,,,,
iw8_ar_t9accurate,optic,0,loadout_showcase_preview_large_optic,,,,,
iw8_ar_t9accurate,sticker,0,loadout_showcase_preview_stock,,,,,
iw8_sn_romeo700,frontpiece,0,loadout_showcase_preview_large_barrel,,10,0,0,
iw8_sn_romeo700,backpiece,0,loadout_showcase_preview_large_stock_alt1,,-5,0,0,
iw8_sn_romeo700,boltaction,0,loadout_showcase_preview_laser,,0,0,0,
iw8_lm_t9light,extra,0,loadout_showcase_preview_laser,,,,,
iw8_lm_t9light,frontpiece,0,loadout_showcase_preview_barrel_alt1,,8,0,0,
iw8_pi_t9semiauto,magazine,0,loadout_showcase_preview_small_magazine,,0,0,-4,
iw8_pi_t9semiauto,reargrip,0,loadout_showcase_preview_small_reargrip,,,,,
iw8_sh_t9semiauto,magazine,0,loadout_showcase_preview_large_barrel,,18,0,1,
iw8_sh_t9semiauto,reargrip,0,loadout_showcase_preview_small_reargrip,,,,,
iw8_sh_t9semiauto,muzzle,0,loadout_showcase_preview_large_muzzle,,1,0,-0.35,
iw8_sh_t9semiauto,frontpiece,0,loadout_showcase_preview_large_barrel,,18,0,0.25,
iw8_sh_t9semiauto,extra,0,loadout_showcase_preview_large_laser,,-0.5,0,1.5,
iw8_sh_t9semiauto,optic,0,,,8.5,0,0.95,
iw8_sh_t9semiauto,backpiece,0,loadout_showcase_preview_stock_alt1,,-2,0,-1,
iw8_pi_t9burst,reargrip,0,loadout_showcase_preview_small_reargrip,,,,,
iw8_pi_t9burst,backpiece,0,loadout_showcase_preview_large_stock_alt1,,,,,
iw8_pi_t9burst,frontpiece,0,,,4,0,0.75,
iw8_pi_t9burst,magazine,0,,,-1,0,-5,
iw8_sm_t9standard,undermount,0,,,2,0,0,
iw8_sm_t9standard,extra,0,loadout_showcase_preview_laser_alt2,,,,,
iw8_sm_t9standard,charm,0,loadout_showcase_preview_charm_alt3,,,,,
iw8_sm_t9standard,optic,0,,,0,5,2.75,
iw8_ar_t9standard,muzzle,0,loadout_showcase_preview_muzzle,,2,0,0,
iw8_ar_t9standard,frontpiece,0,loadout_showcase_preview_barrel_alt1,,9.5,0,0,
iw8_ar_t9standard,magazine,0,,,0,0,-1,
iw8_ar_t9standard,backpiece,0,,,-5,0,,
iw8_ar_t9standard,extra,0,loadout_showcase_preview_laser,,0,0,-1,
iw8_ar_t9longburst,muzzle,0,loadout_showcase_preview_muzzle_alt1,,,,,
iw8_ar_t9longburst,frontpiece,0,loadout_showcase_preview_barrel_alt1,,5,0,,
iw8_ar_t9longburst,magazine,0,,,0,0,-2,
iw8_ar_t9longburst,backpiece,0,,,-5,0,,
iw8_ar_t9longburst,extra,0,loadout_showcase_preview_barrel_alt1,,,,,
iw8_ar_t9damage,muzzle,0,loadout_showcase_preview_muzzle,,,,,
iw8_ar_t9damage,frontpiece,0,loadout_showcase_preview_barrel_alt1,,,,,
iw8_sm_t9heavy,extra,0,loadout_showcase_preview_laser_alt1,,,,,
iw8_sm_t9heavy,muzzle,0,loadout_showcase_preview_barrel_alt1,,,,,
iw8_sm_t9heavy,frontpiece,0,loadout_showcase_preview_large_underbarrel,,,,,
iw8_sm_t9heavy,backpiece,0,loadout_showcase_preview_stock_alt1,,,,,
iw8_sh_t9pump,frontpiece,0,loadout_showcase_preview_barrel_alt1,,13,0,0,
iw8_sh_t9pump,magazine,0,loadout_showcase_preview_barrel_alt1,,14,0,-0.75,
iw8_sh_t9pump,backpiece,0,loadout_showcase_preview_stock_alt2,,-10,0,-2,
iw8_sh_t9pump,muzzle,0,loadout_showcase_preview_muzzle_alt1,,0,0,0,
iw8_sh_t9pump,guard,0,loadout_showcase_preview_large_magazine_alt1,,-17,0,-1,
iw8_sh_t9pump,optic,0,,,0,4,1.25,
iw8_sh_t9pump,undermount,0,,,-2,0,0,
iw8_sh_t9pump,extra,0,loadout_showcase_preview_laser,,,,,
iw8_sh_t9pump,reargrip,0,loadout_showcase_preview_reargrip_alt2,,,,,
iw8_sh_t9pump,charm,0,loadout_showcase_preview_charm_alt2,,,,,
iw8_sm_t9handling,undermount,0,,,1,0,0,
iw8_sm_t9handling,extra,0,loadout_showcase_preview_laser,,,,,
iw8_sm_t9handling,reargrip,0,loadout_showcase_preview_reargrip_alt1,,,,,
iw8_sm_t9handling,sticker,0,loadout_showcase_preview_sticker_alt2,,,,,
iw8_sm_t9handling,magazine,0,,,0,0,-4.5,
iw8_sm_t9handling,backpiece,0,loadout_showcase_preview_large_stock_alt1,,-3,0,0,
iw8_sm_t9fastfire,undermount,0,,,-1.5,0,0,
iw8_sm_t9fastfire,backpiece,0,loadout_showcase_preview_stock_alt1,,,,,
iw8_sm_t9fastfire,extra,0,loadout_showcase_preview_laser_alt1,,,,,
iw8_sm_t9fastfire,reargrip,0,loadout_showcase_preview_reargrip_alt1,,,,,
iw8_sm_t9fastfire,sticker,0,loadout_showcase_preview_sticker_alt2,,,,,
iw8_sm_t9fastfire,magazine,0,,,0,0,-8,
iw8_sm_t9fastfire,frontpiece,0,,,0.75,0,0,
iw8_sn_t9standard,frontpiece,0,loadout_showcase_preview_large_barrel_alt1,,23,0,0,
iw8_sn_t9standard,muzzle,0,loadout_showcase_preview_large_muzzle_alt1,,,,,
iw8_sn_t9standard,magazine,0,,,0,0,-2,
iw8_sn_t9standard,backpiece,0,,,-3,0,0,
iw8_sn_t9standard,undermount,0,loadout_showcase_preview_large_underbarrel,,0,-20,0,
iw8_sn_t9standard,charm,0,loadout_showcase_preview_large_charm_alt1,,,,,
iw8_ar_t9mobility,frontpiece,0,loadout_showcase_preview_barrel_alt1,,9,0,,
iw8_ar_t9mobility,magazine,0,loadout_showcase_preview_magazine_alt1,,0,0,-2,
iw8_ar_t9mobility,muzzle,0,loadout_showcase_preview_muzzle,,0,0,,
iw8_ar_t9mobility,backpiece,0,,,-20,0,-2,
iw8_ar_t9mobility,reargrip,0,loadout_showcase_preview_reargrip_alt1,,1.6,9.3,-0.48,
iw8_ar_t9mobility,charm,0,loadout_showcase_preview_large_charm_alt1,,,,,
iw8_ar_t9mobility,sticker,0,loadout_showcase_preview_sticker,,,,,
iw8_ar_t9mobility,extra,0,,,0,0,0,
iw8_ar_t9mobility,undermount,0,,,0.95,0.95,0,
iw8_ar_t9fastfire,frontpiece,0,loadout_showcase_preview_barrel_alt1,,9,0,,
iw8_ar_t9fastfire,magazine,0,loadout_showcase_preview_magazine_alt1,,0,0,-3,
iw8_ar_t9fastfire,muzzle,0,loadout_showcase_preview_muzzle,,0,0,,
iw8_ar_t9fastfire,backpiece,0,,,-20,0,-2,
iw8_ar_t9fastfire,reargrip,0,loadout_showcase_preview_reargrip_alt1,,0.45,0,0,
iw8_ar_t9fastfire,charm,0,loadout_showcase_preview_large_charm_alt1,,,,,
iw8_ar_t9fastfire,sticker,0,loadout_showcase_preview_stock,,,,,
iw8_lm_t9accurate,reargrip,0,loadout_showcase_preview_large_reargrip_alt1,,,,,
iw8_lm_t9accurate,extra,0,loadout_showcase_preview_large_laser_alt1,,,,,
iw8_lm_t9accurate,sticker,0,loadout_showcase_preview_large_sticker_alt3,,,,,
iw8_lm_t9accurate,frontpiece,0,,,5,0,0,
iw8_lm_t9slowfire,extra,0,loadout_showcase_preview_barrel_alt2,,,,,
iw8_lm_t9slowfire,magazine,0,loadout_showcase_preview_large,,,,,
iw8_lm_t9slowfire,charm,0,loadout_showcase_preview_optic,,,,,
iw8_lm_t9slowfire,reargrip,0,loadout_showcase_preview_magazine_alt2,,-1,0,-0.75,
iw8_lm_t9slowfire,muzzle,0,,,1,0,0,
iw8_lm_t9slowfire,frontpiece,0,,,13,0,0,
iw8_lm_t9slowfire,optic,0,,,1,0,0,
iw8_lm_t9slowfire,undermount,0,,,0,0,0.75,
iw8_sh_t9fullauto,reargrip,0,loadout_showcase_preview_reargrip_alt2,,,,,
iw8_sh_t9fullauto,muzzle,0,loadout_showcase_preview_muzzle_alt1,,,,,
iw8_sh_t9fullauto,charm,0,loadout_showcase_preview_charm_alt2,,,,,
iw8_sh_t9fullauto,magazine,0,loadout_showcase_preview_magazine_alt2,,,,,
iw8_sh_t9fullauto,pump,0,,,-10,0,0,
iw8_sh_t9fullauto,frontpiece,0,loadout_showcase_preview_barrel_alt1,,,,,
iw8_sh_t9fullauto,extra,0,loadout_showcase_preview_barrel_alt1,,,,,
iw8_sn_t9powersemi,extra,0,loadout_showcase_preview_large_laser,,,,,
iw8_sn_t9powersemi,muzzle,0,loadout_showcase_preview_large_muzzle_alt1,,1,0,0,
iw8_sn_t9powersemi,undermount,0,loadout_showcase_preview_large_underbarrel,,1,-12.5,-1,
iw8_sn_t9powersemi,frontpiece,0,loadout_showcase_preview_large_barrel_alt1,,20,0,0,
iw8_sn_t9damagesemi,optic,0,loadout_showcase_preview_large_optic_alt1,,0,0,0,
iw8_sn_t9damagesemi,reargrip,0,loadout_showcase_preview_small_reargrip_alt1,,,,,
iw8_sn_t9damagesemi,muzzle,0,loadout_showcase_preview_large_muzzle,,,,,
iw8_sn_t9damagesemi,frontpiece,0,loadout_showcase_preview_large_barrel,,8,0,-0.4,
iw8_sn_t9damagesemi,backpiece,0,loadout_showcase_preview_stock_alt2,,-5,0,0,
iw8_sn_t9damagesemi,undermount,0,loadout_showcase_preview_large_underbarrel,,,,,
iw8_sn_t9damagesemi,magazine,0,loadout_showcase_preview_large_magazine,,,,,
iw8_sn_t9damagesemi,extra,0,loadout_showcase_preview_large_laser_alt1,,0,0,0,
iw8_pi_t9revolver,frontpiece,0,loadout_showcase_preview_small_barrel,,0,0,0,
