0,iw8_ar_sierra552_variant_0,iw8_ar_sierra552,,,,,,,,,,,,,,,WEAPON/AR_SIERRA552,ui_loot_weapon_ar_sierra552,,,,
11,iw8_ar_sierra552_variant_11,iw8_ar_sierra552,,rec|11 front|11 back|11 mag|11 triggrip|11,silencer2|13,barmid|4,,,reflex3|11,,pistolgrip01|3,,,,,,WEAPON/AR_SIERRA552_V12,ui_loot_weapon_ar_sierra552_v12,,,,
12,iw8_ar_sierra552_variant_12,iw8_ar_sierra552,,rec|12 front|12 back|12 mag|12 triggrip|12,brake|12,barshort|3,,,reflex3|12,,,stockl|1,,,,,WEAPON/AR_SIERRA552_V13,ui_loot_weapon_ar_sierra552_v13,,,,
13,iw8_ar_sierra552_variant_13,iw8_ar_sierra552,,rec|13 front|13 back|13 mag|13 triggrip|13,brake|7,,laser|7,gripang|2,reflexmini3|11,,,,ammomod_wound,,,,WEAPON/AR_SIERRA552_V14,ui_loot_weapon_ar_sierra552_v14,,,,
14,iw8_ar_sierra552_variant_14,iw8_ar_sierra552,,rec|14 front|14 back|14 mag|14 triggrip|14,silencer3|12,barcust|4,laserbalanced|10,gripang|3,,xmagslrg|3,,,,,,,WEAPON/AR_SIERRA552_V15,ui_loot_weapon_ar_sierra552_v15,,,,
15,iw8_ar_sierra552_variant_15,iw8_ar_sierra552,,rec|15 front|15 back|15 mag|15 triggrip|15,,barcust|3,,gripvert|10,holo3|11,,pistolgrip02|1,stockl|2,,,,,WEAPON/AR_SIERRA552_V16,ui_loot_weapon_ar_sierra552_v16,,,,
16,iw8_ar_sierra552_variant_16,iw8_ar_sierra552,iw8_ar_sierra552_mpa,rec|0 front|0 back|0 mag|0 triggrip|0,,barcust|5,,,reflexmini3|14,xmagslrg|4,pistolgrip02|2,,,,,,WEAPON/AR_SIERRA552_V17,ui_loot_weapon_ar_sierra552_v17,,,,
17,iw8_ar_sierra552_variant_17,iw8_ar_sierra552,iw8_ar_sierra552_mpmtx2,rec|1 front|1 back|1 mag|1 triggrip|1,comp|3,barcust2|1,laserbalanced|1,gripang|1,,,,,fastreload,,,,WEAPON/AR_SIERRA552_V18,ui_loot_weapon_ar_sierra552_v18,,gold,goldDis,
18,iw8_ar_sierra552_variant_18,iw8_ar_sierra552,iw8_ar_sierra552_mpa,rec|2 front|2 back|2 mag|2 triggrip|2,,barlong|4,,ubshtgn|2,,xmagslrg|7,,stockh|5,,,,,WEAPON/AR_SIERRA552_V19,ui_loot_weapon_ar_sierra552_v19,,,,
19,iw8_ar_sierra552_variant_19,iw8_ar_sierra552,iw8_ar_sierra552_mpa,rec|3 front|3 back|3 mag|3 triggrip|3,,barlong|2,laserbalanced|4,gripang|4,holo3|3,,,stockh|3,,,,,WEAPON/AR_SIERRA552_V20,ui_loot_weapon_ar_sierra552_v20,,,,
20,iw8_ar_sierra552_variant_20,iw8_ar_sierra552,iw8_ar_sierra552_mpa,rec|4 front|4 back|4 mag|4 triggrip|4,,barcust|6,,,scope|15,,pistolgrip03|3,,,,,,WEAPON/AR_SIERRA552_V21,ui_loot_weapon_ar_sierra552_v21,,,,
21,iw8_ar_sierra552_variant_21,iw8_ar_sierra552,iw8_ar_sierra552_mpa,rec|5 front|5 back|5 mag|5 triggrip|5,silencer3|10,barcust|7,,,hybrid2|5,xmagslrg|5,,,maxammo,,,,WEAPON/AR_SIERRA552_V22,ui_loot_weapon_ar_sierra552_v22,,,,
22,iw8_ar_sierra552_variant_22,iw8_ar_sierra552,iw8_ar_sierra552_mpa,rec|6 front|6 back|6 mag|6 triggrip|6,silencer3|1,barshort|4,,,reflexmini3|4,,pistolgrip01|4,stockl|3,,,,,WEAPON/AR_SIERRA552_V23,ui_loot_weapon_ar_sierra552_v23,,,,
23,iw8_ar_sierra552_variant_23,iw8_ar_sierra552,iw8_ar_sierra552_mpa,rec|7 front|7 back|7 mag|7 triggrip|7,silencer3|2,barlong|3,,,,xmagslrg|6,pistolgrip03|4,stockh|4,,,,,WEAPON/AR_SIERRA552_V24,ui_loot_weapon_ar_sierra552_v24,,,,
