0,iw8_ar_mike4_variant_0,iw8_ar_mike4,,,,,,,,,,,,,,,WEAPON/AR_MIKE4,ui_loot_weapon_ar_mike4,,,,
12,iw8_ar_mike4_variant_12,iw8_ar_mike4,iw8_ar_mike4_mpv2,rec|12 front|12 back|3 mag|12,comp|10,barmid|4,,gripang|8,reflexmini|6,,,stocks|3,,,,,WEAPON/AR_MIKE4_V13,ui_loot_weapon_ar_mike4_v13,,,,
13,iw8_ar_mike4_variant_13,iw8_ar_mike4,iw8_ar_mike4_mpv2,rec|13 front|13 back|3 mag|13,silencer2|11,,,gripang|10,acog3|1,xmagslrg|1,,stockl|3,,,,,WEAPON/AR_MIKE4_V14,ui_loot_weapon_ar_mike4_v14,,,,
14,iw8_ar_mike4_variant_14,iw8_ar_mike4,,rec|14 front|14 back|3 mag|14,flashhider|6,barmid|5,,gripcust|10,,,,stocks|4,fastreload,,,,WEAPON/AR_MIKE4_V15,ui_loot_weapon_ar_mike4_v15,,,,
15,iw8_ar_mike4_variant_15,iw8_ar_mike4,,rec|15 front|15 back|3 mag|15,comp|1,barcust2|2,,ubshtgn|7,,,pistolgrip02|2,stockh|3,,,,,WEAPON/AR_MIKE4_V16,ui_loot_weapon_ar_mike4_v16,,,,
16,iw8_ar_mike4_variant_16,iw8_ar_mike4,iw8_ar_mike4_mpv2a,rec|0 front|0 back|0 mag|0,melee|4,barmid|7,laser|4,gripvert|6,,,,stockl|4,,,,,WEAPON/AR_MIKE4_V17,ui_loot_weapon_ar_mike4_v17,,,,
17,iw8_ar_mike4_variant_17,iw8_ar_mike4,iw8_ar_mike4_mpa,rec|1 front|1 back|1 mag|0 ironsight|0,flashhider|7,barcust2|3,,,,xmagslrg|2,,stockh|4,fmj,,,,WEAPON/AR_MIKE4_V18,ui_loot_weapon_ar_mike4_v18,,,,
18,iw8_ar_mike4_variant_18,iw8_ar_mike4,iw8_ar_mike4_mpv2a,rec|2 front|2 back|2 mag|2,,barmid|6,laserbalanced|12,gripvertpro|15,holo3|3,,,stocks|5,,,,,WEAPON/AR_MIKE4_V19,ui_loot_weapon_ar_mike4_v19,,,,
19,iw8_ar_mike4_variant_19,iw8_ar_mike4,iw8_ar_mike4_mpv2a,rec|3 front|3 back|3 mag|3,silencer2|9,barshort|3,laserbalanced|1,,reflex2|11,,,stocks|8,,,,,WEAPON/AR_MIKE4_V20,ui_loot_weapon_ar_mike4_v20,,,,
20,iw8_ar_mike4_variant_20,iw8_ar_mike4,iw8_ar_mike4_mpv2a,rec|4 front|4 back|4 mag|4,,barcust2|4,,,,xmags|2,,stocks|9,,,,,WEAPON/AR_MIKE4_V21,ui_loot_weapon_ar_mike4_v21,,,,
21,iw8_ar_mike4_variant_21,iw8_ar_mike4,iw8_ar_mike4_mpa,rec|5 front|5 back|5 mag|5,silencer3|15,barlong|7,,,,xmagslrg|3,,stockno|2,,,,,WEAPON/AR_MIKE4_V22,ui_loot_weapon_ar_mike4_v22,,,,
22,iw8_ar_mike4_variant_22,iw8_ar_mike4,iw8_ar_mike4_mpa,rec|6 front|6 back|6 mag|6,,barlong|5,,gripcust|14,acog|11,,,stockh|6,,,,,WEAPON/AR_MIKE4_V23,ui_loot_weapon_ar_mike4_v23,,,,
23,iw8_ar_mike4_variant_23,iw8_ar_mike4,iw8_ar_mike4_mpv2a,rec|7 front|7 back|7 mag|7,,barlong|6,laserbalanced|7,,acog|12,,pistolgrip02|3,stocks|7,,,,,WEAPON/AR_MIKE4_V24,ui_loot_weapon_ar_mike4_v24,,,,
24,iw8_ar_mike4_variant_24,iw8_ar_mike4,iw8_ar_mike4_mpv2a,rec|8 front|8 back|8 mag|8,,barshort|4,,,reflex|9,,,stockl|5,,,,,WEAPON/AR_MIKE4_V25,ui_loot_weapon_ar_mike4_v25,,,,
25,iw8_ar_mike4_variant_25,iw8_ar_mike4,iw8_ar_mike4_mpmtx2,rec|9 front|9 back|9 mag|9,,barlong|8,laserbalanced|2,,hybrid4|9,xmagslrg|4,,stockh|7,,,,,WEAPON/AR_MIKE4_V26,ui_loot_weapon_ar_mike4_v26,,freedom,,
26,iw8_ar_mike4_variant_26,iw8_ar_mike4,iw8_ar_mike4_mpa,rec|10 front|10 back|10 mag|10,brake|11,,,,holo3|6,,pistolgrip03|2,,maxammo,,,,WEAPON/AR_MIKE4_V27,ui_loot_weapon_ar_mike4_v27,,,,
27,iw8_ar_mike4_variant_27,iw8_ar_mike4,iw8_ar_mike4_mpv2a,rec|11 front|11 back|11 mag|11,,barcust2|5,comp|2,gripang|1,,,pistolgrip02|4,stockno|3,,,,,WEAPON/AR_MIKE4_V28,ui_loot_weapon_ar_mike4_v28,,,,
28,iw8_ar_mike4_variant_28,iw8_ar_mike4,iw8_ar_mike4_mpa,rec|12 front|12 back|12 mag|12 ironsight|0,brake|6,,laserrange|14,gripvertpro|6,,,pistolgrip03|3,,,,,,WEAPON/AR_MIKE4_V29,ui_loot_weapon_ar_mike4_v29,,,,
29,iw8_ar_mike4_variant_29,iw8_ar_mike4,iw8_ar_mike4_mpv2a,rec|13 front|13 back|13 mag|13,,barsil|3,,gripvertpro|11,reflexmini|9,,,,,,,,WEAPON/AR_MIKE4_V30,ui_loot_weapon_ar_mike4_v30,,,,
30,iw8_ar_mike4_variant_30,iw8_ar_mike4,iw8_ar_mike4_mpmtx4,rec|14 front|14 back|14 mag|14,brake|1,barmid|9,,gripang|2,,,pistolgrip02|5,stocks|12,,,,,WEAPON/AR_MIKE4_V31,ui_loot_weapon_ar_mike4_v31,,red,,
31,iw8_ar_mike4_variant_31,iw8_ar_mike4,iw8_ar_mike4_mpa,rec|15 front|15 back|15 mag|15,silencer3|1,,,gripvert|11,hybrid|9,xmags|3,,,maxammo,,,,WEAPON/AR_MIKE4_V32,ui_loot_weapon_ar_mike4_v32,,,,
32,iw8_ar_mike4_variant_32,iw8_ar_mike4,iw8_ar_mike4_mpmtx3,rec|0 mag|0,,barmid|8,laser|5,gripvert|13,reflex2|12,,,stocks|11,,,,,WEAPON/AR_MIKE4_V33,ui_loot_weapon_ar_mike4_v33,,morte,standardDis,
33,iw8_ar_mike4_variant_33,iw8_ar_mike4,iw8_ar_mike4_mpv2b,rec|1 front|1 back|1 mag|1 ironsight|0,,barshort|5,laserrange|1,gripvert|1,,xmagslrg|5,,stockno|4,,,,,WEAPON/AR_MIKE4_V34,ui_loot_weapon_ar_mike4_v34,,,,
34,iw8_ar_mike4_variant_34,iw8_ar_mike4,iw8_ar_mike4_mpb,rec|2 front|2 back|2 mag|2,,barcust2|6,,gl|7,holo|1,,,stocks|13,maxammo,,,,WEAPON/AR_MIKE4_V35,ui_loot_weapon_ar_mike4_v35,,,,
35,iw8_ar_mike4_variant_35,iw8_ar_mike4,iw8_ar_mike4_mpmtx5,rec|3 front|3 back|3 mag|3,,barlong|9,,gripcust|7,acog3|2,xmags|4,,stocks|14,,,,,WEAPON/AR_MIKE4_V36,ui_loot_weapon_ar_mike4_v36,,crimsonGold,standardDis,
36,iw8_ar_mike4_variant_36,iw8_ar_mike4,iw8_ar_mike4_mpmtx6,rec|4 front|4 back|4 mag|4,,barsil|4,,gripvertpro|1,reflexmini3|5,xmags|5,,stocks|15,,,,,WEAPON/AR_MIKE4_V37,ui_loot_weapon_ar_mike4_v37,,black,standardDis,
37,iw8_ar_mike4_variant_37,iw8_ar_mike4,iw8_ar_mike4_mpdmb,rec|5 front|5 back|5 mag|5 ironsight|0,brake|2,barshort|6,,gripvert|2,,calsmg|4,,,maxammo,,,,WEAPON/AR_MIKE4_V38,ui_loot_weapon_ar_mike4_v38,,ice,standardDis,
