0,,0,,,,,0,,,,,
41,1459000,1507800,48800,RANK/LT_FULL,icon_rank_officer_s05_sm_09,icon_rank_officer_s05_09,200005,30440,ch_elder_s5_chall_041,icon_ribbon_s05_041,ELDER_PROGRESSION/RIBBON_OF_HONOR_041,
42,1507800,1557400,49600,RANK/LT_FULL2,icon_rank_officer_s05_sm_09,icon_rank_officer_s05_09,,30441,ch_elder_s5_chall_042,icon_ribbon_s05_042,ELDER_PROGRESSION/RIBBON_OF_HONOR_042,
43,1557400,1607800,50400,RANK/LT_FULL3,icon_rank_officer_s05_sm_09,icon_rank_officer_s05_09,,30442,ch_elder_s5_chall_043,icon_ribbon_s05_043,ELDER_PROGRESSION/RIBBON_OF_HONOR_043,
44,1607800,1659000,51200,RANK/LT_FULL4,icon_rank_officer_s05_sm_09,icon_rank_officer_s05_09,,30443,ch_elder_s5_chall_044,icon_ribbon_s05_044,ELDER_PROGRESSION/RIBBON_OF_HONOR_044,
45,1659000,1711000,52000,RANK/LT_FULL5,icon_rank_officer_s05_sm_09,icon_rank_officer_s05_09,,30444,ch_elder_s5_chall_045,icon_ribbon_s05_045,ELDER_PROGRESSION/RIBBON_OF_HONOR_045,
46,1711000,1763800,52800,RANK/LTC_FULL,icon_rank_officer_s05_sm_10,icon_rank_officer_s05_10,200005,30445,ch_elder_s5_chall_046,icon_ribbon_s05_046,ELDER_PROGRESSION/RIBBON_OF_HONOR_046,
47,1763800,1817400,53600,RANK/LTC_FULL2,icon_rank_officer_s05_sm_10,icon_rank_officer_s05_10,,30446,ch_elder_s5_chall_047,icon_ribbon_s05_047,ELDER_PROGRESSION/RIBBON_OF_HONOR_047,
48,1817400,1871800,54400,RANK/LTC_FULL3,icon_rank_officer_s05_sm_10,icon_rank_officer_s05_10,,30447,ch_elder_s5_chall_048,icon_ribbon_s05_048,ELDER_PROGRESSION/RIBBON_OF_HONOR_048,
49,1871800,1927000,55200,RANK/LTC_FULL4,icon_rank_officer_s05_sm_10,icon_rank_officer_s05_10,,30448,ch_elder_s5_chall_049,icon_ribbon_s05_049,ELDER_PROGRESSION/RIBBON_OF_HONOR_049,
50,1927000,1983000,56000,RANK/LTC_FULL5,icon_rank_officer_s05_sm_10,icon_rank_officer_s05_10,,30449,ch_elder_s5_chall_050,icon_ribbon_s05_050,ELDER_PROGRESSION/RIBBON_OF_HONOR_050,
51,1983000,2039900,56900,RANK/COMM_FULL,icon_rank_officer_s05_sm_11,icon_rank_officer_s05_11,200005,30450,ch_elder_s5_chall_051,icon_ribbon_s05_051,ELDER_PROGRESSION/RIBBON_OF_HONOR_051,
52,2039900,2097700,57800,RANK/COMM_FULL2,icon_rank_officer_s05_sm_11,icon_rank_officer_s05_11,,30451,ch_elder_s5_chall_052,icon_ribbon_s05_052,ELDER_PROGRESSION/RIBBON_OF_HONOR_052,
53,2097700,2156400,58700,RANK/COMM_FULL3,icon_rank_officer_s05_sm_11,icon_rank_officer_s05_11,,30452,ch_elder_s5_chall_053,icon_ribbon_s05_053,ELDER_PROGRESSION/RIBBON_OF_HONOR_053,
54,2156400,2216000,59600,RANK/COMM_FULL4,icon_rank_officer_s05_sm_11,icon_rank_officer_s05_11,,30453,ch_elder_s5_chall_054,icon_ribbon_s05_054,ELDER_PROGRESSION/RIBBON_OF_HONOR_054,
55,2216000,2276500,60500,RANK/COMM_FULL5,icon_rank_officer_s05_sm_11,icon_rank_officer_s05_11,,30454,ch_elder_s5_chall_055,icon_ribbon_s05_055,ELDER_PROGRESSION/RIBBON_OF_HONOR_055,
56,2276500,2337900,61400,RANK/CAPT_FULL,icon_rank_officer_s05_sm_12,icon_rank_officer_s05_12,200005,30455,ch_elder_s5_chall_056,icon_ribbon_s05_056,ELDER_PROGRESSION/RIBBON_OF_HONOR_056,
57,2337900,2400200,62300,RANK/CAPT_FULL2,icon_rank_officer_s05_sm_12,icon_rank_officer_s05_12,,30456,ch_elder_s5_chall_057,icon_ribbon_s05_057,ELDER_PROGRESSION/RIBBON_OF_HONOR_057,
58,2400200,2463400,63200,RANK/CAPT_FULL3,icon_rank_officer_s05_sm_12,icon_rank_officer_s05_12,,30457,ch_elder_s5_chall_058,icon_ribbon_s05_058,ELDER_PROGRESSION/RIBBON_OF_HONOR_058,
59,2463400,2527500,64100,RANK/CAPT_FULL4,icon_rank_officer_s05_sm_12,icon_rank_officer_s05_12,,30458,ch_elder_s5_chall_059,icon_ribbon_s05_059,ELDER_PROGRESSION/RIBBON_OF_HONOR_059,
60,2527500,2592500,65000,RANK/CAPT_FULL5,icon_rank_officer_s05_sm_12,icon_rank_officer_s05_12,,30459,ch_elder_s5_chall_060,icon_ribbon_s05_060,ELDER_PROGRESSION/RIBBON_OF_HONOR_060,
61,2592500,2658500,66000,RANK/MAJ_FULL,icon_rank_officer_s05_sm_13,icon_rank_officer_s05_13,200005,30460,ch_elder_s5_chall_061,icon_ribbon_s05_061,ELDER_PROGRESSION/RIBBON_OF_HONOR_061,
62,2658500,2725500,67000,RANK/MAJ_FULL2,icon_rank_officer_s05_sm_13,icon_rank_officer_s05_13,,30461,ch_elder_s5_chall_062,icon_ribbon_s05_062,ELDER_PROGRESSION/RIBBON_OF_HONOR_062,
63,2725500,2793500,68000,RANK/MAJ_FULL3,icon_rank_officer_s05_sm_13,icon_rank_officer_s05_13,,30462,ch_elder_s5_chall_063,icon_ribbon_s05_063,ELDER_PROGRESSION/RIBBON_OF_HONOR_063,
64,2793500,2862500,69000,RANK/MAJ_FULL4,icon_rank_officer_s05_sm_13,icon_rank_officer_s05_13,,30463,ch_elder_s5_chall_064,icon_ribbon_s05_064,ELDER_PROGRESSION/RIBBON_OF_HONOR_064,
65,2862500,2932500,70000,RANK/MAJ_FULL5,icon_rank_officer_s05_sm_13,icon_rank_officer_s05_13,,30464,ch_elder_s5_chall_065,icon_ribbon_s05_065,ELDER_PROGRESSION/RIBBON_OF_HONOR_065,
66,2932500,3003500,71000,RANK/LTCOL_FULL,icon_rank_officer_s05_sm_14,icon_rank_officer_s05_14,200005,30465,ch_elder_s5_chall_066,icon_ribbon_s05_066,ELDER_PROGRESSION/RIBBON_OF_HONOR_066,
67,3003500,3075500,72000,RANK/LTCOL_FULL2,icon_rank_officer_s05_sm_14,icon_rank_officer_s05_14,,30466,ch_elder_s5_chall_067,icon_ribbon_s05_067,ELDER_PROGRESSION/RIBBON_OF_HONOR_067,
68,3075500,3148500,73000,RANK/LTCOL_FULL3,icon_rank_officer_s05_sm_14,icon_rank_officer_s05_14,,30467,ch_elder_s5_chall_068,icon_ribbon_s05_068,ELDER_PROGRESSION/RIBBON_OF_HONOR_068,
69,3148500,3222500,74000,RANK/LTCOL_FULL4,icon_rank_officer_s05_sm_14,icon_rank_officer_s05_14,,30468,ch_elder_s5_chall_069,icon_ribbon_s05_069,ELDER_PROGRESSION/RIBBON_OF_HONOR_069,
70,3222500,3297500,75000,RANK/LTCOL_FULL5,icon_rank_officer_s05_sm_14,icon_rank_officer_s05_14,,30469,ch_elder_s5_chall_070,icon_ribbon_s05_070,ELDER_PROGRESSION/RIBBON_OF_HONOR_070,
71,3297500,3373700,76200,RANK/COL_FULL,icon_rank_officer_s05_sm_15,icon_rank_officer_s05_15,200005,30470,ch_elder_s5_chall_071,icon_ribbon_s05_071,ELDER_PROGRESSION/RIBBON_OF_HONOR_071,
72,3373700,3451100,77400,RANK/COL_FULL2,icon_rank_officer_s05_sm_15,icon_rank_officer_s05_15,,30471,ch_elder_s5_chall_072,icon_ribbon_s05_072,ELDER_PROGRESSION/RIBBON_OF_HONOR_072,
73,3451100,3529700,78600,RANK/COL_FULL3,icon_rank_officer_s05_sm_15,icon_rank_officer_s05_15,,30472,ch_elder_s5_chall_073,icon_ribbon_s05_073,ELDER_PROGRESSION/RIBBON_OF_HONOR_073,
74,3529700,3609500,79800,RANK/COL_FULL4,icon_rank_officer_s05_sm_15,icon_rank_officer_s05_15,,30473,ch_elder_s5_chall_074,icon_ribbon_s05_074,ELDER_PROGRESSION/RIBBON_OF_HONOR_074,
75,3609500,3690500,81000,RANK/COL_FULL5,icon_rank_officer_s05_sm_15,icon_rank_officer_s05_15,,30474,ch_elder_s5_chall_075,icon_ribbon_s05_075,ELDER_PROGRESSION/RIBBON_OF_HONOR_075,
76,3690500,3772700,82200,RANK/BGEN_FULL,icon_rank_officer_s05_sm_16,icon_rank_officer_s05_16,200005,30475,ch_elder_s5_chall_076,icon_ribbon_s05_076,ELDER_PROGRESSION/RIBBON_OF_HONOR_076,
77,3772700,3856100,83400,RANK/BGEN_FULL2,icon_rank_officer_s05_sm_16,icon_rank_officer_s05_16,,30476,ch_elder_s5_chall_077,icon_ribbon_s05_077,ELDER_PROGRESSION/RIBBON_OF_HONOR_077,
78,3856100,3940700,84600,RANK/BGEN_FULL3,icon_rank_officer_s05_sm_16,icon_rank_officer_s05_16,,30477,ch_elder_s5_chall_078,icon_ribbon_s05_078,ELDER_PROGRESSION/RIBBON_OF_HONOR_078,
79,3940700,4026500,85800,RANK/BGEN_FULL4,icon_rank_officer_s05_sm_16,icon_rank_officer_s05_16,,30478,ch_elder_s5_chall_079,icon_ribbon_s05_079,ELDER_PROGRESSION/RIBBON_OF_HONOR_079,
80,4026500,4113600,87100,RANK/BGEN_FULL5,icon_rank_officer_s05_sm_16,icon_rank_officer_s05_16,,30479,ch_elder_s5_chall_080,icon_ribbon_s05_080,ELDER_PROGRESSION/RIBBON_OF_HONOR_080,
81,4113600,4202000,88400,RANK/MAJGEN_FULL,icon_rank_officer_s05_sm_17,icon_rank_officer_s05_17,200005,30480,ch_elder_s5_chall_081,icon_ribbon_s05_081,ELDER_PROGRESSION/RIBBON_OF_HONOR_081,
82,4202000,4291700,89700,RANK/MAJGEN_FULL2,icon_rank_officer_s05_sm_17,icon_rank_officer_s05_17,,30481,ch_elder_s5_chall_082,icon_ribbon_s05_082,ELDER_PROGRESSION/RIBBON_OF_HONOR_082,
83,4291700,4382700,91000,RANK/MAJGEN_FULL3,icon_rank_officer_s05_sm_17,icon_rank_officer_s05_17,,30482,ch_elder_s5_chall_083,icon_ribbon_s05_083,ELDER_PROGRESSION/RIBBON_OF_HONOR_083,
84,4382700,4475000,92300,RANK/MAJGEN_FULL4,icon_rank_officer_s05_sm_17,icon_rank_officer_s05_17,,30483,ch_elder_s5_chall_084,icon_ribbon_s05_084,ELDER_PROGRESSION/RIBBON_OF_HONOR_084,
85,4475000,4568600,93600,RANK/MAJGEN_FULL5,icon_rank_officer_s05_sm_17,icon_rank_officer_s05_17,,30484,ch_elder_s5_chall_085,icon_ribbon_s05_085,ELDER_PROGRESSION/RIBBON_OF_HONOR_085,
86,4568600,4663500,94900,RANK/LTGEN_FULL,icon_rank_officer_s05_sm_18,icon_rank_officer_s05_18,200005,30485,ch_elder_s5_chall_086,icon_ribbon_s05_086,ELDER_PROGRESSION/RIBBON_OF_HONOR_086,
87,4663500,4759700,96200,RANK/LTGEN_FULL2,icon_rank_officer_s05_sm_18,icon_rank_officer_s05_18,,30486,ch_elder_s5_chall_087,icon_ribbon_s05_087,ELDER_PROGRESSION/RIBBON_OF_HONOR_087,
88,4759700,4857200,97500,RANK/LTGEN_FULL3,icon_rank_officer_s05_sm_18,icon_rank_officer_s05_18,,30487,ch_elder_s5_chall_088,icon_ribbon_s05_088,ELDER_PROGRESSION/RIBBON_OF_HONOR_088,
89,4857200,4956000,98800,RANK/LTGEN_FULL4,icon_rank_officer_s05_sm_18,icon_rank_officer_s05_18,,30488,ch_elder_s5_chall_089,icon_ribbon_s05_089,ELDER_PROGRESSION/RIBBON_OF_HONOR_089,
90,4956000,5056100,100100,RANK/LTGEN_FULL5,icon_rank_officer_s05_sm_18,icon_rank_officer_s05_18,,30489,ch_elder_s5_chall_090,icon_ribbon_s05_090,ELDER_PROGRESSION/RIBBON_OF_HONOR_090,
91,5056100,5157600,101500,RANK/GEN_FULL,icon_rank_officer_s05_sm_19,icon_rank_officer_s05_19,200005,30490,ch_elder_s5_chall_091,icon_ribbon_s05_091,ELDER_PROGRESSION/RIBBON_OF_HONOR_091,
92,5157600,5260500,102900,RANK/GEN_FULL2,icon_rank_officer_s05_sm_19,icon_rank_officer_s05_19,,30491,ch_elder_s5_chall_092,icon_ribbon_s05_092,ELDER_PROGRESSION/RIBBON_OF_HONOR_092,
93,5260500,5364800,104300,RANK/GEN_FULL3,icon_rank_officer_s05_sm_19,icon_rank_officer_s05_19,,30492,ch_elder_s5_chall_093,icon_ribbon_s05_093,ELDER_PROGRESSION/RIBBON_OF_HONOR_093,
94,5364800,5470500,105700,RANK/GEN_FULL4,icon_rank_officer_s05_sm_19,icon_rank_officer_s05_19,,30493,ch_elder_s5_chall_094,icon_ribbon_s05_094,ELDER_PROGRESSION/RIBBON_OF_HONOR_094,
95,5470500,5577600,107100,RANK/GEN_FULL5,icon_rank_officer_s05_sm_19,icon_rank_officer_s05_19,,30494,ch_elder_s5_chall_095,icon_ribbon_s05_095,ELDER_PROGRESSION/RIBBON_OF_HONOR_095,
96,5577600,5686100,108500,RANK/5GEN_FULL,icon_rank_officer_s05_sm_20,icon_rank_officer_s05_20,200005,30495,ch_elder_s5_chall_096,icon_ribbon_s05_096,ELDER_PROGRESSION/RIBBON_OF_HONOR_096,
97,5686100,5796000,109900,RANK/5GEN_FULL2,icon_rank_officer_s05_sm_20,icon_rank_officer_s05_20,,30496,ch_elder_s5_chall_097,icon_ribbon_s05_097,ELDER_PROGRESSION/RIBBON_OF_HONOR_097,
98,5796000,5907300,111300,RANK/5GEN_FULL3,icon_rank_officer_s05_sm_20,icon_rank_officer_s05_20,,30497,ch_elder_s5_chall_098,icon_ribbon_s05_098,ELDER_PROGRESSION/RIBBON_OF_HONOR_098,
99,5907300,6020000,112700,RANK/5GEN_FULL4,icon_rank_officer_s05_sm_20,icon_rank_officer_s05_20,,30498,ch_elder_s5_chall_099,icon_ribbon_s05_099,ELDER_PROGRESSION/RIBBON_OF_HONOR_099,
100,6020000,6134100,114100,RANK/5GEN_FULL5,icon_rank_officer_s05_sm_20,icon_rank_officer_s05_20,635,30499,ch_elder_s5_chall_100,icon_ribbon_s05_100,ELDER_PROGRESSION/RIBBON_OF_HONOR_100,
maxrank,100,,,,,,,,,,,
