stocksUzulu,Icon,-81,47,-11,53,1,icon_dyn_attachment_sm_uzulu_stocks02,
stocknoKilo121,Icon,-64,-32,-19,13,1,icon_dyn_attachment_stock_no,
stocksKilo121,Icon,-77,51,-15,49,1,icon_dyn_attachment_stock_medium01,
stocksOscar12,Icon,-83,45,-37,91,1,icon_dyn_attachment_sh_oscar12_stocklgt,
stocknoCharlie725,Icon,-83,45,-16,48,1,icon_dyn_attachment_sh_charlie725_stock_sawnoff,
stocksCharlie725,Icon,-92,164,-38,90,1,icon_dyn_attachment_sh_charlie725_stocktactical,
stocklHdromeo,Icon,-352,160,-64,64,1,icon_dyn_attachment_sn_hdromeo_stockl,
stockhHdromeo,Icon,-358,154,-64,64,1,icon_dyn_attachment_sn_hdromeo_stockh,
pistolgripMike14,Icon,-425,87,-99,157,1,icon_dyn_attachment_sn_mike14_stock_v3,
stocknoFalima,Icon,-48,-16,-11,21,1,icon_dyn_attachment_stock_no,
stockGolf21,Icon,-127,129,-60,68,1,icon_dyn_attachment_pi_golf21_stock,
stocknoMcharlie,Icon,-71,-39,-16,16,1,icon_dyn_attachment_stock_no,
stocknoKilo433,Icon,-63,-31,-19,13,1,icon_dyn_attachment_stock_no,
stockhKilo433,Icon,-126,130,-57,71,1,icon_dyn_attachment_ar_kilo433_stock_heavy,
stockhFalima,Icon,-49,79,-7,57,1,icon_dyn_attachment_stock_heavy,
stocklCharlie725,Icon,-92,164,-43,85,1,icon_dyn_attachment_sh_charlie725_stocklight,
stocklPkilo,Icon,-41,87,-13,51,1,icon_dyn_attachment_stock_light01,
stocknoPkilo,Icon,-39,-7,-17,15,1,icon_dyn_attachment_stock_no,
stocklPapa90,Icon,-174,-46,-26,38,1,icon_dyn_attachment_sm_papa90_stockl,
stocklBeta,Icon,-134,122,-54,74,1,icon_dyn_attachment_sm_beta_stockmrkt,
stocknoBeta,Icon,-66,-34,-16,16,1,icon_dyn_attachment_stock_no,
stocklMpap7,Icon,-69,59,-9,55,1,icon_dyn_attachment_stock_light01,
piPapa320,Icon,-96,-32,-51,13,1,icon_dyn_attachment_pi_papa320_pistolgrip_tape,
piCpapa,Icon,-140,116,-38,90,1,icon_dyn_attachment_pi_cpapa_grip_stock,
stockhMcharlie,Icon,-73,55,-12,52,1,icon_dyn_attachment_stock_heavy,
stockhBeta,Icon,-75,53,-15,49,1,icon_dyn_attachment_sm_beta_stock_v2,
stockcustKilo121,Icon,-77,51,-54,74,1,icon_dyn_attachment_lm_kilo121_stock_v2,
stockhKilo121,Icon,-66,62,-15,49,1,icon_dyn_attachment_stock_heavy,
stocklKilo121,Icon,-67,61,-14,50,1,icon_dyn_attachment_stock_light01,
stockhCharlie725,Icon,-92,164,-35,93,1,icon_dyn_attachment_sh_charlie725_stockstable,
stockcqbSbeta,Icon,-116,140,-34,94,1,icon_dyn_attachment_sn_sbeta_stock_v2,
stocksSbeta,Icon,-122,6,-34,30,1,icon_dyn_attachment_sn_sbeta_stock_tactical,
stocksBeta,Icon,-73,55,-12,52,1,icon_dyn_attachment_stock_medium01,
stocksKilo98,Icon,-165,-37,-17,47,1,icon_dyn_attachment_sn_kilo98_stock_tactical,
stockhPkilo,Icon,-40,88,-14,50,1,icon_dyn_attachment_stock_heavy,
stockhLima86,Icon,-139,-11,-64,64,1,icon_dyn_attachment_lm_lima86_stock_tactical,
stocksLima86,Icon,-122,-58,-44,20,1,icon_dyn_attachment_lm_lima86_stocks,
stocksHdromeo,Icon,-352,160,-64,64,1,icon_dyn_attachment_sn_hdromeo_stocks,
stocksMpapa7,Icon,-80,48,-12,52,1,icon_dyn_attachment_stock_medium01,
stocksPkilo,Icon,-51,77,-14,50,1,icon_dyn_attachment_stock_medium01,
pistolgripDecho,Icon,-100,-36,-54,10,1,icon_dyn_attachment_pi_decho_pistolgrip_tape,
stocklUzulu,Icon,-72,56,-41,87,1,icon_dyn_attachment_sm_uzulu_stock_v2,
stocksPapa90,Icon,-155,-27,-58,70,1,icon_dyn_attachment_sm_papa90_stocks,
stocknoUzulu,Icon,-75,-43,-16,16,1,icon_dyn_attachment_sm_uzulu_no_stock,
stocklpiCpapa,Icon,-138,118,-36,92,1,icon_dyn_attachment_pi_cpapa_stockl,
stocklLima86,Icon,-119,9,-60,68,1,icon_dyn_attachment_lm_lima86_stockl,
stocksAkilo47,Icon,-74,54,-13,51,1,icon_dyn_attachment_lightstock_akilo47,
smAugolfcust,Icon,-128,0,-44,20,1,icon_dyn_attachment_sm_augolf_arrail,
railcustFalpha,Icon,-192,64,-94,34,1,icon_dyn_attachment_ar_falpha_toprail,
stocklKilo433,Icon,-65,63,-14,50,1,icon_dyn_attachment_stock_light01,
arAkilo47v1,Icon,-75,53,-16,48,1,icon_dyn_attachment_stock_akilo47_v2,
stocksAlpha50,Icon,-67,61,-54,74,1,icon_dyn_attachment_sn_alpha50_stocks,
stocknoMpapa7,Icon,-72,-40,-16,16,1,icon_dyn_attachment_sm_mpapa7_nostock,
stockcustpiCpapa,Icon,-140,116,-38,90,1,icon_dyn_attachment_pi_cpapa_grip_stock,
triggripcustMike1911,Icon,-94,-30,-46,18,1,icon_dyn_attachment_pi_mike1911_triggripcust,
stocklMgolf34,Icon,-69,59,-14,50,1,icon_dyn_attachment_stock_light01,
stocklMcharliev1,Icon,-112,16,-13,51,1,icon_dyn_attachment_ar_mcharlie_stock_v2,
stocksOscar12v2,Icon,-84,44,-12,52,1,icon_dyn_attachment_sh_oscar12_stock_v4,
stocksKilo433v1,Icon,-98,30,-18,46,1,icon_dyn_attachment_ar_kilo433_stock_v2,
stocknoMcharliev1,Icon,-94,34,-32,32,1,icon_dyn_attachment_ar_mike4_stockno_mcharlie_v4,
smMpapa7v1,Icon,-82,46,-22,42,1,icon_dyn_attachment_sm_mpapa7_stock_v2,
shCharlie725v1,Icon,-96,160,-35,93,1,icon_dyn_attachment_sh_charlie725_stock_v2,
stocklUzuluv1,Icon,-76,52,-13,51,1,icon_dyn_attachment_stock_light01_uzulu_v5,
smUzuluv1,Icon,-75,53,-41,87,1,icon_dyn_attachment_sm_uzulu_stock_v2,
shRomeo870v1,Icon,-126,130,-40,88,1,icon_dyn_attachment_sh_romeo870_stock_v2,
stocklPkilov1,Icon,-49,79,-14,50,1,icon_dyn_attachment_sh_oscar12_stock,
stockhPapa90,Icon,-127,-63,-39,25,1,icon_dyn_attachment_sm_papa90_stock_tactical,
stockhHdromeov2,Icon,-108,148,-44,84,1,icon_dyn_attachment_sn_hdromeo_stock_v5,
stocksHdromeov1,Icon,-113,143,-42,86,1,icon_dyn_attachment_sn_hdromeo_stock_v2,
stockhKilo98,Icon,-165,-37,-14,50,1,icon_dyn_attachment_sn_kilo98_stocks,
stockhUzulu,Icon,-73,55,-14,50,1,icon_dyn_attachment_sm_uzulu_stockh,
stockh02,Icon,-66,62,-45,83,1,icon_dyn_attachment_stock_heavy02,
pistolgrip03Decho,Icon,-97,-33,-55,9,1,icon_dyn_attachment_pi_decho_pistolgrip_tape_v2,
stocksKilo433v2,Icon,-98,30,-18,46,1,icon_dyn_attachment_ar_kilo433_stock_v5,
arScharliev1,Icon,-90,38,-48,80,1,icon_dyn_attachment_ar_scharlie_stock_v2,
shRomeo870v3,Icon,-117,139,-38,90,1,icon_dyn_attachment_sh_romeo870_stock_wood_v4,
stockhFalimav4,Icon,-50,78,-7,57,1,icon_dyn_attachment_stock_heavy,
stockhFalpha,Icon,-111,17,-57,71,1,icon_dyn_attachment_ar_falpha_stock_tactical_v1,
stocksFalpha,Icon,-111,17,-61,67,1,icon_dyn_attachment_ar_falpha_stock_stable_v1,
stockhFalphav2,Icon,-111,17,-32,32,1,icon_dyn_attachment_ar_falpha_stock_tactical_v2,
stockhv1,Icon,-111,17,-57,71,1,icon_dyn_attachment_ar_falpha_stock_tactical_v1,
stocksFalphav1,Icon,-111,17,-61,67,1,icon_dyn_attachment_ar_falpha_stock_stable_v5,
snHdromeov2,Icon,-95,161,-61,67,1,icon_dyn_attachment_sn_hdromeo_stock_v3,
snAlpha50v1,Icon,-127,129,-50,78,1,icon_dyn_attachment_sn_alpha50_stock_v2,
pistolgrip02Mike14,Icon,-374,138,-99,157,1,icon_dyn_attachment_sn_mike14_stock_v2,
stockhHdromeov1,Icon,-359,153,-64,64,1,icon_dyn_attachment_sn_hdromeo_stockh,
snDeltav1,Icon,-152,104,-49,79,1,icon_dyn_attachment_sn_delta_stock_v2,
stocksScharlie,Icon,-81,47,-13,51,1,icon_dyn_attachment_stock_medium01,
stockh02Romeo870,Icon,-119,137,-39,89,1,icon_dyn_attachment_stock_heavy02_romeo870,
pistolgripAsierra12,Icon,-187,69,-43,85,1,icon_dyn_attachment_ar_asierra12_pistolgrip_tape,
scopeAsierra12,Icon,-222,34,-81,47,1,icon_dyn_attachment_ar_asierra12_scope,
pistolgripAugolf,Icon,-94,-30,-46,18,1,icon_dyn_attachment_sm_augolf_pistolgrip_tape,
vzscopeAsierra12,Icon,-158,-30,-49,15,1,icon_dyn_attachment_scope_vz,
stocksAkilo47v1,Icon,-82,46,-10,54,1,icon_dyn_attachment_sh_oscar12_stock_akilo47_v4,
stockhLima86v2,Icon,-156,-28,-50,78,1,icon_dyn_attachment_lm_lima86_stock_tactical_v2,
stocksFalphav2,Icon,-111,17,-61,67,1,icon_dyn_attachment_ar_falpha_stock_stable_v2,
stockhFalphav2v1,Icon,-111,17,-64,64,1,icon_dyn_attachment_ar_falpha_stock_stable_v5,
stockhKilo98v2,Icon,-165,-37,-19,45,1,icon_dyn_attachment_sn_kilo98_stock_tactical_v2,
stockhMgolf34,Icon,-69,59,-16,48,1,icon_dyn_attachment_stock_heavy,
stocksMgolf34,Icon,-77,51,-15,49,1,icon_dyn_attachment_sh_oscar12_stock,
stocksPapa90v2,Icon,-153,-25,-62,66,1,icon_dyn_attachment_sm_papa90_stocks,
stockhMgolf34v1,Icon,-61,67,-44,84,1,icon_dyn_attachment_stock_heavy02,
stockhMgolf34v2,Icon,-74,54,-46,82,1,icon_dyn_attachment_lm_mgolf34_stock_v2,
stockcustDelta,Icon,-129,127,-110,146,1,icon_dyn_attachment_sn_delta_stock_light_v4,
stockcustHdromeo,Icon,-249,263,-42,86,1,icon_dyn_attachment_sn_hdromeo_stockh_v4,
stocknoMgolf34,Icon,-66,-34,-18,14,1,icon_dyn_attachment_stock_no,
stocklOscar12,Icon,-78,50,-11,53,1,icon_dyn_attachment_stock_light01,
pistolgripDpapa12,Icon,-82,-18,-32,32,1,icon_dyn_attachment_sh_dpapa12_pistolgrip_tape,
stockhMike4v2,Icon,-85,43,-12,52,1,icon_dyn_attachment_ar_mike4_stock_v7,
stocklLima86v2,Icon,-88,-24,-24,40,1,icon_dyn_attachment_lm_lima86_stockl_v2,
magKilo433,Icon,-128,0,-74,54,1,icon_dyn_attachment_ar_kilo433_mag,
drumsKilo433,Icon,-122,6,-85,43,1,icon_dyn_attachment_ar_kilo433_drum_mag,
xmagsKilo433,Icon,-128,0,-71,57,1,icon_dyn_attachment_ar_kilo433_xmags,
xmagslrgKilo433,Icon,-131,-3,-71,57,1,icon_dyn_attachment_ar_kilo433_xmags2,
rackSbeta,Icon,-126,2,-23,41,1,icon_dyn_attachment_sn_sbeta_rack,
stocklSbeta,Icon,-41,23,-12,52,1,icon_dyn_attachment_sn_sbeta_stock_light,
stockhSbeta,Icon,-90,-26,-34,30,1,icon_dyn_attachment_sn_sbeta_stock_stable,
stockhSbetav2,Icon,-122,6,-34,30,1,icon_dyn_attachment_sn_sbeta_stock_stable_v2,
stocksSbetav2,Icon,-90,-26,-18,14,1,icon_dyn_attachment_sn_sbeta_stock_tactical_v2,
piPapa320v2,Icon,-96,-32,-51,13,1,icon_dyn_attachment_pi_papa320_pistolgrip_tape_v2,
stockhMike4v1,Icon,-71,57,-11,53,1,icon_dyn_attachment_ar_mike4_customstock_v4,
arTango21,Icon,-121,7,-57,71,1,icon_dyn_attachment_ar_tango21_stock,
stockhTango21,Icon,-117,11,-56,72,1,icon_dyn_attachment_ar_tango21_stock_heavy,
stocklTango21,Icon,-124,4,-57,71,1,icon_dyn_attachment_ar_tango21_stock_light,
stocksTango21,Icon,-124,4,-57,71,1,icon_dyn_attachment_ar_tango21_stock_tactical,
lmMgolf36,Icon,-95,-31,-33,31,1,icon_dyn_attachment_lm_mgolf36_drummag,
calcustMgolf36,Icon,-134,-6,-46,82,1,icon_dyn_attachment_lm_mgolf36_mag,
stockcustLima86,Icon,-119,-55,-37,27,1,icon_dyn_attachment_lm_lima86_stocks_v7,
stocksFalimav1,Icon,-126,130,-45,83,1,icon_dyn_attachment_ar_falima_stock_v2,
stockhScharliev1,Icon,-75,53,-19,45,1,icon_dyn_attachment_stock_heavy_scharlie_v6,
smMpapa7v6,Icon,-83,45,-24,40,1,icon_dyn_attachment_sm_mpapa7_stock_v7,
stockhPapa90v2,Icon,-127,-63,-23,9,1,icon_dyn_attachment_sm_papa90_pistolgrip_tape02_v2,
smBetav1,Icon,-70,58,-12,52,1,icon_dyn_attachment_sm_beta_stock_v9,
smCharlie9,Icon,-93,35,-59,69,1,icon_dyn_attachment_sm_charlie9_stock,
stockcqbCharlie9,Icon,-82,46,-51,77,1,icon_dyn_attachment_sm_charlie9_fullstock,
snCrossbow,Icon,-189,67,-52,76,1,icon_dyn_attachment_sn_crossbow_stock,
stocklCrossbow,Icon,-177,79,-42,86,1,icon_dyn_attachment_sn_crossbow_stock_light,
stocksCrossbow,Icon,-177,79,-43,85,1,icon_dyn_attachment_sn_crossbow_stock_tac,
stockhCrossbow,Icon,-173,83,-47,81,1,icon_dyn_attachment_sn_crossbow_stock_heavy,
stockhUzuluv1,Icon,-73,55,-14,50,1,icon_dyn_attachment_sm_uzulu_stockh_v6,
arScharliev7,Icon,-100,28,-53,75,1,icon_dyn_attachment_ar_scharlie_stock_v8,
smSmgolf45,Icon,-64,64,-18,54,1,icon_dyn_attachment_sm_smgolf45_stock,
arSierra552,Icon,-69,59,-16,48,1,icon_dyn_attachment_ar_sierra552_stock,
stockhSmgolf45,Icon,-64,72,-18,54,1,icon_dyn_attachment_sm_smgolf45_stockh,
stocklSmgolf45,Icon,-95,73,-18,82,1,icon_dyn_attachment_sm_smgolf45_stockl,
stockcqbSmgolf45,Icon,-67,51,-21,45,1,icon_dyn_attachment_sm_smgolf45_stockcqb,
stockhSierra552,Icon,-66,63,-18,56,1,icon_dyn_attachment_ar_sierra552_stockh,
stocklSierra552,Icon,-65,65,-18,52,1,icon_dyn_attachment_ar_sierra552_stockl,
stocknoSierra552,Icon,-65,-53,-16,74,1,icon_dyn_attachment_ar_sierra552_stockno,
shMike26,Icon,-66,50,-9,49,1,icon_dyn_attachment_sh_mike26_stock,
stocksMike26,Icon,-84,44,-10,54,1,icon_dyn_attachment_stock_medium01,
stocklMike26,Icon,-77,51,-11,53,1,icon_dyn_attachment_stock_light01,
stockhMike26,Icon,-69,59,-43,85,1,icon_dyn_attachment_stock_heavy02,
stocknoMike26,Icon,-74,-42,-16,16,1,icon_dyn_attachment_stock_no,
snDeltav10,Icon,-155,101,-54,74,1,icon_dyn_attachment_sn_delta_stock_v10,
pistolgrip03Sksierra,Icon,-183,329,-120,136,1,icon_dyn_attachment_sn_sksierra_stockno,
pistolgrip06Sksierra,Icon,-149,363,-115,141,1,icon_dyn_attachment_sn_sksierra_stockhvy,
pistolgrip04Sksierra,Icon,-135,377,-113,143,1,icon_dyn_attachment_sn_sksierra_stockhvy2,
snSksierra,Icon,-145,367,-110,146,1,icon_dyn_attachment_sn_sksierra_stock,
piMike9,Icon,-201,55,-75,53,1,icon_dyn_attachment_pi_mike9_stock,
stockhKilo121v1,Icon,-58,70,-47,81,1,icon_dyn_attachment_stock_heavy02_kilo121_v5,
stockgMike9,Icon,-152,104,-67,61,1,icon_dyn_attachment_pi_mike9_trigcust01,
lmMkilo3,Icon,-128,0,0,128,1,icon_attachment_lm_mkilo3_mag,
xmagsMkilo3,Icon,-131,-3,-9,119,1,icon_dyn_attachment_lm_mkilo3_smags,
stocknoMpapa7v2,Icon,-72,-40,-16,16,1,icon_dyn_attachment_stock_no,
arGalima,Icon,-77,51,-46,82,1,icon_dyn_attachment_ar_galima_stock_02,
stockhGalima,Icon,-67,61,-42,86,1,icon_dyn_attachment_stock_heavy02,
stockskelGalima,Icon,-74,54,-45,83,1,icon_dyn_attachment_ar_galima_stockskel,
stocknoGalima,Icon,-115,13,-63,65,1,icon_dyn_attachment_ar_galima_stockno,
stocklGalima,Icon,-82,46,-9,55,1,icon_dyn_attachment_stock_medium01,
smVictor,Icon,-74,54,-44,84,1,icon_dyn_attachment_sm_victor_stock_02,
stockhVictor,Icon,-143,113,-44,84,1,icon_dyn_attachment_sm_victor_stockh,
stocksVictor,Icon,-71,57,-43,85,1,icon_dyn_attachment_sm_victor_stocks,
stocknoVictor,Icon,-74,-42,-16,16,1,icon_dyn_attachment_stock_no,
stocksGalima,Icon,-64,64,-42,86,1,icon_dyn_attachment_ar_galima_stocks_v2,
stocksnVictor,Icon,-99,29,-45,83,1,icon_dyn_attachment_sm_victor_stock_ar,
stocksnGalima,Icon,-74,54,-45,83,1,icon_dyn_attachment_ar_galima_stocksn,
smSmgolf45v1,Icon,-65,63,-46,82,1,icon_dyn_attachment_sm_smgolf45_stock_v6,
snXmike109,Icon,-123,133,-63,65,1,icon_dyn_attachment_sn_xmike109_stock,
stocklXmike109,Icon,-125,131,-63,65,1,icon_dyn_attachment_sn_xmike109_stockl,
stockhXmike109,Icon,-123,133,-63,65,1,icon_dyn_attachment_sn_xmike109_stockhvy,
stocksXmike109,Icon,-125,131,-63,65,1,icon_dyn_attachment_sn_xmike109_stockl,
arAnovember94,Icon,-77,51,-51,77,1,icon_dyn_attachment_ar_anovember94_stock,
stocksAnovember94,Icon,-71,57,-43,85,1,icon_dyn_attachment_ar_anov94_stocks,
stocklAnovember94,Icon,-136,120,-41,87,1,icon_dyn_attachment_ar_anov94_stockl,
stockskelAnovember94,Icon,-79,49,-49,79,1,icon_dyn_attachment_ar_anov94_stockskel,
stockhAnovember94,Icon,-72,56,-51,77,1,icon_dyn_attachment_ar_anov94_stockh,
stocknoAnovember94,Icon,-193,-65,-54,74,1,ui_default_null,
stocknoCharlie9,Icon,-164,-36,-53,75,1,icon_dyn_attachment_sm_charlie9_nostock,
stocklCharlie9,Icon,-77,51,-11,53,1,icon_dyn_attachment_stock_light01,
stockhCharlie9,Icon,-77,51,-11,53,1,icon_dyn_attachment_stock_heavy,
stockcqbKilo98,Icon,-165,-37,-46,82,1,icon_dyn_attachment_sn_kilo98_stocks_v15,
lmSierrax,Icon,-208,48,-54,74,1,icon_dyn_attachment_lm_sierrax_stock,
stocklSierrax,Icon,-210,46,-52,76,1,icon_dyn_attachment_lm_sierrax_stockl,
stockhSierrax,Icon,-207,49,-53,75,1,icon_dyn_attachment_lm_sierrax_stockh,
stocknoSierrax,Icon,-164,-36,-53,75,1,icon_dyn_attachment_lm_sierrax_stockno,
stocksawSierrax,Icon,-359,153,-134,122,1,icon_dyn_attachment_lm_sierrax_stocksaw,
shRomeo870v2,Icon,-114,14,-48,80,1,icon_dyn_attachment_sh_romeo870_stock_pistolgrip,
arSierra552v1,Icon,-70,34,-34,70,1,icon_dyn_attachment_ar_sierra552_stock_v11,
arMike4v1,Icon,-78,50,-41,87,1,icon_dyn_attachment_stock_light02_mike4_v33,
stockhSbetav3,Icon,-122,6,-66,62,1,icon_dyn_attachment_sn_sbeta_stock_stable_v18,
snDeltav2,Icon,-76,52,-49,79,1,icon_dyn_attachment_sn_delta_stock_heavy_v13,
smMpapa7v2,Icon,-83,45,-54,74,1,icon_dyn_attachment_sm_mpapa7_stock_v20,
arKilo433v1,Icon,-66,62,-56,72,1,icon_dyn_attachment_ar_kilo433_stock_heavy_v23,
shOscar12v1,Icon,-84,44,-44,84,1,icon_dyn_attachment_sh_oscar12_stock_v18,
stocklCharlie9v1,Icon,-77,51,-44,84,1,icon_dyn_attachment_stock_light01_charlie9_v6,
stocksFalimav2,Icon,-64,64,-45,83,1,icon_dyn_attachment_ar_falima_stock_v16,
stockhHdromeov3,Icon,-113,143,-44,84,1,icon_dyn_sn_hdromeo_stockh_v13,
smBetav2,Icon,-72,56,-44,84,1,icon_dyn_attachment_sm_beta_stock_v15,
snMike14v1,Icon,-390,122,-121,135,1,icon_dyn_attachment_sn_mike14_stock_v19,
stocklRomeo870v1,Icon,-78,50,-39,89,1,icon_dyn_attachment_stock_light01_romeo870_v20,
lmT9rpapa,Icon,-64,64,-64,64,1,icon_dyn_attachment_lm_t9rpapa_stock,
arT9fasthandling,Icon,-128,128,-64,64,1,icon_dyn_attachment_ar_t9fasthandling_stock,
arT9damage,Icon,-128,128,-64,64,1,icon_dyn_attachment_ar_t9damage_stock,
arT9longburst,Icon,-128,128,-64,64,1,icon_dyn_attachment_ar_t9longburst_stock,
arT9mobility,Icon,-128,128,-64,64,1,icon_dyn_attachment_ar_t9mobility_stock,
shT9semiauto,Icon,-128,128,-64,64,1,icon_dyn_attachment_sh_t9semiauto_stock,
arT9standard,Icon,-64,64,-64,64,1,icon_dyn_attachment_ar_t9standard_stock,
arSierra552v2,Icon,-67,37,-39,65,1,icon_dyn_attachment_ar_sierra552_stockl_v16,
shMike26v1,Icon,-75,53,-44,84,1,icon_dyn_attachment_sh_mike26_stock_v7,
snRomeo700,Icon,-64,64,-116,12,1,icon_dyn_attachment_sn_romeo700_bolt,
smgAkilo47v1,Icon,-87,41,-47,81,1,icon_dyn_attachment_smgstock_unfolded_akilo47_v22,
arT9accurate,Icon,-64,64,-64,64,1,icon_dyn_attachment_ar_t9accurate_stock,
arValpha,Icon,-135,121,-45,83,1,icon_dyn_attachment_ar_valpha_stock,
stockhValpha,Icon,-142,114,-43,85,1,icon_dyn_attachment_ar_valpha_stockh,
stockskelValpha,Icon,-78,50,-45,83,1,icon_dyn_attachment_ar_valpha_stockskel,
stocksnipValpha,Icon,-139,117,-35,93,1,icon_dyn_attachment_ar_valpha_stocksn,
stocksValpha,Icon,-81,47,-45,83,1,icon_dyn_attachment_ar_valpha_stocks,
stocksAkilo47v2,Icon,-93,35,-10,54,1,icon_dyn_attachment_sh_oscar12_stock_akilo47_v23,
arAkilo47v2,Icon,-75,53,-48,80,1,icon_dyn_attachment_smgstock_unfolded_akilo47_v25,
stocklGalimav1,Icon,-66,62,-42,86,1,icon_dyn_attachment_ar_galima_stockl_v9,
