snAlpha50,UnderBarrel,-90,40,13,140,1,,
barlongFalpha,Icon,-92,164,-68,60,1,icon_dyn_attachment_ar_falpha_barrellong,
barlongFalpha,Laser,-26,102,-123,5,1,,
barlongFalpha,Muzzle,-167,-39,-63,65,1,,
barlongFalpha,UnderBarrel,43,173,23,150,1,,
barshortFalima,Icon,9,73,-16,16,1,icon_dyn_attachment_ar_falima_barsmg,
barshortFalima,Laser,49,177,-135,-7,1,,
barshortFalima,Muzzle,-90,38,-64,64,1,,
barshortFalima,UnderBarrel,98,228,14,141,1,,
barcustAkilo47,Icon,-148,108,-71,57,1,icon_dyn_attachment_custombarrel_akilo47,
barcustAkilo47,Laser,-96,32,-128,0,1,,
barcustAkilo47,Muzzle,-251,-123,-66,62,1,,
barcustAkilo47,UnderBarrel,-42,88,16,143,1,,
barlongAsierra12,Icon,-145,367,-128,128,1,icon_dyn_attachment_ar_asierra12_barlong2,
barlongAsierra12,Laser,54,182,-146,-18,1,,
barlongAsierra12,Muzzle,-136,-8,-64,64,1,,
barlongAsierra12,UnderBarrel,35,165,27,154,1,,
barcustAsierra12,Icon,-134,378,-128,128,1,icon_dyn_attachment_ar_asierra12_barlong,
barcustAsierra12,Laser,54,182,-147,-19,1,,
barcustAsierra12,Muzzle,-115,13,-64,64,1,,
barcustAsierra12,UnderBarrel,35,165,27,154,1,,
barcustCharlie725,Icon,-347,165,-119,137,1,icon_dyn_attachment_sh_charlie725_barrel_mid,
barcustCharlie725,Laser,-151,-23,-103,25,1,,
barcustCharlie725,Muzzle,-374,-246,-63,65,1,,
barcustCharlie725,UnderBarrel,-107,23,32,159,1,,
barcustPapa90,Icon,-42,86,-68,60,1,icon_dyn_attachment_sm_papa90_custombarrel,
barcustPapa90,Laser,19,147,-154,-26,1,,
barcustPapa90,Muzzle,-140,-12,-65,63,1,,
barcustPapa90,UnderBarrel,19,149,5,132,1,,
barcustRomeo870,Icon,-190,66,-75,53,1,icon_dyn_attachment_sh_romeo870_heatguard,
barcustRomeo870,Laser,-227,-99,-120,8,1,,
barcustRomeo870,Muzzle,-316,-188,-75,53,1,,
barcustRomeo870,UnderBarrel,-154,-24,16,144,1,,
barcustUzulu,Icon,15,79,-16,16,1,icon_dyn_attachment_sm_uzulu_barrel_v2,
barcustUzulu,Laser,36,164,-126,2,1,,
barcustUzulu,Muzzle,-78,50,-64,64,1,,
barcustUzulu,UnderBarrel,25,155,18,145,1,,
barrailMpapa5,Icon,-52,76,-37,27,1,icon_dyn_attachment_sm_mpapa5_railgrip,
barrailMpapa5,Laser,-3,125,-144,-16,1,,
barrailMpapa5,Muzzle,-162,-34,-64,64,1,,
barrailMpapa5,UnderBarrel,-42,88,10,137,1,,
barmidScharlie,Icon,-354,158,-143,113,1,icon_dyn_attachment_ar_scharlie_barrel_mid,
barmidScharlie,Laser,-183,-55,-148,-20,1,,
barmidScharlie,Muzzle,-360,-232,-64,64,1,,
barmidScharlie,UnderBarrel,-166,-36,14,141,1,,
snHdromeo,Icon,-304,208,-128,128,1,icon_dyn_attachment_sn_hdromeo_barrel,
snHdromeo,Laser,-146,-18,-146,-18,1,,
snHdromeo,Muzzle,-318,-190,-64,64,1,,
snHdromeo,UnderBarrel,-215,-85,22,149,1,,
snDelta,Icon,-138,118,-69,59,1,icon_dyn_attachment_sn_delta_barrel,
snDelta,Laser,-14,114,-123,5,1,,
snDelta,Muzzle,-174,-46,-63,65,1,,
snDelta,UnderBarrel,-182,-52,63,190,1,,
snKilo98,Icon,-34,222,-68,60,1,icon_dyn_attachment_sn_kilo98_barrel,
snKilo98,Laser,-43,85,-127,1,1,,
snKilo98,Muzzle,-142,-14,-64,64,1,,
snKilo98,UnderBarrel,-105,25,16,143,1,,
snMike14,Icon,6,70,-30,34,1,icon_dyn_attachment_sn_mike14_barrel,
snMike14,Laser,23,151,-125,3,1,,
snMike14,Muzzle,-106,22,-64,64,1,,
snMike14,UnderBarrel,106,236,27,154,1,,
snSbeta,Icon,-169,87,-59,69,1,icon_dyn_attachment_sn_sbeta_barrel,
snSbeta,Laser,-135,-7,-113,15,1,,
snSbeta,Muzzle,-281,-153,-63,65,1,,
snSbeta,UnderBarrel,-57,73,26,153,1,,
barsilMcharlie,Icon,-119,137,-66,62,1,icon_dyn_attachment_ar_mcharlie_suppressorbarrel,
barsilMcharlie,Laser,-81,47,-138,-10,1,,
barsilMcharlie,Muzzle,-226,-98,-56,72,1,,
barsilMcharlie,UnderBarrel,-97,33,25,152,1,,
barshortMcharlie,Icon,-52,76,-36,28,1,icon_dyn_attachment_ar_mcharlie_shortbarrel,
barshortMcharlie,Laser,-37,91,-137,-9,1,,
barshortMcharlie,Muzzle,-154,-26,-58,70,1,,
barshortMcharlie,UnderBarrel,-49,81,23,150,1,,
barlongMcharlie,Icon,-156,100,-66,62,1,icon_dyn_attachment_ar_mcharlie_longbarrel,
barlongMcharlie,Laser,-114,14,-137,-9,1,,
barlongMcharlie,Muzzle,-231,-103,-57,71,1,,
barlongMcharlie,UnderBarrel,-97,33,25,152,1,,
barcust2Mike4,Icon,-320,192,-137,119,1,icon_dyn_attachment_ar_mike4_mike203barrel,
barcust2Mike4,Laser,-42,86,-141,-11,1,,
barcust2Mike4,Muzzle,-307,-179,-64,64,1,,
barcust2Mike4,UnderBarrel,-57,73,14,141,1,,
barcustMike4,Icon,-314,198,-136,120,1,icon_dyn_attachment_ar_mike4_custombarrel,
barcustMike4,Laser,-85,43,-144,-14,1,,
barcustMike4,Muzzle,-291,-163,-64,64,1,,
barcustMike4,UnderBarrel,-56,74,19,146,1,,
barlmgAugolf,Icon,-156,100,-64,66,1,icon_dyn_attachment_sm_augolf_lmgbarrel,
barlmgAugolf,Laser,-43,85,-127,1,1,,
barlmgAugolf,Muzzle,-228,-100,-68,60,1,,
barlmgAugolf,UnderBarrel,-8,122,23,150,1,,
barlongRomeo870,Icon,-355,157,-139,117,1,icon_dyn_attachment_sh_romeo870_barrel_long,
barlongRomeo870,Laser,-306,-178,-121,7,1,,
barlongRomeo870,Muzzle,-389,-261,-75,53,1,,
barlongRomeo870,UnderBarrel,-161,-31,16,144,1,,
barsmgAkilo47,Icon,-58,70,-37,27,1,icon_dyn_attachment_smgbarrel_akilo47,
barsmgAkilo47,Laser,-37,91,-150,-22,1,,
barsmgAkilo47,Muzzle,-176,-48,-64,64,1,,
barsmgAkilo47,UnderBarrel,-42,88,17,144,1,,
barshortAsierra12,Icon,29,285,-64,64,1,icon_dyn_attachment_ar_asierra12_barshort,
barshortAsierra12,Laser,54,182,-147,-19,1,,
barshortAsierra12,Muzzle,-64,64,-64,64,1,,
barshortAsierra12,UnderBarrel,35,165,28,155,1,,
barlongOscar12,Icon,-185,71,-68,60,1,icon_dyn_attachment_sh_oscar12_barrellong,
barlongOscar12,Laser,-39,89,-159,-31,1,,
barlongOscar12,Muzzle,-306,-178,-68,60,1,,
barlongOscar12,UnderBarrel,-66,64,10,138,1,,
barsilKilo433,Icon,-103,153,-60,68,1,icon_dyn_attachment_ar_kilo433_barsil,
barsilKilo433,Laser,-15,113,-142,-14,1,,
barsilKilo433,Muzzle,-164,-36,-60,68,1,,
barsilKilo433,UnderBarrel,-28,102,18,145,1,,
barshortScharlie,Icon,-179,77,-81,47,1,icon_dyn_attachment_ar_scharlie_barrel_pdw,
barshortScharlie,Laser,-173,-45,-147,-19,1,,
barshortScharlie,Muzzle,-278,-150,-63,65,1,,
barshortScharlie,UnderBarrel,-166,-36,14,141,1,,
barsilMpapa5,Icon,-142,114,-64,64,1,icon_dyn_attachment_sm_mpapa5_barrel_suppressor,
barsilMpapa5,Laser,-2,126,-143,-15,1,,
barsilMpapa5,Muzzle,-216,-88,-65,63,1,,
barsilMpapa5,UnderBarrel,-41,89,10,137,1,,
barlongMike14,Icon,-50,78,-30,34,1,icon_dyn_attachment_sn_mike14_barlong2,
barlongMike14,Laser,23,151,-125,3,1,,
barlongMike14,Muzzle,-151,-23,-64,64,1,,
barlongMike14,UnderBarrel,107,237,26,153,1,,
barmidMike14,Icon,-42,86,-30,34,1,icon_dyn_attachment_sn_mike14_barlong,
barmidMike14,Laser,23,151,-125,3,1,,
barmidMike14,Muzzle,-137,-9,-64,64,1,,
barmidMike14,UnderBarrel,104,234,26,153,1,,
bararAugolf,Icon,-51,77,-31,33,1,icon_dyn_attachment_sm_augolf_arbarrel,
bararAugolf,Laser,-28,100,-127,1,1,,
bararAugolf,Muzzle,-142,-14,-67,61,1,,
bararAugolf,UnderBarrel,-8,122,23,150,1,,
barlongPkilo,Icon,-323,189,-139,117,1,icon_dyn_attachment_lm_pkilo_barrel_heavy,
barlongPkilo,Laser,-101,27,-113,15,1,,
barlongPkilo,Muzzle,-316,-188,-68,60,1,,
barlongPkilo,UnderBarrel,-5,125,28,155,1,,
barlongLima86,Icon,-352,160,-128,128,1,icon_dyn_attachment_lm_lima86_barrel_long,
barlongLima86,Laser,-164,-36,-112,16,1,,
barlongLima86,Muzzle,-372,-244,-64,64,1,,
barlongLima86,UnderBarrel,-122,8,25,152,1,,
barshortLima86,Icon,-175,81,-64,64,1,icon_dyn_attachment_lm_lima86_barrel_short,
barshortLima86,Laser,-155,-27,-115,13,1,,
barshortLima86,Muzzle,-268,-140,-64,64,1,,
barshortLima86,UnderBarrel,-120,10,26,153,1,,
barshortCharlie725,Icon,-150,106,-54,74,1,icon_dyn_attachment_sh_charlie725_barrel_sawnoff,
barshortCharlie725,Laser,-151,-23,-103,25,1,,
barshortCharlie725,Muzzle,-235,-107,-63,65,1,,
barshortCharlie725,UnderBarrel,-105,25,31,158,1,,
barmidGolf21,Icon,-53,75,-37,27,1,icon_dyn_attachment_pi_golf21_slide_v3,
barmidGolf21,Laser,-75,53,-123,5,1,,
barmidGolf21,Muzzle,-167,-39,-69,59,1,,
barmidGolf21,UnderBarrel,,,14,141,1,,
barlongDecho,Icon,-100,156,-65,63,1,icon_dyn_attachment_pi_decho_slide_extended,
barlongDecho,Laser,-19,109,-114,14,1,,
barlongDecho,Muzzle,-182,-54,-67,61,1,,
barlongDecho,UnderBarrel,-17,113,23,150,1,,
barlongSbeta,Icon,-334,178,-124,132,1,icon_dyn_attachment_sn_sbeta_barlong,
barlongSbeta,Laser,-138,-10,-113,15,1,,
barlongSbeta,Muzzle,-355,-227,-63,65,1,,
barlongSbeta,UnderBarrel,-57,73,26,153,1,,
ventslidePap320,Icon,-45,83,-35,29,1,icon_dyn_attachment_pi_papa320_slide_vented,
ventslidePap320,Laser,-66,62,-118,10,1,,
ventslidePap320,Muzzle,-153,-25,-69,59,1,,
ventslidePap320,UnderBarrel,-49,81,8,135,1,,
barshortKilo433,Icon,-121,135,-62,66,1,icon_dyn_attachment_ar_kilo433_barshort,
barshortKilo433,Laser,-15,113,-142,-14,1,,
barshortKilo433,Muzzle,-185,-57,-60,68,1,,
barshortKilo433,UnderBarrel,-28,102,19,146,1,,
barlongPapa320,Icon,-48,80,-34,30,1,icon_dyn_attachment_pi_papa320_barrel_ext,
barlongPapa320,Laser,-67,61,-117,11,1,,
barlongPapa320,Muzzle,-161,-33,-68,60,1,,
barlongPapa320,UnderBarrel,-49,81,9,136,1,,
barlongPapa90,Icon,13,77,-16,16,1,icon_dyn_attachment_sm_papa90_longbarrel,
barlongPapa90,Laser,25,153,-156,-28,1,,
barlongPapa90,Muzzle,-83,45,-64,64,1,,
barlongPapa90,UnderBarrel,19,149,5,132,1,,
barmidLima86,Icon,-311,201,-128,128,1,icon_dyn_attachment_lm_lima86_barrel_mid,
barmidLima86,Laser,-155,-27,-115,13,1,,
barmidLima86,Muzzle,-308,-180,-64,64,1,,
barmidLima86,UnderBarrel,-120,10,26,153,1,,
barlongUzulu,Icon,-2,62,-16,16,1,icon_dyn_attachment_sm_uzulu_barlong,
barlongUzulu,Laser,36,164,-125,3,1,,
barlongUzulu,Muzzle,-124,4,-64,64,1,,
barlongUzulu,UnderBarrel,29,159,18,145,1,,
barlongHdromeo,Icon,-333,179,-127,129,1,icon_dyn_attachment_sn_hdromeo_barrel_long,
barlongHdromeo,Laser,-146,-18,-146,-18,1,,
barlongHdromeo,Muzzle,-359,-231,-64,64,1,,
barlongHdromeo,UnderBarrel,-135,-5,17,144,1,,
barmidHdromeo,Icon,-337,175,-128,128,1,icon_dyn_attachment_sn_hdromeo_barrel_mid,
barmidHdromeo,Laser,-146,-18,-146,-18,1,,
barmidHdromeo,Muzzle,-404,-276,-64,64,1,,
barmidHdromeo,UnderBarrel,-135,-5,17,144,1,,
barshortMike14,Icon,9,73,-30,34,1,icon_dyn_attachment_sn_mike14_barlight,
barshortMike14,Laser,23,151,-125,3,1,,
barshortMike14,Muzzle,-102,26,-64,64,1,,
barshortMike14,UnderBarrel,106,236,27,154,1,,
arMcharlieGL,Icon,-129,127,-66,62,1,icon_dyn_attachment_ar_mcharlie_barrel,
arMcharlieGL,Laser,-82,46,-137,-9,1,,
arMcharlieGL,Muzzle,-198,-70,-57,71,1,,
arMcharlieGL,UnderBarrel,-47,83,24,151,1,,
arAsierra12GL,Icon,8,264,-64,64,1,icon_dyn_attachment_ar_asierra12_barrel,
arAsierra12GL,Laser,54,182,-146,-18,1,,
arAsierra12GL,Muzzle,-86,42,-64,64,1,,
arAsierra12GL,UnderBarrel,63,193,26,153,1,,
barcustAsierra12GL,Icon,-134,378,-128,128,1,icon_dyn_attachment_ar_asierra12_barlong,
barcustAsierra12GL,Laser,54,182,-147,-19,1,,
barcustAsierra12GL,Muzzle,-115,13,-64,64,1,,
barcustAsierra12GL,UnderBarrel,63,193,26,153,1,,
barlongAsierra12GL,Icon,-145,367,-128,128,1,icon_dyn_attachment_ar_asierra12_barlong2,
barlongAsierra12GL,Laser,54,182,-146,-18,1,,
barlongAsierra12GL,Muzzle,-136,-8,-64,64,1,,
barlongAsierra12GL,UnderBarrel,63,193,26,153,1,,
barshortAsierra12GL,Icon,29,285,-64,64,1,icon_dyn_attachment_ar_asierra12_barshort,
barshortAsierra12GL,Laser,54,182,-147,-19,1,,
barshortAsierra12GL,Muzzle,-64,64,-64,64,1,,
barshortAsierra12GL,UnderBarrel,63,193,27,154,1,,
arFalimaGL,Icon,-54,74,-33,31,1,icon_dyn_attachment_ar_falima_barrel,
arFalimaGL,Laser,49,177,-135,-7,1,,
arFalimaGL,Muzzle,-109,19,-64,64,1,,
arFalimaGL,UnderBarrel,121,251,12,139,1,,
barshortFalimaGL,Icon,9,73,-16,16,1,icon_dyn_attachment_ar_falima_barsmg,
barshortFalimaGL,Laser,49,177,-135,-7,1,,
barshortFalimaGL,Muzzle,-90,38,-64,64,1,,
barshortFalimaGL,UnderBarrel,121,251,12,139,1,,
arFalphaGL,Icon,-71,185,-68,60,1,icon_dyn_attachment_ar_falpha_barrel,
arFalphaGL,Laser,-25,103,-124,4,1,,
arFalphaGL,Muzzle,-120,8,-63,65,1,,
arFalphaGL,UnderBarrel,40,170,22,149,1,,
barlongFalphaGL,Icon,-92,164,-68,60,1,icon_dyn_attachment_ar_falpha_barrellong,
barlongFalphaGL,Laser,-26,102,-123,5,1,,
barlongFalphaGL,Muzzle,-167,-39,-63,65,1,,
barlongFalphaGL,UnderBarrel,39,169,22,149,1,,
arKilo433GL,Icon,-112,144,-60,68,1,icon_dyn_attachment_ar_kilo433_barrel,
arKilo433GL,Laser,-15,113,-142,-14,1,,
arKilo433GL,Muzzle,-164,-36,-60,68,1,,
arKilo433GL,UnderBarrel,-18,112,19,146,1,,
barsilKilo433GL,Icon,-103,153,-60,68,1,icon_dyn_attachment_ar_kilo433_barrel_v2,
barsilKilo433GL,Laser,-15,113,-142,-14,1,,
barsilKilo433GL,Muzzle,-164,-36,-60,68,1,,
barsilKilo433GL,UnderBarrel,-17,113,19,146,1,,
barrelLongKilo433GL,Icon,-133,123,-62,66,1,icon_dyn_attachment_ar_kilo433_long_barrel,
barrelLongKilo433GL,Muzzle,-206,-78,-60,68,1,,
barrelLongKilo433GL,UnderBarrel,-17,113,19,146,1,,
barsilMcharlieGL,Icon,-119,137,-66,62,1,icon_dyn_attachment_ar_mcharlie_suppressorbarrel,
barsilMcharlieGL,Laser,-81,47,-138,-10,1,,
barsilMcharlieGL,Muzzle,-226,-98,-56,72,1,,
barsilMcharlieGL,UnderBarrel,-47,83,24,151,1,,
barlongMcharlieGL,Icon,-156,100,-66,62,1,icon_dyn_attachment_ar_mcharlie_longbarrel,
barlongMcharlieGL,Laser,-114,14,-137,-9,1,,
barlongMcharlieGL,Muzzle,-231,-103,-57,71,1,,
barlongMcharlieGL,UnderBarrel,-43,87,24,151,1,,
barshortMcharlieGL,Icon,-52,76,-36,28,1,icon_dyn_attachment_ar_mcharlie_shortbarrel,
barshortMcharlieGL,Laser,-37,91,-137,-9,1,,
barshortMcharlieGL,Muzzle,-154,-26,-58,70,1,,
barshortMcharlieGL,UnderBarrel,-48,82,23,150,1,,
arMike4GL,Icon,-147,109,-74,54,1,icon_dyn_attachment_ar_mike4_barrel,
arMike4GL,Laser,-62,66,-142,-14,1,,
arMike4GL,Muzzle,-209,-81,-64,64,1,,
arMike4GL,UnderBarrel,-55,75,14,141,1,,
barcustMike4GL,Icon,-314,198,-136,120,1,icon_dyn_attachment_ar_mike4_custombarrel,
barcustMike4GL,Laser,-85,43,-144,-14,1,,
barcustMike4GL,Muzzle,-291,-163,-64,64,1,,
barcustMike4GL,UnderBarrel,-53,77,19,146,1,,
barcust2Mike4GL,Icon,-320,192,-137,119,1,icon_dyn_attachment_ar_mike4_mike203barrel,
barcust2Mike4GL,Laser,-42,86,-141,-11,1,,
barcust2Mike4GL,Muzzle,-307,-179,-64,64,1,,
barcust2Mike4GL,UnderBarrel,-55,75,14,141,1,,
barmidMike4GL,Icon,-147,109,-74,54,1,icon_dyn_attachment_ar_mike4_barrel_v3,
barmidMike4GL,Laser,-70,58,-144,-16,1,,
barmidMike4GL,Muzzle,-211,-83,-64,64,1,,
barmidMike4GL,UnderBarrel,-53,77,14,141,1,,
barrelShortMike4GL,Icon,-129,127,-73,55,1,icon_dyn_attachment_ar_mike4_shortbarrel,
barrelShortMike4GL,Laser,-63,65,-144,-16,1,,
barrelShortMike4GL,Muzzle,-178,-50,-64,64,1,,
barrelShortMike4GL,UnderBarrel,-54,76,12,139,1,,
arAkilo47BI,Icon,-162,94,-71,57,1,icon_dyn_attachment_barrel_akilo47,
arAkilo47BI,Laser,-96,32,-129,-1,1,,
arAkilo47BI,Muzzle,-258,-130,-67,61,1,,
arAkilo47BI,UnderBarrel,-162,-32,-8,119,1,,
barcustAkilo47BI,Icon,-148,108,-71,57,1,icon_dyn_attachment_custombarrel_akilo47,
barcustAkilo47BI,Laser,-96,32,-128,0,1,,
barcustAkilo47BI,Muzzle,-251,-123,-66,62,1,,
barcustAkilo47BI,UnderBarrel,-162,-32,-7,120,1,,
