13,,rail,ATTACHMENTS_RED_DOT_SIGHT,reflex,reflex,placeholder_x,ATTACHMENTS_REPLACE_THE_IRON_SIGHTS,reflex_base_vm,0,0,TRUE,rifle,,3,0,3,0,0,,attachment_icon_showcase_reflex,
14,,rail,ATTACHMENTS_RED_DOT_SIGHT,reflexake,reflex,placeholder_x,ATTACHMENTS_REPLACE_THE_IRON_SIGHTS,reflex_base_vm,0,0,TRUE,rifle,ake,3,0,3,0,0,,attachment_icon_showcase_reflex,
15,,rail,ATTACHMENTS_RED_DOT_SIGHT,reflexake_gold,reflex,placeholder_x,ATTACHMENTS_REPLACE_THE_IRON_SIGHTS,reflex_base_vm_gold,0,0,TRUE,rifle,ake_gold,3,0,3,0,0,,attachment_icon_showcase_reflex,
16,,rail,ATTACHMENTS_RED_DOT_SIGHT,reflexfmg,reflex,placeholder_x,ATTACHMENTS_REPLACE_THE_IRON_SIGHTS,reflex_base_vm,0,0,TRUE,rifle,fmg,3,0,3,0,0,,attachment_icon_showcase_reflex,
17,,rail,ATTACHMENTS_RED_DOT_SIGHT,reflexshotgun,reflex,placeholder_x,ATTACHMENTS_REPLACE_THE_IRON_SIGHTS,reflex_base_vm,0,0,TRUE,spread,,3,0,3,0,0,,attachment_icon_showcase_reflex,
18,,rail,ATTACHMENTS_RED_DOT_SIGHT,reflexsmg,reflex,placeholder_x,ATTACHMENTS_REPLACE_THE_IRON_SIGHTS,reflex_base_vm,0,0,TRUE,smg,,3,0,3,0,0,,attachment_icon_showcase_reflex,
19,,rail,ATTACHMENTS_RED_DOT_SIGHT,reflexlmg,reflex,placeholder_x,ATTACHMENTS_REPLACE_THE_IRON_SIGHTS,reflex_base_vm,0,0,TRUE,mg,,3,0,3,0,0,,attachment_icon_showcase_reflex,
20,,rail,ATTACHMENTS_RED_DOT_SIGHT,reflexpstl,reflex,placeholder_x,ATTACHMENTS_REPLACE_THE_IRON_SIGHTS,reflex_base_vm,0,0,TRUE,pistol,,3,0,3,0,0,,attachment_icon_showcase_reflex,
21,,rail,ATTACHMENTS_RED_DOT_SIGHT,reflexnrg,reflex,placeholder_x,ATTACHMENTS_REPLACE_THE_IRON_SIGHTS,reflex_base_vm,0,0,TRUE,pistol,nrg,3,0,3,0,0,,attachment_icon_showcase_reflex,
22,,rail,ATTACHMENTS_PHASE_SIGHT,phase_sp,phase,placeholder_x,ATTACHMENTS_DESC_PHASE_SIGHT,attachment_phasetracker_vm,0,0,TRUE,rifle,,5,0,5,0,0,,attachment_icon_showcase_trojan,
23,,rail,ATTACHMENTS_PHASE_SIGHT,phaseake_sp,phase,placeholder_x,ATTACHMENTS_DESC_PHASE_SIGHT,attachment_phasetracker_vm,0,0,TRUE,rifle,ake,5,0,5,0,0,,attachment_icon_showcase_trojan,
24,,rail,ATTACHMENTS_PHASE_SIGHT,phaseake_spgold,phase,placeholder_x,ATTACHMENTS_DESC_PHASE_SIGHT,attachment_phasetracker_vm_gold,0,0,TRUE,rifle,ake_gold,5,0,5,0,0,,attachment_icon_showcase_trojan,
25,,rail,ATTACHMENTS_PHASE_SIGHT,phasefmg_sp,phase,placeholder_x,ATTACHMENTS_DESC_PHASE_SIGHT,attachment_phasetracker_vm,0,0,TRUE,rifle,fmg,5,0,5,0,0,,attachment_icon_showcase_trojan,
26,,rail,ATTACHMENTS_PHASE_SIGHT,phaseshotgun_sp,phase,placeholder_x,ATTACHMENTS_DESC_PHASE_SIGHT,attachment_phasetracker_vm,0,0,TRUE,spread,,5,0,5,0,0,,attachment_icon_showcase_trojan,
27,,rail,ATTACHMENTS_PHASE_SIGHT,phasesmg_sp,phase,placeholder_x,ATTACHMENTS_DESC_PHASE_SIGHT,attachment_phasetracker_vm,0,0,TRUE,smg,,5,0,5,0,0,,attachment_icon_showcase_trojan,
28,,rail,ATTACHMENTS_PHASE_SIGHT,phaselmg_sp,phase,placeholder_x,ATTACHMENTS_DESC_PHASE_SIGHT,attachment_phasetracker_vm,0,0,TRUE,mg,,5,0,5,0,0,,attachment_icon_showcase_trojan,
29,,rail,ATTACHMENTS_PHASE_SIGHT,phasepstl_sp,phase,placeholder_x,ATTACHMENTS_DESC_PHASE_SIGHT,attachment_phasetracker_vm,0,0,TRUE,pistol,,5,0,5,0,0,,attachment_icon_showcase_trojan,
30,,rail,ATTACHMENTS_PHASE_SIGHT,phasenrg_sp,phase,placeholder_x,ATTACHMENTS_DESC_PHASE_SIGHT,attachment_phasetracker_vm,0,0,TRUE,pistol,nrg,5,0,5,0,0,,attachment_icon_showcase_trojan,
31,,rail,ATTACHMENTS/THERMAL,thermal,thermal,placeholder_x,ATTACHMENTS/DESC_THERMAL,attachment_thermalhybrid_vm,0,0,FALSE,rifle,,7,0,14,0,0,,attachment_icon_showcase_thermal,
32,,rail,ATTACHMENTS/THERMAL,thermalake,thermal,placeholder_x,ATTACHMENTS/DESC_THERMAL,attachment_thermalhybrid_vm,0,0,FALSE,rifle,ake,7,0,14,0,0,,attachment_icon_showcase_thermal,
33,,rail,ATTACHMENTS/THERMAL,thermalake_gold,thermal,placeholder_x,ATTACHMENTS/DESC_THERMAL,attachment_thermalhybrid_vm_gold,0,0,FALSE,rifle,ake_gold,7,0,14,0,0,,attachment_icon_showcase_thermal,
34,,rail,ATTACHMENTS/THERMAL,thermalfmg,thermal,placeholder_x,ATTACHMENTS/DESC_THERMAL,attachment_thermalhybrid_vm,0,0,FALSE,rifle,fmg,7,0,14,0,0,,attachment_icon_showcase_thermal,
35,,rail,ATTACHMENTS/THERMAL,thermalsmg,thermal,placeholder_x,ATTACHMENTS/DESC_THERMAL,attachment_thermalhybrid_vm,0,0,FALSE,smg,,7,0,14,0,0,,attachment_icon_showcase_thermal,
36,,rail,ATTACHMENTS/THERMAL,thermallmg,thermal,placeholder_x,ATTACHMENTS/DESC_THERMAL,attachment_thermalhybrid_vm,0,0,FALSE,mg,,7,0,14,0,0,,attachment_icon_showcase_thermal,
37,,rail,ATTACHMENTS/THERMAL,thermalkbs,thermal,placeholder_x,ATTACHMENTS/DESC_THERMAL,attachment_thermalhybrid_vm,0,0,FALSE,sniper,kbs,stasis,7,0,14,0,0,,attachment_icon_showcase_thermal,
38,,rail,ATTACHMENTS/THERMAL,thermalm8,thermal,placeholder_x,ATTACHMENTS/DESC_THERMAL,attachment_thermalhybrid_vm,0,0,FALSE,sniper,m8,7,0,14,0,0,,attachment_icon_showcase_thermal,
39,,rail,ATTACHMENTS/THERMAL,thermalm4,thermal,placeholder_x,ATTACHMENTS/DESC_THERMAL,attachment_thermalhybrid_vm,0,0,FALSE,rifle,m4,7,0,14,0,0,,attachment_icon_showcase_thermal,
40,,rail,ATTACHMENTS/HYBRID,hybrid,hybrid,placeholder_x,ATTACHMENTS/DESC_HYBRID,attachment_vmh_vm,0,0,TRUE,rifle,,6,0,10,0,0,,attachment_icon_showcase_vmh,
41,,rail,ATTACHMENTS/HYBRID,hybridake,hybrid,placeholder_x,ATTACHMENTS/DESC_HYBRID,attachment_vmh_vm,0,0,TRUE,rifle,ake,6,0,10,0,0,,attachment_icon_showcase_vmh,
42,,rail,ATTACHMENTS/HYBRID,hybridake_gold,hybrid,placeholder_x,ATTACHMENTS/DESC_HYBRID,attachment_vmh_vm_gold,0,0,TRUE,rifle,ake_gold,6,0,10,0,0,,attachment_icon_showcase_vmh,
43,,rail,ATTACHMENTS/HYBRID,hybridarnoalt,hybrid,placeholder_x,ATTACHMENTS_HYBRID_NO_ALT,attachment_vmh_vm,0,0,TRUE,rifle,fmg,6,0,10,0,0,,attachment_icon_showcase_vmh,
44,,rail,ATTACHMENTS/HYBRID,hybridsmg,hybrid,placeholder_x,ATTACHMENTS/DESC_HYBRID,attachment_vmh_vm,0,0,TRUE,smg,,6,0,10,0,0,,attachment_icon_showcase_vmh,
45,,rail,ATTACHMENTS/HYBRID,hybridsmgnoalt,hybrid,placeholder_x,ATTACHMENTS_HYBRID_NO_ALT,attachment_vmh_vm,0,0,TRUE,smg,ripper,erad,6,0,10,0,0,,attachment_icon_showcase_vmh,
46,,rail,ATTACHMENTS/HYBRID,hybridlmg,hybrid,placeholder_x,ATTACHMENTS/DESC_HYBRID,attachment_vmh_vm,0,0,TRUE,mg,,6,0,10,0,0,,attachment_icon_showcase_vmh,
47,,rail,ATTACHMENTS_ELO,elo,elo,placeholder_x,ATTACHMENTS_DESC_ELO,attachment_elosight_vm,0,0,TRUE,rifle,,3,0,0,0,0,,attachment_icon_showcase_elosight,
48,,rail,ATTACHMENTS_ELO,eloake,elo,placeholder_x,ATTACHMENTS_DESC_ELO,attachment_elosight_vm,0,0,TRUE,rifle,ake,3,0,0,0,0,,attachment_icon_showcase_elosight,
49,,rail,ATTACHMENTS_ELO,eloake_gold,elo,placeholder_x,ATTACHMENTS_DESC_ELO,attachment_elosight_vm_gold,0,0,TRUE,rifle,ake_gold,3,0,0,0,0,,attachment_icon_showcase_elosight,
50,,rail,ATTACHMENTS_ELO,elofmg,elo,placeholder_x,ATTACHMENTS_DESC_ELO,attachment_elosight_vm,0,0,TRUE,rifle,fmg,3,0,0,0,0,,attachment_icon_showcase_elosight,
51,,rail,ATTACHMENTS_ELO,elolmg,elo,placeholder_x,ATTACHMENTS_DESC_ELO,attachment_elosight_vm,0,0,TRUE,mg,,3,0,0,0,0,,attachment_icon_showcase_elosight,
52,,rail,ATTACHMENTS_ELO,elopstl,elo,placeholder_x,ATTACHMENTS_DESC_ELO,attachment_elosight_vm,0,0,TRUE,pistol,,3,0,0,0,0,,attachment_icon_showcase_elosight,
53,,rail,ATTACHMENTS_ELO,elonrg,elo,placeholder_x,ATTACHMENTS_DESC_ELO,attachment_elosight_vm,0,0,TRUE,pistol,nrg,3,0,0,0,0,,attachment_icon_showcase_elosight,
54,,rail,ATTACHMENTS_ELO,eloshtgn,elo,placeholder_x,ATTACHMENTS_DESC_ELO,attachment_elosight_vm,0,0,TRUE,spread,,3,0,0,0,0,,attachment_icon_showcase_elosight,
55,,rail,ATTACHMENTS_ELO,elosmg,elo,placeholder_x,ATTACHMENTS_DESC_ELO,attachment_elosight_vm,0,0,TRUE,smg,,3,0,0,0,0,,attachment_icon_showcase_elosight,
56,,rail,ATTACHMENTS_ELO,elokbs,elo,placeholder_x,ATTACHMENTS_DESC_ELO,attachment_elosight_vm,0,0,TRUE,sniper,kbs,stasis,3,0,-17,0,0,,attachment_icon_showcase_elosight,
57,,rail,ATTACHMENTS_ELO,elom8,elo,placeholder_x,ATTACHMENTS_DESC_ELO,attachment_elosight_vm,0,0,TRUE,sniper,m8,3,0,-17,0,0,,attachment_icon_showcase_elosight,
58,,rail,ATTACHMENTS/VZSCOPE,vzscope,vzscope,placeholder_x,ATTACHMENTS_DESC_VARIABLE_ZOOM_SCOPE,,1,0,FALSE,sniper,,7,0,3,0,0,,attachment_icon_showcase_variablescope,
59,,rail,ATTACHMENTS/VZSCOPE,kbsvzscope,vzscope,placeholder_x,ATTACHMENTS_DESC_VARIABLE_ZOOM_SCOPE,,1,0,FALSE,sniper,kbs,stasis,7,0,3,0,0,,attachment_icon_showcase_variablescope,
60,,rail,ATTACHMENTS_OSCOPE,oscope,oscope,placeholder_x,ATTACHMENTS_DESC_OSCOPE,,1,0,FALSE,sniper,,8,0,0,0,0,,attachment_icon_showcase_tracklechip,
61,,rail,ATTACHMENTS_OSCOPE,kbsoscope,oscope,placeholder_x,ATTACHMENTS_DESC_OSCOPE,,1,0,FALSE,sniper,kbs,stasis,8,0,0,0,0,,attachment_icon_showcase_tracklechip,
62,,rail,ATTACHMENTS_SMART,smart,smart,placeholder_x,ATTACHMENTS_DESC_SMART,attachment_pelletdisplay_vm,0,0,TRUE,spread,,10,0,3,0,0,,attachment_icon_showcase_smartshot,
63,,barrel,ATTACHMENTS/SILENCER,silencer,silencer,placeholder_x,ATTACHMENTS/DESC_SILENCER,attachment_suppressor_4_vm,0,0,FALSE,rifle,mg,,3,0,-5,0,0,,attachment_icon_showcase_supressor,
64,,barrel,ATTACHMENTS/SILENCER,silencersmg,silencer,placeholder_x,ATTACHMENTS/DESC_SILENCER,attachment_suppressor_5_vm,0,0,FALSE,smg,,3,0,-5,0,0,,attachment_icon_showcase_supressor,
65,,barrel,ATTACHMENTS/SILENCER,silencerpstl,silencer,placeholder_x,ATTACHMENTS/DESC_SILENCER,attachment_suppressor_5_vm,0,0,FALSE,pistol,,3,0,-5,0,0,,attachment_icon_showcase_supressor,
66,,barrel,ATTACHMENTS/SILENCER,silencershtgn,silencer,placeholder_x,ATTACHMENTS/DESC_SILENCER,attachment_suppressor_5_vm,0,0,FALSE,spread,,3,0,-5,0,0,,attachment_icon_showcase_supressor,
67,,barrel,ATTACHMENTS/SILENCER,silencersniperhide,silencer,placeholder_x,ATTACHMENTS/DESC_SILENCER,,0,0,FALSE,sniper,kbs,stasis,3,0,-5,0,0,,attachment_icon_showcase_supressor,
68,,barrel,ATTACHMENTS_SILENCER_ENERGY,silencersniperhidee,silencer,placeholder_xe,ATTACHMENTS_DESC_SILENCER_ENERGY,,0,0,FALSE,sniper,m8,3,0,-5,0,0,,attachment_icon_showcase_supressore,
69,,barrel,ATTACHMENTS_SILENCER_ENERGY,silencere,silencer,placeholder_xe,ATTACHMENTS_DESC_SILENCER_ENERGY,attachment_suppressor_energy_1_vm,0,1,FALSE,rifle,mg,,3,0,-5,0,0,,attachment_icon_showcase_supressore,
70,,barrel,ATTACHMENTS_SILENCER_ENERGY,silencere_gold,silencer,placeholder_xe,ATTACHMENTS_DESC_SILENCER_ENERGY,attachment_suppressor_energy_1_vm_gold,0,0,FALSE,rifle,mg,ake_gold,3,0,-5,0,0,,attachment_icon_showcase_supressore,
71,,barrel,ATTACHMENTS_SILENCER_ENERGY,silencerefmg,silencer,placeholder_xe,ATTACHMENTS_DESC_SILENCER_ENERGY,attachment_suppressor_energy_1_vm,0,0,FALSE,rifle,fmg,3,0,-5,0,0,,attachment_icon_showcase_supressore,
72,,barrel,ATTACHMENTS_SILENCER_ENERGY,silencersmge,silencer,placeholder_xe,ATTACHMENTS_DESC_SILENCER_ENERGY,attachment_suppressor_energy_1_vm,0,1,FALSE,smg,,3,0,-5,0,0,,attachment_icon_showcase_supressore,
73,,barrel,ATTACHMENTS_SILENCER_ENERGY,silencerpstle,silencer,placeholder_xe,ATTACHMENTS_DESC_SILENCER_ENERGY,attachment_suppressor_energy_2_vm,0,1,FALSE,pistol,,3,0,-5,0,0,,attachment_icon_showcase_supressore,
74,,barrel,ATTACHMENTS_SILENCER_ENERGY,silencershtgne,silencer,placeholder_xe,ATTACHMENTS_DESC_SILENCER_ENERGY,attachment_suppressor_energy_1_vm,0,1,FALSE,spread,,3,0,-5,0,0,,attachment_icon_showcase_supressore,
75,,barrel,ATTACHMENTS_SILENCER_SONIC,silencershtgns,silencer,placeholder_xe,ATTACHMENTS_DESC_SILENCER_SONIC,attachment_suppressor_5_vm,0,0,FALSE,spread,sonic,3,0,-5,0,0,,attachment_icon_showcase_supressore,
76,,barrel,ATTACHMENTS_BARREL_RANGE,barrelrange,barrelrange,placeholder_x,ATTACHMENTS_DESC_BARREL_RANGE,,0,0,FALSE,rifle,mg,,0,0,10,0,0,,attachment_icon_showcase_riflebarrel,
77,,barrel,ATTACHMENTS_BARREL_RANGE_ENERGY,barrelrangeesdfar,barrelrange,placeholder_x,ATTACHMENTS_DESC_BARREL_RANGE_ENERGY,,0,0,FALSE,rifle,sdfar,gambit,0,0,10,0,0,,attachment_icon_showcase_particleboost,
78,,barrel,ATTACHMENTS_BARREL_RANGE,barrelrangesmg,barrelrange,placeholder_x,ATTACHMENTS_DESC_BARREL_RANGE,,0,0,FALSE,smg,,0,0,10,0,0,,attachment_icon_showcase_riflebarrel,
79,,barrel,ATTACHMENTS_BARREL_RANGE,barrelrangepstl,barrelrange,placeholder_x,ATTACHMENTS_DESC_BARREL_RANGE,,0,0,FALSE,pistol,,0,0,10,0,0,,attachment_icon_showcase_riflebarrel,
80,,barrel,ATTACHMENTS_BARREL_RANGE,barrelrangeshtgn,barrelrange,placeholder_x,ATTACHMENTS_DESC_BARREL_RANGE,,0,0,FALSE,spread,,0,0,10,0,0,,attachment_icon_showcase_riflebarrel,
81,,barrel,ATTACHMENTS_BARREL_RANGE_ENERGY,barrelrangesmge,barrelrange,placeholder_x,ATTACHMENTS_DESC_BARREL_RANGE_ENERGY,,0,1,FALSE,smg,,0,0,10,0,0,,attachment_icon_showcase_particleboost,
82,,barrel,ATTACHMENTS_BARREL_RANGE_ENERGY,barrelrangee,barrelrange,placeholder_x,ATTACHMENTS_DESC_BARREL_RANGE_ENERGY,,0,1,FALSE,rifle,mg,,0,0,10,0,0,,attachment_icon_showcase_particleboost,
83,,barrel,ATTACHMENTS_BARREL_RANGE_ENERGY,barrelrangepstle,barrelrange,placeholder_x,ATTACHMENTS_DESC_BARREL_RANGE_ENERGY,,0,1,FALSE,pistol,,0,0,10,0,0,,attachment_icon_showcase_particleboost,
84,,barrel,ATTACHMENTS_BARREL_RANGE_ENERGY,barrelrangeshtgne,barrelrange,placeholder_x,ATTACHMENTS_DESC_BARREL_RANGE_ENERGY,,0,1,FALSE,spread,,0,0,10,0,0,,attachment_icon_showcase_particleboost,
85,,barrel,ATTACHMENTS_BARREL_RANGE_SONIC,barrelrangeshtgns_sp,barrelrange,placeholder_x,ATTACHMENTS_DESC_BARREL_RANGE_SONIC,,0,0,FALSE,spread,sonic,0,0,10,0,0,,attachment_icon_showcase_speakeramp,
86,,undermount,ATTACHMENTS_GRIP,grip,grip,placeholder_x,ATTACHMENTS_VERTICAL_FOREGRIP_FOR,,0,1,FALSE,mg,,7,0,0,0,0,,attachment_icon_showcase_foregrip,
87,,undermount,ATTACHMENTS_GRIP,griphide,grip,placeholder_x,ATTACHMENTS_VERTICAL_FOREGRIP_FOR,,0,0,FALSE,rifle,mg,spread,smg,,7,0,0,0,0,,attachment_icon_showcase_foregrip,
88,,undermount,ATTACHMENTS_GRIP,griperad,grip,placeholder_x,ATTACHMENTS_VERTICAL_FOREGRIP_FOR,,0,0,FALSE,smg,erad,7,0,0,0,0,,attachment_icon_showcase_foregrip,
89,,undermount,ATTACHMENTS_GRIP,gripake,grip,placeholder_x,ATTACHMENTS_VERTICAL_FOREGRIP_FOR,,0,0,FALSE,rifle,ake,7,0,0,0,0,,attachment_icon_showcase_foregrip,
90,,undermount,ATTACHMENTS_GRIP,gripake_gold,grip,placeholder_x,ATTACHMENTS_VERTICAL_FOREGRIP_FOR,,0,0,FALSE,rifle,ake_gold,7,0,0,0,0,,attachment_icon_showcase_foregrip,
91,,undermount,ATTACHMENTS_GRIP,gripar57,grip,placeholder_x,ATTACHMENTS_VERTICAL_FOREGRIP_FOR,,0,0,FALSE,rifle,ar57,7,0,0,0,0,,attachment_icon_showcase_foregrip,
92,,undermount,ATTACHMENTS_GRIP,gripm4,grip,placeholder_x,ATTACHMENTS_VERTICAL_FOREGRIP_FOR,,0,0,FALSE,rifle,m4,7,0,0,0,0,,attachment_icon_showcase_foregrip,
93,,undermount,ATTACHMENTS_GRIP,gripsdfar,grip,placeholder_x,ATTACHMENTS_VERTICAL_FOREGRIP_FOR,,0,0,FALSE,rifle,sdfar,gambit,7,0,0,0,0,,attachment_icon_showcase_foregrip,
94,,undermount,ATTACHMENTS_GRIP,gripcrbl,grip,placeholder_x,ATTACHMENTS_VERTICAL_FOREGRIP_FOR,,0,0,FALSE,smg,crb,7,0,0,0,0,,attachment_icon_showcase_foregrip,
95,,undermount,ATTACHMENTS_GRIP,gripripperr,grip,placeholder_x,ATTACHMENTS_VERTICAL_FOREGRIP_FOR,,0,0,FALSE,smg,ripper,7,0,0,0,0,,attachment_icon_showcase_foregrip,
96,,undermount,ATTACHMENTS_GRIP,gripump45,grip,placeholder_x,ATTACHMENTS_VERTICAL_FOREGRIP_FOR,,0,0,FALSE,smg,ump45,ump45_swap,7,0,0,0,0,,attachment_icon_showcase_foregrip,
97,,undermount,ATTACHMENTS_GRIP,gripsnpr,grip,placeholder_x,ATTACHMENTS_VERTICAL_FOREGRIP_FOR,,0,0,FALSE,sniper,,7,0,0,0,0,,attachment_icon_showcase_foregrip,
98,,undermount,ATTACHMENTS_GRIP,gripsnpre,grip,placeholder_x,ATTACHMENTS_VERTICAL_FOREGRIP_FOR,,0,1,FALSE,sniper,,7,0,0,0,0,,attachment_icon_showcase_foregrip,
99,,undermount,ATTACHMENTS_GRIP,gripfmg,grip,placeholder_x,ATTACHMENTS_VERTICAL_FOREGRIP_FOR,,0,0,FALSE,rifle,fmg,7,0,0,0,0,,attachment_icon_showcase_foregrip,
100,,undermount,ATTACHMENTS_GRIP,gripshtgn,grip,placeholder_x,ATTACHMENTS_VERTICAL_FOREGRIP_FOR,,0,0,FALSE,spread,,7,0,0,0,0,,attachment_icon_showcase_foregrip,
101,,undermount,ATTACHMENTS_GRIP,gripsdfshotty,grip,placeholder_x,ATTACHMENTS_VERTICAL_FOREGRIP_FOR,,0,0,FALSE,spread,sdfshotty,7,0,0,0,0,,attachment_icon_showcase_foregrip,
102,,undermount,ATTACHMENTS_GRIP,gripdevastator,grip,placeholder_x,ATTACHMENTS_VERTICAL_FOREGRIP_FOR,,0,0,FALSE,spread,devastator,7,0,0,0,0,,attachment_icon_showcase_foregrip,
103,,undermount,ATTACHMENTS_CPU,cpu,cpu,placeholder_x,ATTACHMENTS_DESC_CPU,,0,0,FALSE,sniper,,4,0,0,0,0,,attachment_icon_showcase_ballisticcpu,
104,,undermount,ATTACHMENTS/AKIMBO,akimbo,akimbo,placeholder_x,ATTACHMENTS/DESC_AKIMBO,,0,0,FALSE,pistol,,-10,20,0,10,0,,attachment_icon_showcase_akimbo,
105,,undermount,ATTACHMENTS/AKIMBO,akimboemc,akimbo,placeholder_x,ATTACHMENTS/DESC_AKIMBO,,0,0,FALSE,pistol,emc,-10,20,0,10,0,,attachment_icon_showcase_akimbo,
106,,undermount,ATTACHMENTS/AKIMBO,akimbonrg,akimbo,placeholder_x,ATTACHMENTS/DESC_AKIMBO,,0,0,FALSE,pistol,nrg,-10,20,0,10,0,,attachment_icon_showcase_akimbo,
107,,undermount,ATTACHMENTS/AKIMBO,akimbog18,akimbo,placeholder_x,ATTACHMENTS/DESC_AKIMBO,,0,0,FALSE,pistol,g18,-10,20,0,10,0,,attachment_icon_showcase_akimbo,
108,,undermount,ATTACHMENTS/AKIMBO,akimbofmg_sp,akimbo,placeholder_x,ATTACHMENTS/DESC_AKIMBO,,0,0,FALSE,default,fmg,-10,20,0,10,0,,attachment_icon_showcase_akimbo,
109,,unique,ATTACHMENTS_REFLECT,reflect,reflect,placeholder_x,ATTACHMENTS_DESC_REFLECT,,0,1,FALSE,rifle,mg,sniper,smg,pistol,,0,7,0,0,0,,attachment_icon_showcase_ricochet,
110,,unique,ATTACHMENTS_ROF,rof,rof,placeholder_x,ATTACHMENTS_DESC_ROF,,0,0,FALSE,smg,,-7,0,0,10,0,,attachment_icon_showcase_automaticfire,
111,,unique,ATTACHMENTS_ROF,rof,rof,placeholder_x,ATTACHMENTS_DESC_ROF,,0,1,FALSE,smg,,-7,0,0,10,0,,attachment_icon_showcase_automaticfire,
112,,unique,ATTACHMENTS_ROF,roffmg,rof,placeholder_x,ATTACHMENTS_DESC_ROF,,0,0,FALSE,rifle,fmg,-7,0,0,10,0,,attachment_icon_showcase_automaticfire,
113,,unique,ATTACHMENTS_ROF,rofar,rof,placeholder_x,ATTACHMENTS_DESC_ROF,,0,0,FALSE,rifle,,-7,0,0,5,0,,attachment_icon_showcase_automaticfire,
114,,unique,ATTACHMENTS_ROF,rofar,rof,placeholder_x,ATTACHMENTS_DESC_ROF,,0,1,FALSE,rifle,,-7,0,0,5,0,,attachment_icon_showcase_automaticfire,
115,,unique,ATTACHMENTS_ROF,roflmg,rof,placeholder_x,ATTACHMENTS_DESC_ROF,,0,0,FALSE,mg,,-7,0,0,5,0,,attachment_icon_showcase_automaticfire,
116,,unique,ATTACHMENTS_ROF,roflmg,rof,placeholder_x,ATTACHMENTS_DESC_ROF,,0,1,FALSE,mg,,-7,0,0,5,0,,attachment_icon_showcase_automaticfire,
117,,unique,ATTACHMENTS_ROF,rofburst,rof,placeholder_x,ATTACHMENTS_DESC_ROF_BURST,,0,0,FALSE,rifle,sdfar,gambit,-7,0,0,4,0,,attachment_icon_showcase_automaticfire,
