480127,veh_tank_west_camo_008,4,0,0,0,0,
480128,veh_tank_west_camo_009,1,0,0,0,0,
480129,veh_tank_west_camo_010,3,0,0,6000,0,
480130,veh_tank_west_camo_011,3,0,0,0,0,
480131,veh_tank_west_camo_012,4,0,0,0,0,
480132,veh_tank_west_camo_013,1,0,0,0,0,
480133,veh_tank_west_camo_014,2,0,0,0,0,
480134,veh_tank_west_camo_015,3,0,0,0,0,
480135,veh_tank_west_camo_016,4,0,0,0,0,
480136,veh_tank_west_camo_017,3,0,0,6000,0,
480137,veh_tank_west_camo_018,2,0,0,0,0,
480138,veh_tank_west_camo_019,3,0,0,0,0,
480139,veh_tank_west_camo_020,3,0,0,3000,0,
480140,veh_tank_east_camo_001,1,0,0,0,0,
480141,veh_tank_east_camo_002,2,0,0,0,0,
480142,veh_tank_east_camo_003,3,0,0,6000,0,
480143,veh_tank_east_camo_004,4,0,0,0,0,
480144,veh_tank_east_camo_005,1,0,0,0,0,
480145,veh_tank_east_camo_006,2,0,0,0,0,
480146,veh_tank_east_camo_007,3,0,0,0,0,
480147,veh_tank_east_camo_008,4,0,0,0,0,
480148,veh_tank_east_camo_009,1,0,0,0,0,
480149,veh_tank_east_camo_010,2,0,0,0,0,
480150,veh_tank_east_camo_011,3,0,0,0,0,
480151,veh_tank_east_camo_012,4,0,0,0,0,
480152,veh_tank_east_camo_013,1,0,0,0,0,
480153,veh_tank_east_camo_014,2,0,0,0,0,
480154,veh_tank_east_camo_015,3,0,0,0,0,
480155,veh_tank_east_camo_016,3,0,0,3000,0,
480156,veh_tank_east_camo_017,1,0,0,0,0,
480157,veh_tank_east_camo_018,2,0,0,0,0,
480158,veh_tank_east_camo_019,3,0,0,0,0,
480159,veh_tank_east_camo_020,4,0,0,0,0,
