1985150,gunperk_burst4,0,0,0,0,,,
1985151,gunperk_burst4fast,0,0,0,0,,,
1985152,gunperk_xp,0,0,0,0,,,
1985153,gunperk_dexterity,0,0,0,0,,,
1985154,gunperk_enemytag,0,0,0,0,,,
1985155,gunperk_callout,0,0,0,0,,,
1985156,gunperk_glintreduce,0,0,0,0,,,
1985157,gunperk_hardmelee,0,0,0,0,,,
1985158,gunperk_holdbreath,0,0,0,0,,,
1985159,gunperk_marksman,0,0,0,0,,,
1985160,gunperk_stancespeed,0,0,0,0,,,
1985161,gunperk_binarytrigger,0,0,0,0,,,
1985162,ammomod_impact,0,0,0,0,,,
1985163,ammomod_slow,0,0,0,0,,,
1985164,ammomod_subsonic,0,0,0,0,,,
1985165,ammomod_wound,0,0,0,0,,,
1985166,ammomod_incendiary,0,0,0,0,,,
1985167,ammomod_762,0,0,0,0,,,
1985168,ammomod_exitdamage,0,0,0,0,,,
1985169,reargrip,0,0,0,0,,,
1985170,gunperk_adsup_reflex,0,0,0,0,,,
1985171,gunperk_adsup_holo,0,0,0,0,,,
1985172,gunperk_adsup_acog,0,0,0,0,,,
1985173,gunperk_adsup_hybrid,0,0,0,0,,,
1985174,gunperk_adsup_scope,0,0,0,0,,,
1985175,magrelease,0,0,0,0,,,
1985176,hammer01,0,0,0,0,,,
1985177,hammer02,0,0,0,0,,,
1985178,hammer03,0,0,0,0,,,
1985179,hammer04,0,0,0,0,,,
1985180,mod_infil,0,0,0,0,,,
1985181,stockcomb,0,0,0,0,,,
1985182,cablel,0,0,0,0,,,
1985183,cableh,0,0,0,0,,,
1985184,bolthvy,0,0,0,0,987,1,
1985185,boltl,0,0,0,0,,,
1985186,bolttac,0,0,0,0,,,
1985187,barcust3,0,0,0,0,,,
1985188,front,0,0,0,0,,,
1985189,fastmags,0,0,0,0,,,
1985190,fastmags2,0,0,0,0,,,
1985191,reflexlight,0,0,0,0,,,
1985192,reflex2light,0,0,0,0,,,
1985193,reflex3light,0,0,0,0,,,
1985194,reflex4light,0,0,0,0,,,
1985195,smags2,0,0,0,0,,,
1985196,lasermix,0,0,0,0,,,
1985197,lasermix2,0,0,0,0,,,
1985198,vzscope3,0,0,0,0,,,
1985199,vzscope2,0,0,0,0,,,
