1631050,xmags,0,0,0,0,,,,,,,,,
1631051,drums,0,0,0,0,633,2,634,1,1045,3,,,
1631052,vertmags,0,0,0,0,,,,,,,,,
1631053,laser,0,0,0,0,,,,,,,,,
1631054,laserir,0,0,0,0,,,,,,,,,
1631055,laserrange,0,0,0,0,632,11,634,12,,,,,
1631056,laserbalanced,0,0,0,0,,,,,,,,,
1631057,laserads,0,0,0,0,,,,,,,,,
1631058,stockl,0,0,0,0,,,,,,,,,
1631059,stockh,0,0,0,0,,,,,,,,,
1631060,stocks,0,0,0,0,633,1,635,2,,,,,
1631061,stockno,0,0,0,0,634,1,,,,,,,
1631062,stockfold,0,0,0,0,,,,,,,,,
1631063,stockcust,0,0,0,0,1045,1,1046,2,,,,,
1631064,bolt,0,0,0,0,,,,,,,,,
1631065,calsmg,0,0,0,0,,,,,,,,,
1631066,calsmgdrums,0,0,0,0,,,,,,,,,
1631067,calar,0,0,0,0,,,,,,,,,
1631068,calsnpr,0,0,0,0,,,,,,,,,
1631069,calcust,0,0,0,0,,,,,,,,,
1631070,calcust2,0,0,0,0,,,,,,,,,
1631071,barlong,0,0,0,0,633,1,635,2,,,,,
1631072,barmid,0,0,0,0,,,,,,,,,
1631073,barshort,0,0,0,0,,,,,,,,,
1631074,barshortnoguard,0,0,0,0,,,,,,,,,
1631075,barcust,0,0,0,0,,,,,,,,,
1631076,barcust2,0,0,0,0,,,,,,,,,
1631077,triggripcust,0,0,0,0,,,,,,,,,
1631078,triggrip,0,0,0,0,,,,,,,,,
1631079,trigcust,0,0,0,0,,,,,,,,,
1631080,trigcust02,0,0,0,0,,,,,,,,,
1631081,trigcust03,0,0,0,0,,,,,,,,,
1631082,trig,0,0,0,0,,,,,,,,,
1631083,melee,0,0,0,0,,,,,,,,,
1631084,brake,0,0,0,0,,,,,,,,,
1631085,comp,0,0,0,0,,,,,,,,,
1631086,choke,0,0,0,0,,,,,,,,,
1631087,linearbrake,0,0,0,0,,,,,,,,,
1631088,rack,0,0,0,0,,,,,,,,,
1631089,strap,0,0,0,0,,,,,,,,,
1631090,semi,0,0,0,0,,,,,,,,,
1631091,burst,0,0,0,0,,,,,,,,,
1631092,auto,0,0,0,0,,,,,,,,,
1631093,griprear,0,0,0,0,,,,,,,,,
1631094,done,0,0,0,0,,,,,,,,,
1631095,scope,0,0,0,0,,,,,,,,,
1631096,scopenvg,0,0,0,0,,,,,,,,,
1631097,scopenorail,0,0,0,0,,,,,,,,,
1631098,toprailcust,0,0,0,0,,,,,,,,,
1631099,recstocks,0,0,0,0,,,,,,,,,
1631100,recstockl,0,0,0,0,,,,,,,,,
1631101,recstockh,0,0,0,0,,,,,,,,,
1631102,adsmove,0,0,0,0,,,,,,,,,
1631103,adsidle,0,0,0,0,,,,,,,,,
1631104,bling,0,0,0,0,,,,,,,,,
1631105,crouchrecoil,0,0,0,0,,,,,,,,,
1631106,fastswap,0,0,0,0,,,,,,,,,
1631107,fastreload,0,0,0,0,,,,,,,,,
1631108,flinch,0,0,0,0,,,,,,,,,
1631109,hipaim,0,0,0,0,,,,,,,,,
1631110,maxammo,0,0,0,0,,,,,,,,,
1631111,gunperk_semi,0,0,0,0,,,,,,,,,
1631112,gunperk_auto,0,0,0,0,,,,,,,,,
1631113,gunperk_burst,0,0,0,0,,,,,,,,,
1631114,gunperk_ricochet,0,0,0,0,,,,,,,,,
1631115,gunperk_recoil,0,0,0,0,,,,,,,,,
1631116,gunperk_rof,0,0,0,0,,,,,,,,,
1631117,gunperk_adsup,0,0,0,0,,,,,,,,,
1631118,gunperk_xmags,0,0,0,0,,,,,,,,,
1631119,gunperk_fastmelee,0,0,0,0,,,,,,,,,
1631120,gunperk_range,0,0,0,0,,,,,,,,,
1631121,gunperk_stalker,0,0,0,0,,,,,,,,,
1631122,muzzlestable,0,0,0,0,,,,,,,,,
1631123,muzzlestable2,0,0,0,0,,,,,,,,,
1631124,flashhider,0,0,0,0,,,,,,,,,
1631125,gunperk_burst3fast,0,0,0,0,,,,,,,,,
1631126,gunperk_burst4,0,0,0,0,,,,,,,,,
1631127,gunperk_burst4fast,0,0,0,0,,,,,,,,,
1631128,gunperk_xp,0,0,0,0,,,,,,,,,
1631129,gunperk_dexterity,0,0,0,0,,,,,,,,,
1631130,gunperk_enemytag,0,0,0,0,,,,,,,,,
1631131,gunperk_callout,0,0,0,0,,,,,,,,,
1631132,gunperk_glintreduce,0,0,0,0,,,,,,,,,
1631133,gunperk_hardmelee,0,0,0,0,,,,,,,,,
1631134,gunperk_holdbreath,0,0,0,0,,,,,,,,,
1631135,gunperk_marksman,0,0,0,0,,,,,,,,,
1631136,gunperk_stancespeed,0,0,0,0,,,,,,,,,
1631137,gunperk_binarytrigger,0,0,0,0,,,,,,,,,
1631138,ammomod_impact,0,0,0,0,,,,,,,,,
1631139,ammomod_slow,0,0,0,0,,,,,,,,,
1631140,ammomod_subsonic,0,0,0,0,,,,,,,,,
1631141,ammomod_wound,0,0,0,0,,,,,,,,,
1631142,ammomod_incendiary,0,0,0,0,,,,,,,,,
1631143,ammomod_762,0,0,0,0,,,,,,,,,
1631144,ammomod_exitdamage,0,0,0,0,,,,,,,,,
1631145,xmagslrg,0,0,0,0,,,,,,,,,
1631146,gripvertpro,0,0,0,0,,,,,,,,,
1631147,reargrip,0,0,0,0,,,,,,,,,
1631148,pistolgrip01,0,0,0,0,,,,,,,,,
1631149,pistolgrip02,0,0,0,0,632,1,1046,2,,,,,
1631150,pistolgrip03,0,0,0,0,633,1,,,,,,,
1631151,pistolgrip04,0,0,0,0,,,,,,,,,
1631152,pistolgrip05,0,0,0,0,,,,,,,,,
1631153,gunperk_adsup_reflex,0,0,0,0,,,,,,,,,
1631154,gunperk_adsup_holo,0,0,0,0,,,,,,,,,
1631155,gunperk_adsup_acog,0,0,0,0,,,,,,,,,
1631156,gunperk_adsup_hybrid,0,0,0,0,,,,,,,,,
1631157,gunperk_adsup_scope,0,0,0,0,,,,,,,,,
1631158,ubshtgn,0,0,0,0,,,,,,,,,
1631159,ubshtgn02,0,0,0,0,,,,,,,,,
1631160,gloves01,0,0,0,0,,,,,,,,,
1631161,gloves02,0,0,0,0,,,,,,,,,
1631162,magrelease,0,0,0,0,,,,,,,,,
1631163,hammer01,0,0,0,0,,,,,,,,,
1631164,hammer02,0,0,0,0,,,,,,,,,
1631165,hammer03,0,0,0,0,,,,,,,,,
1631166,hammer04,0,0,0,0,,,,,,,,,
1631167,guard,0,0,0,0,,,,,,,,,
1631168,mod_infil,0,0,0,0,,,,,,,,,
1631169,acog3,0,0,0,0,,,,,,,,,
1631170,holo3,0,0,0,0,635,4,1045,5,,,,,
1631171,meleeub,0,0,0,0,,,,,,,,,
1631172,melee2,0,0,0,0,,,,,,,,,
1631173,barcustnoguard,0,0,0,0,,,,,,,,,
1631174,stockcomb,0,0,0,0,,,,,,,,,
1631175,glflash,0,0,0,0,,,,,,,,,
1631176,glincendiary,0,0,0,0,,,,,,,,,
1631177,glsemtex,0,0,0,0,,,,,,,,,
1631178,glsnap,0,0,0,0,,,,,,,,,
1631179,guardheavy,0,0,0,0,,,,,,,,,
1631180,guardcust,0,0,0,0,,,,,,,,,
1631181,guardlight,0,0,0,0,,,,,,,,,
1631182,pistolgrip06,0,0,0,0,,,,,,,,,
1631183,silencer4,0,0,0,0,,,,,,,,,
1631184,barsil,0,0,0,0,1046,1,,,,,,,
1631185,barsil2,0,0,0,0,,,,,,,,,
1631186,cablel,0,0,0,0,,,,,,,,,
1631187,cableh,0,0,0,0,,,,,,,,,
1631188,cabletac,0,0,0,0,,,,,,,,,
1631189,reflex5,0,0,0,0,,,,,,,,,
1631190,acog4,0,0,0,0,,,,,,,,,
1631191,bolt2,0,0,0,0,,,,,,,,,
1631192,bolt3,0,0,0,0,,,,,,,,,
1631193,bolt4,0,0,0,0,,,,,,,,,
1631194,smags,0,0,0,0,,,,,,,,,
1631195,vertmags2,0,0,0,0,,,,,,,,,
1631196,calcustmags2,0,0,0,0,,,,,,,,,
1631197,calcustmags,0,0,0,0,,,,,,,,,
1631198,barextra,0,0,0,0,,,,,,,,,
1631199,thermal3,0,0,0,0,,,,,,,,,
1631200,bolthvy,0,0,0,0,,,,,,,,,
1631201,boltl,0,0,0,0,,,,,,,,,
1631202,bolttac,0,0,0,0,,,,,,,,,
1631203,barcust3,0,0,0,0,,,,,,,,,
1631204,front,0,0,0,0,,,,,,,,,
1631205,fastmags,0,0,0,0,,,,,,,,,
1631206,fastmags2,0,0,0,0,,,,,,,,,
1631207,smags2,0,0,0,0,,,,,,,,,
1631208,lasermix,0,0,0,0,,,,,,,,,
1631209,lasermix2,0,0,0,0,,,,,,,,,
1631210,vzscope3,0,0,0,0,,,,,,,,,
1631211,vzscope2,0,0,0,0,,,,,,,,,
