12002092,calcustmags2,0,0,0,0,,,
12002093,bolt,0,0,0,0,,,
12002094,bolt2,0,0,0,0,,,
12002095,bolt3,0,0,0,0,,,
12002096,bolt4,0,0,0,0,,,
12002097,barcust3,0,0,0,0,,,
12002098,barlong,0,0,0,0,1003,1,
12002099,barcust,0,0,0,0,,,
12002100,barmid,0,0,0,0,,,
12002101,barshort,0,0,0,0,,,
12002102,barcust2,0,0,0,0,,,
12002103,barsil,0,0,0,0,,,
12002104,barsil2,0,0,0,0,,,
12002105,barcustnoguard,0,0,0,0,,,
12002106,barextra,0,0,0,0,,,
12002107,barshortnoguard,0,0,0,0,,,
12002108,pistolgrip05,0,0,0,0,,,
12002109,linearbrake,0,0,0,0,,,
12002110,cabletac,0,0,0,0,,,
12002111,triggripcust,0,0,0,0,,,
12002112,trigcust,0,0,0,0,,,
12002113,trigcust02,0,0,0,0,,,
12002114,trigcust03,0,0,0,0,,,
12002115,trig,0,0,0,0,,,
12002116,triggrip,0,0,0,0,,,
12002117,rack,0,0,0,0,,,
12002118,strap,0,0,0,0,,,
12002119,semi,0,0,0,0,,,
12002120,burst,0,0,0,0,,,
12002121,auto,0,0,0,0,,,
12002122,done,0,0,0,0,,,
12002123,scopenvg,0,0,0,0,,,
12002124,toprailcust,0,0,0,0,,,
12002125,recstocks,0,0,0,0,,,
12002126,recstockl,0,0,0,0,,,
12002127,recstockh,0,0,0,0,,,
12002128,adsmove,0,0,0,0,,,
12002129,adsidle,0,0,0,0,,,
12002130,bling,0,0,0,0,,,
12002131,crouchrecoil,0,0,0,0,,,
12002132,fastswap,0,0,0,0,,,
12002133,fastreload,0,0,0,0,,,
12002134,flinch,0,0,0,0,,,
12002135,hipaim,0,0,0,0,,,
12002136,maxammo,0,0,0,0,,,
12002137,gunperk_semi,0,0,0,0,,,
12002138,gunperk_auto,0,0,0,0,,,
12002139,gunperk_burst,0,0,0,0,,,
12002140,gunperk_ricochet,0,0,0,0,,,
12002141,gunperk_recoil,0,0,0,0,,,
12002142,gunperk_rof,0,0,0,0,,,
12002143,gunperk_adsup,0,0,0,0,,,
12002144,gunperk_xmags,0,0,0,0,,,
12002145,gunperk_fastmelee,0,0,0,0,,,
12002146,gunperk_range,0,0,0,0,,,
12002147,gunperk_stalker,0,0,0,0,,,
12002148,muzzlestable,0,0,0,0,,,
12002149,muzzlestable2,0,0,0,0,,,
12002150,gunperk_burst3fast,0,0,0,0,,,
12002151,gunperk_burst4,0,0,0,0,,,
12002152,gunperk_burst4fast,0,0,0,0,,,
12002153,gunperk_xp,0,0,0,0,,,
12002154,gunperk_dexterity,0,0,0,0,,,
12002155,gunperk_enemytag,0,0,0,0,,,
12002156,gunperk_callout,0,0,0,0,,,
12002157,gunperk_glintreduce,0,0,0,0,,,
12002158,gunperk_hardmelee,0,0,0,0,,,
12002159,gunperk_holdbreath,0,0,0,0,,,
12002160,gunperk_marksman,0,0,0,0,,,
12002161,gunperk_stancespeed,0,0,0,0,,,
12002162,gunperk_binarytrigger,0,0,0,0,,,
12002163,ammomod_impact,0,0,0,0,,,
12002164,ammomod_slow,0,0,0,0,,,
12002165,ammomod_subsonic,0,0,0,0,,,
12002166,ammomod_wound,0,0,0,0,,,
12002167,ammomod_incendiary,0,0,0,0,,,
12002168,ammomod_762,0,0,0,0,,,
12002169,ammomod_exitdamage,0,0,0,0,,,
12002170,reargrip,0,0,0,0,,,
12002171,gunperk_adsup_reflex,0,0,0,0,,,
12002172,gunperk_adsup_holo,0,0,0,0,,,
12002173,gunperk_adsup_acog,0,0,0,0,,,
12002174,gunperk_adsup_hybrid,0,0,0,0,,,
12002175,gunperk_adsup_scope,0,0,0,0,,,
12002176,magrelease,0,0,0,0,,,
12002177,hammer01,0,0,0,0,,,
12002178,hammer02,0,0,0,0,,,
12002179,hammer03,0,0,0,0,,,
12002180,hammer04,0,0,0,0,,,
12002181,mod_infil,0,0,0,0,,,
12002182,stockcomb,0,0,0,0,,,
12002183,cablel,0,0,0,0,,,
12002184,cableh,0,0,0,0,,,
12002185,bolthvy,0,0,0,0,,,
12002186,boltl,0,0,0,0,,,
12002187,bolttac,0,0,0,0,,,
12002188,gripangpro_aalpha12,0,0,0,0,,,
12002189,front,0,0,0,0,,,
12002190,fastmags,0,0,0,0,,,
12002191,fastmags2,0,0,0,0,,,
12002192,reflexlight,0,0,0,0,,,
12002193,reflex2light,0,0,0,0,,,
12002194,reflex3light,0,0,0,0,,,
12002195,reflex4light,0,0,0,0,,,
12002196,smags2,0,0,0,0,,,
12002197,lasermix,0,0,0,0,,,
12002198,lasermix2,0,0,0,0,,,
12002199,vzscope3,0,0,0,0,,,
12002200,vzscope2,0,0,0,0,,,
