12077141,gunperk_recoil,0,0,0,0,,,,,
12077142,gunperk_rof,0,0,0,0,,,,,
12077143,gunperk_adsup,0,0,0,0,,,,,
12077144,gunperk_xmags,0,0,0,0,,,,,
12077145,gunperk_fastmelee,0,0,0,0,,,,,
12077146,gunperk_range,0,0,0,0,,,,,
12077147,gunperk_stalker,0,0,0,0,,,,,
12077148,muzzlestable,0,0,0,0,,,,,
12077149,muzzlestable2,0,0,0,0,,,,,
12077150,gunperk_burst3fast,0,0,0,0,,,,,
12077151,gunperk_burst4,0,0,0,0,,,,,
12077152,gunperk_burst4fast,0,0,0,0,,,,,
12077153,gunperk_xp,0,0,0,0,,,,,
12077154,gunperk_dexterity,0,0,0,0,,,,,
12077155,gunperk_enemytag,0,0,0,0,,,,,
12077156,gunperk_callout,0,0,0,0,,,,,
12077157,gunperk_glintreduce,0,0,0,0,,,,,
12077158,gunperk_hardmelee,0,0,0,0,,,,,
12077159,gunperk_holdbreath,0,0,0,0,,,,,
12077160,gunperk_marksman,0,0,0,0,,,,,
12077161,gunperk_stancespeed,0,0,0,0,,,,,
12077162,gunperk_binarytrigger,0,0,0,0,,,,,
12077163,ammomod_impact,0,0,0,0,,,,,
12077164,ammomod_slow,0,0,0,0,,,,,
12077165,ammomod_subsonic,0,0,0,0,,,,,
12077166,ammomod_wound,0,0,0,0,,,,,
12077167,ammomod_incendiary,0,0,0,0,,,,,
12077168,ammomod_762,0,0,0,0,,,,,
12077169,ammomod_exitdamage,0,0,0,0,,,,,
12077170,reargrip,0,0,0,0,,,,,
12077171,gunperk_adsup_reflex,0,0,0,0,,,,,
12077172,gunperk_adsup_holo,0,0,0,0,,,,,
12077173,gunperk_adsup_acog,0,0,0,0,,,,,
12077174,gunperk_adsup_hybrid,0,0,0,0,,,,,
12077175,gunperk_adsup_scope,0,0,0,0,,,,,
12077176,magrelease,0,0,0,0,,,,,
12077177,hammer01,0,0,0,0,,,,,
12077178,hammer02,0,0,0,0,,,,,
12077179,hammer03,0,0,0,0,,,,,
12077180,hammer04,0,0,0,0,,,,,
12077181,mod_infil,0,0,0,0,,,,,
12077182,stockcomb,0,0,0,0,,,,,
12077183,cablel,0,0,0,0,,,,,
12077184,cableh,0,0,0,0,,,,,
12077185,bolthvy,0,0,0,0,,,,,
12077186,boltl,0,0,0,0,,,,,
12077187,bolttac,0,0,0,0,,,,,
12077188,front,0,0,0,0,,,,,
