1041073,barshort,0,0,0,0,186,2,187,1,337,3,338,4,339,5,913,6,
1041074,barshortnoguard,0,0,0,0,,,,,,,,,,,,,
1041075,barcust,0,0,0,0,,,,,,,,,,,,,
1041076,barcust2,0,0,0,0,,,,,,,,,,,,,
1041077,triggripcust,0,0,0,0,,,,,,,,,,,,,
1041078,triggrip,0,0,0,0,,,,,,,,,,,,,
1041079,trigcust,0,0,0,0,,,,,,,,,,,,,
1041080,trigcust02,0,0,0,0,,,,,,,,,,,,,
1041081,trigcust03,0,0,0,0,,,,,,,,,,,,,
1041082,trig,0,0,0,0,,,,,,,,,,,,,
1041083,melee,0,0,0,0,,,,,,,,,,,,,
1041084,brake,0,0,0,0,916,1,,,,,,,,,,,
1041085,comp,0,0,0,0,339,1,914,11,,,,,,,,,
1041086,choke,0,0,0,0,,,,,,,,,,,,,
1041087,linearbrake,0,0,0,0,,,,,,,,,,,,,
1041088,rack,0,0,0,0,,,,,,,,,,,,,
1041089,strap,0,0,0,0,,,,,,,,,,,,,
1041090,semi,0,0,0,0,,,,,,,,,,,,,
1041091,burst,0,0,0,0,,,,,,,,,,,,,
1041092,auto,0,0,0,0,,,,,,,,,,,,,
1041093,griprear,0,0,0,0,,,,,,,,,,,,,
1041094,done,0,0,0,0,,,,,,,,,,,,,
1041095,scope,0,0,0,0,339,9,,,,,,,,,,,
1041096,scopenvg,0,0,0,0,,,,,,,,,,,,,
1041097,scopenorail,0,0,0,0,,,,,,,,,,,,,
1041098,toprailcust,0,0,0,0,,,,,,,,,,,,,
1041099,recstocks,0,0,0,0,,,,,,,,,,,,,
1041100,recstockl,0,0,0,0,,,,,,,,,,,,,
1041101,recstockh,0,0,0,0,,,,,,,,,,,,,
1041102,adsmove,0,0,0,0,,,,,,,,,,,,,
1041103,adsidle,0,0,0,0,,,,,,,,,,,,,
1041104,bling,0,0,0,0,,,,,,,,,,,,,
1041105,crouchrecoil,0,0,0,0,,,,,,,,,,,,,
1041106,fastswap,0,0,0,0,,,,,,,,,,,,,
1041107,fastreload,0,0,0,0,,,,,,,,,,,,,
1041108,flinch,0,0,0,0,,,,,,,,,,,,,
1041109,hipaim,0,0,0,0,,,,,,,,,,,,,
1041110,maxammo,0,0,0,0,,,,,,,,,,,,,
1041111,gunperk_semi,0,0,0,0,,,,,,,,,,,,,
1041112,gunperk_auto,0,0,0,0,,,,,,,,,,,,,
1041113,gunperk_burst,0,0,0,0,,,,,,,,,,,,,
1041114,gunperk_ricochet,0,0,0,0,,,,,,,,,,,,,
1041115,gunperk_recoil,0,0,0,0,,,,,,,,,,,,,
1041116,gunperk_rof,0,0,0,0,,,,,,,,,,,,,
1041117,gunperk_adsup,0,0,0,0,,,,,,,,,,,,,
1041118,gunperk_xmags,0,0,0,0,,,,,,,,,,,,,
1041119,gunperk_fastmelee,0,0,0,0,,,,,,,,,,,,,
1041120,gunperk_range,0,0,0,0,,,,,,,,,,,,,
1041121,gunperk_stalker,0,0,0,0,,,,,,,,,,,,,
1041122,muzzlestable,0,0,0,0,,,,,,,,,,,,,
1041123,muzzlestable2,0,0,0,0,,,,,,,,,,,,,
1041124,flashhider,0,0,0,0,,,,,,,,,,,,,
1041125,gunperk_burst3fast,0,0,0,0,,,,,,,,,,,,,
1041126,gunperk_burst4,0,0,0,0,,,,,,,,,,,,,
1041127,gunperk_burst4fast,0,0,0,0,,,,,,,,,,,,,
1041128,gunperk_xp,0,0,0,0,,,,,,,,,,,,,
1041129,gunperk_dexterity,0,0,0,0,,,,,,,,,,,,,
1041130,gunperk_enemytag,0,0,0,0,,,,,,,,,,,,,
1041131,gunperk_callout,0,0,0,0,,,,,,,,,,,,,
1041132,gunperk_glintreduce,0,0,0,0,,,,,,,,,,,,,
1041133,gunperk_hardmelee,0,0,0,0,,,,,,,,,,,,,
1041134,gunperk_holdbreath,0,0,0,0,,,,,,,,,,,,,
1041135,gunperk_marksman,0,0,0,0,,,,,,,,,,,,,
1041136,gunperk_stancespeed,0,0,0,0,,,,,,,,,,,,,
1041137,gunperk_binarytrigger,0,0,0,0,,,,,,,,,,,,,
1041138,ammomod_impact,0,0,0,0,,,,,,,,,,,,,
1041139,ammomod_slow,0,0,0,0,,,,,,,,,,,,,
1041140,ammomod_subsonic,0,0,0,0,,,,,,,,,,,,,
1041141,ammomod_wound,0,0,0,0,,,,,,,,,,,,,
1041142,ammomod_incendiary,0,0,0,0,,,,,,,,,,,,,
1041143,ammomod_762,0,0,0,0,,,,,,,,,,,,,
1041144,ammomod_exitdamage,0,0,0,0,,,,,,,,,,,,,
1041145,xmagslrg,0,0,0,0,,,,,,,,,,,,,
1041146,gripvertpro,0,0,0,0,323,11,339,4,,,,,,,,,
1041147,reargrip,0,0,0,0,,,,,,,,,,,,,
1041148,pistolgrip01,0,0,0,0,185,1,324,2,,,,,,,,,
1041149,pistolgrip02,0,0,0,0,337,1,339,2,913,3,,,,,,,
1041150,pistolgrip03,0,0,0,0,914,2,916,1,,,,,,,,,
1041151,pistolgrip04,0,0,0,0,,,,,,,,,,,,,
1041152,pistolgrip05,0,0,0,0,,,,,,,,,,,,,
1041153,gunperk_adsup_reflex,0,0,0,0,,,,,,,,,,,,,
1041154,gunperk_adsup_holo,0,0,0,0,,,,,,,,,,,,,
1041155,gunperk_adsup_acog,0,0,0,0,,,,,,,,,,,,,
1041156,gunperk_adsup_hybrid,0,0,0,0,,,,,,,,,,,,,
1041157,gunperk_adsup_scope,0,0,0,0,,,,,,,,,,,,,
1041158,ubshtgn,0,0,0,0,,,,,,,,,,,,,
1041159,ubshtgn02,0,0,0,0,,,,,,,,,,,,,
1041160,gloves01,0,0,0,0,,,,,,,,,,,,,
1041161,gloves02,0,0,0,0,,,,,,,,,,,,,
1041162,magrelease,0,0,0,0,,,,,,,,,,,,,
1041163,hammer01,0,0,0,0,,,,,,,,,,,,,
1041164,hammer02,0,0,0,0,,,,,,,,,,,,,
1041165,hammer03,0,0,0,0,,,,,,,,,,,,,
1041166,hammer04,0,0,0,0,,,,,,,,,,,,,
1041167,guard,0,0,0,0,,,,,,,,,,,,,
1041168,mod_infil,0,0,0,0,,,,,,,,,,,,,
1041169,acog3,0,0,0,0,,,,,,,,,,,,,
1041170,holo3,0,0,0,0,187,3,338,14,,,,,,,,,
1041171,meleeub,0,0,0,0,,,,,,,,,,,,,
1041172,melee2,0,0,0,0,,,,,,,,,,,,,
1041173,barcustnoguard,0,0,0,0,,,,,,,,,,,,,
1041174,stockcomb,0,0,0,0,,,,,,,,,,,,,
1041175,glflash,0,0,0,0,,,,,,,,,,,,,
1041176,glincendiary,0,0,0,0,,,,,,,,,,,,,
1041177,glsemtex,0,0,0,0,,,,,,,,,,,,,
1041178,glsnap,0,0,0,0,,,,,,,,,,,,,
1041179,guardheavy,0,0,0,0,,,,,,,,,,,,,
1041180,guardcust,0,0,0,0,,,,,,,,,,,,,
1041181,guardlight,0,0,0,0,,,,,,,,,,,,,
1041182,pistolgrip06,0,0,0,0,,,,,,,,,,,,,
1041183,silencer4,0,0,0,0,,,,,,,,,,,,,
1041184,barsil,0,0,0,0,,,,,,,,,,,,,
1041185,barsil2,0,0,0,0,,,,,,,,,,,,,
1041186,cablel,0,0,0,0,,,,,,,,,,,,,
1041187,cableh,0,0,0,0,,,,,,,,,,,,,
1041188,cabletac,0,0,0,0,,,,,,,,,,,,,
1041189,reflex5,0,0,0,0,,,,,,,,,,,,,
1041190,acog4,0,0,0,0,,,,,,,,,,,,,
1041191,bolt2,0,0,0,0,,,,,,,,,,,,,
1041192,bolt3,0,0,0,0,,,,,,,,,,,,,
1041193,bolt4,0,0,0,0,,,,,,,,,,,,,
1041194,smags,0,0,0,0,,,,,,,,,,,,,
1041195,vertmags2,0,0,0,0,,,,,,,,,,,,,
1041196,calcustmags2,0,0,0,0,,,,,,,,,,,,,
1041197,calcustmags,0,0,0,0,,,,,,,,,,,,,
1041198,barextra,0,0,0,0,,,,,,,,,,,,,
1041199,thermal3,0,0,0,0,,,,,,,,,,,,,
1041200,bolthvy,0,0,0,0,,,,,,,,,,,,,
1041201,boltl,0,0,0,0,,,,,,,,,,,,,
1041202,bolttac,0,0,0,0,,,,,,,,,,,,,
1041203,barcust3,0,0,0,0,,,,,,,,,,,,,
1041204,front,0,0,0,0,,,,,,,,,,,,,
1041205,fastmags,0,0,0,0,,,,,,,,,,,,,
1041206,fastmags2,0,0,0,0,,,,,,,,,,,,,
1041207,smags2,0,0,0,0,,,,,,,,,,,,,
1041208,lasermix,0,0,0,0,,,,,,,,,,,,,
1041209,lasermix2,0,0,0,0,,,,,,,,,,,,,
1041210,vzscope3,0,0,0,0,,,,,,,,,,,,,
1041211,vzscope2,0,0,0,0,,,,,,,,,,,,,
