12061125,recstocks,0,0,0,0,,,
12061126,recstockl,0,0,0,0,,,
12061127,recstockh,0,0,0,0,,,
12061128,adsmove,0,0,0,0,,,
12061129,adsidle,0,0,0,0,,,
12061130,bling,0,0,0,0,,,
12061131,crouchrecoil,0,0,0,0,,,
12061132,fastswap,0,0,0,0,,,
12061133,fastreload,0,0,0,0,,,
12061134,flinch,0,0,0,0,,,
12061135,hipaim,0,0,0,0,,,
12061136,maxammo,0,0,0,0,,,
12061137,gunperk_semi,0,0,0,0,,,
12061138,gunperk_auto,0,0,0,0,,,
12061139,gunperk_burst,0,0,0,0,,,
12061140,gunperk_ricochet,0,0,0,0,,,
12061141,gunperk_recoil,0,0,0,0,,,
12061142,gunperk_rof,0,0,0,0,,,
12061143,gunperk_adsup,0,0,0,0,,,
12061144,gunperk_xmags,0,0,0,0,,,
12061145,gunperk_fastmelee,0,0,0,0,,,
12061146,gunperk_range,0,0,0,0,,,
12061147,gunperk_stalker,0,0,0,0,,,
12061148,muzzlestable,0,0,0,0,,,
12061149,muzzlestable2,0,0,0,0,,,
12061150,gunperk_burst3fast,0,0,0,0,,,
12061151,gunperk_burst4,0,0,0,0,,,
12061152,gunperk_burst4fast,0,0,0,0,,,
12061153,gunperk_xp,0,0,0,0,,,
12061154,gunperk_dexterity,0,0,0,0,,,
12061155,gunperk_enemytag,0,0,0,0,,,
12061156,gunperk_callout,0,0,0,0,,,
12061157,gunperk_glintreduce,0,0,0,0,,,
12061158,gunperk_hardmelee,0,0,0,0,,,
12061159,gunperk_holdbreath,0,0,0,0,,,
12061160,gunperk_marksman,0,0,0,0,,,
12061161,gunperk_stancespeed,0,0,0,0,,,
12061162,gunperk_binarytrigger,0,0,0,0,,,
12061163,ammomod_impact,0,0,0,0,,,
12061164,ammomod_slow,0,0,0,0,,,
12061165,ammomod_subsonic,0,0,0,0,,,
12061166,ammomod_wound,0,0,0,0,,,
12061167,ammomod_incendiary,0,0,0,0,,,
12061168,ammomod_762,0,0,0,0,,,
12061169,ammomod_exitdamage,0,0,0,0,,,
12061170,reargrip,0,0,0,0,,,
12061171,gunperk_adsup_reflex,0,0,0,0,,,
12061172,gunperk_adsup_holo,0,0,0,0,,,
12061173,gunperk_adsup_acog,0,0,0,0,,,
12061174,gunperk_adsup_hybrid,0,0,0,0,,,
12061175,gunperk_adsup_scope,0,0,0,0,,,
12061176,magrelease,0,0,0,0,,,
12061177,hammer01,0,0,0,0,,,
12061178,hammer02,0,0,0,0,,,
12061179,hammer03,0,0,0,0,,,
12061180,hammer04,0,0,0,0,,,
12061181,mod_infil,0,0,0,0,,,
12061182,stockcomb,0,0,0,0,,,
12061183,cablel,0,0,0,0,,,
12061184,cableh,0,0,0,0,,,
12061185,bolthvy,0,0,0,0,,,
12061186,boltl,0,0,0,0,,,
12061187,bolttac,0,0,0,0,,,
12061188,front,0,0,0,0,,,
