1004064,bolt,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004065,calsmg,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004066,calsmgdrums,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004067,calar,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004068,calsnpr,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004069,calcust,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004070,calcust2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004071,barlong,0,0,0,0,94,1,308,2,411,3,462,4,742,5,,,,,,,,,
1004072,barmid,0,0,0,0,90,1,91,2,93,3,309,4,461,5,543,6,741,7,,,,,
1004073,barshort,0,0,0,0,408,1,524,2,743,3,744,4,745,5,746,6,747,7,,,,,
1004074,barshortnoguard,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004075,barcust,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004076,barcust2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004077,triggripcust,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004078,triggrip,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004079,trigcust,0,0,0,0,94,1,308,2,309,3,462,4,741,7,742,8,744,5,746,6,747,9,
1004080,trigcust02,0,0,0,0,93,1,410,2,411,3,543,4,,,,,,,,,,,
1004081,trigcust03,0,0,0,0,262,1,409,2,461,3,,,,,,,,,,,,,
1004082,trig,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004083,melee,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004084,brake,0,0,0,0,90,1,92,2,94,4,262,3,409,5,461,6,742,9,745,7,,,
1004085,comp,0,0,0,0,308,1,524,6,741,11,,,,,,,,,,,,,
1004086,choke,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004087,linearbrake,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004088,rack,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004089,strap,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004090,semi,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004091,burst,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004092,auto,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004093,griprear,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004094,done,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004095,scope,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004096,scopenvg,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004097,scopenorail,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004098,toprailcust,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004099,recstocks,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004100,recstockl,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004101,recstockh,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004102,adsmove,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004103,adsidle,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004104,bling,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004105,crouchrecoil,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004106,fastswap,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004107,fastreload,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004108,flinch,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004109,hipaim,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004110,maxammo,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004111,gunperk_semi,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004112,gunperk_auto,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004113,gunperk_burst,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004114,gunperk_ricochet,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004115,gunperk_recoil,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004116,gunperk_rof,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004117,gunperk_adsup,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004118,gunperk_xmags,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004119,gunperk_fastmelee,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004120,gunperk_range,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004121,gunperk_stalker,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004122,muzzlestable,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004123,muzzlestable2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004124,flashhider,0,0,0,0,91,5,,,,,,,,,,,,,,,,,
1004125,gunperk_burst3fast,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004126,gunperk_burst4,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004127,gunperk_burst4fast,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004128,gunperk_xp,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004129,gunperk_dexterity,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004130,gunperk_enemytag,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004131,gunperk_callout,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004132,gunperk_glintreduce,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004133,gunperk_hardmelee,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004134,gunperk_holdbreath,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004135,gunperk_marksman,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004136,gunperk_stancespeed,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004137,gunperk_binarytrigger,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004138,ammomod_impact,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004139,ammomod_slow,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004140,ammomod_subsonic,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004141,ammomod_wound,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004142,ammomod_incendiary,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004143,ammomod_762,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004144,ammomod_exitdamage,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004145,xmagslrg,0,0,0,0,90,1,92,2,309,3,461,4,462,5,524,6,741,7,,,,,
1004146,gripvertpro,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004147,reargrip,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004148,pistolgrip01,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004149,pistolgrip02,0,0,0,0,90,1,742,4,743,2,744,3,,,,,,,,,,,
1004150,pistolgrip03,0,0,0,0,308,1,408,2,461,3,746,4,,,,,,,,,,,
1004151,pistolgrip04,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004152,pistolgrip05,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004153,gunperk_adsup_reflex,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004154,gunperk_adsup_holo,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004155,gunperk_adsup_acog,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004156,gunperk_adsup_hybrid,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004157,gunperk_adsup_scope,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004158,ubshtgn,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004159,ubshtgn02,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004160,gloves01,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004161,gloves02,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004162,magrelease,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004163,hammer01,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004164,hammer02,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004165,hammer03,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004166,hammer04,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004167,guard,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004168,mod_infil,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004169,acog3,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004170,holo3,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004171,meleeub,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004172,melee2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004173,barcustnoguard,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004174,stockcomb,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004175,glflash,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004176,glincendiary,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004177,glsemtex,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004178,glsnap,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004179,guardheavy,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004180,guardcust,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004181,guardlight,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004182,pistolgrip06,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004183,silencer4,0,0,0,0,744,3,,,,,,,,,,,,,,,,,
1004184,barsil,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004185,barsil2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004186,cablel,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004187,cableh,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004188,cabletac,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004189,reflex5,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004190,acog4,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004191,bolt2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004192,bolt3,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004193,bolt4,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004194,smags,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004195,vertmags2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004196,calcustmags2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004197,calcustmags,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004198,barextra,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004199,thermal3,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004200,bolthvy,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004201,boltl,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004202,bolttac,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004203,barcust3,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004204,front,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004205,fastmags,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004206,fastmags2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004207,smags2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004208,lasermix,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004209,lasermix2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004210,vzscope3,0,0,0,0,,,,,,,,,,,,,,,,,,,
1004211,vzscope2,0,0,0,0,,,,,,,,,,,,,,,,,,,
