1018039,gripangpro,0,0,0,0,55,6,255,11,,,,,,,
1018040,gripcust,0,0,0,0,,,,,,,,,,,
1018041,gripdefault,0,0,0,0,,,,,,,,,,,
1018042,gripcust2,0,0,0,0,,,,,,,,,,,
1018043,bipod,0,0,0,0,59,1,993,2,,,,,,,
1018044,gl,0,0,0,0,,,,,,,,,,,
1018045,glsmoke,0,0,0,0,,,,,,,,,,,
1018046,glgas,0,0,0,0,,,,,,,,,,,
1018047,glconc,0,0,0,0,,,,,,,,,,,
1018048,akimbo,0,0,0,0,,,,,,,,,,,
1018049,fmj,0,0,0,0,,,,,,,,,,,
1018050,xmags,0,0,0,0,486,2,487,3,,,,,,,
1018051,drums,0,0,0,0,,,,,,,,,,,
1018052,vertmags,0,0,0,0,,,,,,,,,,,
1018053,laser,0,0,0,0,,,,,,,,,,,
1018054,laserir,0,0,0,0,,,,,,,,,,,
1018055,laserrange,0,0,0,0,58,1,992,12,,,,,,,
1018056,laserbalanced,0,0,0,0,486,13,487,1,990,2,,,,,
1018057,laserads,0,0,0,0,,,,,,,,,,,
1018058,stockl,0,0,0,0,255,2,,,,,,,,,
1018059,stockh,0,0,0,0,59,1,486,2,993,3,,,,,
1018060,stocks,0,0,0,0,58,1,254,2,487,3,990,5,,,
1018061,stockno,0,0,0,0,,,,,,,,,,,
1018062,stockfold,0,0,0,0,,,,,,,,,,,
1018063,stockcust,0,0,0,0,,,,,,,,,,,
1018064,bolt,0,0,0,0,,,,,,,,,,,
1018065,calsmg,0,0,0,0,,,,,,,,,,,
1018066,calsmgdrums,0,0,0,0,,,,,,,,,,,
1018067,calar,0,0,0,0,,,,,,,,,,,
1018068,calsnpr,0,0,0,0,,,,,,,,,,,
1018069,calcust,0,0,0,0,,,,,,,,,,,
1018070,calcust2,0,0,0,0,,,,,,,,,,,
1018071,barlong,0,0,0,0,56,1,58,2,59,3,486,4,993,5,
1018072,barmid,0,0,0,0,,,,,,,,,,,
1018073,barshort,0,0,0,0,57,1,255,2,488,3,489,4,990,5,
1018074,barshortnoguard,0,0,0,0,,,,,,,,,,,
1018075,barcust,0,0,0,0,254,1,,,,,,,,,
1018076,barcust2,0,0,0,0,,,,,,,,,,,
1018077,triggripcust,0,0,0,0,,,,,,,,,,,
1018078,triggrip,0,0,0,0,,,,,,,,,,,
1018079,trigcust,0,0,0,0,,,,,,,,,,,
1018080,trigcust02,0,0,0,0,,,,,,,,,,,
1018081,trigcust03,0,0,0,0,,,,,,,,,,,
1018082,trig,0,0,0,0,,,,,,,,,,,
1018083,melee,0,0,0,0,,,,,,,,,,,
1018084,brake,0,0,0,0,991,15,992,6,,,,,,,
1018085,comp,0,0,0,0,59,8,488,14,,,,,,,
1018086,choke,0,0,0,0,,,,,,,,,,,
1018087,linearbrake,0,0,0,0,,,,,,,,,,,
1018088,rack,0,0,0,0,,,,,,,,,,,
1018089,strap,0,0,0,0,,,,,,,,,,,
1018090,semi,0,0,0,0,,,,,,,,,,,
1018091,burst,0,0,0,0,,,,,,,,,,,
1018092,auto,0,0,0,0,,,,,,,,,,,
1018093,griprear,0,0,0,0,,,,,,,,,,,
1018094,done,0,0,0,0,,,,,,,,,,,
1018095,scope,0,0,0,0,59,5,993,14,,,,,,,
1018096,scopenvg,0,0,0,0,,,,,,,,,,,
1018097,scopenorail,0,0,0,0,,,,,,,,,,,
1018098,toprailcust,0,0,0,0,,,,,,,,,,,
1018099,recstocks,0,0,0,0,,,,,,,,,,,
1018100,recstockl,0,0,0,0,,,,,,,,,,,
1018101,recstockh,0,0,0,0,,,,,,,,,,,
1018102,adsmove,0,0,0,0,,,,,,,,,,,
1018103,adsidle,0,0,0,0,,,,,,,,,,,
1018104,bling,0,0,0,0,,,,,,,,,,,
1018105,crouchrecoil,0,0,0,0,,,,,,,,,,,
1018106,fastswap,0,0,0,0,,,,,,,,,,,
1018107,fastreload,0,0,0,0,,,,,,,,,,,
1018108,flinch,0,0,0,0,,,,,,,,,,,
1018109,hipaim,0,0,0,0,,,,,,,,,,,
1018110,maxammo,0,0,0,0,,,,,,,,,,,
1018111,gunperk_semi,0,0,0,0,,,,,,,,,,,
1018112,gunperk_auto,0,0,0,0,,,,,,,,,,,
1018113,gunperk_burst,0,0,0,0,,,,,,,,,,,
1018114,gunperk_ricochet,0,0,0,0,,,,,,,,,,,
1018115,gunperk_recoil,0,0,0,0,,,,,,,,,,,
1018116,gunperk_rof,0,0,0,0,,,,,,,,,,,
1018117,gunperk_adsup,0,0,0,0,,,,,,,,,,,
1018118,gunperk_xmags,0,0,0,0,,,,,,,,,,,
1018119,gunperk_fastmelee,0,0,0,0,,,,,,,,,,,
1018120,gunperk_range,0,0,0,0,,,,,,,,,,,
1018121,gunperk_stalker,0,0,0,0,,,,,,,,,,,
1018122,muzzlestable,0,0,0,0,,,,,,,,,,,
1018123,muzzlestable2,0,0,0,0,,,,,,,,,,,
1018124,flashhider,0,0,0,0,,,,,,,,,,,
1018125,gunperk_burst3fast,0,0,0,0,,,,,,,,,,,
1018126,gunperk_burst4,0,0,0,0,,,,,,,,,,,
1018127,gunperk_burst4fast,0,0,0,0,,,,,,,,,,,
1018128,gunperk_xp,0,0,0,0,,,,,,,,,,,
1018129,gunperk_dexterity,0,0,0,0,,,,,,,,,,,
1018130,gunperk_enemytag,0,0,0,0,,,,,,,,,,,
1018131,gunperk_callout,0,0,0,0,,,,,,,,,,,
1018132,gunperk_glintreduce,0,0,0,0,,,,,,,,,,,
1018133,gunperk_hardmelee,0,0,0,0,,,,,,,,,,,
1018134,gunperk_holdbreath,0,0,0,0,,,,,,,,,,,
1018135,gunperk_marksman,0,0,0,0,,,,,,,,,,,
1018136,gunperk_stancespeed,0,0,0,0,,,,,,,,,,,
1018137,gunperk_binarytrigger,0,0,0,0,,,,,,,,,,,
1018138,ammomod_impact,0,0,0,0,,,,,,,,,,,
1018139,ammomod_slow,0,0,0,0,,,,,,,,,,,
1018140,ammomod_subsonic,0,0,0,0,,,,,,,,,,,
1018141,ammomod_wound,0,0,0,0,,,,,,,,,,,
1018142,ammomod_incendiary,0,0,0,0,,,,,,,,,,,
1018143,ammomod_762,0,0,0,0,,,,,,,,,,,
1018144,ammomod_exitdamage,0,0,0,0,,,,,,,,,,,
1018145,xmagslrg,0,0,0,0,,,,,,,,,,,
1018146,gripvertpro,0,0,0,0,991,11,,,,,,,,,
1018147,reargrip,0,0,0,0,,,,,,,,,,,
1018148,pistolgrip01,0,0,0,0,55,1,255,2,489,3,,,,,
1018149,pistolgrip02,0,0,0,0,992,1,,,,,,,,,
1018150,pistolgrip03,0,0,0,0,488,1,,,,,,,,,
1018151,pistolgrip04,0,0,0,0,,,,,,,,,,,
1018152,pistolgrip05,0,0,0,0,,,,,,,,,,,
1018153,gunperk_adsup_reflex,0,0,0,0,,,,,,,,,,,
1018154,gunperk_adsup_holo,0,0,0,0,,,,,,,,,,,
1018155,gunperk_adsup_acog,0,0,0,0,,,,,,,,,,,
1018156,gunperk_adsup_hybrid,0,0,0,0,,,,,,,,,,,
1018157,gunperk_adsup_scope,0,0,0,0,,,,,,,,,,,
1018158,ubshtgn,0,0,0,0,254,3,489,9,,,,,,,
1018159,ubshtgn02,0,0,0,0,,,,,,,,,,,
1018160,gloves01,0,0,0,0,,,,,,,,,,,
1018161,gloves02,0,0,0,0,,,,,,,,,,,
1018162,magrelease,0,0,0,0,,,,,,,,,,,
1018163,hammer01,0,0,0,0,,,,,,,,,,,
1018164,hammer02,0,0,0,0,,,,,,,,,,,
1018165,hammer03,0,0,0,0,,,,,,,,,,,
1018166,hammer04,0,0,0,0,,,,,,,,,,,
1018167,guard,0,0,0,0,,,,,,,,,,,
1018168,mod_infil,0,0,0,0,,,,,,,,,,,
1018169,acog3,0,0,0,0,,,,,,,,,,,
1018170,holo3,0,0,0,0,,,,,,,,,,,
1018171,meleeub,0,0,0,0,,,,,,,,,,,
1018172,melee2,0,0,0,0,,,,,,,,,,,
1018173,barcustnoguard,0,0,0,0,,,,,,,,,,,
1018174,stockcomb,0,0,0,0,,,,,,,,,,,
1018175,glflash,0,0,0,0,,,,,,,,,,,
1018176,glincendiary,0,0,0,0,,,,,,,,,,,
1018177,glsemtex,0,0,0,0,,,,,,,,,,,
1018178,glsnap,0,0,0,0,,,,,,,,,,,
1018179,guardheavy,0,0,0,0,,,,,,,,,,,
1018180,guardcust,0,0,0,0,,,,,,,,,,,
1018181,guardlight,0,0,0,0,,,,,,,,,,,
1018182,pistolgrip06,0,0,0,0,,,,,,,,,,,
1018183,silencer4,0,0,0,0,,,,,,,,,,,
1018184,barsil,0,0,0,0,,,,,,,,,,,
1018185,barsil2,0,0,0,0,,,,,,,,,,,
1018186,cablel,0,0,0,0,,,,,,,,,,,
1018187,cableh,0,0,0,0,,,,,,,,,,,
1018188,cabletac,0,0,0,0,,,,,,,,,,,
1018189,reflex5,0,0,0,0,,,,,,,,,,,
1018190,acog4,0,0,0,0,,,,,,,,,,,
1018191,bolt2,0,0,0,0,,,,,,,,,,,
1018192,bolt3,0,0,0,0,,,,,,,,,,,
1018193,bolt4,0,0,0,0,,,,,,,,,,,
1018194,smags,0,0,0,0,,,,,,,,,,,
1018195,vertmags2,0,0,0,0,,,,,,,,,,,
1018196,calcustmags2,0,0,0,0,,,,,,,,,,,
1018197,calcustmags,0,0,0,0,,,,,,,,,,,
1018198,barextra,0,0,0,0,,,,,,,,,,,
1018199,thermal3,0,0,0,0,,,,,,,,,,,
1018200,bolthvy,0,0,0,0,,,,,,,,,,,
1018201,boltl,0,0,0,0,,,,,,,,,,,
1018202,bolttac,0,0,0,0,,,,,,,,,,,
1018203,barcust3,0,0,0,0,,,,,,,,,,,
1018204,front,0,0,0,0,,,,,,,,,,,
1018205,fastmags,0,0,0,0,,,,,,,,,,,
1018206,fastmags2,0,0,0,0,,,,,,,,,,,
1018207,smags2,0,0,0,0,,,,,,,,,,,
1018208,lasermix,0,0,0,0,,,,,,,,,,,
1018209,lasermix2,0,0,0,0,,,,,,,,,,,
1018210,vzscope3,0,0,0,0,,,,,,,,,,,
1018211,vzscope2,0,0,0,0,,,,,,,,,,,
