12080163,ammomod_impact,0,0,0,0,,,,,
12080164,ammomod_slow,0,0,0,0,,,,,
12080165,ammomod_subsonic,0,0,0,0,,,,,
12080166,ammomod_wound,0,0,0,0,,,,,
12080167,ammomod_incendiary,0,0,0,0,,,,,
12080168,ammomod_762,0,0,0,0,,,,,
12080169,ammomod_exitdamage,0,0,0,0,,,,,
12080170,reargrip,0,0,0,0,,,,,
12080171,gunperk_adsup_reflex,0,0,0,0,,,,,
12080172,gunperk_adsup_holo,0,0,0,0,,,,,
12080173,gunperk_adsup_acog,0,0,0,0,,,,,
12080174,gunperk_adsup_hybrid,0,0,0,0,,,,,
12080175,gunperk_adsup_scope,0,0,0,0,,,,,
12080176,magrelease,0,0,0,0,,,,,
12080177,hammer01,0,0,0,0,,,,,
12080178,hammer02,0,0,0,0,,,,,
12080179,hammer03,0,0,0,0,,,,,
12080180,hammer04,0,0,0,0,,,,,
12080181,mod_infil,0,0,0,0,,,,,
12080182,stockcomb,0,0,0,0,,,,,
12080183,cablel,0,0,0,0,,,,,
12080184,cableh,0,0,0,0,,,,,
12080185,bolthvy,0,0,0,0,,,,,
12080186,boltl,0,0,0,0,,,,,
12080187,bolttac,0,0,0,0,,,,,
12080188,front,0,0,0,0,,,,,
