1022140,ammomod_subsonic,0,0,0,0,,,,,,,,,,,,,,,,,
1022141,ammomod_wound,0,0,0,0,,,,,,,,,,,,,,,,,
1022142,ammomod_incendiary,0,0,0,0,,,,,,,,,,,,,,,,,
1022143,ammomod_762,0,0,0,0,,,,,,,,,,,,,,,,,
1022144,ammomod_exitdamage,0,0,0,0,,,,,,,,,,,,,,,,,
1022145,xmagslrg,0,0,0,0,297,3,298,1,557,4,1007,5,,,,,,,,,
1022146,gripvertpro,0,0,0,0,1103,4,,,,,,,,,,,,,,,
1022147,reargrip,0,0,0,0,,,,,,,,,,,,,,,,,
1022148,pistolgrip01,0,0,0,0,,,,,,,,,,,,,,,,,
1022149,pistolgrip02,0,0,0,0,72,1,301,2,555,3,557,4,,,,,,,,,
1022150,pistolgrip03,0,0,0,0,978,1,,,,,,,,,,,,,,,
1022151,pistolgrip04,0,0,0,0,,,,,,,,,,,,,,,,,
1022152,pistolgrip05,0,0,0,0,,,,,,,,,,,,,,,,,
1022153,gunperk_adsup_reflex,0,0,0,0,,,,,,,,,,,,,,,,,
1022154,gunperk_adsup_holo,0,0,0,0,,,,,,,,,,,,,,,,,
1022155,gunperk_adsup_acog,0,0,0,0,,,,,,,,,,,,,,,,,
1022156,gunperk_adsup_hybrid,0,0,0,0,,,,,,,,,,,,,,,,,
1022157,gunperk_adsup_scope,0,0,0,0,,,,,,,,,,,,,,,,,
1022158,ubshtgn,0,0,0,0,298,4,,,,,,,,,,,,,,,
1022159,ubshtgn02,0,0,0,0,,,,,,,,,,,,,,,,,
1022160,gloves01,0,0,0,0,,,,,,,,,,,,,,,,,
1022161,gloves02,0,0,0,0,,,,,,,,,,,,,,,,,
1022162,magrelease,0,0,0,0,,,,,,,,,,,,,,,,,
1022163,hammer01,0,0,0,0,,,,,,,,,,,,,,,,,
1022164,hammer02,0,0,0,0,,,,,,,,,,,,,,,,,
1022165,hammer03,0,0,0,0,,,,,,,,,,,,,,,,,
1022166,hammer04,0,0,0,0,,,,,,,,,,,,,,,,,
1022167,guard,0,0,0,0,,,,,,,,,,,,,,,,,
1022168,mod_infil,0,0,0,0,,,,,,,,,,,,,,,,,
1022169,acog3,0,0,0,0,,,,,,,,,,,,,,,,,
1022170,holo3,0,0,0,0,978,12,,,,,,,,,,,,,,,
1022171,meleeub,0,0,0,0,,,,,,,,,,,,,,,,,
1022172,melee2,0,0,0,0,,,,,,,,,,,,,,,,,
1022173,barcustnoguard,0,0,0,0,,,,,,,,,,,,,,,,,
1022174,stockcomb,0,0,0,0,,,,,,,,,,,,,,,,,
1022175,glflash,0,0,0,0,,,,,,,,,,,,,,,,,
1022176,glincendiary,0,0,0,0,,,,,,,,,,,,,,,,,
1022177,glsemtex,0,0,0,0,,,,,,,,,,,,,,,,,
1022178,glsnap,0,0,0,0,,,,,,,,,,,,,,,,,
1022179,guardheavy,0,0,0,0,,,,,,,,,,,,,,,,,
1022180,guardcust,0,0,0,0,,,,,,,,,,,,,,,,,
1022181,guardlight,0,0,0,0,,,,,,,,,,,,,,,,,
1022182,pistolgrip06,0,0,0,0,,,,,,,,,,,,,,,,,
1022183,silencer4,0,0,0,0,,,,,,,,,,,,,,,,,
1022184,barsil,0,0,0,0,,,,,,,,,,,,,,,,,
1022185,barsil2,0,0,0,0,,,,,,,,,,,,,,,,,
1022186,cablel,0,0,0,0,,,,,,,,,,,,,,,,,
1022187,cableh,0,0,0,0,,,,,,,,,,,,,,,,,
1022188,cabletac,0,0,0,0,,,,,,,,,,,,,,,,,
1022189,reflex5,0,0,0,0,,,,,,,,,,,,,,,,,
1022190,acog4,0,0,0,0,,,,,,,,,,,,,,,,,
1022191,bolt2,0,0,0,0,,,,,,,,,,,,,,,,,
1022192,bolt3,0,0,0,0,,,,,,,,,,,,,,,,,
1022193,bolt4,0,0,0,0,,,,,,,,,,,,,,,,,
1022194,smags,0,0,0,0,,,,,,,,,,,,,,,,,
1022195,vertmags2,0,0,0,0,,,,,,,,,,,,,,,,,
1022196,calcustmags2,0,0,0,0,,,,,,,,,,,,,,,,,
1022197,calcustmags,0,0,0,0,,,,,,,,,,,,,,,,,
1022198,barextra,0,0,0,0,,,,,,,,,,,,,,,,,
1022199,thermal3,0,0,0,0,,,,,,,,,,,,,,,,,
1022200,bolthvy,0,0,0,0,,,,,,,,,,,,,,,,,
1022201,boltl,0,0,0,0,,,,,,,,,,,,,,,,,
1022202,bolttac,0,0,0,0,,,,,,,,,,,,,,,,,
1022203,barcust3,0,0,0,0,,,,,,,,,,,,,,,,,
1022204,front,0,0,0,0,,,,,,,,,,,,,,,,,
1022205,fastmags,0,0,0,0,,,,,,,,,,,,,,,,,
1022206,fastmags2,0,0,0,0,,,,,,,,,,,,,,,,,
1022207,smags2,0,0,0,0,,,,,,,,,,,,,,,,,
1022208,lasermix,0,0,0,0,,,,,,,,,,,,,,,,,
1022209,lasermix2,0,0,0,0,,,,,,,,,,,,,,,,,
1022210,vzscope3,0,0,0,0,,,,,,,,,,,,,,,,,
1022211,vzscope2,0,0,0,0,,,,,,,,,,,,,,,,,
