1536066,laserir,0,0,0,0,,,,,,,,,,,
1536067,laserrange,0,0,0,0,,,,,,,,,,,
1536068,laserbalanced,0,0,0,0,537,12,539,13,540,14,816,4,,,
1536069,laserads,0,0,0,0,,,,,,,,,,,
1536070,stockl,0,0,0,0,,,,,,,,,,,
1536071,stockcust,0,0,0,0,,,,,,,,,,,
1536072,stocks,0,0,0,0,,,,,,,,,,,
1536073,pistolgrip02,0,0,0,0,,,,,,,,,,,
1536074,stockno,0,0,0,0,,,,,,,,,,,
1536075,guardlight,0,0,0,0,,,,,,,,,,,
1536076,stockh,0,0,0,0,,,,,,,,,,,
1536077,pistolgrip03,0,0,0,0,539,1,,,,,,,,,
1536078,pistolgrip01,0,0,0,0,,,,,,,,,,,
1536079,pistolgrip04,0,0,0,0,538,1,813,3,814,2,816,4,,,
1536080,guardheavy,0,0,0,0,,,,,,,,,,,
1536081,pistolgrip06,0,0,0,0,537,1,817,2,,,,,,,
1536082,stockfold,0,0,0,0,,,,,,,,,,,
1536083,guardcust,0,0,0,0,,,,,,,,,,,
1536084,calsmg,0,0,0,0,,,,,,,,,,,
1536085,calsmgdrums,0,0,0,0,,,,,,,,,,,
1536086,calar,0,0,0,0,,,,,,,,,,,
1536087,calsnpr,0,0,0,0,,,,,,,,,,,
1536088,calcust2,0,0,0,0,,,,,,,,,,,
1536089,vertmags2,0,0,0,0,,,,,,,,,,,
1536090,calcustmags,0,0,0,0,,,,,,,,,,,
1536091,calcustmags2,0,0,0,0,,,,,,,,,,,
1536092,bolt,0,0,0,0,,,,,,,,,,,
1536093,bolt2,0,0,0,0,,,,,,,,,,,
1536094,bolt3,0,0,0,0,,,,,,,,,,,
1536095,bolt4,0,0,0,0,,,,,,,,,,,
1536096,barlong,0,0,0,0,538,1,814,2,815,3,,,,,
1536097,barcust,0,0,0,0,,,,,,,,,,,
1536098,barmid,0,0,0,0,537,1,,,,,,,,,
1536099,barshort,0,0,0,0,539,1,540,2,,,,,,,
1536100,barcust2,0,0,0,0,,,,,,,,,,,
1536101,barsil,0,0,0,0,,,,,,,,,,,
1536102,barsil2,0,0,0,0,,,,,,,,,,,
1536103,barcustnoguard,0,0,0,0,,,,,,,,,,,
1536104,barshortnoguard,0,0,0,0,,,,,,,,,,,
1536105,pistolgrip05,0,0,0,0,,,,,,,,,,,
1536106,linearbrake,0,0,0,0,,,,,,,,,,,
1536107,cabletac,0,0,0,0,,,,,,,,,,,
1536108,triggripcust,0,0,0,0,,,,,,,,,,,
1536109,trigcust,0,0,0,0,,,,,,,,,,,
1536110,trigcust02,0,0,0,0,,,,,,,,,,,
1536111,trigcust03,0,0,0,0,,,,,,,,,,,
1536112,trig,0,0,0,0,,,,,,,,,,,
1536113,triggrip,0,0,0,0,,,,,,,,,,,
1536114,rack,0,0,0,0,,,,,,,,,,,
1536115,strap,0,0,0,0,,,,,,,,,,,
1536116,semi,0,0,0,0,,,,,,,,,,,
1536117,burst,0,0,0,0,,,,,,,,,,,
1536118,auto,0,0,0,0,,,,,,,,,,,
1536119,done,0,0,0,0,,,,,,,,,,,
1536120,scopenvg,0,0,0,0,,,,,,,,,,,
1536121,toprailcust,0,0,0,0,,,,,,,,,,,
1536122,recstocks,0,0,0,0,,,,,,,,,,,
1536123,recstockl,0,0,0,0,,,,,,,,,,,
1536124,recstockh,0,0,0,0,,,,,,,,,,,
1536125,adsmove,0,0,0,0,,,,,,,,,,,
1536126,adsidle,0,0,0,0,,,,,,,,,,,
1536127,bling,0,0,0,0,,,,,,,,,,,
1536128,crouchrecoil,0,0,0,0,,,,,,,,,,,
1536129,fastswap,0,0,0,0,,,,,,,,,,,
1536130,fastreload,0,0,0,0,,,,,,,,,,,
1536131,flinch,0,0,0,0,,,,,,,,,,,
1536132,hipaim,0,0,0,0,,,,,,,,,,,
1536133,maxammo,0,0,0,0,,,,,,,,,,,
1536134,gunperk_semi,0,0,0,0,,,,,,,,,,,
1536135,gunperk_auto,0,0,0,0,,,,,,,,,,,
1536136,gunperk_burst,0,0,0,0,,,,,,,,,,,
1536137,gunperk_ricochet,0,0,0,0,,,,,,,,,,,
1536138,gunperk_recoil,0,0,0,0,,,,,,,,,,,
1536139,gunperk_rof,0,0,0,0,,,,,,,,,,,
1536140,gunperk_adsup,0,0,0,0,,,,,,,,,,,
1536141,gunperk_xmags,0,0,0,0,,,,,,,,,,,
1536142,gunperk_fastmelee,0,0,0,0,,,,,,,,,,,
1536143,gunperk_range,0,0,0,0,,,,,,,,,,,
1536144,gunperk_stalker,0,0,0,0,,,,,,,,,,,
1536145,muzzlestable,0,0,0,0,,,,,,,,,,,
1536146,muzzlestable2,0,0,0,0,,,,,,,,,,,
1536147,gunperk_burst3fast,0,0,0,0,,,,,,,,,,,
1536148,gunperk_burst4,0,0,0,0,,,,,,,,,,,
1536149,gunperk_burst4fast,0,0,0,0,,,,,,,,,,,
1536150,gunperk_xp,0,0,0,0,,,,,,,,,,,
1536151,gunperk_dexterity,0,0,0,0,,,,,,,,,,,
1536152,gunperk_enemytag,0,0,0,0,,,,,,,,,,,
1536153,gunperk_callout,0,0,0,0,,,,,,,,,,,
1536154,gunperk_glintreduce,0,0,0,0,,,,,,,,,,,
1536155,gunperk_hardmelee,0,0,0,0,,,,,,,,,,,
1536156,gunperk_holdbreath,0,0,0,0,,,,,,,,,,,
1536157,gunperk_marksman,0,0,0,0,,,,,,,,,,,
1536158,gunperk_stancespeed,0,0,0,0,,,,,,,,,,,
1536159,gunperk_binarytrigger,0,0,0,0,,,,,,,,,,,
1536160,ammomod_impact,0,0,0,0,,,,,,,,,,,
1536161,ammomod_slow,0,0,0,0,,,,,,,,,,,
1536162,ammomod_subsonic,0,0,0,0,,,,,,,,,,,
1536163,ammomod_wound,0,0,0,0,,,,,,,,,,,
1536164,ammomod_incendiary,0,0,0,0,,,,,,,,,,,
1536165,ammomod_762,0,0,0,0,,,,,,,,,,,
1536166,ammomod_exitdamage,0,0,0,0,,,,,,,,,,,
1536167,reargrip,0,0,0,0,,,,,,,,,,,
1536168,gunperk_adsup_reflex,0,0,0,0,,,,,,,,,,,
1536169,gunperk_adsup_holo,0,0,0,0,,,,,,,,,,,
1536170,gunperk_adsup_acog,0,0,0,0,,,,,,,,,,,
1536171,gunperk_adsup_hybrid,0,0,0,0,,,,,,,,,,,
1536172,gunperk_adsup_scope,0,0,0,0,,,,,,,,,,,
1536173,magrelease,0,0,0,0,,,,,,,,,,,
1536174,hammer01,0,0,0,0,,,,,,,,,,,
1536175,hammer02,0,0,0,0,,,,,,,,,,,
1536176,hammer03,0,0,0,0,,,,,,,,,,,
1536177,hammer04,0,0,0,0,,,,,,,,,,,
1536178,mod_infil,0,0,0,0,,,,,,,,,,,
1536179,stockcomb,0,0,0,0,,,,,,,,,,,
1536180,cablel,0,0,0,0,,,,,,,,,,,
1536181,cableh,0,0,0,0,,,,,,,,,,,
1536182,barextra,0,0,0,0,,,,,,,,,,,
1536183,thermal3,0,0,0,0,,,,,,,,,,,
1536184,bolthvy,0,0,0,0,,,,,,,,,,,
1536185,boltl,0,0,0,0,,,,,,,,,,,
1536186,bolttac,0,0,0,0,,,,,,,,,,,
1536187,barcust3,0,0,0,0,,,,,,,,,,,
1536188,front,0,0,0,0,,,,,,,,,,,
1536189,fastmags,0,0,0,0,,,,,,,,,,,
1536190,fastmags2,0,0,0,0,,,,,,,,,,,
1536191,reflexlight,0,0,0,0,,,,,,,,,,,
1536192,reflex2light,0,0,0,0,,,,,,,,,,,
1536193,reflex3light,0,0,0,0,,,,,,,,,,,
1536194,reflex4light,0,0,0,0,,,,,,,,,,,
1536195,smags2,0,0,0,0,,,,,,,,,,,
1536196,lasermix,0,0,0,0,,,,,,,,,,,
1536197,lasermix2,0,0,0,0,,,,,,,,,,,
1536198,vzscope3,0,0,0,0,,,,,,,,,,,
1536199,vzscope2,0,0,0,0,,,,,,,,,,,
