1036071,barlong,0,0,0,0,263,4,264,5,265,2,317,3,645,6,646,7,720,8,
1036072,barmid,0,0,0,0,,,,,,,,,,,,,,,
1036073,barshort,0,0,0,0,164,1,201,2,266,3,471,4,719,5,724,6,,,
1036074,barshortnoguard,0,0,0,0,,,,,,,,,,,,,,,
1036075,barcust,0,0,0,0,165,1,166,2,722,3,,,,,,,,,
1036076,barcust2,0,0,0,0,,,,,,,,,,,,,,,
1036077,triggripcust,0,0,0,0,,,,,,,,,,,,,,,
1036078,triggrip,0,0,0,0,,,,,,,,,,,,,,,
1036079,trigcust,0,0,0,0,,,,,,,,,,,,,,,
1036080,trigcust02,0,0,0,0,,,,,,,,,,,,,,,
1036081,trigcust03,0,0,0,0,,,,,,,,,,,,,,,
1036082,trig,0,0,0,0,,,,,,,,,,,,,,,
1036083,melee,0,0,0,0,,,,,,,,,,,,,,,
1036084,brake,0,0,0,0,,,,,,,,,,,,,,,
1036085,comp,0,0,0,0,,,,,,,,,,,,,,,
1036086,choke,0,0,0,0,166,1,317,3,414,2,646,4,720,5,722,6,724,7,
1036087,linearbrake,0,0,0,0,,,,,,,,,,,,,,,
1036088,rack,0,0,0,0,,,,,,,,,,,,,,,
1036089,strap,0,0,0,0,,,,,,,,,,,,,,,
1036090,semi,0,0,0,0,,,,,,,,,,,,,,,
1036091,burst,0,0,0,0,,,,,,,,,,,,,,,
1036092,auto,0,0,0,0,,,,,,,,,,,,,,,
1036093,griprear,0,0,0,0,,,,,,,,,,,,,,,
1036094,done,0,0,0,0,,,,,,,,,,,,,,,
1036095,scope,0,0,0,0,165,1,265,3,,,,,,,,,,,
1036096,scopenvg,0,0,0,0,,,,,,,,,,,,,,,
1036097,scopenorail,0,0,0,0,,,,,,,,,,,,,,,
1036098,toprailcust,0,0,0,0,,,,,,,,,,,,,,,
1036099,recstocks,0,0,0,0,,,,,,,,,,,,,,,
1036100,recstockl,0,0,0,0,,,,,,,,,,,,,,,
1036101,recstockh,0,0,0,0,,,,,,,,,,,,,,,
1036102,adsmove,0,0,0,0,,,,,,,,,,,,,,,
1036103,adsidle,0,0,0,0,,,,,,,,,,,,,,,
1036104,bling,0,0,0,0,,,,,,,,,,,,,,,
1036105,crouchrecoil,0,0,0,0,,,,,,,,,,,,,,,
1036106,fastswap,0,0,0,0,,,,,,,,,,,,,,,
1036107,fastreload,0,0,0,0,,,,,,,,,,,,,,,
1036108,flinch,0,0,0,0,,,,,,,,,,,,,,,
1036109,hipaim,0,0,0,0,,,,,,,,,,,,,,,
1036110,maxammo,0,0,0,0,,,,,,,,,,,,,,,
1036111,gunperk_semi,0,0,0,0,,,,,,,,,,,,,,,
1036112,gunperk_auto,0,0,0,0,,,,,,,,,,,,,,,
1036113,gunperk_burst,0,0,0,0,,,,,,,,,,,,,,,
1036114,gunperk_ricochet,0,0,0,0,,,,,,,,,,,,,,,
1036115,gunperk_recoil,0,0,0,0,,,,,,,,,,,,,,,
1036116,gunperk_rof,0,0,0,0,,,,,,,,,,,,,,,
1036117,gunperk_adsup,0,0,0,0,,,,,,,,,,,,,,,
1036118,gunperk_xmags,0,0,0,0,,,,,,,,,,,,,,,
1036119,gunperk_fastmelee,0,0,0,0,,,,,,,,,,,,,,,
1036120,gunperk_range,0,0,0,0,,,,,,,,,,,,,,,
1036121,gunperk_stalker,0,0,0,0,,,,,,,,,,,,,,,
1036122,muzzlestable,0,0,0,0,,,,,,,,,,,,,,,
1036123,muzzlestable2,0,0,0,0,,,,,,,,,,,,,,,
1036124,flashhider,0,0,0,0,,,,,,,,,,,,,,,
1036125,gunperk_burst3fast,0,0,0,0,,,,,,,,,,,,,,,
1036126,gunperk_burst4,0,0,0,0,,,,,,,,,,,,,,,
1036127,gunperk_burst4fast,0,0,0,0,,,,,,,,,,,,,,,
1036128,gunperk_xp,0,0,0,0,,,,,,,,,,,,,,,
1036129,gunperk_dexterity,0,0,0,0,,,,,,,,,,,,,,,
1036130,gunperk_enemytag,0,0,0,0,,,,,,,,,,,,,,,
1036131,gunperk_callout,0,0,0,0,,,,,,,,,,,,,,,
1036132,gunperk_glintreduce,0,0,0,0,,,,,,,,,,,,,,,
1036133,gunperk_hardmelee,0,0,0,0,,,,,,,,,,,,,,,
1036134,gunperk_holdbreath,0,0,0,0,,,,,,,,,,,,,,,
1036135,gunperk_marksman,0,0,0,0,,,,,,,,,,,,,,,
1036136,gunperk_stancespeed,0,0,0,0,,,,,,,,,,,,,,,
1036137,gunperk_binarytrigger,0,0,0,0,,,,,,,,,,,,,,,
1036138,ammomod_impact,0,0,0,0,,,,,,,,,,,,,,,
1036139,ammomod_slow,0,0,0,0,,,,,,,,,,,,,,,
1036140,ammomod_subsonic,0,0,0,0,,,,,,,,,,,,,,,
1036141,ammomod_wound,0,0,0,0,,,,,,,,,,,,,,,
1036142,ammomod_incendiary,0,0,0,0,,,,,,,,,,,,,,,
1036143,ammomod_762,0,0,0,0,,,,,,,,,,,,,,,
1036144,ammomod_exitdamage,0,0,0,0,,,,,,,,,,,,,,,
1036145,xmagslrg,0,0,0,0,,,,,,,,,,,,,,,
1036146,gripvertpro,0,0,0,0,,,,,,,,,,,,,,,
1036147,reargrip,0,0,0,0,,,,,,,,,,,,,,,
1036148,pistolgrip01,0,0,0,0,,,,,,,,,,,,,,,
1036149,pistolgrip02,0,0,0,0,,,,,,,,,,,,,,,
1036150,pistolgrip03,0,0,0,0,,,,,,,,,,,,,,,
1036151,pistolgrip04,0,0,0,0,,,,,,,,,,,,,,,
1036152,pistolgrip05,0,0,0,0,,,,,,,,,,,,,,,
1036153,gunperk_adsup_reflex,0,0,0,0,,,,,,,,,,,,,,,
1036154,gunperk_adsup_holo,0,0,0,0,,,,,,,,,,,,,,,
1036155,gunperk_adsup_acog,0,0,0,0,,,,,,,,,,,,,,,
1036156,gunperk_adsup_hybrid,0,0,0,0,,,,,,,,,,,,,,,
1036157,gunperk_adsup_scope,0,0,0,0,,,,,,,,,,,,,,,
1036158,ubshtgn,0,0,0,0,,,,,,,,,,,,,,,
1036159,ubshtgn02,0,0,0,0,,,,,,,,,,,,,,,
1036160,gloves01,0,0,0,0,,,,,,,,,,,,,,,
1036161,gloves02,0,0,0,0,,,,,,,,,,,,,,,
1036162,magrelease,0,0,0,0,,,,,,,,,,,,,,,
1036163,hammer01,0,0,0,0,,,,,,,,,,,,,,,
1036164,hammer02,0,0,0,0,,,,,,,,,,,,,,,
1036165,hammer03,0,0,0,0,,,,,,,,,,,,,,,
1036166,hammer04,0,0,0,0,,,,,,,,,,,,,,,
1036167,guard,0,0,0,0,,,,,,,,,,,,,,,
1036168,mod_infil,0,0,0,0,,,,,,,,,,,,,,,
1036169,acog3,0,0,0,0,263,3,,,,,,,,,,,,,
1036170,holo3,0,0,0,0,201,4,,,,,,,,,,,,,
1036171,meleeub,0,0,0,0,,,,,,,,,,,,,,,
1036172,melee2,0,0,0,0,,,,,,,,,,,,,,,
1036173,barcustnoguard,0,0,0,0,,,,,,,,,,,,,,,
1036174,stockcomb,0,0,0,0,,,,,,,,,,,,,,,
1036175,glflash,0,0,0,0,,,,,,,,,,,,,,,
1036176,glincendiary,0,0,0,0,,,,,,,,,,,,,,,
1036177,glsemtex,0,0,0,0,,,,,,,,,,,,,,,
1036178,glsnap,0,0,0,0,,,,,,,,,,,,,,,
1036179,guardheavy,0,0,0,0,316,1,,,,,,,,,,,,,
1036180,guardcust,0,0,0,0,163,1,263,3,317,2,471,4,645,5,719,6,,,
1036181,guardlight,0,0,0,0,264,2,266,1,414,3,720,4,,,,,,,
1036182,pistolgrip06,0,0,0,0,,,,,,,,,,,,,,,
1036183,silencer4,0,0,0,0,,,,,,,,,,,,,,,
1036184,barsil,0,0,0,0,,,,,,,,,,,,,,,
1036185,barsil2,0,0,0,0,,,,,,,,,,,,,,,
1036186,cablel,0,0,0,0,,,,,,,,,,,,,,,
1036187,cableh,0,0,0,0,,,,,,,,,,,,,,,
1036188,cabletac,0,0,0,0,,,,,,,,,,,,,,,
1036189,reflex5,0,0,0,0,,,,,,,,,,,,,,,
1036190,acog4,0,0,0,0,,,,,,,,,,,,,,,
1036191,bolt2,0,0,0,0,,,,,,,,,,,,,,,
1036192,bolt3,0,0,0,0,,,,,,,,,,,,,,,
1036193,bolt4,0,0,0,0,,,,,,,,,,,,,,,
1036194,smags,0,0,0,0,,,,,,,,,,,,,,,
1036195,vertmags2,0,0,0,0,,,,,,,,,,,,,,,
1036196,calcustmags2,0,0,0,0,,,,,,,,,,,,,,,
1036197,calcustmags,0,0,0,0,,,,,,,,,,,,,,,
1036198,barextra,0,0,0,0,,,,,,,,,,,,,,,
1036199,thermal3,0,0,0,0,,,,,,,,,,,,,,,
1036200,bolthvy,0,0,0,0,,,,,,,,,,,,,,,
1036201,boltl,0,0,0,0,,,,,,,,,,,,,,,
1036202,bolttac,0,0,0,0,,,,,,,,,,,,,,,
1036203,barcust3,0,0,0,0,,,,,,,,,,,,,,,
1036204,front,0,0,0,0,,,,,,,,,,,,,,,
1036205,fastmags,0,0,0,0,,,,,,,,,,,,,,,
1036206,fastmags2,0,0,0,0,,,,,,,,,,,,,,,
1036207,smags2,0,0,0,0,,,,,,,,,,,,,,,
1036208,lasermix,0,0,0,0,,,,,,,,,,,,,,,
1036209,lasermix2,0,0,0,0,,,,,,,,,,,,,,,
1036210,vzscope3,0,0,0,0,,,,,,,,,,,,,,,
1036211,vzscope2,0,0,0,0,,,,,,,,,,,,,,,
