1346048,akimbo,0,0,0,0,,,,,,,,,,,,,,,,,
1346049,fmj,0,0,0,0,,,,,,,,,,,,,,,,,
1346050,xmags,0,0,0,0,657,1,658,3,660,2,770,4,,,,,,,,,
1346051,drums,0,0,0,0,,,,,,,,,,,,,,,,,
1346052,vertmags,0,0,0,0,,,,,,,,,,,,,,,,,
1346053,laser,0,0,0,0,773,7,,,,,,,,,,,,,,,
1346054,laserir,0,0,0,0,,,,,,,,,,,,,,,,,
1346055,laserrange,0,0,0,0,348,5,,,,,,,,,,,,,,,
1346056,laserbalanced,0,0,0,0,347,2,349,14,350,5,657,7,659,9,774,10,970,1,972,4,
1346057,laserads,0,0,0,0,,,,,,,,,,,,,,,,,
1346058,stockl,0,0,0,0,772,1,775,2,975,3,,,,,,,,,,,
1346059,stockh,0,0,0,0,350,1,660,2,971,5,972,3,976,4,,,,,,,
1346060,stocks,0,0,0,0,,,,,,,,,,,,,,,,,
1346061,stockno,0,0,0,0,348,1,658,2,,,,,,,,,,,,,
1346062,stockfold,0,0,0,0,,,,,,,,,,,,,,,,,
1346063,stockcust,0,0,0,0,,,,,,,,,,,,,,,,,
1346064,bolt,0,0,0,0,,,,,,,,,,,,,,,,,
1346065,calsmg,0,0,0,0,,,,,,,,,,,,,,,,,
1346066,calsmgdrums,0,0,0,0,,,,,,,,,,,,,,,,,
1346067,calar,0,0,0,0,,,,,,,,,,,,,,,,,
1346068,calsnpr,0,0,0,0,,,,,,,,,,,,,,,,,
1346069,calcust,0,0,0,0,,,,,,,,,,,,,,,,,
1346070,calcust2,0,0,0,0,,,,,,,,,,,,,,,,,
1346071,barlong,0,0,0,0,657,1,971,4,972,2,976,3,,,,,,,,,
1346072,barmid,0,0,0,0,350,1,658,3,660,2,771,4,,,,,,,,,
1346073,barshort,0,0,0,0,348,1,661,2,772,3,975,4,,,,,,,,,
1346074,barshortnoguard,0,0,0,0,,,,,,,,,,,,,,,,,
1346075,barcust,0,0,0,0,349,1,770,2,774,4,775,3,969,5,973,6,974,7,,,
1346076,barcust2,0,0,0,5000,970,1,,,,,,,,,,,,,,,
1346077,triggripcust,0,0,0,0,,,,,,,,,,,,,,,,,
1346078,triggrip,0,0,0,0,,,,,,,,,,,,,,,,,
1346079,trigcust,0,0,0,0,,,,,,,,,,,,,,,,,
1346080,trigcust02,0,0,0,0,,,,,,,,,,,,,,,,,
1346081,trigcust03,0,0,0,0,,,,,,,,,,,,,,,,,
1346082,trig,0,0,0,0,,,,,,,,,,,,,,,,,
1346083,melee,0,0,0,0,,,,,,,,,,,,,,,,,
1346084,brake,0,0,0,0,772,12,773,7,,,,,,,,,,,,,
1346085,comp,0,0,0,0,348,5,350,6,658,1,659,2,970,3,,,,,,,
1346086,choke,0,0,0,0,,,,,,,,,,,,,,,,,
1346087,linearbrake,0,0,0,0,,,,,,,,,,,,,,,,,
1346088,rack,0,0,0,0,,,,,,,,,,,,,,,,,
1346089,strap,0,0,0,0,,,,,,,,,,,,,,,,,
1346090,semi,0,0,0,0,,,,,,,,,,,,,,,,,
1346091,burst,0,0,0,0,,,,,,,,,,,,,,,,,
1346092,auto,0,0,0,0,,,,,,,,,,,,,,,,,
1346093,griprear,0,0,0,0,,,,,,,,,,,,,,,,,
1346094,done,0,0,0,0,,,,,,,,,,,,,,,,,
1346095,scope,0,0,0,0,349,11,973,15,,,,,,,,,,,,,
1346096,scopenvg,0,0,0,0,,,,,,,,,,,,,,,,,
1346097,scopenorail,0,0,0,0,,,,,,,,,,,,,,,,,
1346098,toprailcust,0,0,0,0,,,,,,,,,,,,,,,,,
1346099,recstocks,0,0,0,0,,,,,,,,,,,,,,,,,
1346100,recstockl,0,0,0,0,,,,,,,,,,,,,,,,,
1346101,recstockh,0,0,0,0,,,,,,,,,,,,,,,,,
1346102,adsmove,0,0,0,0,,,,,,,,,,,,,,,,,
1346103,adsidle,0,0,0,0,,,,,,,,,,,,,,,,,
1346104,bling,0,0,0,0,,,,,,,,,,,,,,,,,
1346105,crouchrecoil,0,0,0,0,,,,,,,,,,,,,,,,,
1346106,fastswap,0,0,0,0,,,,,,,,,,,,,,,,,
1346107,fastreload,0,0,0,0,,,,,,,,,,,,,,,,,
1346108,flinch,0,0,0,0,,,,,,,,,,,,,,,,,
1346109,hipaim,0,0,0,0,,,,,,,,,,,,,,,,,
1346110,maxammo,0,0,0,0,,,,,,,,,,,,,,,,,
1346111,gunperk_semi,0,0,0,0,,,,,,,,,,,,,,,,,
1346112,gunperk_auto,0,0,0,0,,,,,,,,,,,,,,,,,
1346113,gunperk_burst,0,0,0,0,,,,,,,,,,,,,,,,,
1346114,gunperk_ricochet,0,0,0,0,,,,,,,,,,,,,,,,,
1346115,gunperk_recoil,0,0,0,0,,,,,,,,,,,,,,,,,
1346116,gunperk_rof,0,0,0,0,,,,,,,,,,,,,,,,,
1346117,gunperk_adsup,0,0,0,0,,,,,,,,,,,,,,,,,
1346118,gunperk_xmags,0,0,0,0,,,,,,,,,,,,,,,,,
1346119,gunperk_fastmelee,0,0,0,0,,,,,,,,,,,,,,,,,
1346120,gunperk_range,0,0,0,0,,,,,,,,,,,,,,,,,
1346121,gunperk_stalker,0,0,0,0,,,,,,,,,,,,,,,,,
1346122,muzzlestable,0,0,0,0,,,,,,,,,,,,,,,,,
1346123,muzzlestable2,0,0,0,0,,,,,,,,,,,,,,,,,
1346124,flashhider,0,0,0,0,,,,,,,,,,,,,,,,,
1346125,gunperk_burst3fast,0,0,0,0,,,,,,,,,,,,,,,,,
1346126,gunperk_burst4,0,0,0,0,,,,,,,,,,,,,,,,,
1346127,gunperk_burst4fast,0,0,0,0,,,,,,,,,,,,,,,,,
1346128,gunperk_xp,0,0,0,0,,,,,,,,,,,,,,,,,
1346129,gunperk_dexterity,0,0,0,0,,,,,,,,,,,,,,,,,
1346130,gunperk_enemytag,0,0,0,0,,,,,,,,,,,,,,,,,
1346131,gunperk_callout,0,0,0,0,,,,,,,,,,,,,,,,,
1346132,gunperk_glintreduce,0,0,0,0,,,,,,,,,,,,,,,,,
1346133,gunperk_hardmelee,0,0,0,0,,,,,,,,,,,,,,,,,
1346134,gunperk_holdbreath,0,0,0,0,,,,,,,,,,,,,,,,,
1346135,gunperk_marksman,0,0,0,0,,,,,,,,,,,,,,,,,
1346136,gunperk_stancespeed,0,0,0,0,,,,,,,,,,,,,,,,,
1346137,gunperk_binarytrigger,0,0,0,0,,,,,,,,,,,,,,,,,
1346138,ammomod_impact,0,0,0,0,,,,,,,,,,,,,,,,,
1346139,ammomod_slow,0,0,0,0,,,,,,,,,,,,,,,,,
1346140,ammomod_subsonic,0,0,0,0,,,,,,,,,,,,,,,,,
1346141,ammomod_wound,0,0,0,0,,,,,,,,,,,,,,,,,
1346142,ammomod_incendiary,0,0,0,0,,,,,,,,,,,,,,,,,
1346143,ammomod_762,0,0,0,0,,,,,,,,,,,,,,,,,
1346144,ammomod_exitdamage,0,0,0,0,,,,,,,,,,,,,,,,,
1346145,xmagslrg,0,0,0,0,350,1,661,2,774,3,969,4,971,7,974,5,976,6,,,
1346146,gripvertpro,0,0,0,0,347,12,,,,,,,,,,,,,,,
1346147,reargrip,0,0,0,0,,,,,,,,,,,,,,,,,
1346148,pistolgrip01,0,0,0,0,660,1,661,2,771,3,975,4,,,,,,,,,
1346149,pistolgrip02,0,0,0,0,775,1,969,2,,,,,,,,,,,,,
1346150,pistolgrip03,0,0,0,0,349,1,657,2,973,3,976,4,,,,,,,,,
1346151,pistolgrip04,0,0,0,0,,,,,,,,,,,,,,,,,
1346152,pistolgrip05,0,0,0,0,,,,,,,,,,,,,,,,,
1346153,gunperk_adsup_reflex,0,0,0,0,,,,,,,,,,,,,,,,,
1346154,gunperk_adsup_holo,0,0,0,0,,,,,,,,,,,,,,,,,
1346155,gunperk_adsup_acog,0,0,0,0,,,,,,,,,,,,,,,,,
1346156,gunperk_adsup_hybrid,0,0,0,0,,,,,,,,,,,,,,,,,
1346157,gunperk_adsup_scope,0,0,0,0,,,,,,,,,,,,,,,,,
1346158,ubshtgn,0,0,0,0,971,2,,,,,,,,,,,,,,,
1346159,ubshtgn02,0,0,0,0,,,,,,,,,,,,,,,,,
1346160,gloves01,0,0,0,0,,,,,,,,,,,,,,,,,
1346161,gloves02,0,0,0,0,,,,,,,,,,,,,,,,,
1346162,magrelease,0,0,0,0,,,,,,,,,,,,,,,,,
1346163,hammer01,0,0,0,0,,,,,,,,,,,,,,,,,
1346164,hammer02,0,0,0,0,,,,,,,,,,,,,,,,,
1346165,hammer03,0,0,0,0,,,,,,,,,,,,,,,,,
1346166,hammer04,0,0,0,0,,,,,,,,,,,,,,,,,
1346167,guard,0,0,0,0,,,,,,,,,,,,,,,,,
1346168,mod_infil,0,0,0,0,,,,,,,,,,,,,,,,,
1346169,acog3,0,0,0,0,,,,,,,,,,,,,,,,,
1346170,holo3,0,0,0,0,775,11,972,3,,,,,,,,,,,,,
1346171,meleeub,0,0,0,0,,,,,,,,,,,,,,,,,
1346172,melee2,0,0,0,0,,,,,,,,,,,,,,,,,
1346173,barcustnoguard,0,0,0,0,,,,,,,,,,,,,,,,,
1346174,stockcomb,0,0,0,0,,,,,,,,,,,,,,,,,
1346175,glflash,0,0,0,0,,,,,,,,,,,,,,,,,
1346176,glincendiary,0,0,0,0,,,,,,,,,,,,,,,,,
1346177,glsemtex,0,0,0,0,,,,,,,,,,,,,,,,,
1346178,glsnap,0,0,0,0,,,,,,,,,,,,,,,,,
1346179,guardheavy,0,0,0,0,,,,,,,,,,,,,,,,,
1346180,guardcust,0,0,0,0,,,,,,,,,,,,,,,,,
1346181,guardlight,0,0,0,0,,,,,,,,,,,,,,,,,
1346182,pistolgrip06,0,0,0,0,,,,,,,,,,,,,,,,,
1346183,silencer4,0,0,0,0,,,,,,,,,,,,,,,,,
1346184,barsil,0,0,0,0,,,,,,,,,,,,,,,,,
1346185,barsil2,0,0,0,0,,,,,,,,,,,,,,,,,
1346186,cablel,0,0,0,0,,,,,,,,,,,,,,,,,
1346187,cableh,0,0,0,0,,,,,,,,,,,,,,,,,
1346188,cabletac,0,0,0,0,,,,,,,,,,,,,,,,,
1346189,reflex5,0,0,0,0,,,,,,,,,,,,,,,,,
1346190,acog4,0,0,0,0,,,,,,,,,,,,,,,,,
1346191,bolt2,0,0,0,0,,,,,,,,,,,,,,,,,
1346192,bolt3,0,0,0,0,,,,,,,,,,,,,,,,,
1346193,bolt4,0,0,0,0,,,,,,,,,,,,,,,,,
1346194,smags,0,0,0,0,,,,,,,,,,,,,,,,,
1346195,vertmags2,0,0,0,0,,,,,,,,,,,,,,,,,
1346196,calcustmags2,0,0,0,0,,,,,,,,,,,,,,,,,
1346197,calcustmags,0,0,0,0,,,,,,,,,,,,,,,,,
1346198,barextra,0,0,0,0,,,,,,,,,,,,,,,,,
1346199,thermal3,0,0,0,0,,,,,,,,,,,,,,,,,
1346200,bolthvy,0,0,0,0,,,,,,,,,,,,,,,,,
1346201,boltl,0,0,0,0,,,,,,,,,,,,,,,,,
1346202,bolttac,0,0,0,0,,,,,,,,,,,,,,,,,
1346203,barcust3,0,0,0,0,,,,,,,,,,,,,,,,,
1346204,front,0,0,0,0,,,,,,,,,,,,,,,,,
1346205,fastmags,0,0,0,0,,,,,,,,,,,,,,,,,
1346206,fastmags2,0,0,0,0,,,,,,,,,,,,,,,,,
1346207,smags2,0,0,0,0,,,,,,,,,,,,,,,,,
1346208,lasermix,0,0,0,0,,,,,,,,,,,,,,,,,
1346209,lasermix2,0,0,0,0,,,,,,,,,,,,,,,,,
1346210,vzscope3,0,0,0,0,,,,,,,,,,,,,,,,,
1346211,vzscope2,0,0,0,0,,,,,,,,,,,,,,,,,
