12073170,reargrip,0,0,0,0,,,,,
12073171,gunperk_adsup_reflex,0,0,0,0,,,,,
12073172,gunperk_adsup_holo,0,0,0,0,,,,,
12073173,gunperk_adsup_acog,0,0,0,0,,,,,
12073174,gunperk_adsup_hybrid,0,0,0,0,,,,,
12073175,gunperk_adsup_scope,0,0,0,0,,,,,
12073176,magrelease,0,0,0,0,,,,,
12073177,hammer01,0,0,0,0,,,,,
12073178,hammer02,0,0,0,0,,,,,
12073179,hammer03,0,0,0,0,,,,,
12073180,hammer04,0,0,0,0,,,,,
12073181,mod_infil,0,0,0,0,,,,,
12073182,stockcomb,0,0,0,0,,,,,
12073183,cablel,0,0,0,0,,,,,
12073184,cableh,0,0,0,0,,,,,
12073185,bolthvy,0,0,0,0,,,,,
12073186,boltl,0,0,0,0,,,,,
12073187,bolttac,0,0,0,0,,,,,
12073188,front,0,0,0,0,,,,,
