1994117,strap,0,0,0,0,,,,,
1994118,semi,0,0,0,0,,,,,
1994119,burst,0,0,0,0,,,,,
1994120,auto,0,0,0,0,,,,,
1994121,done,0,0,0,0,,,,,
1994122,scopenvg,0,0,0,0,,,,,
1994123,toprailcust,0,0,0,0,,,,,
1994124,recstocks,0,0,0,0,,,,,
1994125,recstockl,0,0,0,0,,,,,
1994126,recstockh,0,0,0,0,,,,,
1994127,adsmove,0,0,0,0,,,,,
1994128,adsidle,0,0,0,0,,,,,
1994129,bling,0,0,0,0,,,,,
1994130,crouchrecoil,0,0,0,0,,,,,
1994131,fastswap,0,0,0,0,,,,,
1994132,fastreload,0,0,0,0,,,,,
1994133,flinch,0,0,0,0,,,,,
1994134,hipaim,0,0,0,0,,,,,
1994135,maxammo,0,0,0,0,,,,,
1994136,gunperk_semi,0,0,0,0,,,,,
1994137,gunperk_auto,0,0,0,0,,,,,
1994138,gunperk_burst,0,0,0,0,,,,,
1994139,gunperk_ricochet,0,0,0,0,,,,,
1994140,gunperk_recoil,0,0,0,0,,,,,
1994141,gunperk_rof,0,0,0,0,,,,,
1994142,gunperk_adsup,0,0,0,0,,,,,
1994143,gunperk_xmags,0,0,0,0,,,,,
1994144,gunperk_fastmelee,0,0,0,0,,,,,
1994145,gunperk_range,0,0,0,0,,,,,
1994146,gunperk_stalker,0,0,0,0,,,,,
1994147,muzzlestable,0,0,0,0,,,,,
1994148,muzzlestable2,0,0,0,0,,,,,
1994149,gunperk_burst3fast,0,0,0,0,,,,,
1994150,gunperk_burst4,0,0,0,0,,,,,
1994151,gunperk_burst4fast,0,0,0,0,,,,,
1994152,gunperk_xp,0,0,0,0,,,,,
1994153,gunperk_dexterity,0,0,0,0,,,,,
1994154,gunperk_enemytag,0,0,0,0,,,,,
1994155,gunperk_callout,0,0,0,0,,,,,
1994156,gunperk_glintreduce,0,0,0,0,,,,,
1994157,gunperk_hardmelee,0,0,0,0,,,,,
1994158,gunperk_holdbreath,0,0,0,0,,,,,
1994159,gunperk_marksman,0,0,0,0,,,,,
1994160,gunperk_stancespeed,0,0,0,0,,,,,
1994161,gunperk_binarytrigger,0,0,0,0,,,,,
1994162,ammomod_impact,0,0,0,0,,,,,
1994163,ammomod_slow,0,0,0,0,,,,,
1994164,ammomod_subsonic,0,0,0,0,,,,,
1994165,ammomod_wound,0,0,0,0,,,,,
1994166,ammomod_incendiary,0,0,0,0,,,,,
1994167,ammomod_762,0,0,0,0,,,,,
1994168,ammomod_exitdamage,0,0,0,0,,,,,
1994169,reargrip,0,0,0,0,,,,,
1994170,gunperk_adsup_reflex,0,0,0,0,,,,,
1994171,gunperk_adsup_holo,0,0,0,0,,,,,
1994172,gunperk_adsup_acog,0,0,0,0,,,,,
1994173,gunperk_adsup_hybrid,0,0,0,0,,,,,
1994174,gunperk_adsup_scope,0,0,0,0,,,,,
1994175,magrelease,0,0,0,0,,,,,
1994176,hammer01,0,0,0,0,,,,,
1994177,hammer02,0,0,0,0,,,,,
1994178,hammer03,0,0,0,0,,,,,
1994179,hammer04,0,0,0,0,,,,,
1994180,mod_infil,0,0,0,0,,,,,
1994181,stockcomb,0,0,0,0,,,,,
1994182,cablel,0,0,0,0,,,,,
1994183,cableh,0,0,0,0,,,,,
1994184,bolthvy,0,0,0,0,,,,,
1994185,boltl,0,0,0,0,,,,,
1994186,bolttac,0,0,0,0,,,,,
1994187,barcust3,0,0,0,0,,,,,
1994188,front,0,0,0,0,,,,,
1994189,fastmags,0,0,0,0,,,,,
1994190,fastmags2,0,0,0,0,,,,,
1994191,reflexlight,0,0,0,0,,,,,
1994192,reflex2light,0,0,0,0,,,,,
1994193,reflex3light,0,0,0,0,,,,,
1994194,reflex4light,0,0,0,0,,,,,
1994195,smags2,0,0,0,0,,,,,
1994196,lasermix,0,0,0,0,,,,,
1994197,lasermix2,0,0,0,0,,,,,
1994198,vzscope3,0,0,0,0,,,,,
1994199,vzscope2,0,0,0,0,,,,,
