1027100,recstockl,0,0,0,0,,,,,,,,,,,,,,,
1027101,recstockh,0,0,0,0,,,,,,,,,,,,,,,
1027102,adsmove,0,0,0,0,,,,,,,,,,,,,,,
1027103,adsidle,0,0,0,0,,,,,,,,,,,,,,,
1027104,bling,0,0,0,0,,,,,,,,,,,,,,,
1027105,crouchrecoil,0,0,0,0,,,,,,,,,,,,,,,
1027106,fastswap,0,0,0,0,,,,,,,,,,,,,,,
1027107,fastreload,0,0,0,0,,,,,,,,,,,,,,,
1027108,flinch,0,0,0,0,,,,,,,,,,,,,,,
1027109,hipaim,0,0,0,0,,,,,,,,,,,,,,,
1027110,maxammo,0,0,0,0,,,,,,,,,,,,,,,
1027111,gunperk_semi,0,0,0,0,,,,,,,,,,,,,,,
1027112,gunperk_auto,0,0,0,0,,,,,,,,,,,,,,,
1027113,gunperk_burst,0,0,0,0,,,,,,,,,,,,,,,
1027114,gunperk_ricochet,0,0,0,0,,,,,,,,,,,,,,,
1027115,gunperk_recoil,0,0,0,0,,,,,,,,,,,,,,,
1027116,gunperk_rof,0,0,0,0,,,,,,,,,,,,,,,
1027117,gunperk_adsup,0,0,0,0,,,,,,,,,,,,,,,
1027118,gunperk_xmags,0,0,0,0,,,,,,,,,,,,,,,
1027119,gunperk_fastmelee,0,0,0,0,,,,,,,,,,,,,,,
1027120,gunperk_range,0,0,0,0,,,,,,,,,,,,,,,
1027121,gunperk_stalker,0,0,0,0,,,,,,,,,,,,,,,
1027122,muzzlestable,0,0,0,0,,,,,,,,,,,,,,,
1027123,muzzlestable2,0,0,0,0,,,,,,,,,,,,,,,
1027124,flashhider,0,0,0,0,126,4,,,,,,,,,,,,,
1027125,gunperk_burst3fast,0,0,0,0,,,,,,,,,,,,,,,
1027126,gunperk_burst4,0,0,0,0,,,,,,,,,,,,,,,
1027127,gunperk_burst4fast,0,0,0,0,,,,,,,,,,,,,,,
1027128,gunperk_xp,0,0,0,0,,,,,,,,,,,,,,,
1027129,gunperk_dexterity,0,0,0,0,,,,,,,,,,,,,,,
1027130,gunperk_enemytag,0,0,0,0,,,,,,,,,,,,,,,
1027131,gunperk_callout,0,0,0,0,,,,,,,,,,,,,,,
1027132,gunperk_glintreduce,0,0,0,0,,,,,,,,,,,,,,,
1027133,gunperk_hardmelee,0,0,0,0,,,,,,,,,,,,,,,
1027134,gunperk_holdbreath,0,0,0,0,,,,,,,,,,,,,,,
1027135,gunperk_marksman,0,0,0,0,,,,,,,,,,,,,,,
1027136,gunperk_stancespeed,0,0,0,0,,,,,,,,,,,,,,,
1027137,gunperk_binarytrigger,0,0,0,0,,,,,,,,,,,,,,,
1027138,ammomod_impact,0,0,0,0,,,,,,,,,,,,,,,
1027139,ammomod_slow,0,0,0,0,,,,,,,,,,,,,,,
1027140,ammomod_subsonic,0,0,0,0,,,,,,,,,,,,,,,
1027141,ammomod_wound,0,0,0,0,,,,,,,,,,,,,,,
1027142,ammomod_incendiary,0,0,0,0,,,,,,,,,,,,,,,
1027143,ammomod_762,0,0,0,0,,,,,,,,,,,,,,,
1027144,ammomod_exitdamage,0,0,0,0,,,,,,,,,,,,,,,
1027145,xmagslrg,0,0,0,0,612,1,613,3,756,2,,,,,,,,,
1027146,gripvertpro,0,0,0,0,284,9,,,,,,,,,,,,,
1027147,reargrip,0,0,0,0,,,,,,,,,,,,,,,
1027148,pistolgrip01,0,0,0,0,,,,,,,,,,,,,,,
1027149,pistolgrip02,0,0,0,0,128,1,296,4,613,5,,,,,,,,,
1027150,pistolgrip03,0,0,0,0,127,1,426,2,612,3,614,5,756,4,,,,,
1027151,pistolgrip04,0,0,0,0,427,3,615,4,,,,,,,,,,,
1027152,pistolgrip05,0,0,0,0,,,,,,,,,,,,,,,
1027153,gunperk_adsup_reflex,0,0,0,0,,,,,,,,,,,,,,,
1027154,gunperk_adsup_holo,0,0,0,0,,,,,,,,,,,,,,,
1027155,gunperk_adsup_acog,0,0,0,0,,,,,,,,,,,,,,,
1027156,gunperk_adsup_hybrid,0,0,0,0,,,,,,,,,,,,,,,
1027157,gunperk_adsup_scope,0,0,0,0,,,,,,,,,,,,,,,
1027158,ubshtgn,0,0,0,0,,,,,,,,,,,,,,,
1027159,ubshtgn02,0,0,0,0,,,,,,,,,,,,,,,
1027160,gloves01,0,0,0,0,,,,,,,,,,,,,,,
1027161,gloves02,0,0,0,0,,,,,,,,,,,,,,,
1027162,magrelease,0,0,0,0,,,,,,,,,,,,,,,
1027163,hammer01,0,0,0,0,,,,,,,,,,,,,,,
1027164,hammer02,0,0,0,0,,,,,,,,,,,,,,,
1027165,hammer03,0,0,0,0,,,,,,,,,,,,,,,
1027166,hammer04,0,0,0,0,,,,,,,,,,,,,,,
1027167,guard,0,0,0,0,,,,,,,,,,,,,,,
1027168,mod_infil,0,0,0,0,,,,,,,,,,,,,,,
1027169,acog3,0,0,0,0,,,,,,,,,,,,,,,
1027170,holo3,0,0,0,0,612,5,,,,,,,,,,,,,
1027171,meleeub,0,0,0,0,,,,,,,,,,,,,,,
1027172,melee2,0,0,0,0,,,,,,,,,,,,,,,
1027173,barcustnoguard,0,0,0,0,,,,,,,,,,,,,,,
1027174,stockcomb,0,0,0,0,,,,,,,,,,,,,,,
1027175,glflash,0,0,0,0,,,,,,,,,,,,,,,
1027176,glincendiary,0,0,0,0,,,,,,,,,,,,,,,
1027177,glsemtex,0,0,0,0,,,,,,,,,,,,,,,
1027178,glsnap,0,0,0,0,,,,,,,,,,,,,,,
1027179,guardheavy,0,0,0,0,,,,,,,,,,,,,,,
1027180,guardcust,0,0,0,0,,,,,,,,,,,,,,,
1027181,guardlight,0,0,0,0,,,,,,,,,,,,,,,
1027182,pistolgrip06,0,0,0,0,284,1,616,2,617,3,,,,,,,,,
1027183,silencer4,0,0,0,0,,,,,,,,,,,,,,,
1027184,barsil,0,0,0,0,,,,,,,,,,,,,,,
1027185,barsil2,0,0,0,0,,,,,,,,,,,,,,,
1027186,cablel,0,0,0,0,,,,,,,,,,,,,,,
1027187,cableh,0,0,0,0,,,,,,,,,,,,,,,
1027188,cabletac,0,0,0,0,,,,,,,,,,,,,,,
1027189,reflex5,0,0,0,0,,,,,,,,,,,,,,,
1027190,acog4,0,0,0,0,,,,,,,,,,,,,,,
1027191,bolt2,0,0,0,0,,,,,,,,,,,,,,,
1027192,bolt3,0,0,0,0,,,,,,,,,,,,,,,
1027193,bolt4,0,0,0,0,,,,,,,,,,,,,,,
1027194,smags,0,0,0,0,,,,,,,,,,,,,,,
1027195,vertmags2,0,0,0,0,,,,,,,,,,,,,,,
1027196,calcustmags2,0,0,0,0,,,,,,,,,,,,,,,
1027197,calcustmags,0,0,0,0,,,,,,,,,,,,,,,
1027198,barextra,0,0,0,0,,,,,,,,,,,,,,,
1027199,thermal3,0,0,0,0,,,,,,,,,,,,,,,
1027200,bolthvy,0,0,0,0,,,,,,,,,,,,,,,
1027201,boltl,0,0,0,0,,,,,,,,,,,,,,,
1027202,bolttac,0,0,0,0,,,,,,,,,,,,,,,
1027203,barcust3,0,0,0,0,,,,,,,,,,,,,,,
1027204,front,0,0,0,0,,,,,,,,,,,,,,,
1027205,fastmags,0,0,0,0,,,,,,,,,,,,,,,
1027206,fastmags2,0,0,0,0,,,,,,,,,,,,,,,
1027207,smags2,0,0,0,0,,,,,,,,,,,,,,,
1027208,lasermix,0,0,0,0,,,,,,,,,,,,,,,
1027209,lasermix2,0,0,0,0,,,,,,,,,,,,,,,
1027210,vzscope3,0,0,0,0,,,,,,,,,,,,,,,
1027211,vzscope2,0,0,0,0,,,,,,,,,,,,,,,
