12072130,bling,0,0,0,0,,,,,
12072131,crouchrecoil,0,0,0,0,,,,,
12072132,fastswap,0,0,0,0,,,,,
12072133,fastreload,0,0,0,0,,,,,
12072134,flinch,0,0,0,0,,,,,
12072135,hipaim,0,0,0,0,,,,,
12072136,maxammo,0,0,0,0,,,,,
12072137,gunperk_semi,0,0,0,0,,,,,
12072138,gunperk_auto,0,0,0,0,,,,,
12072139,gunperk_burst,0,0,0,0,,,,,
12072140,gunperk_ricochet,0,0,0,0,,,,,
12072141,gunperk_recoil,0,0,0,0,,,,,
12072142,gunperk_rof,0,0,0,0,,,,,
12072143,gunperk_adsup,0,0,0,0,,,,,
12072144,gunperk_xmags,0,0,0,0,,,,,
12072145,gunperk_fastmelee,0,0,0,0,,,,,
12072146,gunperk_range,0,0,0,0,,,,,
12072147,gunperk_stalker,0,0,0,0,,,,,
12072148,muzzlestable,0,0,0,0,,,,,
12072149,muzzlestable2,0,0,0,0,,,,,
12072150,gunperk_burst3fast,0,0,0,0,,,,,
12072151,gunperk_burst4,0,0,0,0,,,,,
12072152,gunperk_burst4fast,0,0,0,0,,,,,
12072153,gunperk_xp,0,0,0,0,,,,,
12072154,gunperk_dexterity,0,0,0,0,,,,,
12072155,gunperk_enemytag,0,0,0,0,,,,,
12072156,gunperk_callout,0,0,0,0,,,,,
12072157,gunperk_glintreduce,0,0,0,0,,,,,
12072158,gunperk_hardmelee,0,0,0,0,,,,,
12072159,gunperk_holdbreath,0,0,0,0,,,,,
12072160,gunperk_marksman,0,0,0,0,,,,,
12072161,gunperk_stancespeed,0,0,0,0,,,,,
12072162,gunperk_binarytrigger,0,0,0,0,,,,,
12072163,ammomod_impact,0,0,0,0,,,,,
12072164,ammomod_slow,0,0,0,0,,,,,
12072165,ammomod_subsonic,0,0,0,0,,,,,
12072166,ammomod_wound,0,0,0,0,,,,,
12072167,ammomod_incendiary,0,0,0,0,,,,,
12072168,ammomod_762,0,0,0,0,,,,,
12072169,ammomod_exitdamage,0,0,0,0,,,,,
12072170,reargrip,0,0,0,0,,,,,
12072171,gunperk_adsup_reflex,0,0,0,0,,,,,
12072172,gunperk_adsup_holo,0,0,0,0,,,,,
12072173,gunperk_adsup_acog,0,0,0,0,,,,,
12072174,gunperk_adsup_hybrid,0,0,0,0,,,,,
12072175,gunperk_adsup_scope,0,0,0,0,,,,,
12072176,magrelease,0,0,0,0,,,,,
12072177,hammer01,0,0,0,0,,,,,
12072178,hammer02,0,0,0,0,,,,,
12072179,hammer03,0,0,0,0,,,,,
12072180,hammer04,0,0,0,0,,,,,
12072181,mod_infil,0,0,0,0,,,,,
12072182,stockcomb,0,0,0,0,,,,,
12072183,cablel,0,0,0,0,,,,,
12072184,cableh,0,0,0,0,,,,,
12072185,bolthvy,0,0,0,0,,,,,
12072186,boltl,0,0,0,0,,,,,
12072187,bolttac,0,0,0,0,,,,,
12072188,front,0,0,0,0,,,,,
