1035153,gunperk_adsup_reflex,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035154,gunperk_adsup_holo,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035155,gunperk_adsup_acog,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035156,gunperk_adsup_hybrid,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035157,gunperk_adsup_scope,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035158,ubshtgn,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035159,ubshtgn02,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035160,gloves01,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035161,gloves02,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035162,magrelease,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035163,hammer01,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035164,hammer02,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035165,hammer03,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035166,hammer04,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035167,guard,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035168,mod_infil,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035169,acog3,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035170,holo3,0,0,0,0,161,1,268,7,,,,,,,,,,,,,,,
1035171,meleeub,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035172,melee2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035173,barcustnoguard,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035174,stockcomb,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035175,glflash,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035176,glincendiary,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035177,glsemtex,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035178,glsnap,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035179,guardheavy,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035180,guardcust,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035181,guardlight,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035182,pistolgrip06,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035183,silencer4,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035184,barsil,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035185,barsil2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035186,cablel,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035187,cableh,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035188,cabletac,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035189,reflex5,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035190,acog4,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035191,bolt2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035192,bolt3,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035193,bolt4,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035194,smags,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035195,vertmags2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035196,calcustmags2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035197,calcustmags,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035198,barextra,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035199,thermal3,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035200,bolthvy,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035201,boltl,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035202,bolttac,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035203,barcust3,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035204,front,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035205,fastmags,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035206,fastmags2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035207,smags2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035208,lasermix,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035209,lasermix2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035210,vzscope3,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035211,vzscope2,0,0,0,0,,,,,,,,,,,,,,,,,,,
