1011000,acog,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011001,acoglight,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011135,gunperk_marksman,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011136,gunperk_stancespeed,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011137,gunperk_binarytrigger,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011138,ammomod_impact,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011139,ammomod_slow,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011140,ammomod_subsonic,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011141,ammomod_wound,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011142,ammomod_incendiary,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011143,ammomod_762,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011144,ammomod_exitdamage,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011145,xmagslrg,0,0,0,0,292,1,293,2,449,3,,,,,,,,,,,,,
1011146,gripvertpro,0,0,0,0,448,2,636,1,,,,,,,,,,,,,,,
1011147,reargrip,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011148,pistolgrip01,0,0,0,0,397,2,,,,,,,,,,,,,,,,,
1011149,pistolgrip02,0,0,0,0,447,1,448,2,636,3,780,4,,,,,,,,,,,
1011150,pistolgrip03,0,0,0,0,779,1,,,,,,,,,,,,,,,,,
1011151,pistolgrip04,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011152,pistolgrip05,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011153,gunperk_adsup_reflex,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011154,gunperk_adsup_holo,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011155,gunperk_adsup_acog,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011156,gunperk_adsup_hybrid,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011157,gunperk_adsup_scope,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011158,ubshtgn,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011159,ubshtgn02,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011160,gloves01,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011161,gloves02,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011162,magrelease,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011163,hammer01,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011164,hammer02,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011165,hammer03,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011166,hammer04,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011167,guard,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011168,mod_infil,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011169,acog3,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011170,holo3,0,0,0,0,778,3,,,,,,,,,,,,,,,,,
1011171,meleeub,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011172,melee2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011173,barcustnoguard,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011174,stockcomb,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011175,glflash,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011176,glincendiary,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011177,glsemtex,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011178,glsnap,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011179,guardheavy,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011180,guardcust,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011181,guardlight,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011182,pistolgrip06,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011183,silencer4,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011184,barsil,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011185,barsil2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011186,cablel,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011187,cableh,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011188,cabletac,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011189,reflex5,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011190,acog4,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011191,bolt2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011192,bolt3,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011193,bolt4,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011194,smags,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011195,vertmags2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011196,calcustmags2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011197,calcustmags,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011198,barextra,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011199,thermal3,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011200,bolthvy,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011201,boltl,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011202,bolttac,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011203,barcust3,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011204,front,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011205,fastmags,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011206,fastmags2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011207,smags2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011208,lasermix,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011209,lasermix2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011210,vzscope3,0,0,0,0,,,,,,,,,,,,,,,,,,,
1011211,vzscope2,0,0,0,0,,,,,,,,,,,,,,,,,,,
