12064058,akimbo,0,0,0,0,,,,,,,
12064059,fmj,0,0,0,0,,,,,,,
12064060,xmags,0,0,0,0,1169,1,1176,1,,,
12064061,drums,0,0,0,0,,,,,,,
12064062,xmagslrg,0,0,0,0,,,,,,,
12064063,vertmags,0,0,0,0,1180,1,,,,,
12064064,calcust,0,0,0,0,,,,,,,
12064065,smags,0,0,0,0,1178,1,1179,1,,,
12064066,calcust2,0,0,0,0,,,,,,,
12064067,laser,0,0,0,0,1179,1,,,,,
12064068,laserir,0,0,0,0,,,,,,,
12064069,laserrange,0,0,0,0,,,,,,,
12064070,laserbalanced,0,0,0,0,,,,,,,
12064071,laserads,0,0,0,0,,,,,,,
12064072,stockl,0,0,0,0,1169,1,,,,,
12064073,stockcust,0,0,0,0,,,,,,,
12064074,stocks,0,0,0,0,,,,,,,
12064075,pistolgrip02,0,0,0,0,,,,,,,
12064076,stockno,0,0,0,0,,,,,,,
12064077,guardlight,0,0,0,0,,,,,,,
12064078,stockh,0,0,0,0,1176,1,,,,,
12064079,stockfold,0,0,0,0,,,,,,,
12064080,pistolgrip03,0,0,0,0,,,,,,,
12064081,pistolgrip01,0,0,0,0,,,,,,,
12064082,pistolgrip06,0,0,0,0,1169,1,1179,2,,,
12064083,pistolgrip04,0,0,0,0,,,,,,,
12064084,guardheavy,0,0,0,0,,,,,,,
12064085,guardcust,0,0,0,0,,,,,,,
12064086,calsmg,0,0,0,0,,,,,,,
12064087,calsmgdrums,0,0,0,0,,,,,,,
12064088,calar,0,0,0,0,,,,,,,
12064089,calsnpr,0,0,0,0,,,,,,,
12064090,vertmags2,0,0,0,0,,,,,,,
12064091,calcustmags,0,0,0,0,,,,,,,
12064092,calcustmags2,0,0,0,0,,,,,,,
12064093,bolt,0,0,0,0,,,,,,,
12064094,bolt2,0,0,0,0,,,,,,,
12064095,bolt3,0,0,0,0,,,,,,,
12064096,bolt4,0,0,0,0,,,,,,,
12064097,barcust3,0,0,0,0,,,,,,,
12064098,barlong,0,0,0,0,1179,1,,,,,
12064099,barcust,0,0,0,0,,,,,,,
12064100,barmid,0,0,0,0,,,,,,,
12064101,barshort,0,0,0,0,,,,,,,
12064102,barcust2,0,0,0,0,,,,,,,
12064103,barsil,0,0,0,0,,,,,,,
12064104,barsil2,0,0,0,0,,,,,,,
12064105,barcustnoguard,0,0,0,0,1177,1,,,,,
12064106,barextra,0,0,0,0,,,,,,,
12064107,barshortnoguard,0,0,0,0,1169,1,1175,1,1176,1,
12064108,pistolgrip05,0,0,0,0,,,,,,,
12064109,linearbrake,0,0,0,0,,,,,,,
12064110,cabletac,0,0,0,0,,,,,,,
12064111,triggripcust,0,0,0,0,,,,,,,
12064112,trigcust,0,0,0,0,,,,,,,
12064113,trigcust02,0,0,0,0,,,,,,,
12064114,trigcust03,0,0,0,0,,,,,,,
12064115,trig,0,0,0,0,,,,,,,
12064116,triggrip,0,0,0,0,,,,,,,
12064117,rack,0,0,0,0,,,,,,,
12064118,strap,0,0,0,0,,,,,,,
12064119,semi,0,0,0,0,,,,,,,
12064120,burst,0,0,0,0,,,,,,,
12064121,auto,0,0,0,0,,,,,,,
12064122,done,0,0,0,0,,,,,,,
12064123,scopenvg,0,0,0,0,,,,,,,
12064124,toprailcust,0,0,0,0,,,,,,,
12064125,recstocks,0,0,0,0,,,,,,,
12064126,recstockl,0,0,0,0,,,,,,,
12064127,recstockh,0,0,0,0,,,,,,,
12064128,adsmove,0,0,0,0,,,,,,,
12064129,adsidle,0,0,0,0,,,,,,,
12064130,bling,0,0,0,0,,,,,,,
12064131,crouchrecoil,0,0,0,0,,,,,,,
12064132,fastswap,0,0,0,0,,,,,,,
12064133,fastreload,0,0,0,0,,,,,,,
12064134,flinch,0,0,0,0,,,,,,,
12064135,hipaim,0,0,0,0,,,,,,,
12064136,maxammo,0,0,0,0,,,,,,,
12064137,gunperk_semi,0,0,0,0,,,,,,,
12064138,gunperk_auto,0,0,0,0,,,,,,,
12064139,gunperk_burst,0,0,0,0,,,,,,,
12064140,gunperk_ricochet,0,0,0,0,,,,,,,
12064141,gunperk_recoil,0,0,0,0,,,,,,,
12064142,gunperk_rof,0,0,0,0,,,,,,,
12064143,gunperk_adsup,0,0,0,0,,,,,,,
12064144,gunperk_xmags,0,0,0,0,,,,,,,
12064145,gunperk_fastmelee,0,0,0,0,,,,,,,
12064146,gunperk_range,0,0,0,0,,,,,,,
12064147,gunperk_stalker,0,0,0,0,,,,,,,
12064148,muzzlestable,0,0,0,0,,,,,,,
12064149,muzzlestable2,0,0,0,0,,,,,,,
12064150,gunperk_burst3fast,0,0,0,0,,,,,,,
12064151,gunperk_burst4,0,0,0,0,,,,,,,
12064152,gunperk_burst4fast,0,0,0,0,,,,,,,
12064153,gunperk_xp,0,0,0,0,,,,,,,
12064154,gunperk_dexterity,0,0,0,0,,,,,,,
12064155,gunperk_enemytag,0,0,0,0,,,,,,,
12064156,gunperk_callout,0,0,0,0,,,,,,,
12064157,gunperk_glintreduce,0,0,0,0,,,,,,,
12064158,gunperk_hardmelee,0,0,0,0,,,,,,,
12064159,gunperk_holdbreath,0,0,0,0,,,,,,,
12064160,gunperk_marksman,0,0,0,0,,,,,,,
12064161,gunperk_stancespeed,0,0,0,0,,,,,,,
12064162,gunperk_binarytrigger,0,0,0,0,,,,,,,
12064163,ammomod_impact,0,0,0,0,,,,,,,
12064164,ammomod_slow,0,0,0,0,,,,,,,
12064165,ammomod_subsonic,0,0,0,0,,,,,,,
12064166,ammomod_wound,0,0,0,0,,,,,,,
12064167,ammomod_incendiary,0,0,0,0,,,,,,,
12064168,ammomod_762,0,0,0,0,,,,,,,
12064169,ammomod_exitdamage,0,0,0,0,,,,,,,
12064170,reargrip,0,0,0,0,,,,,,,
12064171,gunperk_adsup_reflex,0,0,0,0,,,,,,,
12064172,gunperk_adsup_holo,0,0,0,0,,,,,,,
12064173,gunperk_adsup_acog,0,0,0,0,,,,,,,
12064174,gunperk_adsup_hybrid,0,0,0,0,,,,,,,
12064175,gunperk_adsup_scope,0,0,0,0,,,,,,,
12064176,magrelease,0,0,0,0,,,,,,,
12064177,hammer01,0,0,0,0,,,,,,,
12064178,hammer02,0,0,0,0,,,,,,,
12064179,hammer03,0,0,0,0,,,,,,,
12064180,hammer04,0,0,0,0,,,,,,,
12064181,mod_infil,0,0,0,0,,,,,,,
12064182,stockcomb,0,0,0,0,,,,,,,
12064183,cablel,0,0,0,0,,,,,,,
12064184,cableh,0,0,0,0,,,,,,,
12064185,bolthvy,0,0,0,0,,,,,,,
12064186,boltl,0,0,0,0,,,,,,,
12064187,bolttac,0,0,0,0,,,,,,,
12064188,front,0,0,0,0,,,,,,,
