1029049,fmj,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029050,xmags,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029051,drums,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029052,vertmags,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029053,laser,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029054,laserir,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029055,laserrange,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029056,laserbalanced,0,0,0,0,136,1,318,10,422,7,423,3,515,8,516,11,518,2,960,5,962,6,
1029057,laserads,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029058,stockl,0,0,0,0,137,3,320,2,,,,,,,,,,,,,,,
1029059,stockh,0,0,0,0,421,2,516,3,519,7,960,4,961,5,962,6,,,,,,,
1029060,stocks,0,0,0,0,318,2,517,3,,,,,,,,,,,,,,,
1029061,stockno,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029062,stockfold,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029063,stockcust,0,0,0,0,138,1,319,2,423,3,518,4,,,,,,,,,,,
1029064,bolt,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029065,calsmg,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029066,calsmgdrums,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029067,calar,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029068,calsnpr,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029069,calcust,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029070,calcust2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029071,barlong,0,0,0,0,138,1,139,2,518,4,519,5,961,3,,,,,,,,,
1029072,barmid,0,0,0,0,319,2,320,3,,,,,,,,,,,,,,,
1029073,barshort,0,0,0,0,136,1,422,2,517,3,,,,,,,,,,,,,
1029074,barshortnoguard,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029075,barcust,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029076,barcust2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029077,triggripcust,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029078,triggrip,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029079,trigcust,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029080,trigcust02,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029081,trigcust03,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029082,trig,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029083,melee,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029084,brake,0,0,0,0,519,3,960,1,962,2,,,,,,,,,,,,,
1029085,comp,0,0,0,0,421,1,,,,,,,,,,,,,,,,,
1029086,choke,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029087,linearbrake,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029088,rack,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029089,strap,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029090,semi,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029091,burst,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029092,auto,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029093,griprear,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029094,done,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029095,scope,0,0,0,0,139,1,515,2,518,3,,,,,,,,,,,,,
1029096,scopenvg,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029097,scopenorail,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029098,toprailcust,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029099,recstocks,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029100,recstockl,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029101,recstockh,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029102,adsmove,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029103,adsidle,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029104,bling,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029105,crouchrecoil,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029106,fastswap,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029107,fastreload,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029108,flinch,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029109,hipaim,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029110,maxammo,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029111,gunperk_semi,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029112,gunperk_auto,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029113,gunperk_burst,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029114,gunperk_ricochet,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029115,gunperk_recoil,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029116,gunperk_rof,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029117,gunperk_adsup,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029118,gunperk_xmags,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029119,gunperk_fastmelee,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029120,gunperk_range,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029121,gunperk_stalker,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029122,muzzlestable,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029123,muzzlestable2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029124,flashhider,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029125,gunperk_burst3fast,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029126,gunperk_burst4,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029127,gunperk_burst4fast,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029128,gunperk_xp,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029129,gunperk_dexterity,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029130,gunperk_enemytag,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029131,gunperk_callout,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029132,gunperk_glintreduce,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029133,gunperk_hardmelee,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029134,gunperk_holdbreath,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029135,gunperk_marksman,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029136,gunperk_stancespeed,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029137,gunperk_binarytrigger,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029138,ammomod_impact,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029139,ammomod_slow,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029140,ammomod_subsonic,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029141,ammomod_wound,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029142,ammomod_incendiary,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029143,ammomod_762,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029144,ammomod_exitdamage,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029145,xmagslrg,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029146,gripvertpro,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029147,reargrip,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029148,pistolgrip01,0,0,0,0,137,2,422,3,,,,,,,,,,,,,,,
1029149,pistolgrip02,0,0,0,0,319,2,320,4,423,3,516,5,961,6,,,,,,,,,
1029150,pistolgrip03,0,0,0,0,421,1,,,,,,,,,,,,,,,,,
1029151,pistolgrip04,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029152,pistolgrip05,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029153,gunperk_adsup_reflex,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029154,gunperk_adsup_holo,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029155,gunperk_adsup_acog,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029156,gunperk_adsup_hybrid,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029157,gunperk_adsup_scope,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029158,ubshtgn,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029159,ubshtgn02,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029160,gloves01,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029161,gloves02,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029162,magrelease,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029163,hammer01,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029164,hammer02,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029165,hammer03,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029166,hammer04,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029167,guard,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029168,mod_infil,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029169,acog3,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029170,holo3,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029171,meleeub,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029172,melee2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029173,barcustnoguard,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029174,stockcomb,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029175,glflash,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029176,glincendiary,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029177,glsemtex,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029178,glsnap,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029179,guardheavy,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029180,guardcust,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029181,guardlight,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029182,pistolgrip06,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029183,silencer4,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029184,barsil,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029185,barsil2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029186,cablel,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029187,cableh,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029188,cabletac,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029189,reflex5,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029190,acog4,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029191,bolt2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029192,bolt3,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029193,bolt4,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029194,smags,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029195,vertmags2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029196,calcustmags2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029197,calcustmags,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029198,barextra,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029199,thermal3,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029200,bolthvy,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029201,boltl,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029202,bolttac,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029203,barcust3,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029204,front,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029205,fastmags,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029206,fastmags2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029207,smags2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029208,lasermix,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029209,lasermix2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029210,vzscope3,0,0,0,0,,,,,,,,,,,,,,,,,,,
1029211,vzscope2,0,0,0,0,,,,,,,,,,,,,,,,,,,
