1030058,stockl,0,0,0,0,143,1,564,2,,,,,,,,,,,
1030059,stockh,0,0,0,0,325,1,419,2,562,3,563,4,,,,,,,
1030060,stocks,0,0,0,0,140,2,141,1,204,3,418,5,420,4,565,6,566,7,
1030061,stockno,0,0,0,0,,,,,,,,,,,,,,,
1030062,stockfold,0,0,0,0,,,,,,,,,,,,,,,
1030063,stockcust,0,0,0,0,,,,,,,,,,,,,,,
1030064,bolt,0,0,0,0,,,,,,,,,,,,,,,
1030065,calsmg,0,0,0,0,,,,,,,,,,,,,,,
1030066,calsmgdrums,0,0,0,0,,,,,,,,,,,,,,,
1030067,calar,0,0,0,0,,,,,,,,,,,,,,,
1030068,calsnpr,0,0,0,0,,,,,,,,,,,,,,,
1030069,calcust,0,0,0,0,,,,,,,,,,,,,,,
1030070,calcust2,0,0,0,0,,,,,,,,,,,,,,,
1030071,barlong,0,0,0,0,141,1,325,2,562,3,565,4,566,5,,,,,
1030072,barmid,0,0,0,0,140,1,419,2,1108,3,,,,,,,,,
1030073,barshort,0,0,0,0,143,1,204,2,418,3,563,4,564,5,,,,,
1030074,barshortnoguard,0,0,0,0,,,,,,,,,,,,,,,
1030075,barcust,0,0,0,0,,,,,,,,,,,,,,,
1030076,barcust2,0,0,0,0,,,,,,,,,,,,,,,
1030077,triggripcust,0,0,0,0,,,,,,,,,,,,,,,
1030078,triggrip,0,0,0,0,,,,,,,,,,,,,,,
1030079,trigcust,0,0,0,0,,,,,,,,,,,,,,,
1030080,trigcust02,0,0,0,0,,,,,,,,,,,,,,,
1030081,trigcust03,0,0,0,0,,,,,,,,,,,,,,,
1030082,trig,0,0,0,0,,,,,,,,,,,,,,,
1030083,melee,0,0,0,0,,,,,,,,,,,,,,,
1030084,brake,0,0,0,0,418,1,,,,,,,,,,,,,
1030085,comp,0,0,0,0,,,,,,,,,,,,,,,
1030086,choke,0,0,0,0,,,,,,,,,,,,,,,
1030087,linearbrake,0,0,0,0,,,,,,,,,,,,,,,
1030088,rack,0,0,0,0,,,,,,,,,,,,,,,
1030089,strap,0,0,0,0,,,,,,,,,,,,,,,
1030090,semi,0,0,0,0,,,,,,,,,,,,,,,
1030091,burst,0,0,0,0,,,,,,,,,,,,,,,
1030092,auto,0,0,0,0,,,,,,,,,,,,,,,
1030093,griprear,0,0,0,0,,,,,,,,,,,,,,,
1030094,done,0,0,0,0,,,,,,,,,,,,,,,
1030095,scope,0,0,0,0,,,,,,,,,,,,,,,
1030096,scopenvg,0,0,0,0,,,,,,,,,,,,,,,
1030097,scopenorail,0,0,0,0,,,,,,,,,,,,,,,
1030098,toprailcust,0,0,0,0,,,,,,,,,,,,,,,
1030099,recstocks,0,0,0,0,,,,,,,,,,,,,,,
1030100,recstockl,0,0,0,0,,,,,,,,,,,,,,,
1030101,recstockh,0,0,0,0,,,,,,,,,,,,,,,
1030102,adsmove,0,0,0,0,,,,,,,,,,,,,,,
1030103,adsidle,0,0,0,0,,,,,,,,,,,,,,,
1030104,bling,0,0,0,0,,,,,,,,,,,,,,,
1030105,crouchrecoil,0,0,0,0,,,,,,,,,,,,,,,
1030106,fastswap,0,0,0,0,,,,,,,,,,,,,,,
1030107,fastreload,0,0,0,0,,,,,,,,,,,,,,,
1030108,flinch,0,0,0,0,,,,,,,,,,,,,,,
1030109,hipaim,0,0,0,0,,,,,,,,,,,,,,,
1030110,maxammo,0,0,0,0,,,,,,,,,,,,,,,
1030111,gunperk_semi,0,0,0,0,,,,,,,,,,,,,,,
1030112,gunperk_auto,0,0,0,0,,,,,,,,,,,,,,,
1030113,gunperk_burst,0,0,0,0,,,,,,,,,,,,,,,
1030114,gunperk_ricochet,0,0,0,0,,,,,,,,,,,,,,,
1030115,gunperk_recoil,0,0,0,0,,,,,,,,,,,,,,,
1030116,gunperk_rof,0,0,0,0,,,,,,,,,,,,,,,
1030117,gunperk_adsup,0,0,0,0,,,,,,,,,,,,,,,
1030118,gunperk_xmags,0,0,0,0,,,,,,,,,,,,,,,
1030119,gunperk_fastmelee,0,0,0,0,,,,,,,,,,,,,,,
1030120,gunperk_range,0,0,0,0,,,,,,,,,,,,,,,
1030121,gunperk_stalker,0,0,0,0,,,,,,,,,,,,,,,
1030122,muzzlestable,0,0,0,0,,,,,,,,,,,,,,,
1030123,muzzlestable2,0,0,0,0,,,,,,,,,,,,,,,
1030124,flashhider,0,0,0,0,141,2,142,1,,,,,,,,,,,
1030125,gunperk_burst3fast,0,0,0,0,,,,,,,,,,,,,,,
1030126,gunperk_burst4,0,0,0,0,,,,,,,,,,,,,,,
1030127,gunperk_burst4fast,0,0,0,0,,,,,,,,,,,,,,,
1030128,gunperk_xp,0,0,0,0,,,,,,,,,,,,,,,
1030129,gunperk_dexterity,0,0,0,0,,,,,,,,,,,,,,,
1030130,gunperk_enemytag,0,0,0,0,,,,,,,,,,,,,,,
1030131,gunperk_callout,0,0,0,0,,,,,,,,,,,,,,,
1030132,gunperk_glintreduce,0,0,0,0,,,,,,,,,,,,,,,
1030133,gunperk_hardmelee,0,0,0,0,,,,,,,,,,,,,,,
1030134,gunperk_holdbreath,0,0,0,0,,,,,,,,,,,,,,,
1030135,gunperk_marksman,0,0,0,0,,,,,,,,,,,,,,,
1030136,gunperk_stancespeed,0,0,0,0,,,,,,,,,,,,,,,
1030137,gunperk_binarytrigger,0,0,0,0,,,,,,,,,,,,,,,
1030138,ammomod_impact,0,0,0,0,,,,,,,,,,,,,,,
1030139,ammomod_slow,0,0,0,0,,,,,,,,,,,,,,,
1030140,ammomod_subsonic,0,0,0,0,,,,,,,,,,,,,,,
1030141,ammomod_wound,0,0,0,0,,,,,,,,,,,,,,,
1030142,ammomod_incendiary,0,0,0,0,,,,,,,,,,,,,,,
1030143,ammomod_762,0,0,0,0,,,,,,,,,,,,,,,
1030144,ammomod_exitdamage,0,0,0,0,,,,,,,,,,,,,,,
1030145,xmagslrg,0,0,0,0,563,1,,,,,,,,,,,,,
1030146,gripvertpro,0,0,0,0,,,,,,,,,,,,,,,
1030147,reargrip,0,0,0,0,,,,,,,,,,,,,,,
1030148,pistolgrip01,0,0,0,0,141,1,142,2,143,3,204,4,325,5,,,,,
1030149,pistolgrip02,0,0,0,0,140,1,419,2,564,3,567,4,,,,,,,
1030150,pistolgrip03,0,0,0,0,,,,,,,,,,,,,,,
1030151,pistolgrip04,0,0,0,0,,,,,,,,,,,,,,,
1030152,pistolgrip05,0,0,0,0,,,,,,,,,,,,,,,
1030153,gunperk_adsup_reflex,0,0,0,0,,,,,,,,,,,,,,,
1030154,gunperk_adsup_holo,0,0,0,0,,,,,,,,,,,,,,,
1030155,gunperk_adsup_acog,0,0,0,0,,,,,,,,,,,,,,,
1030156,gunperk_adsup_hybrid,0,0,0,0,,,,,,,,,,,,,,,
1030157,gunperk_adsup_scope,0,0,0,0,,,,,,,,,,,,,,,
1030158,ubshtgn,0,0,0,0,,,,,,,,,,,,,,,
1030159,ubshtgn02,0,0,0,0,,,,,,,,,,,,,,,
1030160,gloves01,0,0,0,0,,,,,,,,,,,,,,,
1030161,gloves02,0,0,0,0,,,,,,,,,,,,,,,
1030162,magrelease,0,0,0,0,,,,,,,,,,,,,,,
1030163,hammer01,0,0,0,0,,,,,,,,,,,,,,,
1030164,hammer02,0,0,0,0,,,,,,,,,,,,,,,
1030165,hammer03,0,0,0,0,,,,,,,,,,,,,,,
1030166,hammer04,0,0,0,0,,,,,,,,,,,,,,,
1030167,guard,0,0,0,0,,,,,,,,,,,,,,,
1030168,mod_infil,0,0,0,0,,,,,,,,,,,,,,,
1030169,acog3,0,0,0,0,567,2,,,,,,,,,,,,,
1030170,holo3,0,0,0,0,,,,,,,,,,,,,,,
1030171,meleeub,0,0,0,0,,,,,,,,,,,,,,,
1030172,melee2,0,0,0,0,,,,,,,,,,,,,,,
1030173,barcustnoguard,0,0,0,0,,,,,,,,,,,,,,,
1030174,stockcomb,0,0,0,0,,,,,,,,,,,,,,,
1030175,glflash,0,0,0,0,,,,,,,,,,,,,,,
1030176,glincendiary,0,0,0,0,,,,,,,,,,,,,,,
1030177,glsemtex,0,0,0,0,,,,,,,,,,,,,,,
1030178,glsnap,0,0,0,0,,,,,,,,,,,,,,,
1030179,guardheavy,0,0,0,0,,,,,,,,,,,,,,,
1030180,guardcust,0,0,0,0,,,,,,,,,,,,,,,
1030181,guardlight,0,0,0,0,,,,,,,,,,,,,,,
1030182,pistolgrip06,0,0,0,0,,,,,,,,,,,,,,,
1030183,silencer4,0,0,0,0,,,,,,,,,,,,,,,
1030184,barsil,0,0,0,0,,,,,,,,,,,,,,,
1030185,barsil2,0,0,0,0,,,,,,,,,,,,,,,
1030186,cablel,0,0,0,0,,,,,,,,,,,,,,,
1030187,cableh,0,0,0,0,,,,,,,,,,,,,,,
1030188,cabletac,0,0,0,0,,,,,,,,,,,,,,,
1030189,reflex5,0,0,0,0,,,,,,,,,,,,,,,
1030190,acog4,0,0,0,0,,,,,,,,,,,,,,,
1030191,bolt2,0,0,0,0,,,,,,,,,,,,,,,
1030192,bolt3,0,0,0,0,,,,,,,,,,,,,,,
1030193,bolt4,0,0,0,0,,,,,,,,,,,,,,,
1030194,smags,0,0,0,0,,,,,,,,,,,,,,,
1030195,vertmags2,0,0,0,0,,,,,,,,,,,,,,,
1030196,calcustmags2,0,0,0,0,,,,,,,,,,,,,,,
1030197,calcustmags,0,0,0,0,,,,,,,,,,,,,,,
1030198,barextra,0,0,0,0,,,,,,,,,,,,,,,
1030199,thermal3,0,0,0,0,,,,,,,,,,,,,,,
1030200,bolthvy,0,0,0,0,,,,,,,,,,,,,,,
1030201,boltl,0,0,0,0,,,,,,,,,,,,,,,
1030202,bolttac,0,0,0,0,,,,,,,,,,,,,,,
1030203,barcust3,0,0,0,0,,,,,,,,,,,,,,,
1030204,front,0,0,0,0,,,,,,,,,,,,,,,
1030205,fastmags,0,0,0,0,,,,,,,,,,,,,,,
1030206,fastmags2,0,0,0,0,,,,,,,,,,,,,,,
1030207,smags2,0,0,0,0,,,,,,,,,,,,,,,
1030208,lasermix,0,0,0,0,,,,,,,,,,,,,,,
1030209,lasermix2,0,0,0,0,,,,,,,,,,,,,,,
1030210,vzscope3,0,0,0,0,,,,,,,,,,,,,,,
1030211,vzscope2,0,0,0,0,,,,,,,,,,,,,,,
