1006000,acog,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006001,acoglight,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006078,triggrip,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006079,trigcust,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006080,trigcust02,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006081,trigcust03,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006082,trig,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006083,melee,0,0,0,0,586,5,,,,,,,,,,,,,,,,,
1006084,brake,0,0,0,0,588,2,589,1,590,13,925,3,1121,4,,,,,,,,,
1006085,comp,0,0,0,0,103,6,289,10,440,1,,,,,,,,,,,,,
1006086,choke,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006087,linearbrake,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006088,rack,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006089,strap,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006090,semi,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006091,burst,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006092,auto,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006093,griprear,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006094,done,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006095,scope,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006096,scopenvg,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006097,scopenorail,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006098,toprailcust,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006099,recstocks,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006100,recstockl,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006101,recstockh,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006102,adsmove,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006103,adsidle,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006104,bling,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006105,crouchrecoil,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006106,fastswap,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006107,fastreload,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006108,flinch,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006109,hipaim,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006110,maxammo,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006111,gunperk_semi,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006112,gunperk_auto,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006113,gunperk_burst,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006114,gunperk_ricochet,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006115,gunperk_recoil,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006116,gunperk_rof,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006117,gunperk_adsup,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006118,gunperk_xmags,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006119,gunperk_fastmelee,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006120,gunperk_range,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006121,gunperk_stalker,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006122,muzzlestable,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006123,muzzlestable2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006124,flashhider,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006125,gunperk_burst3fast,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006126,gunperk_burst4,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006127,gunperk_burst4fast,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006128,gunperk_xp,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006129,gunperk_dexterity,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006130,gunperk_enemytag,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006131,gunperk_callout,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006132,gunperk_glintreduce,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006133,gunperk_hardmelee,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006134,gunperk_holdbreath,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006135,gunperk_marksman,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006136,gunperk_stancespeed,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006137,gunperk_binarytrigger,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006138,ammomod_impact,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006139,ammomod_slow,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006140,ammomod_subsonic,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006141,ammomod_wound,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006142,ammomod_incendiary,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006143,ammomod_762,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006144,ammomod_exitdamage,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006145,xmagslrg,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006146,gripvertpro,0,0,0,0,103,5,104,12,590,8,,,,,,,,,,,,,
1006147,reargrip,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006148,pistolgrip01,0,0,0,0,102,1,,,,,,,,,,,,,,,,,
1006149,pistolgrip02,0,0,0,0,355,2,510,3,586,4,590,5,924,6,926,7,,,,,,,
1006150,pistolgrip03,0,0,0,0,589,2,,,,,,,,,,,,,,,,,
1006151,pistolgrip04,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006152,pistolgrip05,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006153,gunperk_adsup_reflex,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006154,gunperk_adsup_holo,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006155,gunperk_adsup_acog,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006156,gunperk_adsup_hybrid,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006157,gunperk_adsup_scope,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006158,ubshtgn,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006159,ubshtgn02,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006160,gloves01,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006161,gloves02,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006162,magrelease,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006163,hammer01,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006164,hammer02,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006165,hammer03,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006166,hammer04,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006167,guard,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006168,mod_infil,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006169,acog3,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006170,holo3,0,0,0,0,289,8,442,12,1120,7,,,,,,,,,,,,,
1006171,meleeub,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006172,melee2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006173,barcustnoguard,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006174,stockcomb,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006175,glflash,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006176,glincendiary,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006177,glsemtex,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006178,glsnap,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006179,guardheavy,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006180,guardcust,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006181,guardlight,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006182,pistolgrip06,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006183,silencer4,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006184,barsil,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006185,barsil2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006186,cablel,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006187,cableh,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006188,cabletac,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006189,reflex5,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006190,acog4,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006191,bolt2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006192,bolt3,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006193,bolt4,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006194,smags,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006195,vertmags2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006196,calcustmags2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006197,calcustmags,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006198,barextra,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006199,thermal3,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006200,bolthvy,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006201,boltl,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006202,bolttac,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006203,barcust3,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006204,front,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006205,fastmags,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006206,fastmags2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006207,smags2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006208,lasermix,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006209,lasermix2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006210,vzscope3,0,0,0,0,,,,,,,,,,,,,,,,,,,
1006211,vzscope2,0,0,0,0,,,,,,,,,,,,,,,,,,,
