12090059,fmj,0,0,0,0,,,,,
12090060,xmags,0,0,0,0,,,,,
12090061,drums,0,0,0,0,,,,,
12090062,xmagslrg,0,0,0,0,1234,1,,,
12090063,vertmags,0,0,0,0,1235,1,,,
12090064,calcust,0,0,0,0,,,,,
12090065,smags,0,0,0,0,1237,1,,,
12090066,calcust2,0,0,0,0,,,,,
12090067,laser,0,0,0,0,,,,,
12090068,laserir,0,0,0,0,,,,,
12090069,laserrange,0,0,0,0,,,,,
12090070,laserbalanced,0,0,0,0,,,,,
12090071,laserads,0,0,0,0,,,,,
12090072,stockl,0,0,0,0,,,,,
12090073,stockcust,0,0,0,0,,,,,
12090074,stocks,0,0,0,0,,,,,
12090075,pistolgrip02,0,0,0,0,,,,,
12090076,stockno,0,0,0,0,1234,1,1236,2,
12090077,guardlight,0,0,0,0,,,,,
12090078,stockh,0,0,0,0,,,,,
12090079,stockfold,0,0,0,0,,,,,
12090080,pistolgrip03,0,0,0,0,,,,,
12090081,pistolgrip01,0,0,0,0,,,,,
12090082,pistolgrip06,0,0,0,0,,,,,
12090083,pistolgrip04,0,0,0,0,,,,,
12090084,guardheavy,0,0,0,0,,,,,
12090085,guardcust,0,0,0,0,,,,,
12090086,calsmg,0,0,0,0,,,,,
12090087,calsmgdrums,0,0,0,0,,,,,
12090088,calar,0,0,0,0,,,,,
12090089,calsnpr,0,0,0,0,,,,,
12090090,vertmags2,0,0,0,0,,,,,
12090091,calcustmags,0,0,0,0,,,,,
12090092,calcustmags2,0,0,0,0,,,,,
12090093,bolt,0,0,0,0,,,,,
12090094,bolt2,0,0,0,0,,,,,
12090095,bolt3,0,0,0,0,,,,,
12090096,bolt4,0,0,0,0,,,,,
12090097,barcust3,0,0,0,0,,,,,
12090098,barlong,0,0,0,0,1236,1,,,
12090099,barcust,0,0,0,0,,,,,
12090100,barmid,0,0,0,0,,,,,
12090101,barshort,0,0,0,0,,,,,
12090102,barcust2,0,0,0,0,,,,,
12090103,barsil,0,0,0,0,,,,,
12090104,barsil2,0,0,0,0,,,,,
12090105,barcustnoguard,0,0,0,0,1235,1,,,
12090106,barextra,0,0,0,0,,,,,
12090107,barshortnoguard,0,0,0,0,,,,,
12090108,pistolgrip05,0,0,0,0,,,,,
12090109,linearbrake,0,0,0,0,,,,,
12090110,cabletac,0,0,0,0,,,,,
12090111,triggripcust,0,0,0,0,,,,,
12090112,trigcust,0,0,0,0,,,,,
12090113,trigcust02,0,0,0,0,,,,,
12090114,trigcust03,0,0,0,0,,,,,
12090115,trig,0,0,0,0,,,,,
12090116,triggrip,0,0,0,0,,,,,
12090117,rack,0,0,0,0,,,,,
12090118,strap,0,0,0,0,,,,,
12090119,semi,0,0,0,0,,,,,
12090120,burst,0,0,0,0,,,,,
12090121,auto,0,0,0,0,,,,,
12090122,done,0,0,0,0,,,,,
12090123,scopenvg,0,0,0,0,,,,,
12090124,toprailcust,0,0,0,0,,,,,
12090125,recstocks,0,0,0,0,,,,,
12090126,recstockl,0,0,0,0,,,,,
12090127,recstockh,0,0,0,0,,,,,
12090128,adsmove,0,0,0,0,,,,,
12090129,adsidle,0,0,0,0,,,,,
12090130,bling,0,0,0,0,,,,,
12090131,crouchrecoil,0,0,0,0,,,,,
12090132,fastswap,0,0,0,0,,,,,
12090133,fastreload,0,0,0,0,,,,,
12090134,flinch,0,0,0,0,,,,,
12090135,hipaim,0,0,0,0,,,,,
12090136,maxammo,0,0,0,0,,,,,
12090137,gunperk_semi,0,0,0,0,,,,,
12090138,gunperk_auto,0,0,0,0,,,,,
12090139,gunperk_burst,0,0,0,0,,,,,
12090140,gunperk_ricochet,0,0,0,0,,,,,
12090141,gunperk_recoil,0,0,0,0,,,,,
12090142,gunperk_rof,0,0,0,0,,,,,
12090143,gunperk_adsup,0,0,0,0,,,,,
12090144,gunperk_xmags,0,0,0,0,,,,,
12090145,gunperk_fastmelee,0,0,0,0,,,,,
12090146,gunperk_range,0,0,0,0,,,,,
12090147,gunperk_stalker,0,0,0,0,,,,,
12090148,muzzlestable,0,0,0,0,,,,,
12090149,muzzlestable2,0,0,0,0,,,,,
12090150,gunperk_burst3fast,0,0,0,0,,,,,
12090151,gunperk_burst4,0,0,0,0,,,,,
12090152,gunperk_burst4fast,0,0,0,0,,,,,
12090153,gunperk_xp,0,0,0,0,,,,,
12090154,gunperk_dexterity,0,0,0,0,,,,,
12090155,gunperk_enemytag,0,0,0,0,,,,,
12090156,gunperk_callout,0,0,0,0,,,,,
12090157,gunperk_glintreduce,0,0,0,0,,,,,
12090158,gunperk_hardmelee,0,0,0,0,,,,,
12090159,gunperk_holdbreath,0,0,0,0,,,,,
12090160,gunperk_marksman,0,0,0,0,,,,,
12090161,gunperk_stancespeed,0,0,0,0,,,,,
12090162,gunperk_binarytrigger,0,0,0,0,,,,,
12090163,ammomod_impact,0,0,0,0,,,,,
12090164,ammomod_slow,0,0,0,0,,,,,
12090165,ammomod_subsonic,0,0,0,0,,,,,
12090166,ammomod_wound,0,0,0,0,,,,,
12090167,ammomod_incendiary,0,0,0,0,,,,,
12090168,ammomod_762,0,0,0,0,,,,,
12090169,ammomod_exitdamage,0,0,0,0,,,,,
12090170,reargrip,0,0,0,0,,,,,
12090171,gunperk_adsup_reflex,0,0,0,0,,,,,
12090172,gunperk_adsup_holo,0,0,0,0,,,,,
12090173,gunperk_adsup_acog,0,0,0,0,,,,,
12090174,gunperk_adsup_hybrid,0,0,0,0,,,,,
12090175,gunperk_adsup_scope,0,0,0,0,,,,,
12090176,magrelease,0,0,0,0,,,,,
12090177,hammer01,0,0,0,0,,,,,
12090178,hammer02,0,0,0,0,,,,,
12090179,hammer03,0,0,0,0,,,,,
12090180,hammer04,0,0,0,0,,,,,
12090181,mod_infil,0,0,0,0,,,,,
12090182,stockcomb,0,0,0,0,,,,,
12090183,cablel,0,0,0,0,,,,,
12090184,cableh,0,0,0,0,,,,,
12090185,bolthvy,0,0,0,0,,,,,
12090186,boltl,0,0,0,0,,,,,
12090187,bolttac,0,0,0,0,,,,,
12090188,front,0,0,0,0,,,,,
