1003087,linearbrake,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003088,rack,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003089,strap,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003090,semi,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003091,burst,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003092,auto,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003093,griprear,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003094,done,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003095,scope,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003096,scopenvg,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003097,scopenorail,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003098,toprailcust,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003099,recstocks,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003100,recstockl,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003101,recstockh,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003102,adsmove,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003103,adsidle,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003104,bling,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003105,crouchrecoil,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003106,fastswap,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003107,fastreload,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003108,flinch,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003109,hipaim,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003110,maxammo,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003111,gunperk_semi,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003112,gunperk_auto,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003113,gunperk_burst,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003114,gunperk_ricochet,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003115,gunperk_recoil,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003116,gunperk_rof,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003117,gunperk_adsup,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003118,gunperk_xmags,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003119,gunperk_fastmelee,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003120,gunperk_range,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003121,gunperk_stalker,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003122,muzzlestable,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003123,muzzlestable2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003124,flashhider,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003125,gunperk_burst3fast,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003126,gunperk_burst4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003127,gunperk_burst4fast,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003128,gunperk_xp,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003129,gunperk_dexterity,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003130,gunperk_enemytag,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003131,gunperk_callout,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003132,gunperk_glintreduce,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003133,gunperk_hardmelee,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003134,gunperk_holdbreath,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003135,gunperk_marksman,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003136,gunperk_stancespeed,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003137,gunperk_binarytrigger,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003138,ammomod_impact,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003139,ammomod_slow,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003140,ammomod_subsonic,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003141,ammomod_wound,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003142,ammomod_incendiary,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003143,ammomod_762,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003144,ammomod_exitdamage,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003145,xmagslrg,0,0,0,0,198,2,404,3,479,4,650,6,935,5,1023,7,,,,,,,,,,,,,
1003146,gripvertpro,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003147,reargrip,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003148,pistolgrip01,0,0,0,0,405,2,,,,,,,,,,,,,,,,,,,,,,,
1003149,pistolgrip02,0,0,0,0,406,2,477,3,478,5,480,4,647,6,648,7,1023,8,,,,,,,,,,,
1003150,pistolgrip03,0,0,0,0,86,4,87,3,88,2,89,1,403,5,649,7,650,8,935,6,,,,,,,,,
1003151,pistolgrip04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003152,pistolgrip05,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003153,gunperk_adsup_reflex,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003154,gunperk_adsup_holo,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003155,gunperk_adsup_acog,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003156,gunperk_adsup_hybrid,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003157,gunperk_adsup_scope,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003158,ubshtgn,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003159,ubshtgn02,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003160,gloves01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003161,gloves02,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003162,magrelease,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003163,hammer01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003164,hammer02,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003165,hammer03,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003166,hammer04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003167,guard,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003168,mod_infil,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003169,acog3,0,0,0,0,89,1,,,,,,,,,,,,,,,,,,,,,,,
1003170,holo3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003171,meleeub,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003172,melee2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003173,barcustnoguard,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003174,stockcomb,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003175,glflash,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003176,glincendiary,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003177,glsemtex,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003178,glsnap,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003179,guardheavy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003180,guardcust,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003181,guardlight,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003182,pistolgrip06,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003183,silencer4,0,0,0,0,403,1,476,2,,,,,,,,,,,,,,,,,,,,,
1003184,barsil,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003185,barsil2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003186,cablel,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003187,cableh,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003188,cabletac,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003189,reflex5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003190,acog4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003191,bolt2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003192,bolt3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003193,bolt4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003194,smags,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003195,vertmags2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003196,calcustmags2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003197,calcustmags,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003198,barextra,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003199,thermal3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003200,bolthvy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003201,boltl,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003202,bolttac,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003203,barcust3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003204,front,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003205,fastmags,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003206,fastmags2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003207,smags2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003208,lasermix,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003209,lasermix2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003210,vzscope3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
1003211,vzscope2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
