20965597,t9missile_turret,0,WEAPON/MISSILE_TURRET,WEAPON/MISSILE_TURRET_DESC,LOOT_MP/FIELD_UPGRADE,ui_icon_equipment_sam_turret,ui_icon_equipment_sam_turret,7000,
21010750,t9self_revive,0,SURVIVAL/SELF_REVIVE_TITLE,SURVIVAL/SELF_REVIVE_DESCRIPTION,LOOT_MP/ROLE,ui_icon_equipment_self_revive,ui_icon_equipment_self_revive,7000,
23955446,t9feature_default_class_1,0,FEATURE/DEFAULT_CLASS1,FEATURE/DEFAULT_CLASS1_DESC,LOOT_MP/FEATURE,uie_ui_icon_weapon_default_class_01,uie_ui_icon_weapon_default_class_01,7000,
27401872,t9feature_default_class_2,0,FEATURE/DEFAULT_CLASS2,FEATURE/DEFAULT_CLASS2_DESC,LOOT_MP/FEATURE,uie_ui_icon_weapon_default_class_02,uie_ui_icon_weapon_default_class_02,7000,
30597870,t9feature_default_class_3,0,FEATURE/DEFAULT_CLASS3,FEATURE/DEFAULT_CLASS3_DESC,LOOT_MP/FEATURE,uie_ui_icon_weapon_default_class_03,uie_ui_icon_weapon_default_class_03,7000,
30632051,t9feature_cac,0,FEATURE/CREATE_A_CLASS,FEATURE/CREATE_A_CLASS_DESC,LOOT_MP/FEATURE,uie_create_a_class_reward_icon,uie_create_a_class_reward_icon,7000,
23008673,t9feature_default_class_4,0,FEATURE/DEFAULT_CLASS4,FEATURE/DEFAULT_CLASS4_DESC,LOOT_MP/FEATURE,uie_ui_icon_weapon_default_class_04,uie_ui_icon_weapon_default_class_04,7000,
20113052,t9feature_default_class_5,0,FEATURE/DEFAULT_CLASS5,FEATURE/DEFAULT_CLASS5_DESC,LOOT_MP/FEATURE,uie_ui_icon_weapon_default_class_05,uie_ui_icon_weapon_default_class_05,7000,
23645630,t9feature_custom_class_6,0,FEATURE/CUSTOM_CLASS6,FEATURE/CUSTOM_CLASS6_DESC,LOOT_MP/FEATURE,uie_create_a_class_reward_icon,uie_create_a_class_reward_icon,7000,
22995603,t9feature_custom_class_7,0,FEATURE/CUSTOM_CLASS7,FEATURE/CUSTOM_CLASS7_DESC,LOOT_MP/FEATURE,uie_create_a_class_reward_icon,uie_create_a_class_reward_icon,7000,
18198121,t9feature_custom_class_8,0,FEATURE/CUSTOM_CLASS8,FEATURE/CUSTOM_CLASS8_DESC,LOOT_MP/FEATURE,uie_create_a_class_reward_icon,uie_create_a_class_reward_icon,7000,
26492443,t9feature_custom_class_9,0,FEATURE/CUSTOM_CLASS9,FEATURE/CUSTOM_CLASS9_DESC,LOOT_MP/FEATURE,uie_create_a_class_reward_icon,uie_create_a_class_reward_icon,7000,
31665191,t9feature_custom_class_10,0,FEATURE/CUSTOM_CLASS10,FEATURE/CUSTOM_CLASS10_DESC,LOOT_MP/FEATURE,uie_create_a_class_reward_icon,uie_create_a_class_reward_icon,7000,
22520593,t9heal_aoe,0,ZM_TIERED_ITEM/HEAL_AOE_0_TITLE,ZM_TIERED_ITEM/HEAL_AOE_0_DESC,LOOT_MP/FIELD_UPGRADE,ui_icon_zm_field_upgrade_healing_aura,ui_icon_weapon_zm_fieldupgrade_healing_aura_xl,7000,
21803494,t9energy_mine,0,ZM_TIERED_ITEM/ENERGY_MINE_0_TITLE,ZM_TIERED_ITEM/ENERGY_MINE_0_DESC,LOOT_MP/FIELD_UPGRADE,ui_icon_zm_field_upgrade_energy_mine,ui_icon_weapon_zm_fieldupgrade_energy_mine_xl,7000,
25434761,t9aether_shroud,0,ZM_TIERED_ITEM/AETHER_SHROUD_0_TITLE,ZM_TIERED_ITEM/AETHER_SHROUD_0_DESC,LOOT_MP/FIELD_UPGRADE,ui_icon_zm_field_upgrade_aether_shroud,ui_icon_weapon_zm_fieldupgrade_aether_shroud_xl,7000,
29096199,t9ring_of_fire,0,ZM_TIERED_ITEM/RING_OF_FIRE_0_TITLE,ZM_TIERED_ITEM/RING_OF_FIRE_0_DESC,LOOT_MP/FIELD_UPGRADE,ui_icon_zm_field_upgrade_ring_of_fire,ui_icon_weapon_zm_fieldupgrade_ring_fire_xl,7000,
20452046,t9zm_unlockable_ammomod_brainrot,0,ZM_TIERED_ITEM/BRAINROT_UPGRADE_TITLE,ZM_TIERED_ITEM/BRAINROT_UPGRADE_DESC,LOOT_MP/SKILL_T9,ui_icon_zombie_purchasemenu_ammomod_brainrot,ui_icon_zombie_purchasemenu_ammomod_brainrot,7000,
28891672,t9zm_unlockable_ammomod_cryofreeze,0,ZM_TIERED_ITEM/CRYOFREEZE_UPGRADE_TITLE,ZM_TIERED_ITEM/CRYOFREEZE_UPGRADE_DESC,LOOT_MP/SKILL_T9,ui_icon_zombie_purchasemenu_ammomod_cryofreeze,ui_icon_zombie_purchasemenu_ammomod_cryofreeze,7000,
23531351,t9zm_unlockable_ammomod_deadwire,0,ZM_TIERED_ITEM/DEADWIRE_UPGRADE_TITLE,ZM_TIERED_ITEM/DEADWIRE_UPGRADE_DESC,LOOT_MP/SKILL_T9,ui_icon_zombie_purchasemenu_ammomod_deadwire,ui_icon_zombie_purchasemenu_ammomod_deadwire,7000,
17797428,t9zm_unlockable_field_upgrade_aether_shroud,0,ZM_TIERED_ITEM/AETHER_SHROUD_UPGRADE_TITLE,ZM_TIERED_ITEM/AETHER_SHROUD_UPGRADE_DESC,LOOT_MP/FIELD_UPGRADE,ui_icon_weapon_zm_fieldupgrade_aether_shroud_render,ui_icon_weapon_zm_fieldupgrade_aether_shroud_render,7000,
29832013,t9zm_unlockable_field_upgrade_energy_mine,0,ZM_TIERED_ITEM/ENERGY_MINE_UPGRADE_TITLE,ZM_TIERED_ITEM/ENERGY_MINE_UPGRADE_DESC,LOOT_MP/FIELD_UPGRADE,ui_icon_weapon_zm_fieldupgrade_energy_mine_render,ui_icon_weapon_zm_fieldupgrade_energy_mine_render,7000,
29906682,t9zm_unlockable_field_upgrade_heal_aoe,0,ZM_TIERED_ITEM/HEAL_AOE_UPGRADE_TITLE,ZM_TIERED_ITEM/HEAL_AOE_UPGRADE_DESC,LOOT_MP/FIELD_UPGRADE,ui_icon_weapon_zm_fieldupgrade_healing_aura_render,ui_icon_weapon_zm_fieldupgrade_healing_aura_render,7000,
27664095,t9zm_unlockable_field_upgrade_ring_of_fire,0,ZM_TIERED_ITEM/RING_OF_FIRE_UPGRADE_TITLE,ZM_TIERED_ITEM/RING_OF_FIRE_UPGRADE_DESC,LOOT_MP/FIELD_UPGRADE,ui_icon_weapon_zm_fieldupgrade_ring_fire_render,ui_icon_weapon_zm_fieldupgrade_ring_fire_render,7000,
23613744,t9zm_unlockable_talent_deadshot,0,ZM_TIERED_ITEM/DEADSHOT_UPGRADE_TITLE,ZM_TIERED_ITEM/DEADSHOT_UPGRADE_DESC,LOOT_MP/SKILL_T9,ui_icon_perks_zm_deadshot,ui_icon_perks_zm_deadshot,7000,
32540182,t9zm_unlockable_talent_elemental_pop,0,ZM_TIERED_ITEM/ELEMENTALPOP_UPGRADE_TITLE,ZM_TIERED_ITEM/ELEMENTALPOP_UPGRADE_DESC,LOOT_MP/SKILL_T9,ui_icon_perks_zm_elemental_pop,ui_icon_perks_zm_elemental_pop,7000,
19495841,t9zm_unlockable_talent_quickrevive,0,ZM_TIERED_ITEM/QUICKREVIVE_UPGRADE_TITLE,ZM_TIERED_ITEM/QUICKREVIVE_UPGRADE_DESC,LOOT_MP/SKILL_T9,ui_icon_perks_zm_quickrevive,ui_icon_perks_zm_quickrevive,7000,
19557221,t9zm_unlockable_talent_speedcola,0,ZM_TIERED_ITEM/SPEEDCOLA_UPGRADE_TITLE,ZM_TIERED_ITEM/SPEEDCOLA_UPGRADE_DESC,LOOT_MP/SKILL_T9,ui_icon_perks_zm_speedloader,ui_icon_perks_zm_speedloader,7000,
25070753,t9zm_unlockable_talent_staminup,0,ZM_TIERED_ITEM/STAMINUP_UPGRADE_TITLE,ZM_TIERED_ITEM/STAMINUP_UPGRADE_DESC,LOOT_MP/SKILL_T9,ui_icon_perks_zm_staminup,ui_icon_perks_zm_staminup,7000,
23995304,t9bonuscard_primary_gunfighter,0,BONUSCARD/PRIMARY_GUNFIGHTER_1,BONUSCARD/PRIMARY_GUNFIGHTER_DESC,LOOT_MP/BONUSCARD,ui_icon_wildcard_gunfighter,ui_icon_wildcard_gunfighter_large,7000,
18748712,t9bonuscard_perk_1_greed,0,BONUSCARD/PERK_1_GREED,BONUSCARD/PERK_1_GREED_DESC,LOOT_MP/BONUSCARD,ui_icon_wildcard_greed,ui_icon_wildcard_greed_large,7000,
23303015,t9bonuscard_gearhound,0,BONUSCARD/GEARHOUND,BONUSCARD/GEARHOUND_DESC,LOOT_MP/BONUSCARD,ui_icon_wildcard_dangerclose,ui_icon_wildcard_dangerclose_large,7000,
20812342,t9bonuscard_lawbreaker,0,BONUSCARD/LAWBREAKER,BONUSCARD/LAWBREAKER_DESC,LOOT_MP/BONUSCARD,ui_icon_wildcard_lawbreaker,ui_icon_wildcard_lawbreaker_large,7000,
22044761,t9weapon_skills_ar,0,ZM_TIERED_ITEM/ASSAULTRIFLE_UPGRADE_TITLE,ZM_TIERED_ITEM/ASSAULTRIFLE_UPGRADE_DESC,LOOT_MP/SKILL_T9,ui_icon_zombie_weapon_skills_ar,ui_icon_zombie_weapon_skills_ar,7000,
28723158,t9weapon_skills_lmg,0,ZM_TIERED_ITEM/LMG_UPGRADE_TITLE,ZM_TIERED_ITEM/LMG_UPGRADE_DESC,LOOT_MP/SKILL_T9,ui_icon_zombie_weapon_skills_lmg,ui_icon_zombie_weapon_skills_lmg,7000,
30903753,t9weapon_skills_pistol,0,ZM_TIERED_ITEM/PISTOL_UPGRADE_TITLE,ZM_TIERED_ITEM/PISTOL_UPGRADE_DESC,LOOT_MP/SKILL_T9,ui_icon_zombie_weapon_skills_pistol,ui_icon_zombie_weapon_skills_pistol,7000,
23102798,t9weapon_skills_shotgun,0,ZM_TIERED_ITEM/SHOTGUN_UPGRADE_TITLE,ZM_TIERED_ITEM/SHOTGUN_UPGRADE_DESC,LOOT_MP/SKILL_T9,ui_icon_zombie_weapon_skills_shotgun,ui_icon_zombie_weapon_skills_shotgun,7000,
26790078,t9weapon_skills_tr,0,ZM_TIERED_ITEM/TACRIFLE_UPGRADE_TITLE,ZM_TIERED_ITEM/TACRIFLE_UPGRADE_DESC,LOOT_MP/SKILL_T9,ui_icon_zombie_weapon_skills_tr,ui_icon_zombie_weapon_skills_tr,7000,
26672051,t9weapon_skills_sniper,0,ZM_TIERED_ITEM/SNIPER_UPGRADE_TITLE,ZM_TIERED_ITEM/SNIPER_UPGRADE_DESC,LOOT_MP/SKILL_T9,ui_icon_zombie_weapon_skills_sr,ui_icon_zombie_weapon_skills_sr,7000,
20030062,t9weapon_skills_knife,0,ZM_TIERED_ITEM/MELEE_UPGRADE_TITLE,ZM_TIERED_ITEM/MELEE_UPGRADE_DESC,LOOT_MP/SKILL_T9,ui_icon_zombie_weapon_skills_melee,ui_icon_zombie_weapon_skills_melee,7000,
27076632,placeholder_item,0,TALENT/RESISTANCE,TALENT/RESISTANCE,LOOT_MP/ROLE,placeholder_x,placeholder_x,7000,
26154881,battletrack_pack_season1_blackopsmixtape1,0,TALENT/RESISTANCE,TALENT/RESISTANCE,LOOT_MP/ROLE,placeholder_x,placeholder_x,7000,
31901783,battletrack_pack_season1_80shiphop,0,TALENT/RESISTANCE,TALENT/RESISTANCE,LOOT_MP/ROLE,placeholder_x,placeholder_x,7000,
29747522,battletrack_pack_season1_80srock,0,TALENT/RESISTANCE,TALENT/RESISTANCE,LOOT_MP/ROLE,placeholder_x,placeholder_x,7000,
23107080,battletrack_pack_season1_80shits,0,TALENT/RESISTANCE,TALENT/RESISTANCE,LOOT_MP/ROLE,placeholder_x,placeholder_x,7000,
28198769,veh_t9_mil_boat_jetski_assembly,2,VEHICLES/VEH_T9_MIL_BOAT_JETSKI_ASSEMBLY,VEHICLES/VEH_T9_MIL_BOAT_JETSKI_ASSEMBLY_DESC,LOOT_MP/VEHICLE_SKIN,ui_veh_t9_mil_boat_jetski_assembly,ui_veh_t9_mil_boat_jetski_assembly,7000,
19509049,mil_ru_heli_gunship_hind_mpx_urban_assault,2,VEHICLES/MIL_RU_HELI_GUNSHIP_HIND_MPX_URBAN_ASSAULT,VEHICLES/MIL_RU_HELI_GUNSHIP_HIND_MPX_URBAN_ASSAULT_DESC,LOOT_MP/VEHICLE_SKIN,ui_mil_ru_heli_gunship_hind_mpx_urban_assault,ui_mil_ru_heli_gunship_hind_mpx_urban_assault,7000,
19441272,mil_us_boat_pgb_mpx_ua,3,VEHICLES/MIL_US_BOAT_PGB_MPX_UA,VEHICLES/MIL_US_BOAT_PGB_MPX_UA_DESC,LOOT_MP/VEHICLE_SKIN,ui_mil_us_boat_pgb_mpx_ua,ui_mil_us_boat_pgb_mpx_ua,7000,
30387922,mil_boat_tactical_raft_mpx_ua,4,VEHICLES/MIL_BOAT_TACTICAL_RAFT_MPX_UA,VEHICLES/MIL_BOAT_TACTICAL_RAFT_MPX_UA_DESC,LOOT_MP/VEHICLE_SKIN,ui_mil_boat_tactical_raft_mpx_ua,ui_mil_boat_tactical_raft_mpx_ua,7000,
31131239,veh_t9_mil_snowmobile_mtx_mpx_frostbite,0,VEHICLES/SNOWMOBILE_MPX_FROSTBITE,VEHICLES/SNOWMOBILE_MPX_FROSTBITE_DESC,LOOT_MP/VEHICLE_SKIN,ui_veh_t9_mil_snowmobile_mtx_mpx_frostbite,ui_veh_t9_mil_snowmobile_mtx_mpx_frostbite,7000,
30851273,veh_t9_mil_fav_light_mpx_scorpion,0,VEHICLES/FAV_LIGHT_MPX_SCORPION,VEHICLES/FAV_LIGHT_MPX_SCORPION_DESC,LOOT_MP/VEHICLE_SKIN,ui_veh_t9_mil_fav_light_mpx_scorpion,ui_veh_t9_mil_fav_light_mpx_scorpion,7000,
20798457,veh_t9_mil_ru_tank_t72_mpx_rocket,0,VEHICLES/T72_ASSEMBLY_MPX_ROCKET,VEHICLES/T72_ASSEMBLY_MPX_ROCKET_DESC,LOOT_MP/VEHICLE_SKIN,ui_veh_t9_mil_ru_tank_t72_mpx_rocket,ui_veh_t9_mil_ru_tank_t72_mpx_rocket,7000,
23551026,veh_t9_mil_ru_heli_gunship_hind_mpx_oozie,0,VEHICLES/HIND_MPX_OOZIE_DISPLAY_NAME,VEHICLES/HIND_MPX_OOZIE_DISPLAY_NAME_DESC,LOOT_MP/VEHICLE_SKIN,ui_veh_t9_mil_ru_heli_gunship_hind_mpx_oozie,ui_veh_t9_mil_ru_heli_gunship_hind_mpx_oozie,7000,
32907382,veh_t9_mil_boat_jetski_mpx_retro,0,VEHICLES/JETSKI_MPX_RETRO,VEHICLES/JETSKI_MPX_RETRO_DESC,LOOT_MP/VEHICLE_SKIN,ui_veh_t9_mil_boat_jetski_mpx_retro,ui_veh_t9_mil_boat_jetski_mpx_retro,7000,
20501389,veh_t9_mil_boat_tactical_raft_mpx_vice,0,VEHICLES/TACTICAL_RAFT_MPX_VICE,VEHICLES/TACTICAL_RAFT_MPX_VICE_DESC,LOOT_MP/VEHICLE_SKIN,ui_veh_t9_mil_boat_tactical_raft_mpx_vice,ui_veh_t9_mil_boat_tactical_raft_mpx_vice,7000,
25911833,veh_t9_mil_boat_tactical_raft_mpx_fisherman,0,VEHICLES/TACTICAL_RAFT_MPX_FISHERMAN,VEHICLES/TACTICAL_RAFT_MPX_FISHERMAN_DESC,LOOT_MP/VEHICLE_SKIN,ui_veh_t9_mil_boat_tactical_raft_mpx_fisherman,ui_veh_t9_mil_boat_tactical_raft_mpx_fisherman,7000,
29703601,veh_t9_mil_us_motorcycle_offroad_mpx_hellrider,0,VEHICLES/VEH_T9_MIL_US_MOTORCYCLE_OFFROAD_MPX_HELLRIDER,VEHICLES/VEH_T9_MIL_US_MOTORCYCLE_OFFROAD_MPX_HELLRIDER_DESC,LOOT_MP/VEHICLE_SKIN,ui_veh_t9_mil_us_motorcycle_offroad_mpx_hellrider,ui_veh_t9_mil_us_motorcycle_offroad_mpx_hellrider,7000,
27244274,veh_t9_mil_ru_tank_t72_mpx_lumberjack,0,VEHICLES/VEH_T9_MIL_RU_TANK_T72_MPX_LUMBERJACK,VEHICLES/VEH_T9_MIL_RU_TANK_T72_MPX_LUMBERJACK_DESC,LOOT_MP/VEHICLE_SKIN,ui_veh_t9_mil_ru_tank_t72_mpx_lumberjack,ui_veh_t9_mil_ru_tank_t72_mpx_lumberjack,7000,
26179179,veh_t9_mil_ru_heli_gunship_hind_mpx_skybird,0,VEHICLES/HIND_MPX_SKYBIRD,VEHICLES/HIND_MPX_SKYBIRD_DESC,LOOT_MP/VEHICLE_SKIN,ui_veh_t9_mil_ru_heli_gunship_hind_mpx_skybird,ui_veh_t9_mil_ru_heli_gunship_hind_mpx_skybird,7000,
21054965,veh_t9_mil_fav_light_mpx_dominator,0,VEHICLES/FAV_LIGHT_MPX_DOMINATOR,VEHICLES/FAV_LIGHT_MPX_DOMINATOR_DESC,LOOT_MP/VEHICLE_SKIN,ui_veh_t9_mil_fav_light_mpx_dominator,ui_veh_t9_mil_fav_light_mpx_dominator,7000,
18343445,veh_t9_mil_boat_tactical_raft_mpx_m80s,0,VEHICLES/TACTICAL_RAFT_MPX_80S,VEHICLES/TACTICAL_RAFT_MPX_80S_DESC,LOOT_MP/VEHICLE_SKIN,ui_veh_t9_mil_boat_tactical_raft_mpx_m80s,ui_veh_t9_mil_boat_tactical_raft_mpx_m80s,7000,
32970951,veh_t9_mil_ru_heli_gunship_hind_mpx_m80s,0,VEHICLES/HIND_MPX_M80S,VEHICLES/HIND_MPX_M80S_DESC,LOOT_MP/VEHICLE_SKIN,ui_veh_t9_mil_ru_heli_gunship_hind_mpx_m80s,ui_veh_t9_mil_ru_heli_gunship_hind_mpx_m80s,7000,
