1234164,hammer01,0,0,0,0,,,,,,,
1234165,hammer02,0,0,0,0,,,,,,,
1234166,hammer03,0,0,0,0,,,,,,,
1234167,hammer04,0,0,0,0,,,,,,,
1234168,mod_infil,0,0,0,0,,,,,,,
1234169,stockcomb,0,0,0,0,,,,,,,
1234170,cablel,0,0,0,0,,,,,,,
1234171,cableh,0,0,0,0,,,,,,,
1234172,cabletac,0,0,0,0,,,,,,,
1234173,reflex5,0,0,0,0,,,,,,,
1234174,acog4,0,0,0,0,,,,,,,
1234175,smags,0,0,0,0,236,1,683,2,,,
1234176,bolt2,0,0,0,0,,,,,,,
1234177,bolt3,0,0,0,0,,,,,,,
1234178,bolt4,0,0,0,0,,,,,,,
1234179,vertmags2,0,0,0,0,,,,,,,
1234180,calcustmags2,0,0,0,0,,,,,,,
1234181,calcustmags,0,0,0,0,,,,,,,
1234182,barextra,0,0,0,0,,,,,,,
1234183,thermal3,0,0,0,0,,,,,,,
1234184,bolthvy,0,0,0,0,,,,,,,
1234185,boltl,0,0,0,0,,,,,,,
1234186,bolttac,0,0,0,0,,,,,,,
1234187,barcust3,0,0,0,0,,,,,,,
1234188,front,0,0,0,0,,,,,,,
1234189,fastmags,0,0,0,0,,,,,,,
1234190,fastmags2,0,0,0,0,,,,,,,
1234191,reflexlight,0,0,0,0,,,,,,,
1234192,reflex2light,0,0,0,0,,,,,,,
1234193,reflex3light,0,0,0,0,,,,,,,
1234194,reflex4light,0,0,0,0,,,,,,,
1234195,smags2,0,0,0,0,,,,,,,
1234196,lasermix,0,0,0,0,,,,,,,
1234197,lasermix2,0,0,0,0,,,,,,,
1234198,vzscope3,0,0,0,0,,,,,,,
1234199,vzscope2,0,0,0,0,,,,,,,
