1430000,ironsight,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430001,ironsdefault,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430038,gripang,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430039,gripangpro,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430040,gripvert,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430041,gripcust,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430042,gripcust2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430043,griprear,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430044,gripvertpro,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430045,gripdefault,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430046,bipod,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430047,gl,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430048,ubshtgn02,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430049,ubshtgn,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430050,glsmoke,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430051,glgas,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430052,glconc,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430053,glflash,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430054,glincendiary,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430055,glsemtex,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430056,glsnap,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430057,akimbo,0,0,0,3000,,,,,,,,,,,,,,,,,,,,,,,
1430058,fmj,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430059,xmags,0,0,0,0,797,1,799,2,800,3,802,4,1125,5,,,,,,,,,,,,,
1430060,xmagslrg,0,0,0,0,431,1,798,2,1018,3,,,,,,,,,,,,,,,,,
1430061,vertmags,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430062,drums,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430063,calcust,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430064,smags,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430065,laser,0,0,0,0,801,1,1034,2,,,,,,,,,,,,,,,,,,,
1430066,laserir,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430067,laserrange,0,0,0,0,432,13,798,1,799,2,,,,,,,,,,,,,,,,,
1430068,laserbalanced,0,0,0,0,434,1,1125,2,1190,3,,,,,,,,,,,,,,,,,
1430069,laserads,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430070,stockl,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430071,stockcust,0,0,0,0,433,1,,,,,,,,,,,,,,,,,,,,,
1430072,stocks,0,0,0,0,434,1,1022,2,,,,,,,,,,,,,,,,,,,
1430073,pistolgrip02,0,0,0,0,432,1,802,2,1022,3,1034,4,1190,5,,,,,,,,,,,,,
1430074,stockno,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430075,guardlight,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430076,stockh,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430077,pistolgrip03,0,0,0,0,431,1,433,2,796,3,797,4,800,5,1018,6,1095,7,,,,,,,,,
1430078,pistolgrip01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430079,pistolgrip04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430080,guardheavy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430081,pistolgrip06,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430082,stockfold,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430083,guardcust,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430084,calsmg,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430085,calsmgdrums,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430086,calar,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430087,calsnpr,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430088,calcust2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430089,vertmags2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430090,calcustmags,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430091,calcustmags2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430092,bolt,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430093,bolt2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430094,bolt3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430095,bolt4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430096,barlong,0,0,0,0,434,1,797,2,800,3,1022,4,1034,5,,,,,,,,,,,,,
1430097,barcust,0,0,0,0,431,1,433,2,796,3,799,4,1018,5,1095,6,1125,7,,,,,,,,,
1430098,barmid,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430099,barshort,0,0,0,0,432,1,1190,2,,,,,,,,,,,,,,,,,,,
1430100,barcust2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430101,barsil,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430102,barsil2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430103,barcustnoguard,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430104,barshortnoguard,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430105,pistolgrip05,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430106,linearbrake,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430107,cabletac,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430108,triggripcust,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430109,trigcust,0,0,0,0,431,1,432,2,433,3,796,4,797,5,798,6,800,7,1022,8,1095,9,1125,10,1190,11,
1430110,trigcust02,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430111,trigcust03,0,0,0,0,1018,1,,,,,,,,,,,,,,,,,,,,,
1430112,trig,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430113,triggrip,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430114,rack,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430115,strap,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430116,semi,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430117,burst,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430118,auto,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430119,done,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430120,scopenvg,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430121,toprailcust,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430122,recstocks,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430123,recstockl,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430124,recstockh,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430125,adsmove,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430126,adsidle,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430127,bling,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430128,crouchrecoil,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430129,fastswap,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430130,fastreload,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430131,flinch,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430132,hipaim,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430133,maxammo,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430134,gunperk_semi,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430135,gunperk_auto,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430136,gunperk_burst,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430137,gunperk_ricochet,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430138,gunperk_recoil,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430139,gunperk_rof,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430140,gunperk_adsup,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430141,gunperk_xmags,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430142,gunperk_fastmelee,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430143,gunperk_range,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430144,gunperk_stalker,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430145,muzzlestable,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430146,muzzlestable2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430147,gunperk_burst3fast,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430148,gunperk_burst4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430149,gunperk_burst4fast,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430150,gunperk_xp,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430151,gunperk_dexterity,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430152,gunperk_enemytag,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430153,gunperk_callout,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430154,gunperk_glintreduce,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430155,gunperk_hardmelee,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430156,gunperk_holdbreath,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430157,gunperk_marksman,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430158,gunperk_stancespeed,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430159,gunperk_binarytrigger,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430160,ammomod_impact,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430161,ammomod_slow,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430162,ammomod_subsonic,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430163,ammomod_wound,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430164,ammomod_incendiary,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430165,ammomod_762,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430166,ammomod_exitdamage,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430167,reargrip,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430168,gunperk_adsup_reflex,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430169,gunperk_adsup_holo,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430170,gunperk_adsup_acog,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430171,gunperk_adsup_hybrid,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430172,gunperk_adsup_scope,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430173,magrelease,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430174,hammer01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430175,hammer02,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430176,hammer03,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430177,hammer04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430178,mod_infil,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430179,stockcomb,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430180,cablel,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430181,cableh,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430182,barextra,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430183,thermal3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430184,bolthvy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430185,boltl,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430186,bolttac,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430187,barcust3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430188,front,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430189,fastmags,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430190,fastmags2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430191,reflexlight,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430192,reflex2light,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430193,reflex3light,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430194,reflex4light,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430195,smags2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430196,lasermix,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430197,lasermix2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430198,vzscope3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1430199,vzscope2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
