1020147,reargrip,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020148,pistolgrip01,0,0,0,0,64,1,496,2,,,,,,,,,,,,,,,,,,,
1020149,pistolgrip02,0,0,0,0,544,1,,,,,,,,,,,,,,,,,,,,,
1020150,pistolgrip03,0,0,0,0,575,1,,,,,,,,,,,,,,,,,,,,,
1020151,pistolgrip04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020152,pistolgrip05,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020153,gunperk_adsup_reflex,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020154,gunperk_adsup_holo,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020155,gunperk_adsup_acog,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020156,gunperk_adsup_hybrid,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020157,gunperk_adsup_scope,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020158,ubshtgn,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020159,ubshtgn02,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020160,gloves01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020161,gloves02,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020162,magrelease,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020163,hammer01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020164,hammer02,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020165,hammer03,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020166,hammer04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020167,guard,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020168,mod_infil,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020169,acog3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020170,holo3,0,0,0,0,66,2,353,10,,,,,,,,,,,,,,,,,,,
1020171,meleeub,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020172,melee2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020173,barcustnoguard,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020174,stockcomb,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020175,glflash,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020176,glincendiary,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020177,glsemtex,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020178,glsnap,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020179,guardheavy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020180,guardcust,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020181,guardlight,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020182,pistolgrip06,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020183,silencer4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020184,barsil,0,0,0,0,64,1,303,4,436,2,437,3,,,,,,,,,,,,,,,
1020185,barsil2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020186,cablel,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020187,cableh,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020188,cabletac,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020189,reflex5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020190,acog4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020191,bolt2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020192,bolt3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020193,bolt4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020194,smags,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020195,vertmags2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020196,calcustmags2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020197,calcustmags,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020198,barextra,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020199,thermal3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020200,bolthvy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020201,boltl,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020202,bolttac,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020203,barcust3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020204,front,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020205,fastmags,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020206,fastmags2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020207,smags2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020208,lasermix,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020209,lasermix2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020210,vzscope3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1020211,vzscope2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
