1980040,gripangpro,0,0,0,0,,,,,,,,,
1980041,gripvert,0,0,0,0,982,10,984,12,,,,,
1980042,gripcust,0,0,0,0,,,,,,,,,
1980043,gripcust2,0,0,0,0,,,,,,,,,
1980044,griprear,0,0,0,0,,,,,,,,,
1980045,gripvertpro,0,0,0,0,,,,,,,,,
1980046,gripdefault,0,0,0,0,,,,,,,,,
1980047,bipod,0,0,0,0,,,,,,,,,
1980048,gl,0,0,0,0,,,,,,,,,
1980049,ubshtgn02,0,0,0,0,,,,,,,,,
1980050,ubshtgn,0,0,0,0,,,,,,,,,
1980051,glsmoke,0,0,0,0,,,,,,,,,
1980052,glgas,0,0,0,0,,,,,,,,,
1980053,glconc,0,0,0,0,,,,,,,,,
1980054,glflash,0,0,0,0,,,,,,,,,
1980055,glincendiary,0,0,0,0,,,,,,,,,
1980056,glsemtex,0,0,0,0,,,,,,,,,
1980057,glsnap,0,0,0,0,,,,,,,,,
1980058,akimbo,0,0,0,0,,,,,,,,,
1980059,fmj,0,0,0,0,,,,,,,,,
1980060,xmags,0,0,0,0,981,1,,,,,,,
1980061,drums,0,0,0,0,,,,,,,,,
1980062,xmagslrg,0,0,0,0,,,,,,,,,
1980063,vertmags,0,0,0,0,,,,,,,,,
1980064,calcust,0,0,0,0,,,,,,,,,
1980065,smags,0,0,0,0,,,,,,,,,
1980066,laser,0,0,0,0,,,,,,,,,
1980067,laserir,0,0,0,0,,,,,,,,,
1980068,laserrange,0,0,0,0,,,,,,,,,
1980069,laserbalanced,0,0,0,0,981,1,982,2,983,3,984,4,
1980070,laserads,0,0,0,0,,,,,,,,,
1980071,stockl,0,0,0,0,,,,,,,,,
1980072,stockcust,0,0,0,0,981,1,983,2,,,,,
1980073,stocks,0,0,0,0,,,,,,,,,
1980074,pistolgrip02,0,0,0,0,,,,,,,,,
1980075,stockno,0,0,0,0,,,,,,,,,
1980076,guardlight,0,0,0,0,,,,,,,,,
1980077,stockh,0,0,0,0,,,,,,,,,
1980078,stockfold,0,0,0,0,,,,,,,,,
1980079,pistolgrip03,0,0,0,0,,,,,,,,,
1980080,pistolgrip01,0,0,0,0,,,,,,,,,
1980081,pistolgrip06,0,0,0,0,,,,,,,,,
1980082,pistolgrip04,0,0,0,0,,,,,,,,,
1980083,guardheavy,0,0,0,0,,,,,,,,,
1980084,guardcust,0,0,0,0,,,,,,,,,
1980085,calsmg,0,0,0,0,,,,,,,,,
1980086,calsmgdrums,0,0,0,0,,,,,,,,,
1980087,calar,0,0,0,0,,,,,,,,,
1980088,calsnpr,0,0,0,0,,,,,,,,,
1980089,calcust2,0,0,0,0,,,,,,,,,
1980090,vertmags2,0,0,0,0,,,,,,,,,
1980091,calcustmags,0,0,0,0,,,,,,,,,
1980092,calcustmags2,0,0,0,0,,,,,,,,,
1980093,bolt,0,0,0,0,,,,,,,,,
1980094,bolt2,0,0,0,0,,,,,,,,,
1980095,bolt3,0,0,0,0,,,,,,,,,
1980096,bolt4,0,0,0,0,,,,,,,,,
1980097,barlong,0,0,0,0,,,,,,,,,
1980098,barcust,0,0,0,0,,,,,,,,,
1980099,barmid,0,0,0,0,,,,,,,,,
1980100,barshort,0,0,0,0,,,,,,,,,
1980101,barcust2,0,0,0,0,981,1,982,2,984,3,,,
1980102,barsil,0,0,0,0,,,,,,,,,
1980103,barsil2,0,0,0,0,,,,,,,,,
1980104,barcustnoguard,0,0,0,0,,,,,,,,,
1980105,barextra,0,0,0,0,,,,,,,,,
1980106,barshortnoguard,0,0,0,0,983,1,,,,,,,
1980107,pistolgrip05,0,0,0,0,,,,,,,,,
1980108,linearbrake,0,0,0,0,,,,,,,,,
1980109,cabletac,0,0,0,0,,,,,,,,,
1980110,triggripcust,0,0,0,0,,,,,,,,,
1980111,trigcust,0,0,0,0,,,,,,,,,
1980112,trigcust02,0,0,0,0,,,,,,,,,
1980113,trigcust03,0,0,0,0,,,,,,,,,
1980114,trig,0,0,0,0,,,,,,,,,
1980115,triggrip,0,0,0,0,,,,,,,,,
1980116,rack,0,0,0,0,,,,,,,,,
1980117,strap,0,0,0,0,,,,,,,,,
1980118,semi,0,0,0,0,,,,,,,,,
1980119,burst,0,0,0,0,,,,,,,,,
1980120,auto,0,0,0,0,,,,,,,,,
1980121,done,0,0,0,0,,,,,,,,,
1980122,scopenvg,0,0,0,0,,,,,,,,,
1980123,toprailcust,0,0,0,0,,,,,,,,,
1980124,recstocks,0,0,0,0,,,,,,,,,
1980125,recstockl,0,0,0,0,,,,,,,,,
1980126,recstockh,0,0,0,0,,,,,,,,,
1980127,adsmove,0,0,0,0,,,,,,,,,
1980128,adsidle,0,0,0,0,,,,,,,,,
1980129,bling,0,0,0,0,,,,,,,,,
1980130,crouchrecoil,0,0,0,0,,,,,,,,,
1980131,fastswap,0,0,0,0,,,,,,,,,
1980132,fastreload,0,0,0,0,,,,,,,,,
1980133,flinch,0,0,0,0,,,,,,,,,
1980134,hipaim,0,0,0,0,,,,,,,,,
1980135,maxammo,0,0,0,0,,,,,,,,,
1980136,gunperk_semi,0,0,0,0,,,,,,,,,
1980137,gunperk_auto,0,0,0,0,,,,,,,,,
1980138,gunperk_burst,0,0,0,0,,,,,,,,,
1980139,gunperk_ricochet,0,0,0,0,,,,,,,,,
1980140,gunperk_recoil,0,0,0,0,,,,,,,,,
1980141,gunperk_rof,0,0,0,0,,,,,,,,,
1980142,gunperk_adsup,0,0,0,0,,,,,,,,,
1980143,gunperk_xmags,0,0,0,0,,,,,,,,,
1980144,gunperk_fastmelee,0,0,0,0,,,,,,,,,
1980145,gunperk_range,0,0,0,0,,,,,,,,,
1980146,gunperk_stalker,0,0,0,0,,,,,,,,,
1980147,muzzlestable,0,0,0,0,,,,,,,,,
1980148,muzzlestable2,0,0,0,0,,,,,,,,,
1980149,gunperk_burst3fast,0,0,0,0,,,,,,,,,
1980150,gunperk_burst4,0,0,0,0,,,,,,,,,
1980151,gunperk_burst4fast,0,0,0,0,,,,,,,,,
1980152,gunperk_xp,0,0,0,0,,,,,,,,,
1980153,gunperk_dexterity,0,0,0,0,,,,,,,,,
1980154,gunperk_enemytag,0,0,0,0,,,,,,,,,
1980155,gunperk_callout,0,0,0,0,,,,,,,,,
1980156,gunperk_glintreduce,0,0,0,0,,,,,,,,,
1980157,gunperk_hardmelee,0,0,0,0,,,,,,,,,
1980158,gunperk_holdbreath,0,0,0,0,,,,,,,,,
1980159,gunperk_marksman,0,0,0,0,,,,,,,,,
1980160,gunperk_stancespeed,0,0,0,0,,,,,,,,,
1980161,gunperk_binarytrigger,0,0,0,0,,,,,,,,,
1980162,ammomod_impact,0,0,0,0,,,,,,,,,
1980163,ammomod_slow,0,0,0,0,,,,,,,,,
1980164,ammomod_subsonic,0,0,0,0,,,,,,,,,
1980165,ammomod_wound,0,0,0,0,,,,,,,,,
1980166,ammomod_incendiary,0,0,0,0,,,,,,,,,
1980167,ammomod_762,0,0,0,0,,,,,,,,,
1980168,ammomod_exitdamage,0,0,0,0,,,,,,,,,
1980169,reargrip,0,0,0,0,,,,,,,,,
1980170,gunperk_adsup_reflex,0,0,0,0,,,,,,,,,
1980171,gunperk_adsup_holo,0,0,0,0,,,,,,,,,
1980172,gunperk_adsup_acog,0,0,0,0,,,,,,,,,
1980173,gunperk_adsup_hybrid,0,0,0,0,,,,,,,,,
1980174,gunperk_adsup_scope,0,0,0,0,,,,,,,,,
1980175,magrelease,0,0,0,0,,,,,,,,,
1980176,hammer01,0,0,0,0,,,,,,,,,
1980177,hammer02,0,0,0,0,,,,,,,,,
1980178,hammer03,0,0,0,0,,,,,,,,,
1980179,hammer04,0,0,0,0,,,,,,,,,
1980180,mod_infil,0,0,0,0,,,,,,,,,
1980181,stockcomb,0,0,0,0,,,,,,,,,
1980182,cablel,0,0,0,0,,,,,,,,,
1980183,cableh,0,0,0,0,,,,,,,,,
1980184,bolthvy,0,0,0,0,,,,,,,,,
1980185,boltl,0,0,0,0,,,,,,,,,
1980186,bolttac,0,0,0,0,,,,,,,,,
1980187,barcust3,0,0,0,0,,,,,,,,,
1980188,front,0,0,0,0,,,,,,,,,
1980189,fastmags,0,0,0,0,,,,,,,,,
1980190,fastmags2,0,0,0,0,,,,,,,,,
1980191,reflexlight,0,0,0,0,,,,,,,,,
1980192,reflex2light,0,0,0,0,,,,,,,,,
1980193,reflex3light,0,0,0,0,,,,,,,,,
1980194,reflex4light,0,0,0,0,,,,,,,,,
1980195,smags2,0,0,0,0,,,,,,,,,
1980196,lasermix,0,0,0,0,,,,,,,,,
1980197,lasermix2,0,0,0,0,,,,,,,,,
1980198,vzscope3,0,0,0,0,,,,,,,,,
1980199,vzscope2,0,0,0,0,,,,,,,,,
