1229163,magrelease,0,0,0,0,,,,,,,
1229164,hammer01,0,0,0,0,,,,,,,
1229165,hammer02,0,0,0,0,,,,,,,
1229166,hammer03,0,0,0,0,,,,,,,
1229167,hammer04,0,0,0,0,,,,,,,
1229168,mod_infil,0,0,0,0,,,,,,,
1229169,stockcomb,0,0,0,0,,,,,,,
1229170,cablel,0,0,0,0,,,,,,,
1229171,cableh,0,0,0,0,,,,,,,
1229172,cabletac,0,0,0,0,,,,,,,
1229173,reflex5,0,0,0,0,,,,,,,
1229174,acog4,0,0,0,0,,,,,,,
1229175,smags,0,0,0,0,,,,,,,
1229176,bolt2,0,0,0,0,,,,,,,
1229177,bolt3,0,0,0,0,,,,,,,
1229178,bolt4,0,0,0,0,,,,,,,
1229179,vertmags2,0,0,0,0,,,,,,,
1229180,calcustmags2,0,0,0,0,,,,,,,
1229181,calcustmags,0,0,0,0,,,,,,,
1229182,barextra,0,0,0,0,,,,,,,
1229183,thermal3,0,0,0,0,,,,,,,
1229184,bolthvy,0,0,0,0,,,,,,,
1229185,boltl,0,0,0,0,,,,,,,
1229186,bolttac,0,0,0,0,,,,,,,
1229187,barcust3,0,0,0,0,,,,,,,
1229188,front,0,0,0,0,,,,,,,
1229189,fastmags,0,0,0,0,,,,,,,
1229190,fastmags2,0,0,0,0,,,,,,,
1229191,reflexlight,0,0,0,0,,,,,,,
1229192,reflex2light,0,0,0,0,,,,,,,
1229193,reflex3light,0,0,0,0,,,,,,,
1229194,reflex4light,0,0,0,0,,,,,,,
1229195,smags2,0,0,0,0,,,,,,,
1229196,lasermix,0,0,0,0,,,,,,,
1229197,lasermix2,0,0,0,0,,,,,,,
1229198,vzscope3,0,0,0,0,,,,,,,
1229199,vzscope2,0,0,0,0,,,,,,,
