1033120,gunperk_range,0,0,0,0,,,,,,,
1033121,gunperk_stalker,0,0,0,0,,,,,,,
1033122,muzzlestable,0,0,0,0,,,,,,,
1033123,muzzlestable2,0,0,0,0,,,,,,,
1033124,flashhider,0,0,0,0,,,,,,,
1033125,gunperk_burst3fast,0,0,0,0,,,,,,,
1033126,gunperk_burst4,0,0,0,0,,,,,,,
1033127,gunperk_burst4fast,0,0,0,0,,,,,,,
1033128,gunperk_xp,0,0,0,0,,,,,,,
1033129,gunperk_dexterity,0,0,0,0,,,,,,,
1033130,gunperk_enemytag,0,0,0,0,,,,,,,
1033131,gunperk_callout,0,0,0,0,,,,,,,
1033132,gunperk_glintreduce,0,0,0,0,,,,,,,
1033133,gunperk_hardmelee,0,0,0,0,,,,,,,
1033134,gunperk_holdbreath,0,0,0,0,,,,,,,
1033135,gunperk_marksman,0,0,0,0,,,,,,,
1033136,gunperk_stancespeed,0,0,0,0,,,,,,,
1033137,gunperk_binarytrigger,0,0,0,0,,,,,,,
1033138,ammomod_impact,0,0,0,0,,,,,,,
1033139,ammomod_slow,0,0,0,0,,,,,,,
1033140,ammomod_subsonic,0,0,0,0,,,,,,,
1033141,ammomod_wound,0,0,0,0,,,,,,,
1033142,ammomod_incendiary,0,0,0,0,,,,,,,
1033143,ammomod_762,0,0,0,0,,,,,,,
1033144,ammomod_exitdamage,0,0,0,0,,,,,,,
1033145,xmagslrg,0,0,0,0,,,,,,,
1033146,gripvertpro,0,0,0,0,,,,,,,
1033147,reargrip,0,0,0,0,,,,,,,
1033148,pistolgrip01,0,0,0,0,,,,,,,
1033149,pistolgrip02,0,0,0,0,,,,,,,
1033150,pistolgrip03,0,0,0,0,,,,,,,
1033151,pistolgrip04,0,0,0,0,,,,,,,
1033152,pistolgrip05,0,0,0,0,,,,,,,
1033153,gunperk_adsup_reflex,0,0,0,0,,,,,,,
1033154,gunperk_adsup_holo,0,0,0,0,,,,,,,
1033155,gunperk_adsup_acog,0,0,0,0,,,,,,,
1033156,gunperk_adsup_hybrid,0,0,0,0,,,,,,,
1033157,gunperk_adsup_scope,0,0,0,0,,,,,,,
1033158,ubshtgn,0,0,0,0,,,,,,,
1033159,ubshtgn02,0,0,0,0,,,,,,,
1033160,gloves01,0,0,0,0,,,,,,,
1033161,gloves02,0,0,0,0,,,,,,,
1033162,magrelease,0,0,0,0,,,,,,,
1033163,hammer01,0,0,0,0,,,,,,,
1033164,hammer02,0,0,0,0,,,,,,,
1033165,hammer03,0,0,0,0,,,,,,,
1033166,hammer04,0,0,0,0,,,,,,,
1033167,guard,0,0,0,0,,,,,,,
1033168,mod_infil,0,0,0,0,,,,,,,
1033169,acog3,0,0,0,0,,,,,,,
1033170,holo3,0,0,0,0,,,,,,,
1033171,meleeub,0,0,0,0,,,,,,,
1033172,melee2,0,0,0,0,,,,,,,
1033173,barcustnoguard,0,0,0,0,,,,,,,
1033174,stockcomb,0,0,0,0,,,,,,,
1033175,glflash,0,0,0,0,,,,,,,
1033176,glincendiary,0,0,0,0,,,,,,,
1033177,glsemtex,0,0,0,0,,,,,,,
1033178,glsnap,0,0,0,0,,,,,,,
1033179,guardheavy,0,0,0,0,,,,,,,
1033180,guardcust,0,0,0,0,,,,,,,
1033181,guardlight,0,0,0,0,,,,,,,
1033182,pistolgrip06,0,0,0,0,,,,,,,
1033183,silencer4,0,0,0,0,,,,,,,
1033184,barsil,0,0,0,0,,,,,,,
1033185,barsil2,0,0,0,0,,,,,,,
1033186,cablel,0,0,0,0,,,,,,,
1033187,cableh,0,0,0,0,153,1,953,2,,,
1033188,cabletac,0,0,0,0,,,,,,,
1033189,reflex5,0,0,0,0,,,,,,,
1033190,acog4,0,0,0,0,,,,,,,
1033191,bolt2,0,0,0,0,953,1,,,,,
1033192,bolt3,0,0,0,0,,,,,,,
1033193,bolt4,0,0,0,0,154,2,345,1,,,
1033194,smags,0,0,0,0,,,,,,,
1033195,vertmags2,0,0,0,0,,,,,,,
1033196,calcustmags2,0,0,0,0,,,,,,,
1033197,calcustmags,0,0,0,0,,,,,,,
1033198,barextra,0,0,0,0,,,,,,,
1033199,thermal3,0,0,0,0,,,,,,,
1033200,bolthvy,0,0,0,0,,,,,,,
1033201,boltl,0,0,0,0,,,,,,,
1033202,bolttac,0,0,0,0,,,,,,,
1033203,barcust3,0,0,0,0,,,,,,,
1033204,front,0,0,0,0,,,,,,,
1033205,fastmags,0,0,0,0,,,,,,,
1033206,fastmags2,0,0,0,0,,,,,,,
1033207,smags2,0,0,0,0,,,,,,,
1033208,lasermix,0,0,0,0,,,,,,,
1033209,lasermix2,0,0,0,0,,,,,,,
1033210,vzscope3,0,0,0,0,,,,,,,
1033211,vzscope2,0,0,0,0,,,,,,,
