1002152,pistolgrip05,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002153,gunperk_adsup_reflex,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002154,gunperk_adsup_holo,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002155,gunperk_adsup_acog,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002156,gunperk_adsup_hybrid,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002157,gunperk_adsup_scope,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002158,ubshtgn,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002159,ubshtgn02,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002160,gloves01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002161,gloves02,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002162,magrelease,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002163,hammer01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002164,hammer02,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002165,hammer03,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002166,hammer04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002167,guard,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002168,mod_infil,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002169,acog3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002170,holo3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002171,meleeub,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002172,melee2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002173,barcustnoguard,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002174,stockcomb,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002175,glflash,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002176,glincendiary,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002177,glsemtex,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002178,glsnap,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002179,guardheavy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002180,guardcust,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002181,guardlight,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002182,pistolgrip06,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002183,silencer4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002184,barsil,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002185,barsil2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002186,cablel,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002187,cableh,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002188,cabletac,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002189,reflex5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002190,acog4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002191,bolt2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002192,bolt3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002193,bolt4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002194,smags,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002195,vertmags2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002196,calcustmags2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002197,calcustmags,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002198,barextra,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002199,thermal3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002200,bolthvy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002201,boltl,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002202,bolttac,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002203,barcust3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002204,front,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002205,fastmags,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002206,fastmags2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002207,smags2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002208,lasermix,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002209,lasermix2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002210,vzscope3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
1002211,vzscope2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
