iw8_ar_sierra552_mp,-3,-6,0.4,0,0,0,0,0.4,0,,,
iw8_sm_smgolf45_mp,-4.5,-3.5,0.4,0,0,0,0,0.4,0,,,
iw8_knife_mpv9,-2,7.5,-5,0,0,0,-90,0,0,,,
iw8_knife_mpv8,-2,7.5,-5,0,0,0,-90,0,0,,,
drums_kilo121,-4.5,-4.1,0.7,0,0,0,3,0,15,iw8_lm_kilo121_mp,3,
stockl_pkilo,0,-2.8,7,0,0,0,4,9.5,-88,iw8_lm_pkilo_mp,3,
gripvert_crossbow,0,-6,7,0,0,0,0,4.5,-98,iw8_sn_crossbow_mp,2,
griphip_crossbow,0,-6,7,0,0,0,0,4.5,-98,iw8_sn_crossbow_mp,3,
iw8_sh_mike26_mp,-3,-3,0.4,0,0,0,0,0.4,0,,,
ub_mike203,-7,-6.8,0.4,0,0,0,0,0,7,iw8_ar_falpha_mp,3,
glconc,-7,-6.8,0.4,0,0,0,0,0,7,iw8_ar_falpha_mp,4,
glflash,-7,-6.8,0.4,0,0,0,0,0,7,iw8_ar_falpha_mp,5,
glsnap,-7,-6.8,0.4,0,0,0,0,0,7,iw8_ar_falpha_mp,6,
glincendiary,-7,-6.8,0.4,0,0,0,0,0,7,iw8_ar_falpha_mp,7,
glsmoke,-7,-6.8,0.4,0,0,0,0,0,7,iw8_ar_falpha_mp,8,
ub_mike203_mini,-5,-5,0.4,0,0,0,0,0,5,iw8_ar_tango21_mp,2,
glconc_mini,-5,-5,0.4,0,0,0,0,0,5,iw8_ar_tango21_mp,3,
glflash_mini,-5,-5,0.4,0,0,0,0,0,5,iw8_ar_tango21_mp,4,
glsnap_mini,-5,-5,0.4,0,0,0,0,0,5,iw8_ar_tango21_mp,5,
glincendiary_mini,-5,-5,0.4,0,0,0,0,0,5,iw8_ar_tango21_mp,6,
glsmoke_mini,-5,-5,0.4,0,0,0,0,0,5,iw8_ar_tango21_mp,7,
ub_mike203,-5.1,-3.9,0.4,0,0,0,0,0.4,5,iw8_ar_mcharlie_mp,3,
glconc,-5.1,-3.9,0.4,0,0,0,0,0.4,5,iw8_ar_mcharlie_mp,4,
glflash,-5.1,-3.9,0.4,0,0,0,0,0.4,5,iw8_ar_mcharlie_mp,5,
glsnap,-5.1,-3.9,0.4,0,0,0,0,0.4,5,iw8_ar_mcharlie_mp,6,
glincendiary,-5.1,-3.9,0.4,0,0,0,0,0.4,5,iw8_ar_mcharlie_mp,7,
glsmoke,-5.1,-3.9,0.4,0,0,0,0,0.4,5,iw8_ar_mcharlie_mp,8,
ub_echo,-4.7,-3.8,0.4,0,0,0,0,0.4,5,iw8_ar_scharlie_mp,3,
ub_echo_conc,-4.7,-3.8,0.4,0,0,0,0,0.4,5,iw8_ar_scharlie_mp,4,
ub_echo_flash,-4.7,-3.8,0.4,0,0,0,0,0.4,5,iw8_ar_scharlie_mp,5,
ub_echo_smoke,-4.7,-3.8,0.4,0,0,0,0,0.4,5,iw8_ar_scharlie_mp,6,
ub_echo_incendiary,-4.7,-3.8,0.4,0,0,0,0,0.4,5,iw8_ar_scharlie_mp,7,
ub_echo_snap,-4.7,-3.8,0.4,0,0,0,0,0.4,5,iw8_ar_scharlie_mp,8,
ub_mike203,-5.2,-6,0.4,0,0,0,0,0,4.5,iw8_ar_kilo433_mp,4,
glconc,-5.2,-6,0.4,0,0,0,0,0,4.5,iw8_ar_kilo433_mp,5,
glflash,-5.2,-6,0.4,0,0,0,0,0,4.5,iw8_ar_kilo433_mp,6,
glsmoke,-5.2,-6,0.4,0,0,0,0,0,4.5,iw8_ar_kilo433_mp,7,
glsnap,-5.2,-6,0.4,0,0,0,0,0,4.5,iw8_ar_kilo433_mp,8,
glincendiary,-5.2,-6,0.4,0,0,0,0,0,4.5,iw8_ar_kilo433_mp,9,
ub_mike203,-5.5,-4,0.4,0,0,0,0,0.4,4.5,iw8_ar_mike4_mp,2,
glconc,-5.5,-4,0.4,0,0,0,0,0.4,4.5,iw8_ar_mike4_mp,3,
glflash,-5.5,-4,0.4,0,0,0,0,0.4,4.5,iw8_ar_mike4_mp,4,
glsnap,-5.5,-4,0.4,0,0,0,0,0.4,4.5,iw8_ar_mike4_mp,5,
glincendiary,-5.5,-4,0.4,0,0,0,0,0.4,4.5,iw8_ar_mike4_mp,6,
glsmoke,-5.5,-4,0.4,0,0,0,0,0.4,4.5,iw8_ar_mike4_mp,7,
ub_mike203,-4.4,-4.28,0.4,0,0,0,0,0,4.5,iw8_ar_asierra12_mp,3,
glconc,-4.4,-4.28,0.4,0,0,0,0,0,4.5,iw8_ar_asierra12_mp,4,
glflash,-4.4,-4.28,0.4,0,0,0,0,0,4.5,iw8_ar_asierra12_mp,5,
glsnap,-4.4,-4.28,0.4,0,0,0,0,0,4.5,iw8_ar_asierra12_mp,6,
glincendiary,-4.4,-4.28,0.4,0,0,0,0,0,4.5,iw8_ar_asierra12_mp,7,
glsmoke,-4.4,-4.28,0.4,0,0,0,0,0,4.5,iw8_ar_asierra12_mp,8,
ub_mike203_mini,-4.5,-3.5,0.4,0,0,0,0,0.4,5,iw8_ar_sierra552_mp,2,
glconc_mini,-4.5,-3.5,0.4,0,0,0,0,0.4,5,iw8_ar_sierra552_mp,3,
glflash_mini,-4.5,-3.5,0.4,0,0,0,0,0.4,5,iw8_ar_sierra552_mp,4,
glsnap_mini,-4.5,-3.5,0.4,0,0,0,0,0.4,5,iw8_ar_sierra552_mp,5,
glincendiary_mini,-4.5,-3.5,0.4,0,0,0,0,0.4,5,iw8_ar_sierra552_mp,6,
glsmoke_mini,-4.5,-3.5,0.4,0,0,0,0,0.4,5,iw8_ar_sierra552_mp,7,
ub_golf25,-4,-7,0.4,0,0,0,0,0,5,iw8_ar_akilo47_mp,4,
ub_golf25_smoke,-4,-7,0.4,0,0,0,0,0,5,iw8_ar_akilo47_mp,5,
ub_golf25_incendiary,-4,-7,0.4,0,0,0,0,0,5,iw8_ar_akilo47_mp,6,
ub_golf25_conc,-4,-7,0.4,0,0,0,0,0,5,iw8_ar_akilo47_mp,7,
ub_golf25_flash,-4,-7,0.4,0,0,0,0,0,5,iw8_ar_akilo47_mp,8,
ub_golf25_snap,-4,-7,0.4,0,0,0,0,0,5,iw8_ar_akilo47_mp,9,
gripvertlmg,0,-4,5,0,0,0,0,3,-97,iw8_lm_mgolf36_mp,3,
griphip,0,-4,5,0,0,0,0,3,-97,iw8_lm_mgolf36_mp,4,
xmags_kilo433,-5.2,-6,0.9,0,0,0,0,2,14,iw8_ar_kilo433_mp,4,
xmagslrg_kilo433,-5.2,-6,0.9,0,0,0,0,2,14,iw8_ar_kilo433_mp,5,
mag_kilo433,-5.2,-6,0.9,0,0,0,0,2,14,iw8_ar_kilo433_mp,6,
griphip_vintage,-3,-2,1.8,0,0,0,1,2,-26.5,iw8_lm_mgolf34_mp,3,
gripvertprolmg,-3,-2,1.8,0,0,0,1,-2,-35,iw8_lm_mgolf34_mp,4,
gripvertlmg,-3,-2,1.8,0,0,0,1,2,-24.5,iw8_lm_mgolf34_mp,5,
iw8_sn_sksierra_mp,-1.5,-3,0.4,0,0,0,2.5,0,-2,,,
iw8_pi_mike9_mp,-5,0,0.3,0,0,0,-30,0.5,6,,,
bipoddmr,-5,-3,0.9,0,0,0,2.5,2.2,14,iw8_sn_sksierra_mp,2,
iw8_me_hatchet_mp,-1,7.5,-0.15,0,0,0,95,0,-1,,,
iw8_me_sword_mp,-1,7.5,-0.15,0,0,0,95,0,-1,,,
iw8_me_cinderblock_mp,-2,-8,3,0,0,0,0,90,-1,,,
iw8_lm_mkilo3_mp,0,-2.8,7,0,0,0,4,15,-88,,,
smags_mkilo3,-4.5,-4.1,0.7,0,0,0,3,0,11,iw8_lm_mkilo3_mp,2,
bipod_mkilo3,0,-2.8,7,0,0,0,4,15,-88,iw8_lm_mkilo3_mp,3,
iw8_ar_galima_mp,-3,-6,0.4,0,0,0,0,0.4,3,,,
iw8_sm_victor_mp,-4.5,-3.5,0.4,0,0,0,0,0,0,,,
iw8_me_akimboblades_mp,-1,7.5,-0.15,0,0,0,-95,0,-1,,,
iw8_me_akimboblunt_mp,-1,7.5,-0.15,0,0,0,-95,0,-1,,,
drums_victor,-4.5,-3.5,0.4,0,0,0,0,0,15,iw8_sm_victor_mp,2,
bipod,-3,-6,0.4,0,0,0,0,0.4,5,iw8_ar_galima_mp,2,
ub_mike203_mini,-3,-6,0.4,0,0,0,0,0.4,5,iw8_ar_galima_mp,3,
glconc_mini,-3,-6,0.4,0,0,0,0,0.4,5,iw8_ar_galima_mp,4,
glflash_mini,-3,-6,0.4,0,0,0,0,0.4,5,iw8_ar_galima_mp,5,
glsnap_mini,-3,-6,0.4,0,0,0,0,0.4,5,iw8_ar_galima_mp,6,
glincendiary_mini,-3,-6,0.4,0,0,0,0,0.4,5,iw8_ar_galima_mp,7,
glsmoke_mini,-3,-6,0.4,0,0,0,0,0.4,5,iw8_ar_galima_mp,8,
iw8_me_riotshield_mpv2_frontend,-7,-9,-0.09,0,0,0,5,-3,-3.75,,,
iw8_me_riotshield_mpv4_frontend,-7,-9,-0.09,0,0,0,5,-3,-3.75,,,
