include,omnvars/omnvars_shared_mp_cp.csv,,,,,,,,,,,,,
include,omnvars/mp/omnvars_brcircle.csv,,,,,,,,,,,,,
ui_health_regen_hud,1,,c,i,0,0,1024,,,,,,,
ui_bomb_carrier,1,,g,i,-1,-1,30,,,,,,# client number of the player carrying the bomb,
ui_objective_progress,1,,c,f,0,0,1,0,,,,,,
ui_objective_state,1,1,c,i,0,-1,8,,,,,,,
ui_uplink_carrier_hud,1,,c,b,0,0,1,,,,,,,
ui_objective_timer_stopped,1,,g,b,0,0,1,,,,,,,
ui_match_timer_hidden,1,,g,b,0,0,1,,,,,,,
ui_match_timer_stopped,1,,g,b,0,0,1,,,,,,,
ui_allies_alive,1,,g,i,0,-1,200,,,,,,,
ui_axis_alive,1,,g,i,0,-1,200,,,,,,,
ui_hitmarker_audio_events,1,1,c,i,0,0,15,,,,,,,
ui_current_round,1,,g,i,0,0,99999999,,,,,,,
ui_mapshot_camera,1,,c,b,0,,,,,,,,,
ui_player_spawned_notify,1,,c,n,0,,,,,,,,,
ui_match_over,1,,g,b,0,0,1,,,,,,,
ui_last_round,1,,g,b,0,0,1,,,,,,,
ui_round_hint_override_attackers,1,,g,i,0,0,4,,,,,,,
ui_round_hint_override_defenders,1,,g,i,0,0,4,,,,,,,
ui_skip_loadout,1,,c,b,0,0,1,,,,,,,
ui_friendly_time_to_beat,1,,c,f,0,0,1024,,,,,,,
ui_enemy_time_to_beat,1,,c,f,0,0,1024,,,,,,,
ui_hide_minimap,1,,c,b,1,0,1,,,,,,,
ui_compass_hide_weapon_pings_minimap,1,,g,i,0,0,2,,,,,,# 0 = Hide all pings, 1 = Show pings, 2 = Only show pings when UAV is active.,
ui_show_hardcore_minimap,1,,c,b,0,0,1,,,,,,,
ui_cranked_timer_stopped,1,,c,b,0,0,1,,,,,,,
ui_tac_ops_map_open,1,,c,b,0,0,1,,,,,,,
ui_killed_player,0,,c,i,-1,-1,200,,,,,,,
ui_killed_player_notify,1,,c,n,0,,,,,,,,,
ui_in_infil,1,,g,i,-1,-1,3,,,,,,,
ui_only_default_loadouts,0,,g,b,0,0,1,,,,,,,
ui_self_revive,1,,c,b,0,0,1,,,,,,,
ui_equipment_id_primary,1,1,c,i,0,0,64,,,,,,,
ui_equipment_id_secondary,1,1,c,i,0,0,64,,,,,,,
ui_reviver_id,1,0,c,i,-1,-1,200,,,,,1,,
ui_whizby_event,1,,c,f,0,0,1,,,,,,,
ui_weapon_pickup,1,,c,i,0,-20,20,,,,,,,
ui_javelin_view,1,,c,i,0,0,1,,,,,,,
ui_javelin_state,1,,c,i,0,0,4,,,,,,,
ui_overtime_time,1,,g,f,0,0,30,,,,,,,
ui_perk_package_state,1,1,c,i,0,0,4,,,,,,,
ui_perk_package_changed,1,,c,n,,0,,,,,,,,
ui_perk_package_super1,1,1,c,i,0,0,50,,,,,,,
ui_perk_package_super2,1,1,c,i,0,0,50,,,,,,,
ui_in_overtime_round,1,,g,b,0,0,1,,,,,,,
ui_gunTable,1,,g,i,-1,-1,5,,,,,,,
ui_life_kill_count,1,,c,i,0,0,255,,,,,,,
ui_round_end_friendly_score,1,,c,i,0,0,16384,,,,,,,
ui_round_end_enemy_score,1,,c,i,0,0,16384,,,,,,,
ui_round_end_match_bonus,1,,c,i,0,0,16384,,,,,,,
ui_round_end_extra_message,1,,c,i,0,0,5,,,,,,,
ui_br_infil_started,1,,c,i,0,0,1,,,,,,,
ui_br_infiled,1,,c,i,0,0,1,,,,,,,
ui_deadsilence_overlay,1,1,c,i,-1,-1,2,,,,,,,
ui_shrapnel_overlay,1,,c,i,0,0,3,,,,,,,
ui_lower_message,1,,c,i,0,0,100,,,,,,,
ui_lower_message_time,1,,c,t,0,,,,,,,,,
ui_apache_screens_state,1,1,c,i,0,0,2,,,,,,,
ui_gas_mask_juggernaut,1,1,c,i,0,0,6,,,,,,,
ui_last_stand_type,1,,g,i,0,0,2,,,,,,,
ui_tablet_active,1,,c,i,0,0,1,,,,,,# if set to 1, the tablet is visible,
ui_final_moments_notify,1,,c,n,0,,,,,,,,,
ui_win_loss_notify,1,,c,n,0,,,,,,,,,
ui_squad_spawn_combat,1,,c,b,0,0,1,,,,,,,
ui_killcam_copycat,1,,g,b,1,0,1,,,,,,,
ui_lethal_recharge_progress,1,,c,f,0,0,1,,,,,,,
ui_tactical_recharge_progress,1,,c,f,0,0,1,,,,,,,
ui_recharge_notify,1,,c,i,-1,-1,2,,,,,,,
ui_hvt_value,1,,c,i,0,0,16384,,,,,,,
ui_overcharge,1,1,c,b,0,0,1,,,,,,,
scriptable_loot_hide,1,,g,b,0,0,1,,,,,,,
ui_loadout_changed,1,,c,i,0,0,11,,,,,,,
ui_br_minimap_radius,1,,g,i,6000,0,65536,,,,,,,
ui_hack_progress,1,1,c,f,0,0,1,,,,,,,
ui_hack_index,1,1,c,i,0,0,255,,,,,,,
ui_is_laststand,1,,c,b,0,0,1,,,,,,,
ui_emp_progress,1,,c,f,0,0,1,,,,,,,
ui_emp_show,1,,c,b,0,0,1,,,,,,,
ui_pet_watch_state,1,1,c,i,0,-999999,999999,,,,,,,
ui_pet_watch_action,1,,c,i,0,-144,144,,,,,,,
ui_pet_watch_health_dirty,1,,c,i,0,-240,240,,,,,,,
ui_pet_watch_health_unruly,1,,c,i,0,-240,240,,,,,,,
ui_pet_watch_health_hungry,1,,c,i,0,-240,240,,,,,,,
ui_pet_watch_health_bored,1,,c,i,0,-240,240,,,,,,,
ui_pet_watch_bonus_earned_0,1,,c,i,0,0,99999,,,,,,,
ui_pet_watch_bonus_earned_1,1,,c,i,0,0,99999,,,,,,,
ui_pet_watch_bonus_earned_2,1,,c,i,0,0,99999,,,,,,,
ui_pet_watch_bonus_earned_3,1,,c,i,0,0,99999,,,,,,,
ui_pet_watch_bonus_earned_4,1,,c,i,0,0,99999,,,,,,,
ui_smart_watch_interact,1,,c,i,0,0,10,,,,,,,
ui_smart_watch_check,1,,c,i,0,0,1,,,,,,,
ui_in_spawn_camera,1,,c,b,0,0,1,,,,,,,
ui_hide_objectives,1,,c,b,0,0,1,,,,,,,
ui_launch_chunk_phase,1,,c,i,0,0,5,,,,,,,
ui_world_fade,1,,c,f,0,0,1,1,,,,,,
is_night_map,0,,g,b,0,0,1,,,,,,,
ui_player_in_infil,1,,c,b,0,0,1,,,,,,,
ui_round_end_winner,1,,g,i,0,0,2,,,,,,# 0: none - 1: allies - 2: axis,
ui_loadout_copied,1,,c,n,,,,,,,,,,
ui_potg_score_event_list_0,1,1,c,i,-1,-1,2047,,,,,,,
ui_potg_score_event_list_1,1,1,c,i,-1,-1,2047,,,,,,,
ui_potg_score_event_list_2,1,1,c,i,-1,-1,2047,,,,,,,
ui_potg_score_event_list_3,1,1,c,i,-1,-1,2047,,,,,,,
ui_potg_score_event_list_4,1,1,c,i,-1,-1,2047,,,,,,,
ui_potg_score_event_control,1,1,c,i,-1,-1,16,,,,,,,
ui_disable_killstreaks,1,,g,b,0,0,1,,,,,,,
ui_disable_fieldupgrades,1,,g,b,0,0,1,,,,,,,
ui_open_loadout_bag,1,,c,b,0,0,1,,,,,,,
