11,weapon_smg,weapon_smg,WEAPON/SM_PAPA90,iw8_sm_papa90,iw8_sm_papa90_mp,icon_weapon_sm_papa90,PERKS/SM_PAPA90,1,rec front mag selectsemi ironsdefault,,4,,,,,,,,,,,,,,,,,,,52,52,52,77,70,72,icon_weapon_sm_papa90,weapon_profile_kriss_f,assault,run_and_gun|cqb,recruit|regular|hardened|veteran,2,100,1,,full_auto_fire_mode,,4,1,,0.95,,0,0,1,WEAPON/SUBCLASS_ID_2,WEAPON/SUBCLASS_ID_2,icon_cac_weapon_sm_papa90,1500,0,1,
12,weapon_smg,weapon_smg,WEAPON/SM_MPAPA7,iw8_sm_mpapa7,iw8_sm_mpapa7_mp,icon_weapon_sm_mpapa7,PERKS/SM_MPAPA7,1,rec front back mag selectsemi ironsdefault,,4,,,,,,,,,,,,,,,,,,,60,48,47,79,75,74,icon_weapon_sm_mpapa7,weapon_profile_kriss_f,assault,run_and_gun|cqb,hardened|veteran,6,100,1,,full_auto_fire_mode,,5,1,,0.95,,0,0,1,WEAPON/SUBCLASS_ID_6,WEAPON/SUBCLASS_ID_6,icon_cac_weapon_sm_mpapa7,1500,0,1,
13,weapon_smg,weapon_smg,WEAPON/SM_UZULU,iw8_sm_uzulu,iw8_sm_uzulu_mp,icon_weapon_sm_uzulu,PERKS/SM_UZULU,1,rec front back mag selectsemi ironsdefault,,4,,,,,,,,,,,,,,,,,,,56,50,49,70,74,72,icon_weapon_sm_uzulu,weapon_profile_kriss_f,assault,run_and_gun|cqb,hardened|veteran,4,100,1,,full_auto_fire_mode,,6,1,,0.95,,0,0,1,WEAPON/SUBCLASS_ID_4,WEAPON/SUBCLASS_ID_4,icon_cac_weapon_sm_uzulu,1500,0,1,
14,weapon_smg,weapon_smg,WEAPON/SM_CHARLIE9,iw8_sm_charlie9,iw8_sm_charlie9_mp,icon_weapon_sm_charlie9,PERKS/SM_CHARLIE9,1,rec front back mag triggrip selectsemi ironsdefault,,4,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,icon_weapon_sm_charlie9,weapon_profile_kriss_f,,,,-1,100,0,,full_auto_fire_mode,,8,1,,0.95,,1,1,1,WEAPON/SUBCLASS_ID_10,WEAPON/SUBCLASS_ID_10,icon_cac_weapon_sm_charlie9,1500,0,1,
15,weapon_smg,weapon_smg,WEAPON/SM_SMGOLF45,iw8_sm_smgolf45,iw8_sm_smgolf45_mp,icon_weapon_sm_smgolf45,PERKS/SM_SMGOLF45,1,rec front back mag triggrip selectsemi ironsdefault,,4,,,,,,,,,,,,,,,,,,,66,61,61,70,72,70,icon_weapon_sm_smgolf45,weapon_profile_kriss_f,assault,run_and_gun|cqb,hardened|veteran,7,100,1,,full_auto_fire_mode,,7,1,,0.95,,0,0,1,WEAPON/SUBCLASS_ID_7,WEAPON/SUBCLASS_ID_7,icon_cac_weapon_sm_smgolf45,1500,0,1,
16,weapon_smg,weapon_smg,WEAPON/SM_VICTOR,iw8_sm_victor,iw8_sm_victor_mp,icon_weapon_sm_victor,PERKS/SM_VICTOR,1,rec front back mag selectsemi ironsdefault,,3,,,,,,,,,,,,,,,,,,,69,55,50,82,64,71,icon_weapon_sm_victor,weapon_profile_kriss_f,assault,,,-1,100,0,,full_auto_fire_mode,,9,1,,0.95,,1,0,1,WEAPON/SUBCLASS_ID_8,WEAPON/SUBCLASS_ID_8,icon_cac_weapon_sm_mpapa5,1500,0,1,
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,weapon_melee,weapon_melee,WEAPON/RIOTSHIELD,iw8_me_riotshield,iw8_me_riotshield_mp,icon_weapon_me_riotshield,PERKS/ME_RIOTSHIELD_DESC,1,,,4,,iw8_me_riotshield_mp_frontend,iw8_me_riotshield_mp_frontend_sorting,,,,,,,,,,,,,,,,0,90,5,0,80,0,icon_weapon_me_riotshield,weapon_profile_knifeonly_f,assault,cqb,recruit|regular|hardened|veteran,1,100,0,,,,,0,,1,,1,0,0,WEAPON/SUBCLASS_ID_1,WEAPON/SUBCLASS_ID_1,icon_cac_weapon_me_riotshield,10000,1,0,
19,weapon_melee2,weapon_melee2,WEAPON/KNIFE_ONLY,iw8_knife,iw8_knife_mp,icon_weapon_me_soscar_knife,PERKS/KNIFE_ONLY_DESC,1,rec,,0,,,,,,,,,,,,,,,,,,,0,90,5,0,80,0,icon_weapon_me_soscar_knife,weapon_profile_knifeonly_f,assault,cqb,recruit|regular|hardened|veteran,1,100,0,,,,,0,,1,,1,0,0,WEAPON/SUBCLASS_ID_1,WEAPON/SUBCLASS_ID_1,icon_cac_weapon_me_soscar_knife,100,0,0,
20,weapon_melee2,weapon_melee2,WEAPON/AKIMBO_BLADES,iw8_me_akimboblades,iw8_me_akimboblades_mp,icon_weapon_me_soscar_knife,PERKS/AKIMBO_BLADES_DESC,1,rec,,0,,,,,,,,,,,,,,,,,,,0,90,5,0,80,0,icon_weapon_me_soscar_knife,weapon_profile_knifeonly_f,,,,-1,100,0,,,,,0,,1,,1,0,0,WEAPON/SUBCLASS_ID_2,WEAPON/SUBCLASS_ID_2,icon_cac_weapon_me_soscar_knife,100,0,0,
21,weapon_melee2,weapon_melee2,WEAPON/AKIMBO_BLUNT,iw8_me_akimboblunt,iw8_me_akimboblunt_mp,icon_weapon_me_soscar_knife,PERKS/AKIMBO_BLUNT_DESC,1,rec,,0,,,,,,,,,,,,,,,,,,,0,90,5,0,80,0,icon_weapon_me_soscar_knife,weapon_profile_knifeonly_f,,,,-1,100,0,,,,,0,,1,,1,0,0,WEAPON/SUBCLASS_ID_3,WEAPON/SUBCLASS_ID_3,icon_cac_weapon_me_soscar_knife,100,0,0,
22,weapon_melee2,weapon_melee2,WEAPON/FISTS,iw8_fists,iw8_fists_mp,icon_weapon_me_fists,PERKS/FISTS_DESC,1,,,0,,,,,,,,,,,,,,,,,,,0,65,5,0,80,0,icon_weapon_me_fists,weapon_profile_fists_f,assault,cqb,recruit|regular|hardened|veteran,-1,0,0,,,,,0,,1,,1,1,0,WEAPON/SUBCLASS_ID_1,WEAPON/SUBCLASS_ID_1,icon_cac_weapon_me_fists,100,0,0,
23,weapon_melee2,weapon_melee2,WEAPON/KNIFE_ONLY,iw8_knifestab,iw8_knifestab_mp,icon_weapon_me_soscar_knife,PERKS/KNIFE_ONLY_DESC,1,,,0,,,,,,,,,,,,,,,,,,,0,90,5,0,80,0,icon_weapon_me_soscar_knife,weapon_profile_knifeonly_f,,,,-1,0,0,,,,,0,,1,,1,1,0,WEAPON/SUBCLASS_ID_1,WEAPON/SUBCLASS_ID_1,icon_cac_weapon_me_soscar_knife,100,0,0,
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,weapon_assault,weapon_assault,WEAPON/AR_MIKE4,iw8_ar_mike4,iw8_ar_mike4_mp,icon_weapon_ar_mike4,PERKS/AR_MIKE4,1,rec front back mag selectsemi ironsdefault,,4,,,,,,,,,,,,,,,,,,,71,72,63,68,63,72,icon_weapon_ar_mike4,weapon_profile_ak12_f,assault,run_and_gun|cqb|camper,recruit|regular|hardened|veteran,3,100,1,,full_auto_fire_mode,,1,1,,0.92,,0,0,1,WEAPON/SUBCLASS_ID_3,WEAPON/SUBCLASS_ID_3,icon_cac_weapon_ar_mike4,2000,0,1,
26,weapon_assault,weapon_assault,WEAPON/AR_AKILO47,iw8_ar_akilo47,iw8_ar_akilo47_mp,icon_weapon_ar_akilo47,PERKS/AR_AKILO47,1,rec front back mag selectsemi ironsdefault,,4,,,,,,,,,,,,,,,,,,,68,76,67,61,59,68,icon_weapon_ar_akilo47,weapon_profile_ak12_f,assault,run_and_gun|cqb|camper,recruit|regular|hardened|veteran,8,100,1,,full_auto_fire_mode,,3,1,,0.92,,0,0,1,WEAPON/SUBCLASS_ID_8,WEAPON/SUBCLASS_ID_8,icon_cac_weapon_ar_akilo47,2000,0,1,
27,weapon_assault,weapon_assault,WEAPON/AR_ASIERRA12,iw8_ar_asierra12,iw8_ar_asierra12_mp,icon_weapon_ar_asierra12,PERKS/AR_ASIERRA12,1,rec front mag toprail selectsemi ironsdefault,,4,,,,,,,,,,,,,,,,,,,65,79,68,58,56,60,icon_weapon_ar_asierra12,weapon_profile_ak12_f,assault,run_and_gun|cqb|camper,recruit|regular|hardened|veteran,5,100,1,,full_auto_fire_mode,,5,1,,0.92,,0,0,1,WEAPON/SUBCLASS_ID_5,WEAPON/SUBCLASS_ID_5,icon_cac_weapon_ar_asierra12,2000,0,1,
28,weapon_assault,weapon_assault,WEAPON/AR_FALPHA,iw8_ar_falpha,iw8_ar_falpha_mp,icon_weapon_ar_falpha,PERKS/AR_FALPHA,1,rec front mag toprail triggrip selectsemi ironsdefault,,4,,,,,,,,,,,,,,,,,,,73,75,62,72,58,72,icon_weapon_ar_falpha,weapon_profile_fads_f,assault,run_and_gun|cqb|camper,recruit|regular|hardened|veteran,4,100,1,,burst_fire_mode_3_round,,4,1,,0.92,,0,0,1,WEAPON/SUBCLASS_ID_4,WEAPON/SUBCLASS_ID_4,icon_cac_weapon_ar_falpha,2000,0,1,
29,weapon_assault,weapon_assault,WEAPON/AR_MCHARLIE,iw8_ar_mcharlie,iw8_ar_mcharlie_mp,icon_weapon_ar_mcharlie,PERKS/AR_MCHARLIE,1,rec front back mag selectsemi ironsdefault,,4,,,,,,,,,,,,,,,,,,,72,71,64,70,62,75,icon_weapon_ar_mcharlie,weapon_profile_ak12_f,assault,run_and_gun|cqb|camper,recruit|regular|hardened|veteran,6,100,1,,full_auto_fire_mode,,6,1,,0.92,,0,0,1,WEAPON/SUBCLASS_ID_6,WEAPON/SUBCLASS_ID_6,icon_cac_weapon_ar_mcharlie,2000,0,1,
30,weapon_assault,weapon_assault,WEAPON/AR_KILO433,iw8_ar_kilo433,iw8_ar_kilo433_mp,icon_weapon_ar_kilo433,PERKS/AR_KILO433,1,rec front back mag selectsemi ironsdefault,,4,,,,,,,,,,,,,,,,,,,70,73,64,66,61,73,icon_weapon_ar_kilo433,weapon_profile_ak12_f,assault,run_and_gun|cqb|camper,recruit|regular|hardened|veteran,1,100,1,,full_auto_fire_mode,,8,1,,0.92,,0,0,1,WEAPON/SUBCLASS_ID_1,WEAPON/SUBCLASS_ID_1,icon_cac_weapon_ar_kilo433,2000,0,1,
31,weapon_assault,weapon_assault,WEAPON/AR_FALIMA,iw8_ar_falima,iw8_ar_falima_mp,icon_weapon_ar_falima,PERKS/AR_FALIMA,1,rec front back mag ironsdefault,,4,,,,,,,,,,,,,,,,,,,74,77,70,65,60,68,icon_weapon_ar_falima,weapon_profile_ak12_f,assault,run_and_gun|cqb|camper,recruit|regular|hardened|veteran,2,100,1,,semi_auto_fire_mode,,8,1,,0.92,,0,0,1,WEAPON/SUBCLASS_ID_2,WEAPON/SUBCLASS_ID_2,icon_cac_weapon_ar_falima,2000,0,1,
32,weapon_assault,weapon_assault,WEAPON/AR_SCHARLIE,iw8_ar_scharlie,iw8_ar_scharlie_mp,icon_weapon_ar_scharlie,PERKS/AR_SCHARLIE,1,rec front back mag selectsemi ironsdefault,,4,,,,,,,,,,,,,,,,,,,69,76,68,63,57,65,icon_weapon_ar_scharlie,weapon_profile_ak12_f,assault,run_and_gun|cqb|camper,recruit|regular|hardened|veteran,7,100,1,,full_auto_fire_mode,,9,1,,0.92,,0,0,1,WEAPON/SUBCLASS_ID_7,WEAPON/SUBCLASS_ID_7,icon_cac_weapon_ar_scharlie,2000,0,1,
33,weapon_assault,weapon_assault,WEAPON/AR_TANGO21,iw8_ar_tango21,iw8_ar_tango21_mp,icon_weapon_ar_tango21,PERKS/AR_TANGO21,1,rec front back mag selectsemi ironsdefault,,4,,,,,,,,,,,,,,,,,,,70,72.5,60,69,66,74,icon_weapon_ar_tango21,weapon_profile_ak12_f,assault,run_and_gun|cqb|camper,recruit|regular|hardened|veteran,9,100,0,,full_auto_fire_mode,,10,1,,0.92,,0,0,1,WEAPON/SUBCLASS_ID_9,WEAPON/SUBCLASS_ID_9,icon_cac_weapon_ar_tango21,2000,0,1,
34,weapon_assault,weapon_assault,WEAPON/AR_SIERRA552,iw8_ar_sierra552,iw8_ar_sierra552_mp,icon_weapon_ar_sierra552,PERKS/AR_SIERRA552,1,rec front back mag triggrip selectsemi ironsdefault,,4,,,,,,,,,,,,,,,,,,,70,72,66,65,65,71,icon_weapon_ar_sierra552,weapon_profile_ak12_f,assault,run_and_gun|cqb|camper,recruit|regular|hardened|veteran,10,100,1,,full_auto_fire_mode,,11,1,,0.92,,0,0,1,WEAPON/SUBCLASS_ID_10,WEAPON/SUBCLASS_ID_10,icon_cac_weapon_ar_sierra552,2000,,,
35,weapon_assault,weapon_assault,WEAPON/AR_GALIMA,iw8_ar_galima,iw8_ar_galima_mp,icon_weapon_ar_galima,PERKS/AR_GALIMA,1,rec front back mag selectsemi ironsdefault,,4,,,,,,,,,,,,,,,,,,,67,75,65,64,61.5,70,icon_weapon_ar_galima,weapon_profile_ak12_f,,,,-1,100,0,,full_auto_fire_mode,,12,1,,0.92,,0,0,1,WEAPON/SUBCLASS_ID_11,WEAPON/SUBCLASS_ID_11,icon_cac_weapon_ar_mike4,2000,0,1,
36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
37,weapon_projectile,weapon_projectile,WEAPON/LA_RPAPA7,iw8_la_rpapa7,iw8_la_rpapa7_mp,icon_weapon_la_rpapa7,PERKS/LA_RPAPA7,1,,,3,,,,,,,,,,,,,,,,,,,56,86,85,30,49,40,icon_weapon_la_rpapa7,weapon_profile_mk32_f,assault,run_and_gun,recruit|regular|hardened|veteran,4,100,1,,single_fire_mode,,1,0,,0.8,,1,0,0,WEAPON/SUBCLASS_ID_4,WEAPON/SUBCLASS_ID_4,icon_cac_weapon_la_rpapa7,1500,0,0,
38,weapon_projectile,weapon_projectile,WEAPON/LA_GROMEO,iw8_la_gromeo,iw8_la_gromeo_mp,icon_weapon_la_gromeo,PERKS/LA_GROMEO,1,scope,,3,,,,,,,,,,,,,,,,,,,68,82,90,25,47,30,icon_weapon_la_gromeo,weapon_profile_mk32_f,assault,run_and_gun,regular|hardened|veteran,1,100,1,,single_fire_mode,,2,0,,0.9,,1,0,0,WEAPON/SUBCLASS_ID_1,WEAPON/SUBCLASS_ID_1,icon_cac_weapon_la_gromeo,1500,0,0,
39,weapon_projectile,weapon_projectile,WEAPON/LA_JULIET,iw8_la_juliet,iw8_la_juliet_mp,icon_weapon_la_juliet,PERKS/LA_JULIET,1,scope,,3,,,,,,,,,,,,,,,,,,,90,80,95,25,42,40,icon_weapon_la_juliet,weapon_profile_mk32_f,assault,run_and_gun,recruit|regular|hardened|veteran,3,100,1,,single_fire_mode,,4,0,,0.8,,1,0,0,WEAPON/SUBCLASS_ID_3,WEAPON/SUBCLASS_ID_3,icon_cac_weapon_la_juliet,1500,0,0,
40,weapon_projectile,weapon_projectile,WEAPON/LA_KGOLF,iw8_la_kgolf,iw8_la_kgolf_mp,icon_weapon_la_kgolf,PERKS/LA_KGOLF,1,scope,,3,,,,,,,,,,,,,,,,,,,70,88,87,30,47,35,icon_weapon_la_kgolf,weapon_profile_mk32_f,assault,run_and_gun,recruit|regular|hardened|veteran,2,100,1,,single_fire_mode,,3,0,,0.9,,1,0,0,WEAPON/SUBCLASS_ID_2,WEAPON/SUBCLASS_ID_2,icon_cac_weapon_la_kgolf,1500,0,0,
41,weapon_projectile,weapon_projectile,WEAPON/LA_MIKE32,iw8_la_mike32,iw8_la_mike32_mp,icon_weapon_la_mike32,PERKS/LA_MIKE32,1,scope fastreload,,3,,,,,,,,,,,,,,,,,,,55,84,83,28,52,30,icon_weapon_la_mike32,weapon_profile_mk32_f,,,,-1,100,1,,semi_auto_fire_mode,,3,0,,0.9,,1,0,0,WEAPON/SUBCLASS_ID_5,WEAPON/SUBCLASS_ID_5,icon_cac_weapon_la_mike32,1500,,,
42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
43,weapon_dmr,weapon_dmr,WEAPON/SN_MIKE14,iw8_sn_mike14,iw8_sn_mike14_mp,icon_weapon_sn_mike14,PERKS/SN_MIKE14,1,rec front reargrip mag ironsdefault,,4,reargrip|cable|arms|bolt,,,,,,,,,,,,,,,,,,77,76,73,57,58,72,icon_weapon_sn_mike14,weapon_profile_usr_f,assault,camper,recruit|regular|hardened|veteran,1,100,1,,semi_auto_fire_mode,,1,1,noscope,0.92,,0,0,1,WEAPON/SUBCLASS_ID_1,WEAPON/SUBCLASS_ID_1,icon_cac_weapon_sn_mike14,2500,0,0,
44,weapon_dmr,weapon_dmr,WEAPON/SN_KILO98,iw8_sn_kilo98,iw8_sn_kilo98_mp,icon_weapon_sn_kilo98,PERKS/SN_KILO98,1,rec front ironsdefault,,3,cable|arms|bolt,,,,,,,,,,,,,,,,,,76,82,75,49,53,68,icon_weapon_sn_kilo98,weapon_profile_usr_f,assault,camper,recruit|regular|hardened|veteran,3,100,1,,bolt_action_fire_mode,,2,1,noscope,0.92,,0,0,1,WEAPON/SUBCLASS_ID_3,WEAPON/SUBCLASS_ID_3,icon_cac_weapon_sn_kilo98,2500,0,0,
45,weapon_dmr,weapon_dmr,WEAPON/SN_SBETA,iw8_sn_sbeta,iw8_sn_sbeta_mp,icon_weapon_sn_sbeta,PERKS/SN_SBETA,1,rec front reargrip ironsdefault,,3,magazine|cable|arms|bolt,,,,,,,,,,,,,,,,,,78,80,68,63,66,60,icon_weapon_sn_sbeta,weapon_profile_usr_f,assault,camper,recruit|regular|hardened|veteran,2,100,1,,bolt_action_fire_mode,,3,1,noscope,0.92,,0,0,1,WEAPON/SUBCLASS_ID_2,WEAPON/SUBCLASS_ID_2,icon_cac_weapon_sn_sbeta,2500,0,0,
46,weapon_dmr,weapon_dmr,WEAPON/SN_GOLF28,iw8_sn_golf28,iw8_sn_golf28_mp,icon_weapon_sn_mike14,PERKS/SN_GOLF28,1,rec front back mag ironsdefault,,4,reargrip|cable|arms|bolt,,,,,,,,,,,,,,,,,,80,76,74,54,53,72,icon_weapon_sn_mike14,weapon_profile_usr_f,,,,-1,100,0,,semi_auto_fire_mode,,1,1,noscope,0.92,,1,0,1,WEAPON/SUBCLASS_ID_2,WEAPON/SUBCLASS_ID_2,icon_cac_weapon_sn_mike14,2500,0,0,
47,weapon_dmr,weapon_dmr,WEAPON/SN_SKSIERRA,iw8_sn_sksierra,iw8_sn_sksierra_mp,icon_weapon_sn_sksierra,PERKS/SN_SKSIERRA,1,rec front reargrip mag ironsdefault,,4,cable|arms|bolt,,,,,,,,,,,,,,,,,,75,76,71,62,59,73,icon_weapon_sn_sksierra,weapon_profile_usr_f,assault,camper,recruit|regular|hardened|veteran,5,100,1,,semi_auto_fire_mode,,5,1,noscope,0.92,,0,0,1,WEAPON/SUBCLASS_ID_5,WEAPON/SUBCLASS_ID_5,icon_cac_weapon_sn_sksierra,2500,0,0,
48,weapon_sniper,weapon_sniper,WEAPON/SN_ALPHA50,iw8_sn_alpha50,iw8_sn_alpha50_mp,icon_weapon_sn_alpha50,PERKS/SN_ALPHA50,1,rec front back mag scope,,4,cable|arms|bolt,,,,,,,,,,,,,,,,,,82,85,79,44,44,70,icon_weapon_sn_alpha50,weapon_profile_usr_f,assault,camper,recruit|regular|hardened|veteran,3,100,1,,bolt_action_fire_mode,,4,1,noscope,0.92,,0,0,1,WEAPON/SUBCLASS_ID_3,WEAPON/SUBCLASS_ID_3,icon_cac_weapon_sn_alpha50,2500,0,0,
49,weapon_sniper,weapon_sniper,WEAPON/SN_DELTA,iw8_sn_delta,iw8_sn_delta_mp,icon_weapon_sn_delta,PERKS/SN_DELTA,1,rec front back mag scope,,4,cable|arms|bolt,,,,,,,,,,,,,,,,,,81,78,75,47,47,65,icon_weapon_sn_delta,weapon_profile_usr_f,assault,camper,recruit|regular|hardened|veteran,1,100,1,,semi_auto_fire_mode,,5,1,noscope,0.92,,0,0,1,WEAPON/SUBCLASS_ID_1,WEAPON/SUBCLASS_ID_1,icon_cac_weapon_sn_delta,2500,0,0,
50,weapon_sniper,weapon_sniper,WEAPON/SN_HDROMEO,iw8_sn_hdromeo,iw8_sn_hdromeo_mp,icon_weapon_sn_hdromeo,PERKS/SN_HDROMEO,1,rec front back mag scope,,4,cable|arms|bolt,,,,,,,,,,,,,,,,,,83,80,83,43,43,65,icon_weapon_sn_hdromeo,weapon_profile_usr_f,assault,camper,recruit|regular|hardened|veteran,2,100,1,,bolt_action_fire_mode,,6,1,noscope,0.92,,0,0,1,WEAPON/SUBCLASS_ID_2,WEAPON/SUBCLASS_ID_2,icon_cac_weapon_sn_hdromeo,2500,,,
51,weapon_sniper,weapon_sniper,WEAPON/SN_XMIKE109,iw8_sn_xmike109,iw8_sn_xmike109_mp,icon_weapon_sn_alpha50,PERKS/SN_XMIKE109,1,rec front back mag scope,,4,cable|arms|bolt,,,,,,,,,,,,,,,,,,83,80,83,43,43,65,icon_weapon_sn_hdromeo,weapon_profile_usr_f,,,,-1,100,1,,bolt_action_fire_mode,,6,1,noscope,0.92,,1,0,1,WEAPON/SUBCLASS_ID_2,WEAPON/SUBCLASS_ID_2,icon_cac_weapon_sn_hdromeo,2500,,,
52,weapon_dmr,weapon_dmr,WEAPON/SN_CROSSBOW,iw8_sn_crossbow,iw8_sn_crossbow_mp,icon_weapon_sn_crossbow,PERKS/SN_CROSSBOW,1,rec front back mag ironsdefault gripdefault cable,,3,muzzle|reargrip|magazine,,,,,,,,,,,,,,,,,,70,85,60,30,70,64,icon_weapon_sn_crossbow,weapon_profile_usr_f,assault,camper,recruit|regular|hardened|veteran,4,100,1,,bolt_action_fire_mode,,7,1,noscope,0.92,,0,0,1,WEAPON/SUBCLASS_ID_4,WEAPON/SUBCLASS_ID_4,icon_cac_weapon_sn_crossbow,2500,0,1,
53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,
