erad_reflect,attachment,0,ch_erad_reflect_purchase,,,
erad_rof,attachment,0,ch_erad_rof_purchase,,,
erad_silencer,attachment,0,ch_erad_silencer_purchase,,,
erad_stock,attachment,0,ch_erad_stock_purchase,,,
erad_xmagse,attachment,0,ch_erad_xmagse_purchase,,,
erad_reflex,attachment,0,ch_erad_reflex_purchase,,,
erad_acog,attachment,0,ch_erad_acog_purchase,,,
erad_phase,attachment,0,ch_erad_phase_purchase,,,
erad_hybrid,attachment,0,ch_erad_hybrid_purchase,,,
erad_thermal,attachment,0,ch_erad_thermal_purchase,,,
erad_elo,attachment,0,ch_erad_elo_purchase,,,
crb_barrelrange,attachment,0,ch_crb_barrelrange_purchase,,,
crb_fastaim,attachment,0,ch_crb_fastaim_purchase,,,
crb_fmj,attachment,0,ch_crb_fmj_purchase,,,
crb_grip,attachment,0,ch_crb_grip_purchase,,,
crb_highcal,attachment,0,ch_crb_highcal_purchase,,,
crb_hipaim,attachment,0,ch_crb_hipaim_purchase,,,
crb_rof,attachment,0,ch_crb_rof_purchase,,,
crb_silencer,attachment,0,ch_crb_silencer_purchase,,,
crb_stock,attachment,0,ch_crb_stock_purchase,,,
crb_xmags,attachment,0,ch_crb_xmags_purchase,,,
crb_reflex,attachment,0,ch_crb_reflex_purchase,,,
crb_acog,attachment,0,ch_crb_acog_purchase,,,
crb_phase,attachment,0,ch_crb_phase_purchase,,,
crb_hybrid,attachment,0,ch_crb_hybrid_purchase,,,
crb_thermal,attachment,0,ch_crb_thermal_purchase,,,
crb_elo,attachment,0,ch_crb_elo_purchase,,,
ripper_barrelrange,attachment,0,ch_ripper_barrelrange_purchase,,,
ripper_fastaim,attachment,0,ch_ripper_fastaim_purchase,,,
ripper_fmj,attachment,0,ch_ripper_fmj_purchase,,,
ripper_grip,attachment,0,ch_ripper_grip_purchase,,,
ripper_highcal,attachment,0,ch_ripper_highcal_purchase,,,
ripper_hipaim,attachment,0,ch_ripper_hipaim_purchase,,,
ripper_rof,attachment,0,ch_ripper_rof_purchase,,,
ripper_silencer,attachment,0,ch_ripper_silencer_purchase,,,
ripper_stock,attachment,0,ch_ripper_stock_purchase,,,
ripper_xmags,attachment,0,ch_ripper_xmags_purchase,,,
ripper_reflex,attachment,0,ch_ripper_reflex_purchase,,,
ripper_acog,attachment,0,ch_ripper_acog_purchase,,,
ripper_phase,attachment,0,ch_ripper_phase_purchase,,,
ripper_hybrid,attachment,0,ch_ripper_hybrid_purchase,,,
ripper_thermal,attachment,0,ch_ripper_thermal_purchase,,,
ripper_elo,attachment,0,ch_ripper_elo_purchase,,,
ump45_barrelrange,attachment,0,ch_ump45_barrelrange_purchase,,,
ump45_fastaim,attachment,0,ch_ump45_fastaim_purchase,,,
ump45_fmj,attachment,0,ch_ump45_fmj_purchase,,,
ump45_grip,attachment,0,ch_ump45_grip_purchase,,,
ump45_highcal,attachment,0,ch_ump45_highcal_purchase,,,
ump45_hipaim,attachment,0,ch_ump45_hipaim_purchase,,,
ump45_rof,attachment,0,ch_ump45_rof_purchase,,,
ump45_silencer,attachment,0,ch_ump45_silencer_purchase,,,
ump45_stock,attachment,0,ch_ump45_stock_purchase,,,
ump45_xmags,attachment,0,ch_ump45_xmags_purchase,,,
ump45_reflex,attachment,0,ch_ump45_reflex_purchase,,,
ump45_acog,attachment,0,ch_ump45_acog_purchase,,,
ump45_phase,attachment,0,ch_ump45_phase_purchase,,,
ump45_hybrid,attachment,0,ch_ump45_hybrid_purchase,,,
ump45_thermal,attachment,0,ch_ump45_thermal_purchase,,,
ump45_elo,attachment,0,ch_ump45_elo_purchase,,,
fhr_barrelrange,attachment,0,ch_fhr_barrelrange_purchase,,,
fhr_fastaim,attachment,0,ch_fhr_fastaim_purchase,,,
fhr_fmj,attachment,0,ch_fhr_fmj_purchase,,,
fhr_grip,attachment,0,ch_fhr_grip_purchase,,,
fhr_highcal,attachment,0,ch_fhr_highcal_purchase,,,
fhr_hipaim,attachment,0,ch_fhr_hipaim_purchase,,,
fhr_rof,attachment,0,ch_fhr_rof_purchase,,,
fhr_silencer,attachment,0,ch_fhr_silencer_purchase,,,
fhr_stock,attachment,0,ch_fhr_stock_purchase,,,
fhr_xmags,attachment,0,ch_fhr_xmags_purchase,,,
fhr_reflex,attachment,0,ch_fhr_reflex_purchase,,,
fhr_acog,attachment,0,ch_fhr_acog_purchase,,,
fhr_phase,attachment,0,ch_fhr_phase_purchase,,,
fhr_hybrid,attachment,0,ch_fhr_hybrid_purchase,,,
fhr_thermal,attachment,0,ch_fhr_thermal_purchase,,,
fhr_elo,attachment,0,ch_fhr_elo_purchase,,,
ar57_barrelrange,attachment,0,ch_ar57_barrelrange_purchase,,,
ar57_fastaim,attachment,0,ch_ar57_fastaim_purchase,,,
ar57_fmj,attachment,0,ch_ar57_fmj_purchase,,,
ar57_grip,attachment,0,ch_ar57_grip_purchase,,,
ar57_highcal,attachment,0,ch_ar57_highcal_purchase,,,
ar57_hipaim,attachment,0,ch_ar57_hipaim_purchase,,,
ar57_rof,attachment,0,ch_ar57_rof_purchase,,,
ar57_silencer,attachment,0,ch_ar57_silencer_purchase,,,
ar57_stock,attachment,0,ch_ar57_stock_purchase,,,
ar57_xmags,attachment,0,ch_ar57_xmags_purchase,,,
ar57_reflex,attachment,0,ch_ar57_reflex_purchase,,,
ar57_acog,attachment,0,ch_ar57_acog_purchase,,,
ar57_phase,attachment,0,ch_ar57_phase_purchase,,,
ar57_hybrid,attachment,0,ch_ar57_hybrid_purchase,,,
ar57_thermal,attachment,0,ch_ar57_thermal_purchase,,,
ar57_elo,attachment,0,ch_ar57_elo_purchase,,,
ake_barrelrange,attachment,0,ch_ake_barrelrange_purchase,,,
ake_fastaim,attachment,0,ch_ake_fastaim_purchase,,,
ake_grip,attachment,0,ch_ake_grip_purchase,,,
ake_highcal,attachment,0,ch_ake_highcal_purchase,,,
ake_hipaim,attachment,0,ch_ake_hipaim_purchase,,,
ake_reflect,attachment,0,ch_ake_reflect_purchase,,,
ake_rof,attachment,0,ch_ake_rof_purchase,,,
ake_silencer,attachment,0,ch_ake_silencer_purchase,,,
ake_stock,attachment,0,ch_ake_stock_purchase,,,
ake_xmagse,attachment,0,ch_ake_xmagse_purchase,,,
ake_reflex,attachment,0,ch_ake_reflex_purchase,,,
ake_acog,attachment,0,ch_ake_acog_purchase,,,
ake_phase,attachment,0,ch_ake_phase_purchase,,,
ake_hybrid,attachment,0,ch_ake_hybrid_purchase,,,
ake_thermal,attachment,0,ch_ake_thermal_purchase,,,
ake_elo,attachment,0,ch_ake_elo_purchase,,,
m4_barrelrange,attachment,0,ch_m4_barrelrange_purchase,,,
m4_fastaim,attachment,0,ch_m4_fastaim_purchase,,,
m4_fmj,attachment,0,ch_m4_fmj_purchase,,,
m4_grip,attachment,0,ch_m4_grip_purchase,,,
m4_highcal,attachment,0,ch_m4_highcal_purchase,,,
m4_hipaim,attachment,0,ch_m4_hipaim_purchase,,,
m4_rof,attachment,0,ch_m4_rof_purchase,,,
m4_silencer,attachment,0,ch_m4_silencer_purchase,,,
m4_stock,attachment,0,ch_m4_stock_purchase,,,
m4_xmags,attachment,0,ch_m4_xmags_purchase,,,
m4_reflex,attachment,0,ch_m4_reflex_purchase,,,
m4_acog,attachment,0,ch_m4_acog_purchase,,,
m4_phase,attachment,0,ch_m4_phase_purchase,,,
m4_hybrid,attachment,0,ch_m4_hybrid_purchase,,,
m4_thermal,attachment,0,ch_m4_thermal_purchase,,,
m4_elo,attachment,0,ch_m4_elo_purchase,,,
acr_barrelrange,attachment,0,ch_acr_barrelrange_purchase,,,
acr_fastaim,attachment,0,ch_acr_fastaim_purchase,,,
acr_fmj,attachment,0,ch_acr_fmj_purchase,,,
acr_grip,attachment,0,ch_acr_grip_purchase,,,
acr_highcal,attachment,0,ch_acr_highcal_purchase,,,
acr_hipaim,attachment,0,ch_acr_hipaim_purchase,,,
acr_rof,attachment,0,ch_acr_rof_purchase,,,
acr_silencer,attachment,0,ch_acr_silencer_purchase,,,
acr_stock,attachment,0,ch_acr_stock_purchase,,,
acr_xmags,attachment,0,ch_acr_xmags_purchase,,,
acr_reflex,attachment,0,ch_acr_reflex_purchase,,,
acr_acog,attachment,0,ch_acr_acog_purchase,,,
acr_phase,attachment,0,ch_acr_phase_purchase,,,
acr_hybrid,attachment,0,ch_acr_hybrid_purchase,,,
acr_thermal,attachment,0,ch_acr_thermal_purchase,,,
acr_elo,attachment,0,ch_acr_elo_purchase,,,
fmg_barrelrange,attachment,0,ch_fmg_barrelrange_purchase,,,
fmg_fastaim,attachment,0,ch_fmg_fastaim_purchase,,,
fmg_grip,attachment,0,ch_fmg_grip_purchase,,,
fmg_highcal,attachment,0,ch_fmg_highcal_purchase,,,
fmg_hipaim,attachment,0,ch_fmg_hipaim_purchase,,,
fmg_reflect,attachment,0,ch_fmg_reflect_purchase,,,
fmg_rof,attachment,0,ch_fmg_rof_purchase,,,
fmg_silencer,attachment,0,ch_fmg_silencer_purchase,,,
fmg_stock,attachment,0,ch_fmg_stock_purchase,,,
fmg_xmagse,attachment,0,ch_fmg_xmagse_purchase,,,
fmg_reflex,attachment,0,ch_fmg_reflex_purchase,,,
fmg_acog,attachment,0,ch_fmg_acog_purchase,,,
fmg_phase,attachment,0,ch_fmg_phase_purchase,,,
fmg_hybrid,attachment,0,ch_fmg_hybrid_purchase,,,
fmg_thermal,attachment,0,ch_fmg_thermal_purchase,,,
fmg_elo,attachment,0,ch_fmg_elo_purchase,,,
kbs_fastaim,attachment,0,ch_kbs_fastaim_purchase,,,
kbs_fmj,attachment,0,ch_kbs_fmj_purchase,,,
kbs_grip,attachment,0,ch_kbs_grip_purchase,,,
kbs_rof,attachment,0,ch_kbs_rof_purchase,,,
kbs_silencer,attachment,0,ch_kbs_silencer_purchase,,,
kbs_stock,attachment,0,ch_kbs_stock_purchase,,,
kbs_xmags,attachment,0,ch_kbs_xmags_purchase,,,
kbs_acog,attachment,0,ch_kbs_acog_purchase,,,
kbs_thermal,attachment,0,ch_kbs_thermal_purchase,,,
kbs_elo,attachment,0,ch_kbs_elo_purchase,,,
kbs_oscope,attachment,0,ch_kbs_oscope_purchase,,,
kbs_vzscope,attachment,0,ch_kbs_vzscope_purchase,,,
cheytac_fastaim,attachment,0,ch_cheytac_fastaim_purchase,,,
cheytac_fmj,attachment,0,ch_cheytac_fmj_purchase,,,
cheytac_grip,attachment,0,ch_cheytac_grip_purchase,,,
cheytac_rof,attachment,0,ch_cheytac_rof_purchase,,,
cheytac_silencer,attachment,0,ch_cheytac_silencer_purchase,,,
cheytac_stock,attachment,0,ch_cheytac_stock_purchase,,,
cheytac_xmags,attachment,0,ch_cheytac_xmags_purchase,,,
cheytac_acog,attachment,0,ch_cheytac_acog_purchase,,,
cheytac_thermal,attachment,0,ch_cheytac_thermal_purchase,,,
cheytac_elo,attachment,0,ch_cheytac_elo_purchase,,,
cheytac_oscope,attachment,0,ch_cheytac_oscope_purchase,,,
cheytac_vzscope,attachment,0,ch_cheytac_vzscope_purchase,,,
m8_fastaim,attachment,0,ch_m8_fastaim_purchase,,,
m8_grip,attachment,0,ch_m8_grip_purchase,,,
m8_reflect,attachment,0,ch_m8_reflect_purchase,,,
m8_rof,attachment,0,ch_m8_rof_purchase,,,
m8_silencer,attachment,0,ch_m8_silencer_purchase,,,
m8_stock,attachment,0,ch_m8_stock_purchase,,,
m8_xmagse,attachment,0,ch_m8_xmagse_purchase,,,
m8_acog,attachment,0,ch_m8_acog_purchase,,,
m8_thermal,attachment,0,ch_m8_thermal_purchase,,,
m8_elo,attachment,0,ch_m8_elo_purchase,,,
m8_oscope,attachment,0,ch_m8_oscope_purchase,,,
m8_vzscope,attachment,0,ch_m8_vzscope_purchase,,,
m1_barrelrange,attachment,0,ch_m1_barrelrange_purchase,,,
m1_fastaim,attachment,0,ch_m1_fastaim_purchase,,,
m1_fmj,attachment,0,ch_m1_fmj_purchase,,,
m1_grip,attachment,0,ch_m1_grip_purchase,,,
m1_highcal,attachment,0,ch_m1_highcal_purchase,,,
m1_hipaim,attachment,0,ch_m1_hipaim_purchase,,,
m1_silencer,attachment,0,ch_m1_silencer_purchase,,,
m1_stock,attachment,0,ch_m1_stock_purchase,,,
m1_xmags,attachment,0,ch_m1_xmags_purchase,,,
m1_reflex,attachment,0,ch_m1_reflex_purchase,,,
m1_acog,attachment,0,ch_m1_acog_purchase,,,
m1_phase,attachment,0,ch_m1_phase_purchase,,,
m1_hybrid,attachment,0,ch_m1_hybrid_purchase,,,
m1_thermal,attachment,0,ch_m1_thermal_purchase,,,
m1_elo,attachment,0,ch_m1_elo_purchase,,,
devastator_barrelrange,attachment,0,ch_devastator_barrelrange_purchase,,,
devastator_fastaim,attachment,0,ch_devastator_fastaim_purchase,,,
devastator_grip,attachment,0,ch_devastator_grip_purchase,,,
devastator_hipaim,attachment,0,ch_devastator_hipaim_purchase,,,
devastator_rof,attachment,0,ch_devastator_rof_purchase,,,
devastator_silencer,attachment,0,ch_devastator_silencer_purchase,,,
devastator_stock,attachment,0,ch_devastator_stock_purchase,,,
devastator_xmags,attachment,0,ch_devastator_xmags_purchase,,,
devastator_reflex,attachment,0,ch_devastator_reflex_purchase,,,
devastator_phase,attachment,0,ch_devastator_phase_purchase,,,
devastator_elo,attachment,0,ch_devastator_elo_purchase,,,
spas_barrelrange,attachment,0,ch_spas_barrelrange_purchase,,,
spas_fastaim,attachment,0,ch_spas_fastaim_purchase,,,
spas_grip,attachment,0,ch_spas_grip_purchase,,,
spas_hipaim,attachment,0,ch_spas_hipaim_purchase,,,
spas_rof,attachment,0,ch_spas_rof_purchase,,,
spas_silencer,attachment,0,ch_spas_silencer_purchase,,,
spas_stock,attachment,0,ch_spas_stock_purchase,,,
spas_xmags,attachment,0,ch_spas_xmags_purchase,,,
spas_reflex,attachment,0,ch_spas_reflex_purchase,,,
spas_phase,attachment,0,ch_spas_phase_purchase,,,
spas_elo,attachment,0,ch_spas_elo_purchase,,,
sonic_barrelrange,attachment,0,ch_sonic_barrelrange_purchase,,,
sonic_fastaim,attachment,0,ch_sonic_fastaim_purchase,,,
sonic_grip,attachment,0,ch_sonic_grip_purchase,,,
sonic_hipaim,attachment,0,ch_sonic_hipaim_purchase,,,
sonic_rof,attachment,0,ch_sonic_rof_purchase,,,
sonic_silencer,attachment,0,ch_sonic_silencer_purchase,,,
sonic_stock,attachment,0,ch_sonic_stock_purchase,,,
sonic_xmags,attachment,0,ch_sonic_xmags_purchase,,,
sonic_reflex,attachment,0,ch_sonic_reflex_purchase,,,
sonic_phase,attachment,0,ch_sonic_phase_purchase,,,
sonic_elo,attachment,0,ch_sonic_elo_purchase,,,
sdfshotty_barrelrange,attachment,0,ch_sdfshotty_barrelrange_purchase,,,
sdfshotty_fastaim,attachment,0,ch_sdfshotty_fastaim_purchase,,,
sdfshotty_grip,attachment,0,ch_sdfshotty_grip_purchase,,,
sdfshotty_hipaim,attachment,0,ch_sdfshotty_hipaim_purchase,,,
sdfshotty_rof,attachment,0,ch_sdfshotty_rof_purchase,,,
sdfshotty_silencer,attachment,0,ch_sdfshotty_silencer_purchase,,,
sdfshotty_stock,attachment,0,ch_sdfshotty_stock_purchase,,,
sdfshotty_xmagse,attachment,0,ch_sdfshotty_xmagse_purchase,,,
sdfshotty_reflex,attachment,0,ch_sdfshotty_reflex_purchase,,,
sdfshotty_phase,attachment,0,ch_sdfshotty_phase_purchase,,,
sdfshotty_elo,attachment,0,ch_sdfshotty_elo_purchase,,,
mauler_barrelrange,attachment,0,ch_mauler_barrelrange_purchase,,,
mauler_fastaim,attachment,0,ch_mauler_fastaim_purchase,,,
mauler_grip,attachment,0,ch_mauler_grip_purchase,,,
mauler_highcal,attachment,0,ch_mauler_highcal_purchase,,,
mauler_hipaim,attachment,0,ch_mauler_hipaim_purchase,,,
mauler_reflect,attachment,0,ch_mauler_reflect_purchase,,,
mauler_rof,attachment,0,ch_mauler_rof_purchase,,,
mauler_silencer,attachment,0,ch_mauler_silencer_purchase,,,
mauler_stock,attachment,0,ch_mauler_stock_purchase,,,
mauler_xmagse,attachment,0,ch_mauler_xmagse_purchase,,,
ameli_barrelrange,attachment,0,ch_ameli_barrelrange_purchase,,,
ameli_fastaim,attachment,0,ch_ameli_fastaim_purchase,,,
ameli_fmj,attachment,0,ch_ameli_fmj_purchase,,,
ameli_grip,attachment,0,ch_ameli_grip_purchase,,,
ameli_highcal,attachment,0,ch_ameli_highcal_purchase,,,
ameli_hipaim,attachment,0,ch_ameli_hipaim_purchase,,,
ameli_rof,attachment,0,ch_ameli_rof_purchase,,,
ameli_silencer,attachment,0,ch_ameli_silencer_purchase,,,
ameli_stock,attachment,0,ch_ameli_stock_purchase,,,
ameli_xmags,attachment,0,ch_ameli_xmags_purchase,,,
ameli_reflex,attachment,0,ch_ameli_reflex_purchase,,,
ameli_acog,attachment,0,ch_ameli_acog_purchase,,,
ameli_phase,attachment,0,ch_ameli_phase_purchase,,,
ameli_hybrid,attachment,0,ch_ameli_hybrid_purchase,,,
ameli_thermal,attachment,0,ch_ameli_thermal_purchase,,,
ameli_elo,attachment,0,ch_ameli_elo_purchase,,,
sdflmg_barrelrange,attachment,0,ch_sdflmg_barrelrange_purchase,,,
sdflmg_fastaim,attachment,0,ch_sdflmg_fastaim_purchase,,,
sdflmg_grip,attachment,0,ch_sdflmg_grip_purchase,,,
sdflmg_highcal,attachment,0,ch_sdflmg_highcal_purchase,,,
sdflmg_hipaim,attachment,0,ch_sdflmg_hipaim_purchase,,,
sdflmg_reflect,attachment,0,ch_sdflmg_reflect_purchase,,,
sdflmg_rof,attachment,0,ch_sdflmg_rof_purchase,,,
sdflmg_silencer,attachment,0,ch_sdflmg_silencer_purchase,,,
sdflmg_stock,attachment,0,ch_sdflmg_stock_purchase,,,
sdflmg_xmagse,attachment,0,ch_sdflmg_xmagse_purchase,,,
sdflmg_reflex,attachment,0,ch_sdflmg_reflex_purchase,,,
sdflmg_acog,attachment,0,ch_sdflmg_acog_purchase,,,
sdflmg_phase,attachment,0,ch_sdflmg_phase_purchase,,,
sdflmg_hybrid,attachment,0,ch_sdflmg_hybrid_purchase,,,
sdflmg_thermal,attachment,0,ch_sdflmg_thermal_purchase,,,
sdflmg_elo,attachment,0,ch_sdflmg_elo_purchase,,,
ch_nrg_akimbo_purchase,,,,0,,
ch_nrg_barrelrange_purchase,,,,0,,
ch_nrg_fastaim_purchase,,,,0,,
ch_nrg_highcal_purchase,,,,0,,
ch_nrg_hipaim_purchase,,,,0,,
ch_nrg_reflect_purchase,,,,0,,
ch_nrg_rof_purchase,,,,0,,
ch_nrg_silencer_purchase,,,,0,,
ch_nrg_stock_purchase,,,,0,,
ch_nrg_xmagse_purchase,,,,0,,
ch_nrg_reflex_purchase,,,,0,,
ch_nrg_phase_purchase,,,,0,,
ch_nrg_elo_purchase,,,,0,,
ch_g18_akimbo_purchase,,,,0,,
ch_g18_barrelrange_purchase,,,,0,,
ch_g18_fastaim_purchase,,,,0,,
ch_g18_fmj_purchase,,,,0,,
ch_g18_highcal_purchase,,,,0,,
ch_g18_hipaim_purchase,,,,0,,
ch_g18_rof_purchase,,,,0,,
ch_g18_silencer_purchase,,,,0,,
ch_g18_stock_purchase,,,,0,,
ch_g18_xmags_purchase,,,,0,,
ch_g18_reflex_purchase,,,,0,,
ch_g18_phase_purchase,,,,0,,
ch_g18_elo_purchase,,,,0,,
ch_emc_akimbo_purchase,,,,0,,
ch_emc_barrelrange_purchase,,,,0,,
ch_emc_fastaim_purchase,,,,0,,
ch_emc_firetypeauto_purchase,,,,0,,
ch_emc_highcal_purchase,,,,0,,
ch_emc_hipaim_purchase,,,,0,,
ch_emc_reflect_purchase,,,,0,,
ch_emc_rof_purchase,,,,0,,
ch_emc_silencer_purchase,,,,0,,
ch_emc_stock_purchase,,,,0,,
ch_emc_xmagse_purchase,,,,0,,
ch_emc_reflex_purchase,,,,0,,
ch_emc_phase_purchase,,,,0,,
ch_emc_elo_purchase,,,,0,,
ch_revolver_akimbo_purchase,,,,0,,
ch_revolver_barrelrange_purchase,,,,0,,
ch_revolver_fastaim_purchase,,,,0,,
ch_revolver_fmj_purchase,,,,0,,
ch_revolver_highcal_purchase,,,,0,,
ch_revolver_hipaim_purchase,,,,0,,
ch_revolver_rof_purchase,,,,0,,
ch_revolver_silencer_purchase,,,,0,,
ch_revolver_stock_purchase,,,,0,,
ch_revolver_xmags_purchase,,,,0,,
ch_revolver_reflex_purchase,,,,0,,
ch_revolver_phase_purchase,,,,0,,
ch_revolver_elo_purchase,,,,0,,
ch_erad_barrelrange_purchase,,,,0,,
ch_erad_fastaim_purchase,,,,0,,
ch_erad_grip_purchase,,,,0,,
ch_erad_highcal_purchase,,,,0,,
