loadoutName,AK47,AK47,AK-Modern conversion,AK-LMG conversion,AK-SMG conversion,SCAR,SCAR,SCAR - CQB,SCAR - DMR,M4,M4,M4 - SMG conversion,M4 - Socom conversion,Famas,Famas,Famas - GL,Famas - Range,MCX,MCX,MCX - CQB,MCX - Range,MCX - Honey conversion,FAL,FAL,FAL - Accurate,FAL - CQB,FAL - Burst,ASH12,ASH12 - Burst,ASH12 - CQB,ASH12 - VKS conversion,Kilo433,Kilo433,Kilo433 - CQB,Kilo433 - Range,Tango21,Tango21,Tango21 - SMG conversion,Tango21 - Range,Sierra552,Sierra552,Sierra552,Sierra552,GALIMA,GALIMA,GALIMA,GALIMA,A94-GL,A94-Base,A94-Mid,A94-Long,A94-SMG conversion,VALPHA,VALPHA-Base,VALPHA-Mid,VALPHA-Long,VALPHA-SMG conversion,P90,P90,P90 - Range,P90 - CQB,MP5 - 10mm conversion,MP5,MP5 - CQB,MP5 - Integrated supp,PP19,PP19,PP19 - Ranged,PP19 - CQB,Aug,Aug - HBAR conversion,Aug - CQB,Aug - AR conversion,MP7,MP7,MP7 - Ranged,MP7 - CQB,Uzi,Uzi,Uzi - Range,Uzi - CQB,SMGOLF45,SMGOLF45,SMGOLF45,SMGOLF45,SMVICTOR,SMVICTOR,SMVICTOR,SMVICTOR,SMCHARLIE9,SMCHARLIE9,SMCHARLIE9,SMCHARLIE9,Glock,Glock,Glock,Glock,Glock,M1911,M1911,M1911,M1911,M1911,Colt,Colt,Colt - CQB,Colt - Range,Colt - Range,DE,DE,DE,DE - Range,DE,P320,P320,P320,P320,P320,M9,M9,M9,M9,M9,Citori,Citori,Citori,Citori,R870,R870,R870,R870,DP12,DP12,DP12,DP12,Origin12,Origin12,Origin12,Origin12,Mike26,Mike26,Mike26,Mike26,AALPHA12,AALPHA12,AALPHA12,AALPHA12,M14,M14,M14,M14,Marlin,Marlin,Marlin,Marlin,Crossbow,Crossbow,Crossbow,Crossbow,Kar98,Kar98,Kar98,Kar98,SKSierra,SKSierra,SKSierra,SKSierra,R700,R700-cqb,R700-hybrid,R700-sniper,R700-sniper,AX-50,AX-50,AX-50,AX-50,Dragunov,Dragunov,Dragunov,Dragunov,HDR,HDR,HDR,HDR,XMike109,XMike109,XMike109,XMike109,HK121,HK121,HK121,HK121,PKM,PKM,PKM,PKM,L86,L86,L86,L86,MG34,MG34,MG34,MG34,MG36,MG36,MG36 - AR CQB,MG36,MG36 - AR mid,MKILO3,MKILO3,MKILO3,MKILO3,SIERRAX,SIERRAX,SIERRAX,SIERRAX - adverse,SIERRAX -  adverse,SIERRAX - saw,SIERRAX - saw CQB,
loadoutSecondaryAddBlueprintAttachments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
loadoutSecondary,iw8_pi_mike9,iw8_pi_mike1911,iw8_pi_papa320,iw8_pi_cpapa,none,iw8_pi_papa320,iw8_sh_romeo870,iw8_pi_golf21,iw8_pi_decho,iw8_pi_golf21,iw8_pi_mike1911,iw8_pi_mike9,iw8_pi_mike1911,iw8_pi_mike1911,iw8_sh_dpapa12,iw8_pi_golf21,iw8_pi_decho,iw8_pi_papa320,iw8_pi_mike9,iw8_pi_cpapa,none,iw8_pi_decho,iw8_pi_golf21,iw8_sh_oscar12,iw8_pi_mike9,iw8_pi_decho,iw8_pi_mike1911,iw8_pi_papa320,iw8_sm_uzulu,iw8_pi_mike9,iw8_pi_mike1911,iw8_pi_decho,iw8_pi_mike1911,iw8_sn_mike14,iw8_pi_golf21,iw8_la_gromeo,iw8_pi_mike1911,none,iw8_pi_mike9,iw8_la_gromeo,iw8_pi_mike1911,iw8_pi_decho,iw8_pi_golf21,iw8_la_gromeo,iw8_pi_mike9,iw8_pi_decho,iw8_pi_golf21,iw8_pi_mike9,iw8_pi_mike1911,iw8_pi_papa320,iw8_pi_cpapa,none,iw8_pi_decho,iw8_pi_mike1911,iw8_pi_papa320,iw8_pi_mike9,none,iw8_pi_mike9,iw8_pi_cpapa,iw8_pi_mike9,iw8_pi_mike1911,iw8_pi_cpapa,iw8_sn_sbeta,iw8_pi_golf21,iw8_pi_papa320,iw8_pi_mike1911,iw8_pi_golf21,iw8_pi_mike9,none,iw8_pi_mike1911,iw8_pi_papa320,iw8_pi_cpapa,iw8_pi_mike9,iw8_pi_golf21,iw8_sh_oscar12,iw8_pi_decho,none,iw8_pi_mike9,iw8_sh_dpapa12,iw8_pi_mike1911,iw8_pi_papa320,iw8_pi_mike9,iw8_sh_dpapa12,iw8_pi_mike1911,none,iw8_pi_mike9,iw8_sh_dpapa12,iw8_pi_mike1911,none,iw8_pi_golf21,iw8_pi_papa320,iw8_pi_decho,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,iw8_pi_cpapa,iw8_pi_mike9,iw8_pi_papa320,iw8_pi_golf21,iw8_pi_golf21,iw8_pi_cpapa,iw8_pi_decho,iw8_pi_mike1911,iw8_pi_mike9,iw8_pi_cpapa,iw8_pi_golf21,iw8_pi_papa320,iw8_pi_golf21,iw8_pi_mike1911,iw8_pi_mike9,iw8_pi_papa320,iw8_pi_golf21,iw8_pi_mike1911,iw8_pi_mike9,iw8_pi_papa320,iw8_pi_golf21,iw8_pi_mike1911,iw8_pi_mike9,iw8_pi_papa320,iw8_sh_dpapa12,iw8_pi_mike1911,iw8_pi_decho,none,iw8_sh_romeo870,iw8_pi_mike1911,iw8_pi_papa320,iw8_pi_golf21,iw8_sh_romeo870,iw8_pi_mike1911,iw8_pi_papa320,iw8_pi_mike9,iw8_sh_charlie725,none,iw8_pi_papa320,iw8_pi_golf21,iw8_sh_charlie725,iw8_pi_cpapa,iw8_pi_mike9,none,iw8_sh_romeo870,iw8_pi_decho,iw8_pi_mike9,iw8_pi_papa320,none,iw8_pi_mike9,iw8_sm_augolf,iw8_pi_papa320,none,iw8_pi_golf21,none,iw8_pi_papa320,iw8_pi_mike1911,none,iw8_sm_beta,iw8_pi_mike9,iw8_pi_mike1911,none,iw8_sm_beta,iw8_pi_mike9,iw8_pi_mike1911,iw8_pi_mike1911,iw8_pi_golf21,iw8_pi_cpapa,iw8_pi_papa320,iw8_pi_mike9,iw8_sn_kilo98,iw8_pi_decho,iw8_pi_golf21,iw8_pi_mike1911,iw8_pi_golf21,iw8_pi_mike9,iw8_la_gromeo,iw8_pi_mike1911,iw8_pi_golf21,iw8_la_gromeo,iw8_pi_mike9,iw8_pi_mike1911,iw8_pi_golf21,iw8_pi_mike9,iw8_pi_papa320,iw8_pi_decho,iw8_la_gromeo,iw8_pi_mike9,iw8_pi_papa320,iw8_pi_decho,iw8_la_gromeo,iw8_pi_mike9,iw8_pi_papa320,iw8_pi_decho,iw8_pi_papa320,iw8_pi_decho,iw8_pi_decho,
loadoutSecondaryAttachment1,barlong,silencer,reflexmini,none,none,reflexmini2,none,reflexmini,none,none,silencer,barcust,brake,akimbo,none,reflexmini,laser,comp,barcust,none,none,laser,reflexmini,none,reflexmini,laser,brake,none,none,trigcust,brake,laser,none,none,reflexmini,none,xmags,none,reflexmini,none,xmags,laser,reflexmini,none,xmags,laser,reflexmini,barlong,silencer,reflexmini,none,none,none,silencer,reflexmini,barlong,none,silencer,none,barlong,brake,reflex,silencer,barmid,barlong,silencer,none,barcust,none,silencer,reflexmini,akimbo,barcust,none,reflex,xmags,none,reflexmini3,reflex,reflexmini3,reflexmini,reflexmini,reflex,reflexmini3,none,reflexmini,reflex,reflexmini3,none,none,reflexmini,xmags,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,reflexmini,reflexmini,laser,none,none,none,xmags,laser,none,reflexmini,barlong,none,none,reflexmini,reflexmini,none,none,reflexmini,reflexmini,none,none,reflexmini,reflexmini,none,xmags,laser,none,none,xmags,barlong,silencer,none,xmags,barlong,reflexmini3,none,none,trigcust,silencer,none,none,laser,none,none,none,laser,brake,none,reflexmini2,none,brake,none,reflexmini,none,brake,xmagslrg,none,none,reflexmini3,trigcust,none,none,reflexmini3,trigcust,none,reflexmini,none,brake,reflexmini,none,akimbo,reflexmini,none,none,reflexmini,none,none,none,none,reflexmini,xmags,none,reflexmini,brake,xmags,none,akimbo,brake,xmags,none,akimbo,brake,xmags,brake,xmags,xmags,
loadoutSecondaryAttachment2,xmags,none,barlong,none,none,akimbo,none,barmid,none,none,akimbo,laser,xmags,none,none,laser,xmags,none,akimbo,none,none,xmags,barmid,none,barlong,xmags,xmags,none,none,none,xmags,xmags,none,none,trigcust,none,none,none,barlong,none,none,xmags,trigcust,none,none,xmags,trigcust,xmags,none,barlong,none,none,none,none,barlong,xmags,none,none,none,xmags,xmags,none,none,laser,xmags,none,none,xmags,none,none,comp,none,trigcust,none,none,brake,none,trigcust,none,comp,akimbo,trigcust,none,comp,none,trigcust,none,comp,none,none,comp,brake,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,xmagslrg,xmagslrg,trigcust,none,none,none,none,none,none,xmagslrg,xmags,none,none,xmagslrg,barmid,none,none,xmagslrg,barmid,none,none,xmagslrg,barmid,none,trigcust,none,none,none,barmid,xmags,trigcust03,none,barmid,xmags,laser,none,none,none,none,none,none,akimbo,none,none,none,none,laser,none,laser,none,laser,none,laser,none,laser,barmid,none,none,laser,none,none,none,laser,none,none,akimbo,none,laser,laser,none,none,laser,none,none,laser,none,none,none,none,laser,akimbo,none,laser,laser,none,none,xmags,laser,none,none,xmags,laser,none,laser,none,none,
loadoutSecondaryAttachment3,trigcust,none,xmags,none,none,none,none,laser,none,none,none,none,barshort,none,none,trigcust,none,none,none,none,none,none,laser,none,laser,akimbo,barshort,none,none,none,barshort,none,none,none,akimbo,none,none,none,xmags,none,none,none,none,none,none,none,none,trigcust,none,xmags,none,none,none,none,xmags,trigcust,none,none,none,laser,barshort,none,none,akimbo,silencer,none,none,none,none,none,xmagslrg,none,none,none,none,none,none,none,none,xmagslrg,none,none,none,xmagslrg,none,none,none,xmagslrg,none,none,xmagslrg,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,laser,laser,none,none,none,none,none,none,none,laser,trigcust,none,none,laser,silencer,none,none,laser,silencer,none,none,laser,silencer,none,none,none,none,none,none,trigcust,none,none,none,trigcust,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,trigcust,none,none,barlong,none,none,none,barlong,none,none,none,none,trigcust,barlong,none,none,trigcust,none,none,barlong,none,none,none,none,barlong,none,none,barlong,none,none,none,laser,none,none,none,laser,none,none,none,none,none,
loadoutSecondaryAttachment4,none,none,none,none,none,none,none,comp,none,none,none,none,trigcust03,none,none,none,none,none,none,none,none,none,comp,none,none,none,trigcust03,none,none,none,trigcust03,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,trigcust03,none,none,none,none,none,none,none,none,none,barmid,none,none,none,none,none,none,none,none,barmid,none,none,none,barmid,none,none,none,barmid,none,none,barmid,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,akimbo,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,
loadoutSecondaryAttachment5,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,
loadoutSecondaryCamo,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,
loadoutSecondaryReticle,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,
loadoutSecondaryVariantID,1 2,2 3 5 6 7 8 9 10 11 12 13 14 15 16,1 2 3 4 5 6 7 8 9 10 11 14,1 3 4 6 7 8 9 10 11 12 13,0,1 2 3 4 5 6 7 8 9 10 11 14,1 2 6 7 8 9 10 11 12 15 16 17,2 4 6 7 8 9 10 11 12 13 15 16,1 3 4 5 7 8 10 11 12 13 14 15 16,2 4 6 7 8 9 10 11 12 13 15 16,2 3 5 6 7 8 9 10 11 12 13 14 15 16,1 2,2 3 5 6 7 8 9 10 11 12 13 14 15 16,2 3 5 6 7 8 9 10 11 12 13 14 15 16,1 2 4 5 6 7 8 9 10 11,2 4 6 7 8 9 10 11 12 13 15 16,1 3 4 5 7 8 10 11 12 13 14 15 16,1 2 3 4 5 6 7 8 9 10 11 14,1 2,1 3 4 6 7 8 9 10 11 12 13,0,1 3 4 5 7 8 10 11 12 13 14 15 16,2 4 6 7 8 9 10 11 12 13 15 16,1 2 3 5 6 7 8 9 10,1 2,1 3 4 5 7 8 10 11 12 13 14 15 16,2 3 5 6 7 8 9 10 11 12 13 14 15 16,1 2 3 4 5 6 7 8 9 10 11 14,1 3 5 6 7 8 9 10 11 12 13,1 2,2 3 5 6 7 8 9 10 11 12 13 14 15 16,1 3 4 5 7 8 10 11 12 13 14 15 16,2 3 5 6 7 8 9 10 11 12 13 14 15 16,1 2 3 4 5 6 7 8 9 10 13 14,2 4 6 7 8 9 10 11 12 13 15 16,0,2 3 5 6 7 8 9 10 11 12 13 14 15 16,0,1 2,0,2 3 5 6 7 8 9 10 11 12 13 14 15 16,1 3 4 5 7 8 10 11 12 13 14 15 16,2 4 6 7 8 9 10 11 12 13 15 16,0,1 2,1 3 4 5 7 8 10 11 12 13 14 15 16,2 4 6 7 8 9 10 11 12 13 15 16,1 2,2 3 5 6 7 8 9 10 11 12 13 14 15 16,1 2 3 4 5 6 7 8 9 10 11 14,1 3 4 6 7 8 9 10 11 12 13,0,1 3 4 5 7 8 10 11 12 13 14 15 16,2 3 5 6 7 8 9 10 11 12 13 14 15 16,1 2 3 4 5 6 7 8 9 10 11 14,1 2,0,1 2,1 3 4 6 7 8 9 10 11 12 13,1 2,2 3 5 6 7 8 9 10 11 12 13 14 15 16,1 3 4 6 7 8 9 10 11 12 13,2 3 4 5 6 7 8 10 11 12 13,2 4 6 7 8 9 10 11 12 13 15 16,1 2 3 4 5 6 7 8 9 10 11 14,2 3 5 6 7 8 9 10 11 12 13 14 15 16,2 4 6 7 8 9 10 11 12 13 15 16,1 2,0,2 3 5 6 7 8 9 10 11 12 13 14 15 16,1 2 3 4 5 6 7 8 9 10 11 14,1 3 4 6 7 8 9 10 11 12 13,1 2,2 4 6 7 8 9 10 11 12 13 15 16,1 2 3 5 6 7 8 9 10,1 3 4 5 7 8 10 11 12 13 14 15 16,0,1 2,1 2 4 5 6 7 8 9 10 11,2 3 5 6 7 8 9 10 11 12 13 14 15 16,1 2 3 4 5 6 7 8 9 10 11 14,1 2,1 2 4 5 6 7 8 9 10 11,2 3 5 6 7 8 9 10 11 12 13 14 15 16,0,1 2,1 2 4 5 6 7 8 9 10 11,2 3 5 6 7 8 9 10 11 12 13 14 15 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 3 4 6 7 8 9 10 11 12 13,1 2,1 2 3 4 5 6 7 8 9 10 11 14,2 4 6 7 8 9 10 11 12 13 15 16,2 4 6 7 8 9 10 11 12 13 15 16,1 3 4 6 7 8 9 10 11 12 13,1 3 4 5 7 8 10 11 12 13 14 15 16,2 3 5 6 7 8 9 10 11 12 13 14 15 16,1 2,1 3 4 6 7 8 9 10 11 12 13,2 4 6 7 8 9 10 11 12 13 15 16,1 2 3 4 5 6 7 8 9 10 11 14,2 4 6 7 8 9 10 11 12 13 15 16,2 3 5 6 7 8 9 10 11 12 13 14 15 16,1 2,1 2 3 4 5 6 7 8 9 10 11 14,2 4 6 7 8 9 10 11 12 13 15 16,2 3 5 6 7 8 9 10 11 12 13 14 15 16,1 2,1 2 3 4 5 6 7 8 9 10 11 14,2 4 6 7 8 9 10 11 12 13 15 16,2 3 5 6 7 8 9 10 11 12 13 14 15 16,1 2,1 2 3 4 5 6 7 8 9 10 11 14,1 2 4 5 6 7 8 9 10 11,2 3 5 6 7 8 9 10 11 12 13 14 15 16,1 3 4 5 7 8 10 11 12 13 14 15 16,0,1 2 6 7 8 9 10 11 12 15 16 17,2 3 5 6 7 8 9 10 11 12 13 14 15 16,1 2 3 4 5 6 7 8 9 10 11 14,2 4 6 7 8 9 10 11 12 13 15 16,1 2 6 7 8 9 10 11 12 15 16 17,2 3 5 6 7 8 9 10 11 12 13 14 15 16,1 2 3 4 5 6 7 8 9 10 11 14,1 2,2 3 4 6 7 8 9 11 12 15,0,1 2 3 4 5 6 7 8 9 10 11 14,2 4 6 7 8 9 10 11 12 13 15 16,2 3 4 6 7 8 9 11 12 15,1 3 4 6 7 8 9 10 11 12 13,1 2,0,2 3 4 6 7 8 9 11 12 15,1 3 4 5 7 8 10 11 12 13 14 15 16,1 2,1 2 3 4 5 6 7 8 9 10 11 14,0,1 2,1 2 3 4 5 6 7 8 9 10 11 13 15,1 2 3 4 5 6 7 8 9 10 11 14,0,2 4 6 7 8 9 10 11 12 13 15 16,0,1 2 3 4 5 6 7 8 9 10 11 14,2 3 5 6 7 8 9 10 11 12 13 14 15 16,0,1 2 3 4 5 7 8 9 10 11,1 2,2 3 5 6 7 8 9 10 11 12 13 14 15 16,0,1 2 3 4 5 7 8 9 10 11,1 2,2 3 5 6 7 8 9 10 11 12 13 14 15 16,2 3 5 6 7 8 9 10 11 12 13 14 15 16,2 4 6 7 8 9 10 11 12 13 15 16,1 3 4 6 7 8 9 10 11 12 13,1 2 3 4 5 6 7 8 9 10 11 14,1 2,1 2 3 4 5 6 7 8 9 10,1 3 4 5 7 8 10 11 12 13 14 15 16,2 4 6 7 8 9 10 11 12 13 15 16,2 3 5 6 7 8 9 10 11 12 13 14 15 16,2 4 6 7 8 9 10 11 12 13 15 16,1 2,0,2 3 5 6 7 8 9 10 11 12 13 14 15 16,2 4 6 7 8 9 10 11 12 13 15 16,0,1 2,2 3 5 6 7 8 9 10 11 12 13 14 15 16,2 4 6 7 8 9 10 11 12 13 15 16,1 2,1 2 3 4 5 6 7 8 9 10 11 14,1 3 4 5 7 8 10 11 12 13 14 15 16,0,1 2,1 2 3 4 5 6 7 8 9 10 11 14,1 3 4 5 7 8 10 11 12 13 14 15 16,0,1 2,1 2 3 4 5 6 7 8 9 10 11 14,1 3 4 5 7 8 10 11 12 13 14 15 16,1 2 3 4 5 6 7 8 9 10 11 14,1 3 4 5 7 8 10 11 12 13 14 15 16,1 3 4 5 7 8 10 11 12 13 14 15 16,
loadoutEquipmentPrimary,equip_c4,equip_molotov,equip_semtex,none,equip_frag,equip_frag,equip_molotov,equip_frag,equip_semtex,equip_c4,equip_frag,equip_thermite,none,equip_thermite,equip_frag,none,equip_semtex,equip_thermite,equip_semtex,equip_throwing_knife,equip_frag,equip_frag,equip_molotov,equip_frag,equip_molotov,equip_semtex,equip_throwing_knife,equip_molotov,equip_frag,equip_molotov,equip_claymore,equip_molotov,equip_frag,equip_semtex,equip_frag,equip_molotov,equip_frag,equip_semtex,equip_frag,equip_molotov,equip_frag,equip_throwing_knife,equip_frag,equip_molotov,equip_frag,equip_throwing_knife,equip_frag,equip_c4,equip_molotov,equip_semtex,none,equip_frag,equip_c4,equip_molotov,equip_semtex,none,equip_frag,equip_molotov,equip_frag,equip_molotov,equip_frag,equip_c4,equip_frag,equip_throwing_knife,equip_frag,equip_frag,equip_c4,equip_frag,equip_semtex,equip_frag,equip_frag,equip_molotov,none,equip_frag,equip_c4,equip_frag,equip_semtex,equip_frag,equip_c4,equip_frag,equip_semtex,equip_frag,equip_c4,equip_frag,equip_semtex,equip_frag,equip_c4,equip_frag,equip_semtex,equip_frag,equip_c4,equip_frag,equip_semtex,equip_throwing_knife,equip_semtex,equip_frag,equip_semtex,equip_throwing_knife,equip_frag,equip_molotov,equip_frag,equip_throwing_knife,equip_frag,equip_throwing_knife,equip_molotov,equip_frag,equip_molotov,equip_molotov,equip_frag,equip_molotov,equip_throwing_knife,equip_frag,equip_throwing_knife,equip_semtex,equip_molotov,equip_frag,equip_throwing_knife,equip_molotov,equip_semtex,equip_molotov,equip_frag,equip_throwing_knife,equip_molotov,equip_molotov,equip_throwing_knife,equip_semtex,equip_semtex,equip_molotov,equip_claymore,equip_semtex,equip_frag,equip_molotov,equip_c4,equip_semtex,equip_frag,equip_semtex,equip_c4,equip_semtex,equip_frag,equip_semtex,equip_c4,equip_semtex,equip_frag,equip_semtex,equip_c4,equip_semtex,equip_frag,equip_frag,equip_semtex,equip_thermite,equip_semtex,equip_frag,equip_semtex,equip_throwing_knife,equip_thermite,equip_frag,equip_semtex,equip_throwing_knife,equip_thermite,equip_semtex,equip_frag,equip_at_mine,equip_frag,equip_semtex,equip_frag,equip_at_mine,equip_frag,equip_semtex,equip_frag,equip_at_mine,equip_frag,equip_frag,equip_molotov,none,equip_claymore,equip_throwing_knife,equip_molotov,equip_frag,equip_at_mine,equip_semtex,equip_semtex,equip_frag,equip_frag,equip_molotov,equip_semtex,equip_frag,equip_frag,equip_molotov,equip_semtex,equip_molotov,equip_frag,equip_at_mine,equip_semtex,equip_molotov,equip_frag,none,equip_frag,equip_molotov,equip_frag,equip_molotov,equip_frag,equip_molotov,equip_frag,equip_molotov,equip_frag,equip_molotov,equip_frag,equip_throwing_knife,equip_semtex,equip_molotov,equip_frag,equip_throwing_knife,equip_semtex,equip_molotov,equip_frag,equip_throwing_knife,equip_semtex,equip_throwing_knife,equip_semtex,equip_semtex,
loadoutExtraPowerPrimary,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
