iw8_sm_mpapa5_mpv2,fe_gunsmith_weapon_placement_mpapa5,,
iw8_sm_mpapa5_mpa,fe_gunsmith_weapon_placement_mpapa5,,
iw8_sm_mpapa5_mpv2a,fe_gunsmith_weapon_placement_mpapa5,,
iw8_sm_mpapa5_mpmtx,fe_gunsmith_weapon_placement_mpapa5,,
iw8_sm_mpapa5_mpmtx2,fe_gunsmith_weapon_placement_mpapa5,,
iw8_sm_mpapa5_mpdmb,fe_gunsmith_weapon_placement_mpapa5,,
iw8_sm_beta_mp,fe_gunsmith_weapon_placement_beta,,
iw8_sm_beta_mpv2,fe_gunsmith_weapon_placement_beta,,
iw8_sm_augolf_mp,fe_gunsmith_weapon_placement_augolf,,
iw8_sm_augolf_mpa,fe_gunsmith_weapon_placement_augolf,,
iw8_sm_augolf_mpv2,fe_gunsmith_weapon_placement_augolf,,
iw8_sm_augolf_mpv3,fe_gunsmith_weapon_placement_augolf,,
iw8_sm_augolf_mpv3a,fe_gunsmith_weapon_placement_augolf,,
iw8_sm_augolf_mpmtx,fe_gunsmith_weapon_placement_augolf,,
iw8_sm_papa90_mp,fe_gunsmith_weapon_placement_papa90,,
iw8_sm_papa90_mpv2,fe_gunsmith_weapon_placement_papa90,,
iw8_sm_papa90_mpv2a,fe_gunsmith_weapon_placement_papa90,,
iw8_sm_papa90_mpmtx,fe_gunsmith_weapon_placement_papa90,,
iw8_sm_papa90_mpmtx2,fe_gunsmith_weapon_placement_papa90,,
iw8_sm_papa90_mpmtx3,fe_gunsmith_weapon_placement_papa90,,
iw8_sm_mpapa7_mp,fe_gunsmith_weapon_placement_mpapa7,,
iw8_sm_mpapa7_mpa,fe_gunsmith_weapon_placement_mpapa7,,
iw8_sm_mpapa7_mpv2,fe_gunsmith_weapon_placement_mpapa7,,
iw8_sm_mpapa7_mpv2a,fe_gunsmith_weapon_placement_mpapa7,,
iw8_sm_mpapa7_mpmtx,fe_gunsmith_weapon_placement_mpapa7,,
iw8_sm_mpapa7_mpmtx2,fe_gunsmith_weapon_placement_mpapa7,,
iw8_sm_mpapa7_mpmtx3,fe_gunsmith_weapon_placement_mpapa7,,
iw8_sm_uzulu_mp,fe_gunsmith_weapon_placement_uzulu,,
iw8_sm_uzulu_mpa,fe_gunsmith_weapon_placement_uzulu,,
iw8_sm_uzulu_mpv2,fe_gunsmith_weapon_placement_uzulu,,
iw8_sm_uzulu_mpv2a,fe_gunsmith_weapon_placement_uzulu,,
iw8_sm_charlie9_mp,fe_gunsmith_weapon_placement_charlie9,,
iw8_sm_charlie9_mpmtx,fe_gunsmith_weapon_placement_charlie9,,
iw8_sm_charlie9_mpmtx2,fe_gunsmith_weapon_placement_charlie9,,
iw8_sm_smgolf45_mp,fe_gunsmith_weapon_placement_smgolf45,,
iw8_sm_smgolf45_mpdmb,fe_gunsmith_weapon_placement_smgolf45,,
iw8_sm_smgolf45_mpmtx,fe_gunsmith_weapon_placement_smgolf45,,
iw8_sm_victor_mp,fe_gunsmith_weapon_placement_victor,,
iw8_sm_victor_mpmtx,fe_gunsmith_weapon_placement_victor,,
iw8_sh_aalpha12_mp,fe_gunsmith_weapon_placement_aalpha12,,
iw8_sh_dpapa12_mp,fe_gunsmith_weapon_placement_dpapa12,,
iw8_sh_dpapa12_mpv2,fe_gunsmith_weapon_placement_dpapa12,,
iw8_sh_dpapa12_mpa,fe_gunsmith_weapon_placement_dpapa12,,
iw8_sh_dpapa12_mpv2a,fe_gunsmith_weapon_placement_dpapa12,,
iw8_sh_dpapa12_mpdmb,fe_gunsmith_weapon_placement_dpapa12,,
iw8_sh_oscar12_mp,fe_gunsmith_weapon_placement_oscar12,,
iw8_sh_oscar12_mpa,fe_gunsmith_weapon_placement_oscar12,,
iw8_sh_oscar12_mpv2,fe_gunsmith_weapon_placement_oscar12,,
iw8_sh_oscar12_mpv2a,fe_gunsmith_weapon_placement_oscar12,,
iw8_sh_charlie725_mp,fe_gunsmith_weapon_placement_charlie725,,
iw8_sh_charlie725_mpa,fe_gunsmith_weapon_placement_charlie725,,
iw8_sh_charlie725_mpv2,fe_gunsmith_weapon_placement_charlie725,,
iw8_sh_charlie725_mpv2a,fe_gunsmith_weapon_placement_charlie725,,
iw8_sh_charlie725_mpdmb,fe_gunsmith_weapon_placement_charlie725,,
iw8_sh_romeo870_mp,fe_gunsmith_weapon_placement_romeo870,,
iw8_sh_romeo870_mpa,fe_gunsmith_weapon_placement_romeo870,,
iw8_sh_romeo870_mpdmb,fe_gunsmith_weapon_placement_romeo870,,
iw8_sh_romeo870_mpdmb2,fe_gunsmith_weapon_placement_romeo870,,
iw8_sh_romeo870_mpdmb3,fe_gunsmith_weapon_placement_romeo870,,
iw8_sh_romeo870_mpv2,fe_gunsmith_weapon_placement_romeo870,,
iw8_sh_romeo870_mpv3,fe_gunsmith_weapon_placement_romeo870,,
iw8_sh_romeo870_mpv2a,fe_gunsmith_weapon_placement_romeo870,,
iw8_sh_mike26_mp,fe_gunsmith_weapon_placement_mike26,,
iw8_lm_kilo121_mp,fe_gunsmith_weapon_placement_kilo121,,
iw8_lm_kilo121infil_mp,fe_gunsmith_weapon_placement_kilo121,,
iw8_lm_dblmg_mp,fe_gunsmith_weapon_placement_dblmg,,
iw8_lm_pkilo_mp,fe_gunsmith_weapon_placement_pkilo,,
iw8_lm_pkilo_mpv2,fe_gunsmith_weapon_placement_pkilo,,
iw8_lm_pkilo_mpv3,fe_gunsmith_weapon_placement_pkilo,,
iw8_lm_pkilo_mpdmb,fe_gunsmith_weapon_placement_pkilo,,
iw8_lm_pkilo_mpdmb2,fe_gunsmith_weapon_placement_pkilo,,
iw8_lm_pkilo_mpa,fe_gunsmith_weapon_placement_pkilo,,
iw8_lm_pkilo_mpv2a,fe_gunsmith_weapon_placement_pkilo,,
iw8_lm_lima86_mp,fe_gunsmith_weapon_placement_lima86,,
iw8_lm_lima86_mpv2,fe_gunsmith_weapon_placement_lima86,,
iw8_lm_lima86_mpv2a,fe_gunsmith_weapon_placement_lima86,,
iw8_lm_mgolf34_mp,fe_gunsmith_weapon_placement_mgolf34,,
iw8_lm_mgolf36_mp,fe_gunsmith_weapon_placement_mgolf36,,
iw8_lm_mgolf36_mpv2,fe_gunsmith_weapon_placement_mgolf36,,
iw8_lm_mgolf36_mpdmb,fe_gunsmith_weapon_placement_mgolf36,,
iw8_lm_mkilo3_mp,fe_gunsmith_weapon_placement_mkilo3,,
iw8_lm_mkilo3_mpmtx,fe_gunsmith_weapon_placement_mkilo3,,
iw8_lm_mkilo3_mpdmb,fe_gunsmith_weapon_placement_mkilo3,,
iw8_sn_mike14_mp,fe_gunsmith_weapon_placement_mike14,,
iw8_sn_mike14_mpa,fe_gunsmith_weapon_placement_mike14,,
iw8_sn_mike14_mpv2,fe_gunsmith_weapon_placement_mike14,,
iw8_sn_mike14_mpv3,fe_gunsmith_weapon_placement_mike14,,
iw8_sn_kilo98_mp,fe_gunsmith_weapon_placement_kilo98,,
iw8_sn_kilo98_mpa,fe_gunsmith_weapon_placement_kilo98,,
iw8_sn_kilo98_mpv2,fe_gunsmith_weapon_placement_kilo98,,
iw8_sn_kilo98_mpv2a,fe_gunsmith_weapon_placement_kilo98,,
iw8_sn_sbeta_mp,fe_gunsmith_weapon_placement_sbeta,,
iw8_sn_sbeta_mpdmb,fe_gunsmith_weapon_placement_sbeta,,
iw8_sn_sbeta_mpv2,fe_gunsmith_weapon_placement_sbeta,,
iw8_sn_sbeta_mpa,fe_gunsmith_weapon_placement_sbeta,,
iw8_sn_sbeta_mpv2a,fe_gunsmith_weapon_placement_sbeta,,
iw8_sn_sbeta_mpmtx,fe_gunsmith_weapon_placement_sbeta,,
iw8_sn_golf28_mp,fe_gunsmith_weapon_placement_mike14,,
iw8_sn_sksierra_mp,fe_gunsmith_weapon_placement_sksierra,,
iw8_sn_alpha50_mp,fe_gunsmith_weapon_placement_alpha50,,
iw8_sn_alpha50_mpa,fe_gunsmith_weapon_placement_alpha50,,
iw8_sn_alpha50_mpv2,fe_gunsmith_weapon_placement_alpha50,,
iw8_sn_alpha50_mpv2a,fe_gunsmith_weapon_placement_alpha50,,
iw8_sn_delta_mp,fe_gunsmith_weapon_placement_delta,,
iw8_sn_delta_mpv2,fe_gunsmith_weapon_placement_delta,,
iw8_sn_hdromeo_mp,fe_gunsmith_weapon_placement_hdromeo,,
iw8_sn_hdromeo_mpa,fe_gunsmith_weapon_placement_hdromeo,,
iw8_sn_xmike109_mp,fe_gunsmith_weapon_placement_xmike109,,
iw8_sn_xmike109_mpmtx,fe_gunsmith_weapon_placement_xmike109,,
iw8_sn_crossbow_mp,fe_gunsmith_weapon_placement_crossbow,,
iw8_sn_romeo700_mp,fe_gunsmith_weapon_placement_romeo700,,
iw8_pi_papa320_mp,fe_gunsmith_weapon_placement_papa320,,
iw8_pi_papa320_mpa,fe_gunsmith_weapon_placement_papa320,,
iw8_pi_papa320_mpmtx,fe_gunsmith_weapon_placement_papa320,,
iw8_pi_papa320_mpmtxa,fe_gunsmith_weapon_placement_papa320,,
iw8_pi_papa320_mpv2,fe_gunsmith_weapon_placement_papa320,,
iw8_pi_papa320_mpv2a,fe_gunsmith_weapon_placement_papa320,,
iw8_pi_cpapa_mp,fe_gunsmith_weapon_placement_cpapa,,
iw8_pi_cpapa_mpa,fe_gunsmith_weapon_placement_cpapa,,
iw8_pi_cpapa_mpv2,fe_gunsmith_weapon_placement_cpapa,,
iw8_pi_cpapa_mpv2a,fe_gunsmith_weapon_placement_cpapa,,
iw8_pi_mike1911_mp,fe_gunsmith_weapon_placement_mike1911,,
iw8_pi_mike1911_mpmtx,fe_gunsmith_weapon_placement_mike1911,,
iw8_pi_mike1911_mpv2,fe_gunsmith_weapon_placement_mike1911,,
iw8_pi_mike1911_mpa,fe_gunsmith_weapon_placement_mike1911,,
iw8_pi_mike1911_mpdmb,fe_gunsmith_weapon_placement_mike1911,,
iw8_pi_golf21_mp,fe_gunsmith_weapon_placement_golf21,,
iw8_pi_golf21_mpv2,fe_gunsmith_weapon_placement_golf21,,
iw8_pi_golf21_mpv2a,fe_gunsmith_weapon_placement_golf21,,
iw8_pi_golf21_mpv3,fe_gunsmith_weapon_placement_golf21,,
iw8_pi_golf21_mpv3a,fe_gunsmith_weapon_placement_golf21,,
iw8_pi_golf21_mpmtx,fe_gunsmith_weapon_placement_golf21,,
iw8_pi_decho_mp,fe_gunsmith_weapon_placement_decho,,
iw8_pi_decho_mpmtx,fe_gunsmith_weapon_placement_decho,,
iw8_pi_decho_mpdmb,fe_gunsmith_weapon_placement_decho,,
iw8_pi_decho_mpa,fe_gunsmith_weapon_placement_decho,,
iw8_pi_decho_mpdmb2,fe_gunsmith_weapon_placement_decho,,
iw8_pi_mike9_mp,fe_gunsmith_weapon_placement_mike9,,
iw8_pi_mike9_mpmtx,fe_gunsmith_weapon_placement_mike9,,
iw8_pi_mike9_mpmtx2,fe_gunsmith_weapon_placement_mike9,,
iw8_sn_alpha50infil_mp,fe_gunsmith_weapon_placement_alpha50,,
iw8_me_riotshield_mp,fe_gunsmith_weapon_placement_riotshield,,
iw8_me_riotshield_mp_frontend_sorting,fe_gunsmith_weapon_placement_riotshield,,
iw8_me_riotshield_mpv2,fe_gunsmith_weapon_placement_riotshield,,
iw8_me_riotshield_mpv2_frontend_sorting,fe_gunsmith_weapon_placement_riotshield,,
iw8_me_riotshield_mpv3,fe_gunsmith_weapon_placement_riotshield,,
iw8_me_riotshield_mpv3_frontend_sorting,fe_gunsmith_weapon_placement_riotshield,,
iw8_me_riotshield_mpv4,fe_gunsmith_weapon_placement_riotshield,,
iw8_me_riotshield_mpv4_frontend_sorting,fe_gunsmith_weapon_placement_riotshield,,
iw8_me_riotshield_mpv5,fe_gunsmith_weapon_placement_riotshield,,
iw8_me_riotshield_mpv5_frontend_sorting,fe_gunsmith_weapon_placement_riotshield,,
iw8_me_riotshield_mpv6,fe_gunsmith_weapon_placement_riotshield,,
iw8_me_riotshield_mpv6_frontend_sorting,fe_gunsmith_weapon_placement_riotshield,,
iw8_me_riotshield_mpv7,fe_gunsmith_weapon_placement_riotshield,,
iw8_me_riotshield_mpv7_frontend_sorting,fe_gunsmith_weapon_placement_riotshield,,
iw8_me_riotshield_mpv8,fe_gunsmith_weapon_placement_riotshield,,
iw8_me_riotshield_mpv8_frontend_sorting,fe_gunsmith_weapon_placement_riotshield,,
iw8_lm_sierrax_mp,fe_gunsmith_weapon_placement_sierrax_chainsaw,stocksaw_sierrax,
iw8_lm_sierrax_mp,fe_gunsmith_weapon_placement_sierrax,,
iw8_lm_sierrax_mpmtx,fe_gunsmith_weapon_placement_sierrax_chainsaw,stocksaw_sierrax,
iw8_lm_sierrax_mpmtx,fe_gunsmith_weapon_placement_sierrax,,
iw8_lm_sierrax_mpdmb,fe_gunsmith_weapon_placement_sierrax_chainsaw,stocksaw_sierrax,
iw8_lm_sierrax_mpdmb,fe_gunsmith_weapon_placement_sierrax,,
