mp_m_overwinter,8,0.5,0.5,0,0,
mp_m_overwinter,8,0.7304687,0.5,0,944,
mp_m_pine,1,0.65,0.5429688,768,-220,
mp_m_pine,1,0.31875,0.54375,-928,-224,
mp_m_pine,1,0.3546875,0.4642578,-744,183,
mp_m_pine,1,0.68125,0.45625,928,224,
mp_m_pine,2,0.6269387,0.4668869,649.926,169.539,
mp_m_pine,2,0.3717686,0.5337375,-656.545,-172.736,
mp_m_pine,2,0.4919925,0.4596533,-40.9983,206.575,
mp_m_pine,2,0.5080075,0.5403467,40.9983,-206.575,
mp_m_pine,3,0.425,0.4,-384,512,
mp_m_pine,3,0.575,0.6,384,-512,
mp_m_pine,4,0.4992188,0.5007812,-4,-4,
mp_m_pine,4,0.5,0.5,0,0,
mp_m_pine,5,0.3,0.4265625,-1024,376,
mp_m_pine,5,0.60625,0.41875,544,416,
mp_m_pine,5,0.675,0.575,896,-384,
mp_m_pine,5,0.39375,0.58125,-544,-416,
mp_m_pine,6,0.5259074,0.3956582,132.646,534.23,
mp_m_pine,6,0.4740926,0.6043418,-132.646,-534.23,
mp_m_pine,7,0.3145236,0.5077848,-949.639,-39.8584,
mp_m_pine,7,0.6885707,0.5140899,965.482,-72.1404,
mp_m_pine,8,0.6026367,0.5050781,525.5,-26,
mp_m_pine,8,0.3974609,0.4957031,-525,22,
mp_m_speedball,1,0.6756592,0.461792,719.5,156.5,
mp_m_speedball,1,0.3242798,0.4611206,-719.75,159.25,
mp_m_speedball,1,0.3243408,0.4768066,-719.5,95,
mp_m_speedball,1,0.6756592,0.4775391,719.5,92,
mp_m_speedball,2,0.517334,0.3669434,71,545,
mp_m_speedball,2,0.559082,0.5634766,242,-260,
mp_m_speedball,2,0.4379883,0.5649414,-254,-266,
mp_m_speedball,2,0.482666,0.369873,-71,533,
mp_m_speedball,2,0.6015625,0.4781494,416,89.5,
mp_m_speedball,2,0.4017944,0.4769287,-402.25,94.5,
mp_m_speedball,3,0.4218994,0.3476074,-319.9,624.2,
mp_m_speedball,3,0.5781006,0.3496582,319.9,615.8,
mp_m_speedball,3,0.6192261,0.598523,488.35,-403.55,
mp_m_speedball,3,0.3808106,0.5976318,-488.2,-399.9,
mp_m_speedball,4,0.4999512,0.4684815,-0.200012,129.1,
mp_m_speedball,4,0.5017334,0.3090332,7.09998,782.2,
mp_m_speedball,4,0.4987549,0.5859863,-5.10001,-352.2,
mp_m_speedball,5,0.3380615,0.3404785,-663.3,653.4,
mp_m_speedball,5,0.6599854,0.3431152,655.3,642.6,
mp_m_speedball,6,0.5047607,0.4931641,19.5,28,
mp_m_speedball,6,0.4946289,0.4936523,-22,26,
mp_m_speedball,7,0.375,0.3803711,-512,490,
mp_m_speedball,7,0.625,0.3803711,512,490,
mp_m_speedball,8,0.6621094,0.5380859,664,-156,
mp_m_speedball,8,0.3383789,0.5375977,-662,-154,
mp_m_stack,1,0.3022461,0.4594727,-810,166,
mp_m_stack,1,0.3023682,0.5415039,-809.5,-170,
mp_m_stack,1,0.6977539,0.541626,810,-170.5,
mp_m_stack,1,0.6977539,0.4594727,810,166,
mp_m_stack,2,0.2792969,0.5883789,-904,-362,
mp_m_stack,2,0.2792969,0.4116211,-904,362,
mp_m_stack,2,0.7207031,0.4116211,904,362,
mp_m_stack,2,0.7207031,0.5864258,904,-354,
mp_m_stack,3,0.5042725,0.491272,17.5,35.75,
mp_m_stack,4,0.5,0.3867188,0,464,
mp_m_stack,4,0.5,0.6132813,0,-464,
mp_m_stack,5,0.3435059,0.5014648,-641,-6,
mp_m_stack,5,0.6564941,0.4997559,641,1,
mp_m_stack,6,0.6484375,0.5605469,608,-248,
mp_m_stack,6,0.6484375,0.4355469,608,264,
mp_m_stack,6,0.3515625,0.4355469,-608,264,
mp_m_stack,6,0.3515625,0.5605469,-608,-248,
mp_m_stack,7,0.4257813,0.6113281,-304,-456,
mp_m_stack,7,0.5742188,0.6113281,304,-456,
mp_m_stack,7,0.4257813,0.3867188,-304,464,
mp_m_stack,7,0.5742188,0.3867188,304,464,
mp_m_stack,8,0.4335938,0.5371094,-272,-152,
mp_m_stack,8,0.5683594,0.5371094,280,-152,
mp_m_stack,8,0.4335938,0.4628906,-272,152,
mp_m_stack,8,0.5683594,0.4628906,280,152,
mp_m_hill,1,0.6519863,0.5464575,-199.5,942.5,
mp_m_hill,1,0.6509847,0.4711997,427.733,913.733,
mp_m_hill,1,0.3465983,0.5324707,-285.435,-933.804,
mp_m_hill,1,0.3512805,0.430382,176.949,-927.65,
mp_m_hill,2,0.4396653,0.6403953,-441.312,-632.118,
mp_m_hill,2,0.6028838,0.5718281,-862.589,370.696,
mp_m_hill,3,0.5944824,0.4270833,640.167,759.472,
mp_m_hill,3,0.376388,0.3958061,448,-580.5,
mp_m_hill,4,0.4426768,0.4729339,-25.9478,-362.934,
mp_m_hill,4,0.5590713,0.5042233,166.294,352.194,
mp_m_hill,5,0.3071273,0.6302586,965.477,-1041.05,
mp_m_hill,5,0.6694417,0.3428586,-800.309,1185.01,
mp_m_hill,6,0.3933071,0.641186,838.777,-717.768,
mp_m_hill,6,0.6168242,0.3634803,-867.447,655.521,
mp_m_hill,7,0.521147,0.4869705,-980.168,-324.286,
mp_m_hill,7,0.551251,0.5979179,-601.608,-314.886,
mp_m_hill,7,0.5527809,0.6595325,80.0531,-129.927,
mp_m_hill,8,0.7141455,0.6000036,416.256,1187.71,
mp_m_hill,8,0.3066878,0.3999964,-614.422,-1315.71,
mp_m_showers,1,0.6358643,0.5292969,2092.5,-120,
mp_m_showers,1,0.3323975,0.5322266,849.5,-132,
mp_m_showers,1,0.3323975,0.4726563,849.5,112,
mp_m_showers,1,0.6359863,0.4698486,2093,123.5,
mp_m_showers,2,0.3393555,0.5917969,878,-376,
mp_m_showers,2,0.6264648,0.5917969,2054,-376,
mp_m_showers,2,0.6293945,0.4091797,2066,372,
mp_m_showers,2,0.3422852,0.4091797,890,372,
mp_m_showers,3,0.5748291,0.5424805,1842.5,-174,
mp_m_showers,3,0.5748291,0.4589844,1842.5,168,
mp_m_showers,3,0.3944092,0.4589844,1103.5,168,
mp_m_showers,3,0.3944092,0.5424805,1103.5,-174,
mp_m_showers,4,0.4516602,0.4597168,1338,165,
mp_m_showers,4,0.5170898,0.5407715,1606,-167,
mp_m_showers,4,0.5170898,0.4567871,1606,177,
mp_m_showers,4,0.4516602,0.5441895,1338,-181,
mp_m_showers,5,0.234375,0.5,448,0,
mp_m_showers,5,0.734375,0.5,2496,0,
mp_m_showers,6,0.3999023,0.5,1126,0,
mp_m_showers,6,0.5700684,0.5,1823,0,
mp_m_showers,6,0.4841309,0.4570313,1471,176,
mp_m_showers,6,0.484375,0.5432129,1472,-177,
mp_m_showers,7,0.5137939,0.5888672,1592.5,-364,
mp_m_showers,7,0.5137939,0.4121094,1592.5,360,
mp_m_showers,7,0.4549561,0.4121094,1351.5,360,
mp_m_showers,7,0.4549561,0.5888672,1351.5,-364,
mp_m_showers,8,0.6546631,0.5908203,2169.5,-372,
mp_m_showers,8,0.6546631,0.4101563,2169.5,368,
mp_m_showers,8,0.3140869,0.4101563,774.5,368,
mp_m_showers,8,0.3140869,0.5908203,774.5,-372,
mp_m_cage,1,0.5679687,0.33125,174,432,
mp_m_cage,1,0.4273438,0.33125,-186,432,
mp_m_cage,1,0.4324219,0.6705078,-173,-436.5,
mp_m_cage,1,0.5726563,0.6705078,186,-436.5,
mp_m_cage,2,0.4855469,0.4835938,-37,42,
mp_m_cage,2,0.5167969,0.5171875,43,-44,
mp_m_cage,3,0.69375,0.3058594,496,497,
mp_m_cage,3,0.3058594,0.6933594,-497,-495,
mp_m_cage,4,0.2814453,0.5005859,-559.5,-1.5,
mp_m_cage,4,0.71875,0.5,560,0,
mp_m_cage,5,0.3058594,0.3058594,-497,497,
mp_m_cage,5,0.69375,0.6933594,496,-495,
mp_m_cage,6,0.3837891,0.6173828,-297.5,-300.5,
mp_m_cage,6,0.6166992,0.3826172,298.75,300.5,
mp_m_cage,6,0.3837891,0.3828125,-297.5,300,
mp_m_cage,6,0.6166992,0.6171875,298.75,-300,
mp_m_cage,7,0.4972656,0.3476563,-7,390,
mp_m_cage,7,0.5027344,0.6539062,7,-394,
mp_m_cage,7,0.346875,0.5035156,-392,-9,
mp_m_cage,7,0.653125,0.4980469,392,5,
mp_m_cage,8,0.3933594,0.5,-273,0,
mp_m_cage,8,0.6089844,0.5,279,0,
mp_m_cargo,1,0.3476563,0.4829102,-624,70,
mp_m_cargo,1,0.3476563,0.5180664,-624,-74,
mp_m_cargo,1,0.6616211,0.519043,662,-78,
mp_m_cargo,1,0.6616211,0.4814453,662,76,
mp_m_cargo,1,0.5664063,0.4003906,272,408,
mp_m_cargo,1,0.4589844,0.5527344,-168,-216,
mp_m_cargo,2,0.6083984,0.5917969,444,-376,
mp_m_cargo,2,0.3632813,0.4316406,-560,280,
mp_m_cargo,2,0.6337891,0.409668,548,370,
mp_m_cargo,2,0.4121094,0.5908203,-360,-372,
mp_m_cargo,3,0.4604492,0.4992676,-162,3,
mp_m_cargo,3,0.5239258,0.4821777,98,73,
mp_m_cargo,3,0.5078125,0.3730469,32,520,
mp_m_cargo,3,0.5078125,0.6269531,32,-520,
mp_m_cargo,4,0.3476563,0.5683594,-624,-280,
mp_m_cargo,4,0.6445313,0.4472656,592,216,
mp_m_cargo,5,0.3183594,0.6269531,-744,-520,
mp_m_cargo,5,0.3222656,0.3730469,-728,520,
mp_m_cargo,5,0.6894531,0.6269531,776,-520,
mp_m_cargo,5,0.6933594,0.3730469,792,520,
mp_m_cargo,6,0.5249023,0.5854492,102,-350,
mp_m_cargo,6,0.4692383,0.3933105,-126,437,
mp_m_cargo,6,0.3476563,0.5004883,-624,-2,
mp_m_cargo,6,0.6577148,0.5004883,646,-2,
mp_m_cargo,7,0.5249023,0.5561523,102,-230,
mp_m_cargo,7,0.4609375,0.4521484,-160,196,
mp_m_cargo,7,0.3193359,0.3959961,-740,426,
mp_m_cargo,7,0.6943359,0.3959961,796,426,
mp_m_cargo,8,0.5761719,0.4521484,312,196,
mp_m_cargo,8,0.4082031,0.5693359,-376,-284,
mp_m_cargo,8,0.3815691,0.6027014,-485.093,-420.665,
mp_m_cargo,8,0.6269671,0.3974558,520.057,420.021,
mp_m_speed,1,0.7689986,0.5214844,-889,277,
mp_m_speed,1,0.7689986,0.5120739,-836,277,
mp_m_speed,1,0.5914418,0.4836648,-676,1277,
mp_m_speed,1,0.4209872,0.5326705,-952,2237,
mp_m_speed,1,0.214755,0.5013317,-775.5,3398.5,
mp_m_speed,1,0.2144886,0.5104758,-827,3400,
mp_m_speed,2,0.6444425,0.4326172,-388.5,978.5,
mp_m_speed,2,0.5287642,0.625,-1472,1630,
mp_m_speed,2,0.3751776,0.402255,-217.5,2495,
mp_m_speed,2,0.3584872,0.6193182,-1440,2589,
mp_m_speed,3,0.6738281,0.6455966,-1588,813,
mp_m_speed,3,0.2524858,0.6423118,-1569.5,3186,
mp_m_speed,3,0.5149148,0.4286222,-366,1708,
mp_m_speed,4,0.5553089,0.3493431,80.5,1480.5,
mp_m_speed,4,0.4549893,0.3738459,-57.5,2045.5,
mp_m_speed,5,0.6937145,0.4770952,-639,701,
mp_m_speed,5,0.2814276,0.5215732,-889.5,3023,
mp_m_speed,5,0.4476207,0.651456,-1621,2087,
mp_m_speed,6,0.7027699,0.5893111,-1271,650,
mp_m_speed,6,0.6839489,0.4122869,-274,756,
mp_m_speed,6,0.6139915,0.5276989,-924,1150,
mp_m_speed,6,0.3253729,0.4085582,-253,2775.5,
mp_m_speed,6,0.2658913,0.5721768,-1174.5,3110.5,
mp_m_speed,6,0.439098,0.4630682,-560,2135,
mp_m_speed,7,0.3412642,0.6685902,-1717.5,2686,
mp_m_speed,7,0.5489169,0.6106179,-1391,1516.5,
mp_m_speed,7,0.5430575,0.4147727,-288,1549.5,
mp_m_speed,7,0.4981357,0.4296875,-372,1802.5,
mp_m_speed,8,0.625,0.4815341,-664,1088,
mp_m_speed,8,0.4975142,0.5230824,-898,1806,
mp_m_speed,8,0.3370028,0.5234375,-900,2710,
mp_m_speed,8,0.5525568,0.4600497,-543,1496,
mp_shipment,1,0.3538773,0.6174769,-825,1578,
mp_shipment,1,0.3625579,0.6223958,-795,1561,
mp_shipment,1,0.6461227,0.3796296,185,2400,
mp_shipment,1,0.6397569,0.3729745,163,2423,
mp_shipment,2,0.4945023,0.5460069,-339,1825,
mp_shipment,2,0.4962384,0.4487847,-333,2161,
mp_shipment,3,0.494647,0.6691262,-338.5,1399.5,
mp_shipment,3,0.4960938,0.322772,-333.5,2596.5,
mp_shipment,3,0.6171875,0.4997106,85,1985,
mp_shipment,3,0.3689236,0.4997106,-773,1985,
mp_shipment,4,0.3567708,0.369213,-815,2436,
mp_shipment,4,0.6597222,0.6203704,232,1568,
mp_shipment,5,0.338397,0.526331,-878.5,1893,
mp_shipment,5,0.6791088,0.4811921,299,2049,
mp_shipment,6,0.6030093,0.4234664,36,2248.5,
mp_shipment,6,0.3877315,0.5342882,-708,1865.5,
mp_shipment,7,0.3888889,0.4252025,-704,2242.5,
mp_shipment,7,0.5980903,0.5739294,19,1728.5,
mp_shipment,8,0.4246238,0.5271991,-580.5,1890,
mp_shipment,8,0.5681424,0.4623843,-84.5,2114,
mp_m_fork,1,0.6757813,0.4746094,720,104,
mp_m_fork,1,0.6757813,0.5219727,720,-90,
mp_m_fork,1,0.3242188,0.5253906,-720,-104,
mp_m_fork,1,0.3242188,0.4790039,-720,86,
mp_m_fork,2,0.5473633,0.3989258,194,414,
mp_m_fork,2,0.4526367,0.399292,-194,412.5,
mp_m_fork,3,0.5473633,0.6010742,194,-414,
mp_m_fork,3,0.4526367,0.6033936,-194,-423.5,
mp_m_fork,4,0.5004883,0.4580078,2,172,
mp_m_fork,4,0.5004883,0.5439453,2,-180,
mp_m_fork,5,0.5003662,0.3979492,1.5,418,
mp_m_fork,5,0.4985352,0.6035156,-6,-424,
mp_m_fork,6,0.5009766,0.4731445,4,110,
mp_m_fork,6,0.5943604,0.5003662,386.5,-1.5,
mp_m_fork,6,0.4055176,0.5003662,-387,-1.5,
mp_m_fork,6,0.4990234,0.5268555,-4,-110,
mp_m_fork,7,0.6416016,0.5786133,580,-322,
mp_m_fork,7,0.3583984,0.581543,-580,-334,
mp_m_fork,8,0.6416016,0.4223633,580,318,
mp_m_fork,8,0.3583984,0.4291992,-580,290,
mp_rust,1,0.6282226,0.3584473,1168.5,1492.75,
mp_rust,1,0.674414,0.3751953,1405,1407,
mp_rust,1,0.3626953,0.6426758,-191,37.5,
mp_rust,1,0.3919922,0.6605469,-41,-54,
mp_rust,1,0.6817383,0.5744141,1442.5,387,
mp_rust,1,0.3544922,0.3585938,-233,1492,
mp_rust,2,0.3158203,0.4707031,-431,918,
mp_rust,2,0.5363281,0.2894531,698,1846,
mp_rust,2,0.5423828,0.5445312,729,540,
mp_rust,2,0.4833984,0.6714844,427,-110,
mp_rust,2,0.5396484,0.3837891,715,1363,
mp_rust,3,0.6935547,0.4727051,1503,907.75,
mp_rust,3,0.5151855,0.4590332,589.75,977.75,
mp_rust,4,0.6044922,0.5029297,1047,753,
mp_rust,4,0.2884766,0.3154297,-571,1713,
mp_rust,4,0.7182617,0.6896973,1629.5,-203.25,
mp_rust,4,0.5044922,0.4482422,535,1033,
mp_rust,5,0.3832031,0.3422852,-86,1575.5,
mp_rust,5,0.503125,0.4425781,528,1062,
mp_rust,5,0.6332031,0.5617188,1194,452,
mp_rust,6,0.3879883,0.2929688,-61.5,1828,
mp_rust,6,0.4589844,0.5378906,302,574,
mp_rust,6,0.5941406,0.6914063,994,-212,
mp_rust,6,0.5667969,0.4746094,854,898,
mp_rust,7,0.7390625,0.3267578,1736,1655,
mp_rust,7,0.5419922,0.6544922,727,-23,
mp_rust,7,0.5234375,0.4724609,632,909,
mp_rust,7,0.5421875,0.4572266,728,987,
mp_rust,7,0.2941406,0.6805664,-542,-156.5,
mp_rust,8,0.3425781,0.5546875,-294,488,
mp_rust,8,0.5359375,0.4847656,696,846,
mp_rust,8,0.7099609,0.4162109,1587,1197,
mp_m_wallco2,1,0.6876221,0.519043,-768.5,-462,
mp_m_wallco2,1,0.6862793,0.492065,-763,-351.5,
mp_m_wallco2,1,0.314209,0.490479,761,-345,
mp_m_wallco2,1,0.3123779,0.52063,768.5,-468.5,
mp_m_wallco2,2,0.626709,0.585327,-519,-733.5,
mp_m_wallco2,2,0.3737793,0.583618,517,-726.5,
mp_m_wallco2,3,0.5001221,0.547119,-0.5,-577,
mp_m_wallco2,3,0.6086426,0.387207,-445,78,
mp_m_wallco2,3,0.3911133,0.387207,446,78,
mp_m_wallco2,4,0.6105957,0.433594,-453,-112,
mp_m_wallco2,4,0.3903809,0.433059,449,-118,
mp_m_wallco2,4,0.5002441,0.577515,-1,-701.5,
mp_m_wallco2,5,0.6168213,0.509033,-478.5,-421,
mp_m_wallco2,5,0.4859619,0.380371,57.5,106,
mp_m_wallco2,5,0.3830566,0.505371,479,-406,
mp_m_wallco2,6,0.6333008,0.541626,-546,-554.5,
mp_m_wallco2,6,0.3668213,0.540772,545.5,-551,
mp_m_wallco2,6,0.5,0.521973,0,-474,
mp_m_wallco2,7,0.4838867,0.616089,66,-859.5,
mp_m_wallco2,7,0.5164795,0.616943,-67.5,-863,
mp_m_wallco2,7,0.5836182,0.463379,-342.5,-234,
mp_m_wallco2,7,0.4147949,0.454224,349,-196.5,
mp_m_wallco2,8,0.5010986,0.445801,-4.5,-162,
mp_m_wallco2,8,0.4061279,0.539917,384.5,-547.5,
mp_m_wallco2,8,0.5946045,0.539673,-387.5,-546.5,
mp_m_trench,1,0.3072917,0.4657118,-888,158,
mp_m_trench,1,0.3072917,0.5351563,-888,-162,
mp_m_trench,1,0.4662337,0.3930944,-155.595,492.621,
mp_m_trench,1,0.6946614,0.5349392,897,-161,
mp_m_trench,1,0.6946614,0.4654948,897,159,
mp_m_trench,1,0.5357194,0.6084247,164.595,-499.621,
mp_m_trench,2,0.2917122,0.3982967,-959.79,468.649,
mp_m_trench,2,0.376531,0.5696397,-568.945,-320.9,
mp_m_trench,2,0.4479167,0.5243056,-240,-112,
mp_m_trench,2,0.7102409,0.6014863,968.79,-467.649,
mp_m_trench,2,0.6254221,0.4301432,577.945,321.9,
mp_m_trench,2,0.5577257,0.4882813,266,54,
mp_m_trench,3,0.4458639,0.6201599,-249.459,-553.697,
mp_m_trench,3,0.412788,0.4478796,-401.873,240.171,
mp_m_trench,3,0.5560892,0.3796231,258.459,554.697,
mp_m_trench,3,0.5891652,0.5519034,410.873,-239.171,
mp_m_trench,4,0.3623264,0.4748713,-634.4,115.793,
mp_m_trench,4,0.4419655,0.5347567,-267.423,-160.159,
mp_m_trench,4,0.6396267,0.5249116,643.4,-114.793,
mp_m_trench,4,0.5581135,0.4649605,267.787,161.462,
mp_m_trench,5,0.4299045,0.3693576,-323,602,
mp_m_trench,5,0.3055556,0.6215278,-896,-560,
mp_m_trench,5,0.5720486,0.6304253,332,-601,
mp_m_trench,5,0.6944444,0.3784722,896,560,
mp_m_trench,6,0.4784266,0.5767713,-99.4101,-353.762,
mp_m_trench,6,0.3563299,0.382845,-662.032,539.85,
mp_m_trench,6,0.5235264,0.4230117,108.41,354.762,
mp_m_trench,6,0.6456233,0.617806,671.032,-542.85,
mp_m_trench,7,0.3193958,0.500117,-832.224,-0.539063,
mp_m_trench,7,0.6825573,0.499666,841.224,1.53906,
mp_m_trench,8,0.5794271,0.6106771,366,-510,
mp_m_trench,8,0.4192708,0.390625,-372,504,
mp_m_cornfield,1,0.4722028,0.6512566,-559.2,-1220.15,
mp_m_cornfield,1,0.5021416,0.3406687,-422.2,201.1,
mp_m_cornfield,1,0.4853147,0.6512566,-499.2,-1220.15,
mp_m_cornfield,1,0.5337194,0.3277754,-277.7,260.1,
mp_m_cornfield,2,0.3850088,0.568597,-958.2,-841.9,
mp_m_cornfield,2,0.3792177,0.4337631,-984.7,-224.9,
mp_m_cornfield,3,0.4830748,0.5913243,-509.45,-945.9,
mp_m_cornfield,3,0.4972793,0.4227273,-444.45,-174.4,
mp_m_cornfield,4,0.5011036,0.5116696,-426.95,-581.4,
mp_m_cornfield,5,0.5961102,0.4177557,7.8,-151.65,
mp_m_cornfield,5,0.5961102,0.5767373,7.8,-879.15,
mp_m_cornfield,6,0.3403191,0.4989947,-1162.7,-523.4,
mp_m_cornfield,7,0.335566,0.615909,-1184.45,-1058.4,
mp_m_cornfield,7,0.3800372,0.3430726,-980.95,190.1,
mp_m_cornfield,7,0.3836976,0.6157998,-964.2,-1057.9,
mp_m_cornfield,8,0.5655158,0.5149475,-132.2,-596.4,
mp_m_cornfield,8,0.6190013,0.4955529,112.55,-507.65,
mp_m_stadium,1,0.4718242,0.3197081,-129.834,830.785,
mp_m_stadium,1,0.5273798,0.3197081,126.166,830.785,
mp_m_stadium,1,0.4726202,0.6872363,-126.166,-862.785,
mp_m_stadium,1,0.5281758,0.6872363,129.834,-862.785,
mp_m_stadium,2,0.5083234,0.5253906,38.354,-117,
mp_m_stadium,2,0.4921107,0.4815538,-36.354,85,
mp_m_stadium,2,0.3946128,0.3433327,-485.624,721.923,
mp_m_stadium,2,0.6007932,0.6467157,464.455,-676.066,
mp_m_stadium,2,0.5628906,0.5697982,289.8,-321.63,
mp_m_stadium,2,0.4374551,0.4370996,-288.207,289.845,
mp_m_stadium,4,0.5284544,0.4856855,131.118,65.9615,
mp_m_stadium,4,0.4725794,0.520467,-126.354,-94.3122,
mp_m_stadium,4,0.4903703,0.3881725,-44.3738,515.301,
mp_m_stadium,4,0.5088833,0.6202953,40.9344,-554.321,
mp_m_stadium,5,0.4078711,0.6550881,-424.53,-714.646,
mp_m_stadium,5,0.5869679,0.3350694,400.748,760,
mp_m_stadium,6,0.4719566,0.4770015,-129.224,105.977,
mp_m_stadium,6,0.5275121,0.5299529,126.776,-138.023,
mp_m_stadium,6,0.408844,0.6335938,-420.047,-615.6,
mp_m_stadium,6,0.5868077,0.3558826,400.01,664.093,
mp_m_stadium,7,0.4986211,0.6090087,-6.354,-502.312,
mp_m_stadium,7,0.5012252,0.3972031,5.646,473.688,
mp_m_stadium,8,0.4719566,0.5204043,-129.224,-94.023,
mp_m_stadium,8,0.5275121,0.4778696,126.776,101.977,
mp_m_train,1,0.3374562,0.4980845,-746.5,72.75,
mp_m_train,1,0.337894,0.5280758,-744.5,-64.25,
mp_m_train,1,0.6642951,0.4998358,746.5,64.75,
