14,six,icon_medal_superkill,combat,MEDALS_MP/SIX_KILL,MEDALS_MP/SIX_KILL_DESC,0,100,count,1,medal_xp_six,,1,
15,seven,icon_medal_megakill,combat,MEDALS_MP/SEVEN_KILL,MEDALS_MP/SEVEN_KILL_DESC,0,101,count,1,medal_xp_seven,,1,
16,eight,icon_medal_ultrakill,combat,MEDALS_MP/EIGHT_KILL,MEDALS_MP/EIGHT_KILL_DESC,0,102,count,1,medal_xp_eight,,1,
17,multi,icon_medal_killchain,combat,MEDALS_MP/MULTI_KILL,MEDALS_MP/MULTI_KILL_DESC,0,103,count,1,medal_xp_multi,,1,
18,posthumous,icon_medal_afterlife,combat,MEDALS_MP/POSTHUMOUS,MEDALS_MP/POSTHUMOUS_DESC,0,50,count,1,medal_xp_kill_mod_common,,1,
19,first_place_kill,icon_medal_kingslayer,combat,MEDALS_MP/FIRST_PLACE_KILL,MEDALS_MP/FIRST_PLACE_KILL_DESC,0,40,count,1,medal_xp_kill_mod_common,,1,
20,one_shot_kill,icon_medal_oneshotonekill,combat,MEDALS_MP/ONE_SHOT_KILL,MEDALS_MP/ONE_SHOT_KILL_DESC,0,50,count,1,medal_xp_kill_mod_common,,1,
21,mo_money,icon_medal_momoney,combat,MEDALS_MP/MO_MONEY,MEDALS_MP/MO_MONEY_DESC,1,10,count,1,medal_xp_mo_money,,1,
22,gun_butt,icon_medal_nosebreaker,combat,MEDALS_MP/GUN_BUTT,MEDALS_MP/GUN_BUTT_DESC,1,50,count,1,medal_xp_mo_money,,1,
23,grenade_double,icon_medal_popcorn,combat,MEDALS_MP/GRENADE_DOUBLE,MEDALS_MP/GRENADE_DOUBLE_DESC,0,50,count,1,medal_xp_kill_mod_uncommon,,1,
24,fist_kill,icon_medal_knockout,combat,MEDALS_MP/FIST_KILL,MEDALS_MP/FIST_KILL_DESC,0,50,count,1,medal_xp_kill_mod_uncommon,,1,
25,mantle_kill,icon_medal_multitasker,combat,MEDALS_MP/MANTLE_KILL,MEDALS_MP/MANTLE_KILL_DESC,0,50,count,1,medal_xp_kill_mod_uncommon,,1,
26,slide_kill,icon_medal_lowblow,combat,MEDALS_MP/SLIDE_KILL,MEDALS_MP/SLIDE_KILL_DESC,0,50,count,1,medal_xp_kill_mod_common,,1,
27,stunned_kill,icon_medal_shakeitoff,combat,MEDALS_MP/STUNNED_KILL,MEDALS_MP/STUNNED_KILL_DESC,0,50,count,1,medal_xp_kill_mod_common,,1,
28,backstab,icon_medal_backstabber,combat,MEDALS_MP/BACKSTAB,MEDALS_MP/BACKSTAB_DESC,0,50,count,1,medal_xp_kill_mod_common,,1,
29,backfire,icon_medal_backfire,combat,MEDALS_MP/BACKFIRE,MEDALS_MP/BACKFIRE_DESC,0,60,count,1,medal_xp_kill_mod_uncommon,,1,
30,quad_feed,icon_medal_quadfeed,combat,MEDALS_MP/QUAD_FEED,MEDALS_MP/QUAD_FEED_DESC,0,1000,count,1,medal_xp_kill_mod_rare,,1,
31,save_teammate,icon_medal_savior,combat,MEDALS_MP/SAVE_TEAMMATE,MEDALS_MP/SAVE_TEAMMATE_DESC,0,50,count,1,medal_xp_kill_mod_common,,1,
32,one_shot_two_kills,icon_medal_collateral,combat,MEDALS_MP/ONE_SHOT_TWO_KILLS,MEDALS_MP/ONE_SHOT_TWO_KILLS_DESC,0,60,count,1,medal_xp_kill_mod_uncommon,,1,
33,explosive_stick,icon_medal_stick,combat,MEDALS_MP/EXPLOSIVE_STICK,MEDALS_MP/EXPLOSIVE_STICK_DESC,0,60,count,1,medal_xp_kill_mod_common,,1,
34,launcher_direct_hit,icon_medal_stick,combat,MEDALS_MP/LAUNCHER_DIRECT_HIT,MEDALS_MP/LAUNCHER_DIRECT_HIT_DESC,0,40,count,1,medal_xp_kill_mod_common,,1,
35,throwingknife_kill,icon_medal_choppedup,combat,MEDALS_MP/THROWINGKNIFE_KILL,MEDALS_MP/THROWINGKNIFE_KILL_DESC,0,40,count,1,medal_xp_kill_mod_common,,1,
36,kill_wallrunner,icon_medal_wallbuster,combat,MEDALS_MP/KILL_WALLRUNNER,MEDALS_MP/KILL_WALLRUNNER_DESC,0,50,count,1,medal_xp_kill_mod_common,,1,
37,kill_jumper,icon_medal_grounded,combat,MEDALS_MP/KILL_JUMPER,MEDALS_MP/KILL_JUMPER_DESC,0,50,count,1,medal_xp_kill_mod_common,,1,
38,wallrun_kill,icon_medal_smackdown,combat,MEDALS_MP/WALLRUN_KILL,MEDALS_MP/WALLRUN_KILL_DESC,0,50,count,1,medal_xp_kill_mod_common,,1,
39,air_kill,icon_medal_jumpshot,combat,MEDALS_MP/AIR_KILL,MEDALS_MP/AIR_KILL_DESC,0,50,count,1,medal_xp_kill_mod_common,,1,
40,low_health_kill,icon_medal_survivor,combat,MEDALS_MP/LOW_HEALTH_KILL,MEDALS_MP/LOW_HEALTH_KILL_DESC,0,50,count,1,medal_xp_kill_mod_common,,1,
41,air_to_air_kill,icon_medal_dogfight,combat,MEDALS_MP/AIR_TO_AIR_KILL,MEDALS_MP/AIR_TO_AIR_KILL_DESC,0,50,count,1,medal_xp_kill_mod_common,,1,
42,item_impact,icon_medal_bonk,combat,MEDALS_MP/ITEM_IMPACT,MEDALS_MP/ITEM_IMPACT_DESC,0,500,count,1,medal_xp_kill_mod_rare,,1,
43,streak_5,icon_medal_bloodthirsty,combat,MEDALS_MP/STREAK_5,MEDALS_MP/STREAK_5_DESC,0,100,count,1,medal_xp_streak_5,,1,
44,streak_10,icon_medal_merciless,combat,MEDALS_MP/STREAK_10,MEDALS_MP/STREAK_10_DESC,0,300,count,1,medal_xp_streak_10,,1,
45,streak_15,icon_medal_ruthless,combat,MEDALS_MP/STREAK_15,MEDALS_MP/STREAK_15_DESC,0,500,count,1,medal_xp_streak_15,,1,
46,streak_20,icon_medal_relentless,combat,MEDALS_MP/STREAK_20,MEDALS_MP/STREAK_20_DESC,0,998,count,1,medal_xp_streak_20,,1,
47,streak_25,icon_medal_brutal,combat,MEDALS_MP/STREAK_25,MEDALS_MP/STREAK_25_DESC,0,999,count,1,medal_xp_streak_25,,1,
48,streak_30,icon_medal_nuclear,combat,MEDALS_MP/STREAK_30,MEDALS_MP/30_STREAK_DESC,0,1000,count,1,medal_xp_streak_30,,1,
49,streak_max,icon_medal_unstoppable,combat,MEDALS_MP/STREAK_MAX,MEDALS_MP/STREAK_MAX_DESC,0,1001,count,1,medal_xp_streak_max,,1,
50,ss_kill_manual_turret,icon_medal_crackdown,streak_kill,MEDALS_MP/SS_KILL_MANUAL_TURRET,MEDALS_MP/SS_KILL_MANUAL_TURRET_DESC,0,40,count,1,kill,medal_score_ss_kill_manual_turret,1,
51,ss_kill_toma_strike,icon_medal_crackdown,streak_kill,MEDALS_MP/SS_KILL_TOMA_STRIKE,MEDALS_MP/SS_KILL_TOMA_STRIKE_DESC,0,40,count,1,kill,medal_score_ss_kill_toma_strike,1,
52,ss_kill_multi_airstrike,icon_medal_crackdown,streak_kill,MEDALS_MP/SS_KILL_MULTI_AIRSTRIKE,MEDALS_MP/SS_KILL_MULTI_AIRSTRIKE_DESC,0,40,count,1,kill,medal_score_ss_kill,1,
53,ss_kill_cruise_predator,icon_medal_crackdown,streak_kill,MEDALS_MP/SS_KILL_CRUISE_PREDATOR,MEDALS_MP/SS_KILL_CRUISE_PREDATOR_DESC,0,40,count,1,kill,medal_score_ss_kill_cruise_predator,1,
54,ss_kill_pac_sentry,icon_medal_crackdown,streak_kill,MEDALS_MP/SS_KILL_PAC_SENTRY,MEDALS_MP/SS_KILL_PAC_SENTRY_DESC,0,40,count,1,kill,medal_score_ss_kill_pac_sentry,1,
55,ss_kill_chopper_gunner,icon_medal_crackdown,streak_kill,MEDALS_MP/SS_KILL_CHOPPER_GUNNER,MEDALS_MP/SS_KILL_CHOPPER_GUNNER_DESC,0,40,count,1,kill,medal_score_ss_kill_chopper_gunner,1,
56,ss_kill_gunship,icon_medal_crackdown,streak_kill,MEDALS_MP/SS_KILL_AC130,MEDALS_MP/SS_KILL_AC130_DESC,0,40,count,1,kill,medal_score_ss_kill_gunship,1,
57,ss_kill_precision_airstrike,icon_medal_strikedelivered,streak_kill,MEDALS_MP/SS_KILL_PRECISION_AIRSTRIKE,MEDALS_MP/SS_KILL_PRECISION_AIRSTRIKE_DESC,0,40,count,1,kill,medal_score_ss_kill_precision_airstrike,1,
58,ss_kill_jackal,icon_medal_airsupport,streak_kill,MEDALS_MP/SS_KILL_JACKAL,MEDALS_MP/SS_KILL_JACKAL_DESC,0,40,count,1,kill,medal_score_ss_kill,1,
59,ss_kill_trinity,icon_medal_rainingdeath,streak_kill,MEDALS_MP/SS_KILL_TRINITY,MEDALS_MP/SS_KILL_TRINITY_DESC,0,40,count,1,kill,medal_score_ss_kill,1,
60,ss_kill_fuel_airstrike,icon_medal_crackdown,streak_kill,MEDALS_MP/SS_KILL_FUEL_AIRSTRIKE,MEDALS_MP/SS_KILL_FUEL_AIRSTRIKE_DESC,0,40,count,1,kill,medal_score_ss_kill_fuel_airstrike,1,
61,ss_kill_chopper_support,icon_medal_crackdown,streak_kill,MEDALS_MP/SS_KILL_CHOPPER_SUPPORT,MEDALS_MP/SS_KILL_CHOPPER_SUPPORT_DESC,0,40,count,1,kill,medal_score_ss_kill_chopper_support,1,
62,ss_kill_flash_turret,icon_medal_crackdown,streak_kill,MEDALS_MP/SS_KILL_FLASH_TURRET,MEDALS_MP/SS_KILL_FLASH_TURRET_DESC,0,40,count,1,kill,medal_score_ss_kill,1,
63,ss_kill_white_phosphorus,icon_medal_crackdown,streak_kill,MEDALS_MP/SS_KILL_WHITE_PHOSPHORUS,MEDALS_MP/SS_KILL_WHITE_PHOSPHORUS_DESC,0,40,count,1,kill,medal_score_ss_kill_white_phosphorus,1,
64,ss_kill_hover_jet,icon_medal_airsupport,streak_kill,MEDALS_MP/SS_KILL_HOVER_JET,MEDALS_MP/SS_KILL_HOVER_JET_DESC,0,40,count,1,kill,medal_score_ss_kill_hover_jet,1,
65,ss_kill_death_switch,icon_medal_rainingdeath,streak_kill,MEDALS_MP/SS_KILL_DEATH_SWITCH,MEDALS_MP/SS_KILL_DEATH_SWITCH_DESC,0,40,count,1,kill,medal_score_ss_kill,1,
66,ss_kill_sentry_gun,icon_medal_crackdown,streak_kill,MEDALS_MP/SS_KILL_SENTRY_GUN,MEDALS_MP/SS_KILL_SENTRY_GUN_DESC,0,40,count,1,kill,medal_score_ss_kill_sentry_gun,1,
67,ss_kill_bradley,icon_medal_crackdown,streak_kill,MEDALS_MP/SS_KILL_LIGHT_TANK,MEDALS_MP/SS_KILL_LIGHT_TANK_DESC,0,40,count,1,kill,medal_score_ss_kill_bradley,1,
68,ss_kill_juggernaut,icon_medal_crackdown,streak_kill,MEDALS_MP/SS_KILL_JUGGERNAUT,MEDALS_MP/SS_KILL_JUGGERNAUT_DESC,0,40,count,1,kill,medal_score_ss_kill_juggernaut,1,
68,ss_kill_assault_drone,icon_medal_crackdown,streak_kill,MEDALS_MP/SS_KILL_ASSAULT_DRONE,MEDALS_MP/SS_KILL_ASSAULT_DRONE_DESC,0,40,count,1,kill,medal_score_ss_kill_assault_drone,1,
69,ss_use_dronedrop,icon_medal_baittaken,streak_kill,MEDALS_MP/SS_USE_DRONEDROP,MEDALS_MP/SS_USE_DRONEDROP_DESC,0,40,count,1,medal_score_ss_kill,medal_score_ss_kill,1,
70,ss_use_enemy_dronedrop,icon_medal_hijacker,streak_kill,MEDALS_MP/SS_USE_ENEMY_DRONEDROP,MEDALS_MP/SS_USE_ENEMY_DRONEDROP_DESC,0,60,count,1,medal_xp_use_enemy_dronedrop,medal_score_use_enemy_dronedrop,1,
71,kill_ss_radar_drone_escort,icon_medal_flyswatter,streak_shutdown,MEDALS_MP/KILL_SS_RADAR_DRONE,MEDALS_MP/KILL_SS_RADAR_DRONE_DESC,0,60,count,1,medal_xp_kill_ss_mid,medal_score_kill_ss_radar_drone,1,
72,kill_ss_radar_drone_recon,icon_medal_flyswatter,streak_shutdown,MEDALS_MP/KILL_SS_RECON_DRONE,MEDALS_MP/KILL_SS_RADAR_RECON_DESC,0,60,count,1,medal_xp_kill_ss_mid,medal_score_kill_ss_radar_drone,1,
73,kill_ss_radar_drone_overwatch,icon_medal_flyswatter,streak_shutdown,MEDALS_MP/KILL_SS_RADAR_DRONE,MEDALS_MP/KILL_SS_RADAR_DRONE_DESC,0,60,count,1,medal_xp_kill_ss_mid,medal_score_kill_ss_radar_drone,1,
74,kill_ss_scrambler_drone_escort,icon_medal_flyswatter,streak_shutdown,MEDALS_MP/KILL_SS_SCRAMBLER_DRONE,MEDALS_MP/KILL_SS_SCRAMBLER_DRONE_DESC,0,60,count,1,medal_xp_kill_ss_mid,medal_score_kill_ss_scrambler_drone,1,
75,kill_ss_scrambler_drone_guard,icon_medal_flyswatter,streak_shutdown,MEDALS_MP/KILL_SS_SCRAMBLER_DRONE,MEDALS_MP/KILL_SS_SCRAMBLER_DRONE_DESC,0,60,count,1,medal_xp_kill_ss_mid,medal_score_kill_ss_scrambler_drone,1,
76,kill_ss_support_box,icon_medal_flyswatter,streak_shutdown,MEDALS_MP/KILL_SS_SUPPORT_BOX,MEDALS_MP/KILL_SS_SUPPORT_BOX_DESC,0,60,count,1,medal_xp_kill_ss_mid,medal_score_kill_ss_support_box,1,
77,kill_ss_manual_turret,icon_medal_scrapped,streak_shutdown,MEDALS_MP/KILL_SS_MANUAL_TURRET,MEDALS_MP/KILL_SS_MANUAL_TURRET_DESC,0,60,count,1,medal_xp_kill_ss_mid,medal_score_kill_ss_manual_turret,1,
78,kill_ss_toma_strike,icon_medal_flyswatter,streak_shutdown,MEDALS_MP/KILL_SS_TOMA_STRIKE,MEDALS_MP/KILL_SS_TOMA_STRIKE_DESC,0,60,count,1,medal_xp_kill_ss_mid,medal_score_kill_ss_toma_strike,1,
79,kill_ss_multi_airstrike,icon_medal_flyswatter,streak_shutdown,MEDALS_MP/KILL_SS_MULTI_AIRSTRIKE,MEDALS_MP/KILL_SS_MULTI_AIRSTRIKE_DESC,0,60,count,1,medal_xp_kill_ss_mid,medal_score_kill_ss_multi_airstrike,1,
80,kill_ss_cruise_predator,icon_medal_flyswatter,streak_shutdown,MEDALS_MP/KILL_SS_CRUISE_PREDATOR,MEDALS_MP/KILL_SS_CRUISE_PREDATOR_DESC,0,60,count,1,medal_xp_kill_ss_mid,medal_score_kill_ss_cruise_predator,1,
81,kill_ss_pac_sentry,icon_medal_flyswatter,streak_shutdown,MEDALS_MP/KILL_SS_PAC_SENTRY,MEDALS_MP/KILL_SS_PAC_SENTRY_DESC,0,60,count,1,medal_xp_kill_ss_mid,medal_score_kill_ss_pac_sentry,1,
82,kill_ss_chopper_gunner,icon_medal_flyswatter,streak_shutdown,MEDALS_MP/KILL_SS_CHOPPER_GUNNER,MEDALS_MP/KILL_SS_CHOPPER_GUNNER_DESC,0,60,count,1,medal_xp_kill_ss_large,medal_score_kill_ss_chopper_gunner,1,
83,kill_ss_gunship,icon_medal_flyswatter,streak_shutdown,MEDALS_MP/KILL_SS_AC130,MEDALS_MP/KILL_SS_AC130_DESC,0,60,count,1,medal_xp_kill_ss_large,medal_score_kill_ss_gunship,1,
84,kill_ss_jackal,icon_medal_flyswatter,streak_shutdown,MEDALS_MP/KILL_SS_JACKAL,MEDALS_MP/KILL_SS_JACKAL_DESC,0,60,count,1,medal_xp_kill_ss_large,medal_score_kill_ss_jackal,1,
85,kill_ss_dronedrop,icon_medal_notip,streak_shutdown,MEDALS_MP/KILL_SS_DRONEDROP,MEDALS_MP/KILL_SS_DRONEDROP_DESC,0,60,count,1,medal_xp_kill_ss_mid,medal_score_kill_ss_dronedrop,1,
86,kill_ss_uav,icon_medal_blackout,streak_shutdown,MEDALS_MP/KILL_SS_UAV,MEDALS_MP/KILL_SS_UAV_DESC,0,60,count,1,medal_xp_kill_ss_mid,medal_score_kill_ss_uav,1,
87,kill_ss_counter_uav,icon_medal_fuzzbuster,streak_shutdown,MEDALS_MP/KILL_SS_COUNTER_UAV,MEDALS_MP/KILL_SS_COUNTER_UAV_DESC,0,60,count,1,medal_xp_kill_ss_mid,medal_score_kill_ss_counter_uav,1,
88,kill_ss_directional_uav,icon_medal_blinded,streak_shutdown,MEDALS_MP/KILL_SS_DIRECTIONAL_UAV,MEDALS_MP/KILL_SS_DIRECTIONAL_UAV_DESC,0,60,count,1,medal_xp_kill_ss_large,medal_score_kill_ss_directional_uav,1,
89,kill_ss_drone_hive,icon_medal_intercepted,streak_shutdown,MEDALS_MP/KILL_SS_TRINITY,MEDALS_MP/KILL_SS_TRINITY_DESC,0,60,count,1,medal_xp_kill_ss_mid,medal_score_kill_ss_trinity,0,
90,kill_ss_fuel_airstrike,icon_medal_flyswatter,streak_shutdown,MEDALS_MP/KILL_SS_FUEL_AIRSTRIKE,MEDALS_MP/KILL_SS_FUEL_AIRSTRIKE_DESC,0,60,count,1,medal_xp_kill_ss_mid,medal_score_kill_ss_fuel_airstrike,1,
91,kill_ss_chopper_support,icon_medal_flyswatter,streak_shutdown,MEDALS_MP/KILL_SS_FUEL_AIRSTRIKE,MEDALS_MP/KILL_SS_FUEL_AIRSTRIKE_DESC,0,60,count,1,medal_xp_kill_ss_mid,medal_score_kill_ss_fuel_airstrike,1,
92,kill_ss_flash_turret,icon_medal_scrapped,streak_shutdown,MEDALS_MP/KILL_SS_FLASH_TURRET,MEDALS_MP/KILL_SS_FLASH_TURRET_DESC,0,60,count,1,medal_xp_kill_ss_mid,medal_score_kill_ss_flash_turret,1,
93,kill_ss_hover_jet,icon_medal_flyswatter,streak_shutdown,MEDALS_MP/KILL_SS_HOVER_JET,MEDALS_MP/KILL_SS_HOVER_JET_DESC,0,60,count,1,medal_xp_kill_ss_mid,medal_score_kill_ss_hover_jet,1,
94,kill_ss_emp_drone,icon_medal_flyswatter,streak_shutdown,MEDALS_MP_KILL_SS_EMP_DRONE,MEDALS_MP_KILL_SS_EMP_DRONE_DESC,0,60,count,1,medal_xp_kill_ss_mid,medal_score_kill_ss_emp_drone,1,
95,kill_ss_sentry_gun,icon_medal_scrapped,streak_shutdown,MEDALS_MP/KILL_SS_SENTRY_GUN,MEDALS_MP/KILL_SS_SENTRY_GUN_DESC,0,60,count,1,medal_xp_kill_ss_mid,medal_score_kill_ss_sentry_gun,1,
96,kill_ss_bradley,icon_medal_scrapped,streak_shutdown,MEDALS_MP/KILL_SS_BRADLEY,MEDALS_MP/KILL_SS_BRADLEY_DESC,0,60,count,1,medal_xp_kill_ss_mid,medal_score_kill_ss_bradley,1,
96,kill_ss_assault_drone,icon_medal_flyswatter,streak_shutdown,MEDALS_MP/KILL_SS_ASSAULT_DRONE,MEDALS_MP/KILL_SS_ASSAULT_DRONE_DESC,0,60,count,1,medal_xp_kill_ss_mid,medal_score_kill_ss_assault_drone,1,
97,super_kill_steeldragon,icon_medal_twinsnake,super_kill,MEDALS_MP/SUPER_KILL_STEELDRAGON,MEDALS_MP/SUPER_KILL_STEELDRAGON_DESC,0,40,count,1,medal_xp_super_kill,,1,
98,super_kill_amplify,icon_medal_assaultckills,super_kill,MEDALS_MP/SUPER_KILL_AMPLIFY,MEDALS_MP/SUPER_KILL_AMPLIFY_DESC,0,40,count,1,medal_xp_super_kill,,1,
99,super_kill_overdrive,icon_medal_assaultbkills,super_kill,MEDALS_MP/SUPER_KILL_OVERDRIVE,MEDALS_MP/SUPER_KILL_OVERDRIVE_DESC,0,40,count,1,medal_xp_super_kill,,1,
100,super_kill_claw,icon_medal_leadthrower,super_kill,MEDALS_MP/SUPER_KILL_CLAW,MEDALS_MP/SUPER_KILL_CLAW_DESC,0,40,count,1,medal_xp_super_kill,,1,
101,super_kill_armorup,icon_medal_impervious,super_kill,MEDALS_MP/SUPER_KILL_ARMORUP,MEDALS_MP/SUPER_KILL_ARMORUP_DESC,0,40,count,1,medal_xp_super_kill,,1,
102,super_kill_bull_charge,icon_medal_heavyckills,super_kill,MEDALS_MP/SUPER_KILL_BULL_CHARGE,MEDALS_MP/SUPER_KILL_BULL_CHARGE_DESC,0,40,count,1,medal_xp_super_kill,,1,
103,super_kill_armmgs,icon_medal_nohands,super_kill,MEDALS_MP/SUPER_KILL_ARMMGS,MEDALS_MP/SUPER_KILL_ARMMGS_DESC,0,40,count,1,medal_xp_super_kill,,1,
104,super_kill_reaper,icon_medal_hunter,super_kill,MEDALS_MP/SUPER_KILL_REAPER,MEDALS_MP/SUPER_KILL_REAPER_DESC,0,40,count,1,medal_xp_super_kill,,1,
105,super_kill_rewind,icon_medal_synapticckills,super_kill,MEDALS_MP/SUPER_KILL_REWIND,MEDALS_MP/SUPER_KILL_REWIND_DESC,0,40,count,1,medal_xp_super_kill,,1,
106,super_kill_atomizer,icon_medal_mystified,super_kill,MEDALS_MP/SUPER_KILL_ATOMIZER,MEDALS_MP/SUPER_KILL_ATOMIZER_DESC,0,40,count,1,medal_xp_super_kill,,1,
107,super_kill_phaseshift,icon_medal_surprise,super_kill,MEDALS_MP/SUPER_KILL_PHASESHIFT,MEDALS_MP/SUPER_KILL_PHASESHIFT_DESC,0,40,count,1,medal_xp_super_kill,,1,
108,super_kill_teleport,icon_medal_blink,super_kill,MEDALS_MP/SUPER_KILL_TELEPORT,MEDALS_MP/SUPER_KILL_TELEPORT_DESC,0,40,count,1,medal_xp_super_kill,,1,
109,super_kill_blackholegun,icon_medal_noescape,super_kill,MEDALS_MP/SUPER_KILL_BLACKHOLEGUN,MEDALS_MP/SUPER_KILL_BLACKHOLEGUN_DESC,0,40,count,1,medal_xp_super_kill,,1,
110,super_kill_supertrophy,icon_medal_lockdown,super_kill,MEDALS_MP/SUPER_KILL_SUPERTROPHY,MEDALS_MP/SUPER_KILL_SUPERTROPHY_DESC,0,40,count,1,medal_xp_super_kill,,1,
111,super_kill_microturret,icon_medal_sixckills,super_kill,MEDALS_MP/SUPER_KILL_MICROTURRET,MEDALS_MP/SUPER_KILL_MICROTURRET_DESC,0,40,count,1,medal_xp_super_kill,,1,
112,super_kill_penetrationrailgun,icon_medal_nailedit,super_kill,MEDALS_MP/SUPER_KILL_PENETRATIONRAILGUN,MEDALS_MP/SUPER_KILL_PENETRATIONRAILGUN_DESC,0,40,count,1,medal_xp_super_kill,,1,
113,super_kill_visionpulse,icon_medal_omniscient,super_kill,MEDALS_MP/SUPER_KILL_VISIONPULSE,MEDALS_MP/SUPER_KILL_VISIONPULSE_DESC,0,40,count,1,medal_xp_super_kill,,1,
114,super_kill_invisible,icon_medal_ghostckills,super_kill,MEDALS_MP/SUPER_KILL_INVISIBLE,MEDALS_MP/SUPER_KILL_INVISIBLE_DESC,0,40,count,1,medal_xp_super_kill,,1,
115,super_shutdown_steeldragon,icon_medal_dragonslayer,supershutdown,MEDALS_MP/SUPER_SHUTDOWN_STEELDRAGON,MEDALS_MP/SUPER_SHUTDOWN_STEELDRAGON_DESC,0,40,count,1,medal_xp_super_shutdown,super_shutdown,1,
116,super_shutdown_amplify,icon_medal_assaultckilljoy,supershutdown,MEDALS_MP/SUPER_SHUTDOWN_AMPLIFY,MEDALS_MP/SUPER_SHUTDOWN_AMPLIFY_DESC,0,40,count,1,medal_xp_super_shutdown,super_shutdown,1,
117,super_shutdown_overdrive,icon_medal_assaultbkilljoy,supershutdown,MEDALS_MP/SUPER_SHUTDOWN_OVERDRIVE,MEDALS_MP/SUPER_SHUTDOWN_OVERDRIVE_DESC,0,40,count,1,medal_xp_super_shutdown,super_shutdown,1,
118,super_shutdown_claw,icon_medal_notafraid,supershutdown,MEDALS_MP/SUPER_SHUTDOWN_CLAW,MEDALS_MP/SUPER_SHUTDOWN_CLAW_DESC,0,40,count,1,medal_xp_super_shutdown,super_shutdown,1,
119,super_shutdown_armorup,icon_medal_ap,supershutdown,MEDALS_MP/SUPER_SHUTDOWN_ARMORUP,MEDALS_MP/SUPER_SHUTDOWN_ARMORUP_DESC,0,40,count,1,medal_xp_super_shutdown,super_shutdown,1,
120,super_shutdown_bull_charge,icon_medal_heavyckilljoy,supershutdown,MEDALS_MP/SUPER_SHUTDOWN_BULL_CHARGE,MEDALS_MP/SUPER_SHUTDOWN_BULL_CHARGE_DESC,0,40,count,1,medal_xp_super_shutdown,super_shutdown,1,
121,super_shutdown_armmgs,icon_medal_shortcircuit,supershutdown,MEDALS_MP/SUPER_SHUTDOWN_ARMMGS,MEDALS_MP/SUPER_SHUTDOWN_ARMMGS_DESC,0,40,count,1,medal_xp_super_shutdown,super_shutdown,1,
122,super_shutdown_reaper,icon_medal_poacher,supershutdown,MEDALS_MP/SUPER_SHUTDOWN_REAPER,MEDALS_MP/SUPER_SHUTDOWN_REAPER_DESC,0,40,count,1,medal_xp_super_shutdown,super_shutdown,1,
123,super_shutdown_rewind,icon_medal_synapticckilljoy,supershutdown,MEDALS_MP/SUPER_SHUTDOWN_REWIND,MEDALS_MP/SUPER_SHUTDOWN_REWIND_DESC,0,40,count,1,medal_xp_super_shutdown,super_shutdown,1,
124,super_shutdown_atomizer,icon_medal_duelist,supershutdown,MEDALS_MP/SUPER_SHUTDOWN_ATOMIZER,MEDALS_MP/SUPER_SHUTDOWN_ATOMIZER_DESC,0,40,count,1,medal_xp_super_shutdown,super_shutdown,1,
125,super_shutdown_phaseshift,icon_medal_outofphase,supershutdown,MEDALS_MP/SUPER_SHUTDOWN_PHASESHIFT,MEDALS_MP/SUPER_SHUTDOWN_PHASESHIFT_DESC,0,40,count,1,medal_xp_super_shutdown,super_shutdown,1,
