55,sticker_055,51,STICKERS/STICKER_055,ui_sticker_055,standard,,,,0,
56,sticker_056,52,STICKERS/STICKER_056,ui_sticker_056,standard,,,,0,
57,sticker_057,53,STICKERS/STICKER_057,ui_sticker_057,standard,,,,0,
58,sticker_058,54,STICKERS/STICKER_058,ui_sticker_058,standard,,,,0,
59,sticker_059,55,STICKERS/STICKER_059,ui_sticker_059,standard,,,,0,
60,sticker_060,56,STICKERS/STICKER_060,ui_sticker_060,standard,,,,0,
61,sticker_061,57,STICKERS/STICKER_061,ui_sticker_061,standard,,,,0,
62,sticker_062,58,STICKERS/STICKER_062,ui_sticker_062,standard,,,,0,
63,sticker_063,59,STICKERS/STICKER_063,ui_sticker_063,standard,,,,0,
64,sticker_064,60,STICKERS/STICKER_064,ui_sticker_064,standard,,,,0,
65,sticker_065,61,STICKERS/STICKER_065,ui_sticker_065,standard,,,,0,
66,sticker_066,62,STICKERS/STICKER_066,ui_sticker_066,standard,,,,0,
67,sticker_067,63,STICKERS/STICKER_067,ui_sticker_067,standard,,,,0,
68,sticker_068,64,STICKERS/STICKER_068,ui_sticker_068,standard,,,,0,
69,sticker_069,65,STICKERS/STICKER_069,ui_sticker_069,standard,,,,0,
70,sticker_070,66,STICKERS/STICKER_070,ui_sticker_070,standard,,,,0,
71,sticker_071,67,STICKERS/STICKER_071,ui_sticker_071,standard,,,,0,
72,sticker_072,68,STICKERS/STICKER_072,ui_sticker_072,standard,,,,0,
73,sticker_073,69,STICKERS/STICKER_073,ui_sticker_073,standard,,,,0,
74,sticker_074,70,STICKERS/STICKER_074,ui_sticker_074,standard,,,,0,
75,sticker_075,71,STICKERS/STICKER_075,ui_sticker_075,standard,,,,0,
76,sticker_076,72,STICKERS/STICKER_076,ui_sticker_076,standard,,,,0,
77,sticker_077,73,STICKERS/STICKER_077,ui_sticker_077,standard,,,,0,
78,sticker_078,74,STICKERS/STICKER_078,ui_sticker_078,standard,,,,0,
79,sticker_079,,STICKERS/STICKER_079,ui_sticker_079,standard,1,,,0,
80,sticker_080,75,STICKERS/STICKER_080,ui_sticker_080,standard,,,,0,
81,sticker_081,76,STICKERS/STICKER_081,ui_sticker_081,standard,,,,0,
82,sticker_082,77,STICKERS/STICKER_082,ui_sticker_082,standard,,,,0,
83,sticker_083,78,STICKERS/STICKER_083,ui_sticker_083,standard,,,,0,
84,sticker_084,79,STICKERS/STICKER_084,ui_sticker_084,standard,,,,0,
85,sticker_085,80,STICKERS/STICKER_085,ui_sticker_085,standard,,,,0,
86,sticker_086,81,STICKERS/STICKER_086,ui_sticker_086,standard,,,,0,
87,sticker_087,82,STICKERS/STICKER_087,ui_sticker_087,standard,,,,0,
88,sticker_088,83,STICKERS/STICKER_088,ui_sticker_088,standard,,,,0,
89,sticker_089,84,STICKERS/STICKER_089,ui_sticker_089,standard,,,,0,
90,sticker_090,85,STICKERS/STICKER_090,ui_sticker_090,standard,,,,0,
91,sticker_091,86,STICKERS/STICKER_091,ui_sticker_091,standard,,,,0,
92,sticker_092,87,STICKERS/STICKER_092,ui_sticker_092,standard,,,,0,
93,sticker_093,88,STICKERS/STICKER_093,ui_sticker_093,standard,,,,0,
94,sticker_094,89,STICKERS/STICKER_094,ui_sticker_094,standard,,,,0,
95,sticker_095,90,STICKERS/STICKER_095,ui_sticker_095,standard,,,,0,
96,sticker_096,91,STICKERS/STICKER_096,ui_sticker_096,standard,,,,0,
97,sticker_097,92,STICKERS/STICKER_097,ui_sticker_097,standard,,,,0,
98,sticker_098,93,STICKERS/STICKER_098,ui_sticker_098,standard,,,,0,
99,sticker_099,94,STICKERS/STICKER_099,ui_sticker_099,standard,,,,0,
100,sticker_100,95,STICKERS/STICKER_100,ui_sticker_100,standard,,,,0,
101,sticker_101,96,STICKERS/STICKER_101,ui_sticker_101,standard,,,,0,
102,sticker_102,97,STICKERS/STICKER_102,ui_sticker_102,standard,,,,0,
103,sticker_103,98,STICKERS/STICKER_103,ui_sticker_103,standard,,,,0,
104,sticker_104,99,STICKERS/STICKER_104,ui_sticker_104,standard,,,,0,
105,sticker_105,100,STICKERS/STICKER_105,ui_sticker_105,standard,,,,0,
106,sticker_106,101,STICKERS/STICKER_106,ui_sticker_106,standard,,,,0,
107,sticker_107,102,STICKERS/STICKER_107,ui_sticker_107,standard,,,,0,
108,sticker_108,103,STICKERS/STICKER_108,ui_sticker_108,standard,,,,0,
109,sticker_109,104,STICKERS/STICKER_109,ui_sticker_109,standard,,,,0,
110,sticker_110,105,STICKERS/STICKER_110,ui_sticker_110,standard,,,,0,
111,sticker_111,106,STICKERS/STICKER_111,ui_sticker_111,standard,,,,0,
112,sticker_112,,STICKERS/STICKER_112,ui_sticker_112,standard,1,,,0,
113,sticker_113,,STICKERS/STICKER_113,ui_sticker_113,standard,1,,,0,
114,sticker_114,,STICKERS/STICKER_114,ui_sticker_114,standard,1,,,0,
115,sticker_115,,STICKERS/STICKER_115,ui_sticker_115,standard,1,,,0,
116,sticker_116,,STICKERS/STICKER_116,ui_sticker_116,standard,1,,,0,
117,sticker_117,,STICKERS/STICKER_117,ui_sticker_117,standard,1,,,0,
118,sticker_118,107,STICKERS/STICKER_118,ui_sticker_118,standard,,,,0,
119,sticker_119,108,STICKERS/STICKER_119,ui_sticker_119,standard,,,,0,
120,sticker_120,109,STICKERS/STICKER_120,ui_sticker_120,standard,,,,0,
121,sticker_121,110,STICKERS/STICKER_121,ui_sticker_121,standard,,,,0,
122,sticker_122,111,STICKERS/STICKER_122,ui_sticker_122,standard,,,,0,
123,sticker_123,,STICKERS/STICKER_123,ui_sticker_123,standard,1,,,0,
124,sticker_124,,STICKERS/STICKER_124,ui_sticker_124,standard,1,,,0,
125,sticker_125,,STICKERS/STICKER_125,ui_sticker_125,standard,1,,,0,
126,sticker_126,,STICKERS/STICKER_126,ui_sticker_126,standard,1,,,0,
127,sticker_127,,STICKERS/STICKER_127,ui_sticker_127,standard,1,,,0,
128,sticker_128,112,STICKERS/STICKER_128,ui_sticker_128,standard,,,,0,
129,sticker_129,113,STICKERS/STICKER_129,ui_sticker_129,standard,,,,0,
130,sticker_130,114,STICKERS/STICKER_130,ui_sticker_130,standard,,,,0,
131,sticker_131,,STICKERS/STICKER_131,ui_sticker_131,standard,1,,,0,
132,sticker_132,115,STICKERS/STICKER_132,ui_sticker_132,standard,,,,0,
133,sticker_133,116,STICKERS/STICKER_133,ui_sticker_133,standard,,,,0,
134,sticker_134,117,STICKERS/STICKER_134,ui_sticker_134,standard,,,,0,
135,sticker_135,118,STICKERS/STICKER_135,ui_sticker_135,standard,,,,0,
136,sticker_136,119,STICKERS/STICKER_136,ui_sticker_136,standard,,,,0,
137,sticker_137,120,STICKERS/STICKER_137,ui_sticker_137,standard,,,,0,
138,sticker_138,121,STICKERS/STICKER_138,ui_sticker_138,standard,,,,0,
139,sticker_139,122,STICKERS/STICKER_139,ui_sticker_139,standard,,,,0,
140,sticker_140,123,STICKERS/STICKER_140,ui_sticker_140,standard,,,,0,
141,sticker_141,124,STICKERS/STICKER_141,ui_sticker_141,standard,,,,0,
142,sticker_142,125,STICKERS/STICKER_142,ui_sticker_142,standard,,,,0,
143,sticker_143,126,STICKERS/STICKER_143,ui_sticker_143,standard,,,,0,
144,sticker_144,127,STICKERS/STICKER_144,ui_sticker_144,standard,,,,0,
145,sticker_145,128,STICKERS/STICKER_145,ui_sticker_145,standard,,,,0,
146,sticker_146,129,STICKERS/STICKER_146,ui_sticker_146,standard,,,,0,
147,sticker_147,130,STICKERS/STICKER_147,ui_sticker_147,standard,,,,0,
148,sticker_148,131,STICKERS/STICKER_148,ui_sticker_148,standard,,,,0,
149,sticker_149,132,STICKERS/STICKER_149,ui_sticker_149,standard,,,,0,
150,sticker_150,133,STICKERS/STICKER_150,ui_sticker_150,standard,,,,0,
151,sticker_151,134,STICKERS/STICKER_151,ui_sticker_151,standard,,,,0,
152,sticker_152,135,STICKERS/STICKER_152,ui_sticker_152,standard,,,,0,
153,sticker_153,136,STICKERS/STICKER_153,ui_sticker_153,standard,,,,0,
154,sticker_154,137,STICKERS/STICKER_154,ui_sticker_154,standard,,,,0,
155,sticker_155,138,STICKERS/STICKER_155,ui_sticker_155,standard,,,,0,
156,sticker_156,139,STICKERS/STICKER_156,ui_sticker_156,standard,,,,0,
157,sticker_157,140,STICKERS/STICKER_157,ui_sticker_157,standard,,,,0,
158,sticker_158,141,STICKERS/STICKER_158,ui_sticker_158,standard,,,,0,
159,sticker_159,142,STICKERS/STICKER_159,ui_sticker_159,standard,,,,0,
160,sticker_160,143,STICKERS/STICKER_160,ui_sticker_160,standard,,,,0,
161,sticker_161,144,STICKERS/STICKER_161,ui_sticker_161,standard,,,,0,
162,sticker_162,,STICKERS/STICKER_162,ui_sticker_162,standard,1,,,0,
163,sticker_163,145,STICKERS/STICKER_163,ui_sticker_163,standard,,,,0,
164,sticker_164,146,STICKERS/STICKER_164,ui_sticker_164,standard,,,,0,
165,sticker_165,147,STICKERS/STICKER_165,ui_sticker_165,standard,,,,0,
166,sticker_166,148,STICKERS/STICKER_166,ui_sticker_166,standard,,,,0,
167,sticker_167,149,STICKERS/STICKER_167,ui_sticker_167,standard,,,,0,
168,sticker_168,150,STICKERS/STICKER_168,ui_sticker_168,standard,,,,0,
169,sticker_169,151,STICKERS/STICKER_169,ui_sticker_169,standard,,,,0,
170,sticker_170,152,STICKERS/STICKER_170,ui_sticker_170,standard,,,,0,
171,sticker_171,153,STICKERS/STICKER_171,ui_sticker_171,standard,,,,0,
172,sticker_172,154,STICKERS/STICKER_172,ui_sticker_172,standard,,,,0,
173,sticker_173,155,STICKERS/STICKER_173,ui_sticker_173,standard,,,,0,
174,sticker_174,156,STICKERS/STICKER_174,ui_sticker_174,standard,,,,0,
175,sticker_175,157,STICKERS/STICKER_175,ui_sticker_175,standard,,,,0,
176,sticker_176,158,STICKERS/STICKER_176,ui_sticker_176,standard,,,,0,
177,sticker_177,159,STICKERS/STICKER_177,ui_sticker_177,standard,,,,0,
178,sticker_178,160,STICKERS/STICKER_178,ui_sticker_178,standard,,,,0,
179,sticker_179,161,STICKERS/STICKER_179,ui_sticker_179,standard,,,,0,
180,sticker_180,162,STICKERS/STICKER_180,ui_sticker_180,standard,,,,0,
181,sticker_181,163,STICKERS/STICKER_181,ui_sticker_181,standard,,,,0,
182,sticker_182,164,STICKERS/STICKER_182,ui_sticker_182,standard,,,,0,
183,sticker_183,165,STICKERS/STICKER_183,ui_sticker_183,standard,,,,0,
184,sticker_184,166,STICKERS/STICKER_184,ui_sticker_184,standard,,,,0,
185,sticker_185,167,STICKERS/STICKER_185,ui_sticker_185,standard,,,,0,
186,sticker_186,168,STICKERS/STICKER_186,ui_sticker_186,standard,,,,0,
187,sticker_187,169,STICKERS/STICKER_187,ui_sticker_187,standard,,,,0,
188,sticker_188,,STICKERS/STICKER_188,ui_sticker_188,standard,1,,,0,
189,sticker_189,,STICKERS/STICKER_189,ui_sticker_189,standard,1,,,0,
190,sticker_190,170,STICKERS/STICKER_190,ui_sticker_190,standard,,,,0,
191,sticker_191,,STICKERS/STICKER_191,ui_sticker_191,standard,1,,,0,
192,sticker_192,171,STICKERS/STICKER_192,ui_sticker_192,standard,,,,0,
193,sticker_193,172,STICKERS/STICKER_193,ui_sticker_193,standard,,,,0,
194,sticker_194,173,STICKERS/STICKER_194,ui_sticker_194,standard,,,,0,
195,sticker_195,174,STICKERS/STICKER_195,ui_sticker_195,standard,,,,0,
196,sticker_196,175,STICKERS/STICKER_196,ui_sticker_196,standard,,,,0,
197,sticker_197,176,STICKERS/STICKER_197,ui_sticker_197,standard,,,,0,
198,sticker_198,177,STICKERS/STICKER_198,ui_sticker_198,standard,,,,0,
199,sticker_199,178,STICKERS/STICKER_199,ui_sticker_199,standard,,,,0,
200,sticker_200,180,STICKERS/STICKER_200,ui_sticker_200,standard,,,,0,
201,sticker_201,181,STICKERS/STICKER_201,ui_sticker_201,standard,,,,0,
202,sticker_202,182,STICKERS/STICKER_202,ui_sticker_202,standard,,,,0,
203,sticker_203,183,STICKERS/STICKER_203,ui_sticker_203,standard,,,,0,
204,sticker_204,184,STICKERS/STICKER_204,ui_sticker_204,standard,,,,0,
205,sticker_205,185,STICKERS/STICKER_205,ui_sticker_205,standard,,,,0,
206,sticker_206,186,STICKERS/STICKER_206,ui_sticker_206,standard,,,,0,
207,sticker_207,187,STICKERS/STICKER_207,ui_sticker_207,standard,,,,0,
208,sticker_208,188,STICKERS/STICKER_208,ui_sticker_208,standard,,,,0,
209,sticker_209,189,STICKERS/STICKER_209,ui_sticker_209,standard,,,,0,
210,sticker_210,190,STICKERS/STICKER_210,ui_sticker_210,standard,,,,0,
211,sticker_211,191,STICKERS/STICKER_211,ui_sticker_211,standard,,,,0,
212,sticker_212,192,STICKERS/STICKER_212,ui_sticker_212,standard,,,,0,
213,sticker_213,193,STICKERS/STICKER_213,ui_sticker_213,standard,,,,0,
214,sticker_214,194,STICKERS/STICKER_214,ui_sticker_214,standard,,,,0,
215,sticker_215,195,STICKERS/STICKER_215,ui_sticker_215,standard,,,,0,
216,sticker_216,196,STICKERS/STICKER_216,ui_sticker_216,standard,,,,0,
217,sticker_217,197,STICKERS/STICKER_217,ui_sticker_217,standard,,,,0,
218,sticker_218,,STICKERS/STICKER_218,ui_sticker_218,standard,1,,,0,
219,sticker_219,198,STICKERS/STICKER_219,ui_sticker_219,standard,,,,0,
220,sticker_220,199,STICKERS/STICKER_220,ui_sticker_220,standard,,,,0,
221,sticker_221,200,STICKERS/STICKER_221,ui_sticker_221,standard,,,,0,
222,sticker_222,201,STICKERS/STICKER_222,ui_sticker_222,standard,,,,0,
223,sticker_223,,STICKERS/STICKER_223,ui_sticker_223,standard,1,,,0,
224,sticker_224,202,STICKERS/STICKER_224,ui_sticker_224,standard,,,,0,
225,sticker_225,203,STICKERS/STICKER_225,ui_sticker_225,standard,,,,0,
226,sticker_226,,STICKERS/STICKER_226,ui_sticker_226,standard,1,,,0,
227,sticker_227,204,STICKERS/STICKER_227,ui_sticker_227,standard,,,,0,
228,sticker_228,205,STICKERS/STICKER_228,ui_sticker_228,standard,,,,0,
229,sticker_229,206,STICKERS/STICKER_229,ui_sticker_229,standard,,,,0,
230,sticker_230,207,STICKERS/STICKER_230,ui_sticker_230,standard,,,,0,
231,sticker_231,208,STICKERS/STICKER_231,ui_sticker_231,standard,,,,0,
232,sticker_232,209,STICKERS/STICKER_232,ui_sticker_232,standard,,,,0,
233,sticker_233,210,STICKERS/STICKER_233,ui_sticker_233,standard,,,,0,
234,sticker_234,211,STICKERS/STICKER_234,ui_sticker_234,standard,,,,0,
235,sticker_235,,STICKERS/STICKER_235,ui_sticker_235,standard,1,,,0,
236,sticker_236,212,STICKERS/STICKER_236,ui_sticker_236,standard,,,,0,
237,sticker_237,213,STICKERS/STICKER_237,ui_sticker_237,standard,,,,0,
238,sticker_238,,STICKERS/STICKER_238,ui_sticker_238,standard,1,,,0,
239,sticker_239,214,STICKERS/STICKER_239,ui_sticker_239,standard,,,,0,
240,sticker_240,215,STICKERS/STICKER_240,ui_sticker_240,standard,,,,0,
241,sticker_241,216,STICKERS/STICKER_241,ui_sticker_241,standard,,,,0,
242,sticker_242,217,STICKERS/STICKER_242,ui_sticker_242,standard,,,,0,
243,sticker_243,218,STICKERS/STICKER_243,ui_sticker_243,standard,,,,0,
244,sticker_244,,STICKERS/STICKER_244,ui_sticker_244,standard,1,,,0,
245,sticker_245,219,STICKERS/STICKER_245,ui_sticker_245,standard,,,,0,
246,sticker_246,220,STICKERS/STICKER_246,ui_sticker_246,standard,,,,0,
247,sticker_247,221,STICKERS/STICKER_247,ui_sticker_247,standard,,,,0,
248,sticker_248,222,STICKERS/STICKER_248,ui_sticker_248,standard,,,,0,
249,sticker_249,223,STICKERS/STICKER_249,ui_sticker_249,standard,,,,0,
250,sticker_250,,STICKERS/STICKER_250,ui_sticker_250,standard,1,,,0,
251,sticker_251,,STICKERS/STICKER_251,ui_sticker_251,standard,1,,,0,
252,sticker_252,224,STICKERS/STICKER_252,ui_sticker_252,standard,,,,0,
253,sticker_253,225,STICKERS/STICKER_253,ui_sticker_253,standard,,,,0,
254,sticker_254,226,STICKERS/STICKER_254,ui_sticker_254,standard,,,,0,
255,sticker_255,227,STICKERS/STICKER_255,ui_sticker_255,standard,,,,0,
256,sticker_256,228,STICKERS/STICKER_256,ui_sticker_256,standard,,,,0,
257,sticker_257,229,STICKERS/STICKER_257,ui_sticker_257,standard,,,,0,
258,sticker_258,230,STICKERS/STICKER_258,ui_sticker_258,standard,,,,0,
259,sticker_259,231,STICKERS/STICKER_259,ui_sticker_259,standard,,,,0,
260,sticker_260,,STICKERS/STICKER_260,ui_sticker_260,standard,1,,,0,
261,sticker_261,232,STICKERS/STICKER_261,ui_sticker_261,standard,,,,0,
262,sticker_262,233,STICKERS/STICKER_262,ui_sticker_262,standard,,,,0,
263,sticker_263,234,STICKERS/STICKER_263,ui_sticker_263,standard,,,,0,
264,sticker_264,235,STICKERS/STICKER_264,ui_sticker_264,standard,,,,0,
265,sticker_265,236,STICKERS/STICKER_265,ui_sticker_265,standard,,,,0,
266,sticker_266,237,STICKERS/STICKER_266,ui_sticker_266,standard,,,,0,
267,sticker_267,,STICKERS/STICKER_267,ui_sticker_267,standard,1,,,0,
268,sticker_268,238,STICKERS/STICKER_268,ui_sticker_268,standard,,,,0,
269,sticker_269,239,STICKERS/STICKER_269,ui_sticker_269,standard,,,,0,
270,sticker_270,240,STICKERS/STICKER_270,ui_sticker_270,standard,,,,0,
271,sticker_271,241,STICKERS/STICKER_271,ui_sticker_271,standard,,,,0,
272,sticker_272,242,STICKERS/STICKER_272,ui_sticker_272,standard,,,,0,
273,sticker_273,243,STICKERS/STICKER_273,ui_sticker_273,standard,,,,0,
274,sticker_274,244,STICKERS/STICKER_274,ui_sticker_274,standard,,,,0,
275,sticker_275,245,STICKERS/STICKER_275,ui_sticker_275,standard,,,,0,
276,sticker_276,,STICKERS/STICKER_276,ui_sticker_276,standard,1,,,0,
277,sticker_277,246,STICKERS/STICKER_277,ui_sticker_277,standard,,,,0,
278,sticker_278,247,STICKERS/STICKER_278,ui_sticker_278,standard,,,,0,
279,sticker_279,248,STICKERS/STICKER_279,ui_sticker_279,standard,,,,0,
280,sticker_280,249,STICKERS/STICKER_280,ui_sticker_280,standard,,,,0,
281,sticker_281,250,STICKERS/STICKER_281,ui_sticker_281,standard,,,,0,
282,sticker_282,,STICKERS/STICKER_282,ui_sticker_282,standard,1,,,0,
283,sticker_283,,STICKERS/STICKER_283,ui_sticker_283,standard,1,,,0,
284,sticker_284,,STICKERS/STICKER_284,ui_sticker_284,standard,1,,,0,
285,sticker_285,,STICKERS/STICKER_285,ui_sticker_285,standard,1,,,0,
286,sticker_286,,STICKERS/STICKER_286,ui_sticker_286,standard,1,,,0,
287,sticker_287,,STICKERS/STICKER_287,ui_sticker_287,standard,1,,,0,
288,sticker_288,,STICKERS/STICKER_288,ui_sticker_288,standard,1,,,0,
289,sticker_289,,STICKERS/STICKER_289,ui_sticker_289,standard,1,,,0,
290,sticker_290,,STICKERS/STICKER_290,ui_sticker_290,standard,1,,,0,
291,sticker_291,251,STICKERS/STICKER_291,ui_sticker_291,standard,,,,0,
292,sticker_292,252,STICKERS/STICKER_292,ui_sticker_292,standard,,,,0,
293,sticker_293,253,STICKERS/STICKER_293,ui_sticker_293,standard,,,,0,
294,sticker_294,254,STICKERS/STICKER_294,ui_sticker_294,standard,,,,0,
295,sticker_295,255,STICKERS/STICKER_295,ui_sticker_295,standard,,,,0,
296,sticker_296,256,STICKERS/STICKER_296,ui_sticker_296,standard,,,,0,
297,sticker_297,257,STICKERS/STICKER_297,ui_sticker_297,standard,,,,0,
298,sticker_298,258,STICKERS/STICKER_298,ui_sticker_298,standard,,,,0,
299,sticker_299,259,STICKERS/STICKER_299,ui_sticker_299,standard,,,,0,
300,sticker_300,261,STICKERS/STICKER_300,ui_sticker_300,standard,,,,0,
301,sticker_301,262,STICKERS/STICKER_301,ui_sticker_301,standard,,,,0,
302,sticker_302,263,STICKERS/STICKER_302,ui_sticker_302,standard,,,,0,
303,sticker_303,264,STICKERS/STICKER_303,ui_sticker_303,standard,,,,0,
304,sticker_304,265,STICKERS/STICKER_304,ui_sticker_304,standard,,,,0,
305,sticker_305,266,STICKERS/STICKER_305,ui_sticker_305,standard,,,,0,
306,sticker_306,267,STICKERS/STICKER_306,ui_sticker_306,standard,,,,0,
307,sticker_307,268,STICKERS/STICKER_307,ui_sticker_307,standard,,,,0,
308,sticker_308,269,STICKERS/STICKER_308,ui_sticker_308,standard,,,,0,
309,sticker_309,270,STICKERS/STICKER_309,ui_sticker_309,standard,,,,0,
310,sticker_310,271,STICKERS/STICKER_310,ui_sticker_310,standard,,,,0,
311,sticker_311,272,STICKERS/STICKER_311,ui_sticker_311,standard,,,,0,
312,sticker_312,273,STICKERS/STICKER_312,ui_sticker_312,standard,,,,0,
313,sticker_313,274,STICKERS/STICKER_313,ui_sticker_313,standard,,,,0,
314,sticker_314,275,STICKERS/STICKER_314,ui_sticker_314,standard,,,,0,
315,sticker_315,276,STICKERS/STICKER_315,ui_sticker_315,standard,,,,0,
316,sticker_316,277,STICKERS/STICKER_316,ui_sticker_316,standard,,,,0,
317,sticker_317,278,STICKERS/STICKER_317,ui_sticker_317,standard,,,,0,
318,sticker_318,279,STICKERS/STICKER_318,ui_sticker_318,standard,,,,0,
319,sticker_319,280,STICKERS/STICKER_319,ui_sticker_319,standard,,,,0,
320,sticker_320,281,STICKERS/STICKER_320,ui_sticker_320,standard,,,,0,
321,sticker_321,282,STICKERS/STICKER_321,ui_sticker_321,standard,,,,0,
322,sticker_322,283,STICKERS/STICKER_322,ui_sticker_322,standard,,,,0,
323,sticker_323,284,STICKERS/STICKER_323,ui_sticker_323,standard,,,,0,
324,sticker_324,285,STICKERS/STICKER_324,ui_sticker_324,standard,,,,0,
325,sticker_325,286,STICKERS/STICKER_325,ui_sticker_325,standard,,,,0,
326,sticker_326,287,STICKERS/STICKER_326,ui_sticker_326,standard,,,,0,
327,sticker_327,288,STICKERS/STICKER_327,ui_sticker_327,standard,,,,0,
328,sticker_328,289,STICKERS/STICKER_328,ui_sticker_328,standard,,,,0,
329,sticker_329,290,STICKERS/STICKER_329,ui_sticker_329,standard,,,,0,
330,sticker_330,291,STICKERS/STICKER_330,ui_sticker_330,standard,,,,0,
331,sticker_331,292,STICKERS/STICKER_331,ui_sticker_331,standard,,,,0,
332,sticker_332,293,STICKERS/STICKER_332,ui_sticker_332,standard,,,,0,
333,sticker_333,294,STICKERS/STICKER_333,ui_sticker_333,standard,,,,0,
334,sticker_334,295,STICKERS/STICKER_334,ui_sticker_334,standard,,,,0,
335,sticker_335,296,STICKERS/STICKER_335,ui_sticker_335,standard,,,,0,
336,sticker_336,297,STICKERS/STICKER_336,ui_sticker_336,standard,,,,0,
