accessory026,iw8_acc_watch_digital_e,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY026,LUA_MENU/ACCESSORY026_DESC,icon_gesture_mock,1,gesture024|gesture023,1,26,,loot,icon_gesture_mock,,,iw8_acc_attach_face_digital_e_1,iw8_acc_attach_face_digital_e_1_big,iw8_acc_attach_face_digital_e_1_female,,,,,
accessory027,iw8_acc_watch_digital_vac,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY027,LUA_MENU/ACCESSORY027_DESC,icon_gesture_micdrop,0,gesture023,1,27,,loot,icon_gesture_micdrop,ui_loot_accessory_027,,iw8_acc_attach_face_digital_vac_1,iw8_acc_attach_face_digital_vac_1_big,iw8_acc_attach_face_digital_vac_1_female,,,,,
accessory028,iw8_acc_watch_digital_f,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY028,LUA_MENU/ACCESSORY028_DESC,icon_gesture_prosper,0,gesture024|gesture023,1,28,,loot,icon_gesture_prosper,ui_loot_accessory_028,,iw8_acc_attach_face_digital_f_1,iw8_acc_attach_face_digital_f_1_big,iw8_acc_attach_face_digital_f_1_female,,,,,
accessory029,iw8_acc_watch_digital_g,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY029,LUA_MENU/ACCESSORY029_DESC,icon_gesture_thumbsdown,0,gesture024|gesture023,1,29,,loot,icon_gesture_thumbsdown,ui_loot_accessory_029,,iw8_acc_attach_face_digital_g_1,iw8_acc_attach_face_digital_g_1_big,iw8_acc_attach_face_digital_g_1_female,,,,,
accessory030,iw8_acc_watch_digital_i,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY030,LUA_MENU/ACCESSORY030_DESC,icon_gesture_unimpressed,0,gesture024|gesture023,0,30,,loot,icon_gesture_unimpressed,ui_loot_accessory_030,,iw8_acc_attach_face_digital_i_1,iw8_acc_attach_face_digital_i_1_big,iw8_acc_attach_face_digital_i_1_female,,,,,
accessory031,iw8_acc_watch_analog_kyle,iw8_acc_weapon_watch_analog_1,iw8_acc_attach_watch_analog_kyle_band_1,LUA_MENU/ACCESSORY031,LUA_MENU/ACCESSORY031_DESC,icon_gesture_placeholder,0,gesture023,1,31,,loot,icon_gesture_placeholder,ui_loot_accessory_031,,iw8_acc_attach_face_analog_kyle_1,iw8_acc_attach_face_analog_kyle_1_big,iw8_acc_attach_face_analog_kyle_1_female,,,iw8_acc_attach_watch_analog_kyle_band_1_female,,
accessory032,iw8_acc_watch_digital_h,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY032,LUA_MENU/ACCESSORY032_DESC,icon_gesture_placeholder,1,gesture024|gesture023,1,32,,loot,icon_gesture_placeholder,,,iw8_acc_attach_face_digital_h_1,iw8_acc_attach_face_digital_h_1_big,iw8_acc_attach_face_digital_h_1_female,,,,,
accessory033,iw8_acc_watch_digital_k,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY033,LUA_MENU/ACCESSORY033_DESC,icon_gesture_wolverinesmoveup,0,gesture023,1,33,,loot,icon_gesture_wolverinesmoveup,ui_loot_accessory_033,,iw8_acc_attach_face_digital_k_1,iw8_acc_attach_face_digital_k_1_big,iw8_acc_attach_face_digital_k_1_female,,,,,
accessory034,iw8_acc_watch_digital_j,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY034,LUA_MENU/ACCESSORY034_DESC,icon_gesture_filthylucre,0,gesture024|gesture023,1,34,,loot,icon_gesture_filthylucre,ui_loot_accessory_034,,iw8_acc_attach_face_digital_j_1,iw8_acc_attach_face_digital_j_1_big,iw8_acc_attach_face_digital_j_1_female,,,,,
accessory035,iw8_acc_watch_digital_c_white,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY035,LUA_MENU/ACCESSORY035_DESC,icon_gesture_onme,0,gesture024|gesture023,1,35,,loot,icon_gesture_praise,ui_loot_accessory_035,thermometer,iw8_acc_attach_face_digital_c_white,iw8_acc_attach_face_digital_c_white_big,iw8_acc_attach_face_digital_c_white_female,,,,,
accessory036,iw8_acc_watch_codl_atlanta,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY036,LUA_MENU/ACCESSORY036_DESC,icon_gesture_victory,0,gesture023,1,36,,loot,icon_gesture_victory,ui_loot_accessory_faze,,iw8_acc_attach_face_codl_atlanta,iw8_acc_attach_face_codl_atlanta_big,iw8_acc_attach_face_codl_atlanta_female,,,,,
accessory037,iw8_acc_watch_codl_chicago,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY037,LUA_MENU/ACCESSORY037_DESC,icon_gesture_what,0,gesture023,1,37,,loot,icon_gesture_what,ui_loot_accessory_huntsman,,iw8_acc_attach_face_codl_chicago,iw8_acc_attach_face_codl_chicago_big,iw8_acc_attach_face_codl_chicago_female,,,,,
accessory038,iw8_acc_watch_codl_dallas,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY038,LUA_MENU/ACCESSORY038_DESC,icon_gesture_boom,0,gesture023,1,38,,loot,icon_gesture_boom,ui_loot_accessory_empire,,iw8_acc_attach_face_codl_dallas,iw8_acc_attach_face_codl_dallas_big,iw8_acc_attach_face_codl_dallas_female,,,,,
accessory039,iw8_acc_watch_codl_florida,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY039,LUA_MENU/ACCESSORY039_DESC,icon_gesture_bequiet,0,gesture023,1,39,,loot,icon_gesture_bequiet,ui_loot_accessory_mutineers,,iw8_acc_attach_face_codl_florida,iw8_acc_attach_face_codl_florida_big,iw8_acc_attach_face_codl_florida_female,,,,,
accessory040,iw8_acc_watch_codl_losangeles_guerilla,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY040,LUA_MENU/ACCESSORY040_DESC,icon_gesture_flick,0,gesture023,1,40,,loot,icon_gesture_flick,ui_loot_accessory_guerillas,,iw8_acc_attach_face_codl_laguerilla,iw8_acc_attach_face_codl_laguerilla_big,iw8_acc_attach_face_codl_laguerilla_female,,,,,
accessory041,iw8_acc_watch_codl_iw,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY041,LUA_MENU/ACCESSORY041_DESC,icon_gesture_placeholder,1,gesture023,1,41,,loot,icon_gesture_placeholder,,,iw8_acc_attach_face_codl_iw,iw8_acc_attach_face_codl_iw_big,iw8_acc_attach_face_codl_iw_female,,,,,
accessory042,iw8_acc_watch_codl_london,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY042,LUA_MENU/ACCESSORY042_DESC,icon_gesture_placeholder,0,gesture023,1,42,,loot,icon_gesture_placeholder,ui_loot_accessory_royal,,iw8_acc_attach_face_codl_london,iw8_acc_attach_face_codl_london_big,iw8_acc_attach_face_codl_london_female,,,,,
accessory043,iw8_acc_watch_codl_minnesota,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY043,LUA_MENU/ACCESSORY043_DESC,icon_gesture_rockpaperscissors,0,gesture023,1,43,,loot,icon_gesture_rockpaperscissors,ui_loot_accessory_rokkr,,iw8_acc_attach_face_codl_minnesota,iw8_acc_attach_face_codl_minnesota_big,iw8_acc_attach_face_codl_minnesota_female,,,,,
accessory044,iw8_acc_watch_codl_newyork,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY044,LUA_MENU/ACCESSORY044_DESC,icon_gesture_fingerscrossed,0,gesture023,1,44,,loot,icon_gesture_fingerscrossed,ui_loot_accessory_subliners,,iw8_acc_attach_face_codl_ny,iw8_acc_attach_face_codl_ny_big,iw8_acc_attach_face_codl_ny_female,,,,,
accessory045,iw8_acc_watch_codl_losangeles_optic,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY045,LUA_MENU/ACCESSORY045_DESC,icon_gesture_loser,0,gesture023,1,45,,loot,icon_gesture_loser,ui_loot_accessory_optic,,iw8_acc_attach_face_codl_laoptic,iw8_acc_attach_face_codl_laoptic_big,iw8_acc_attach_face_codl_laoptic_female,,,,,
accessory046,iw8_acc_watch_codl_paris,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY046,LUA_MENU/ACCESSORY046_DESC,icon_gesture_love_you,0,gesture023,1,46,,loot,icon_gesture_love_you,ui_loot_accessory_legions,,iw8_acc_attach_face_codl_paris,iw8_acc_attach_face_codl_paris_big,iw8_acc_attach_face_codl_paris_female,,,,,
accessory047,iw8_acc_watch_codl_seattle,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY047,LUA_MENU/ACCESSORY047_DESC,icon_gesture_facepalm,0,gesture023,1,47,,loot,icon_gesture_facepalm,ui_loot_accessory_surge,,iw8_acc_attach_face_codl_seattle,iw8_acc_attach_face_codl_seattle_big,iw8_acc_attach_face_codl_seattle_female,,,,,
accessory048,iw8_acc_watch_codl_toronto,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY048,LUA_MENU/ACCESSORY048_DESC,icon_gesture_hangloose,0,gesture023,1,48,,loot,icon_gesture_hangloose,ui_loot_accessory_ultra,,iw8_acc_attach_face_codl_toronto,iw8_acc_attach_face_codl_toronto_big,iw8_acc_attach_face_codl_toronto_female,,,,,
accessory049,iw8_acc_watch_digital_n,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY049,LUA_MENU/ACCESSORY049_DESC,icon_gesture_jackal,1,gesture023,1,49,,loot,icon_gesture_jackal,,,iw8_acc_attach_face_digital_n,iw8_acc_attach_face_digital_n_big,iw8_acc_attach_face_digital_n_female,,,,,
accessory050,iw8_acc_watch_digital_l,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY050,LUA_MENU/ACCESSORY050_DESC,icon_gesture_coin,0,gesture023,1,50,,loot,icon_gesture_coin,ui_loot_accessory_050,,iw8_acc_attach_face_digital_l,iw8_acc_attach_face_digital_l_big,iw8_acc_attach_face_digital_l_female,,,,,
accessory051,iw8_acc_watch_digital_m,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY051,LUA_MENU/ACCESSORY051_DESC,icon_gesture_c8,1,gesture023,1,51,,loot,icon_gesture_c8,,,iw8_acc_attach_face_digital_m,iw8_acc_attach_face_digital_m_big,iw8_acc_attach_face_digital_m_female,,,,,
accessory052,iw8_acc_watch_digital_o,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY052,LUA_MENU/ACCESSORY052_DESC,icon_gesture_placeholder,1,gesture023,1,52,,loot,icon_gesture_placeholder,,,iw8_acc_attach_face_digital_o,iw8_acc_attach_face_digital_o_big,iw8_acc_attach_face_digital_o_female,,,,,
accessory053,iw8_acc_watch_digital_q,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY053,LUA_MENU/ACCESSORY053_DESC,icon_gesture_lighter,0,gesture023,1,53,,loot,icon_gesture_lighter,ui_loot_accessory_053,,iw8_acc_attach_face_digital_q,iw8_acc_attach_face_digital_q_big,iw8_acc_attach_face_digital_q_female,,,,,
accessory054,iw8_acc_watch_digital_q,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY054,LUA_MENU/ACCESSORY054_DESC,icon_gesture_surrender,0,gesture023,1,54,,loot,icon_gesture_surrender,ui_loot_accessory_054,,iw8_acc_attach_face_digital_q_b,iw8_acc_attach_face_digital_q_b_big,iw8_acc_attach_face_digital_q_b_female,,,,,
accessory055,iw8_acc_watch_digital_q,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY055,LUA_MENU/ACCESSORY055_DESC,icon_gesture_teabag,0,gesture023,1,55,,loot,icon_gesture_teabag,ui_loot_accessory_055,,iw8_acc_attach_face_digital_q_c,iw8_acc_attach_face_digital_q_c_big,iw8_acc_attach_face_digital_q_c_female,,,,,
accessory056,iw8_acc_watch_digital_q,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY056,LUA_MENU/ACCESSORY056_DESC,icon_gesture_makerain,0,gesture023,1,56,,loot,icon_gesture_makerain,ui_loot_accessory_056,,iw8_acc_attach_face_digital_q_d,iw8_acc_attach_face_digital_q_d_big,iw8_acc_attach_face_digital_q_d_female,,,,,
accessory057,iw8_acc_watch_digital_r,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY057,LUA_MENU/ACCESSORY057_DESC,icon_gesture_spider,0,gesture023,1,57,,loot,icon_gesture_spider,ui_loot_accessory_057,,iw8_acc_attach_face_digital_r,iw8_acc_attach_face_digital_r_big,iw8_acc_attach_face_digital_r_female,,,,,
accessory058,iw8_acc_watch_digital_r,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY058,LUA_MENU/ACCESSORY058_DESC,icon_gesture_basketball,0,gesture023,1,58,,loot,icon_gesture_basketball,ui_loot_accessory_058,,iw8_acc_attach_face_digital_r_b,iw8_acc_attach_face_digital_r_b_big,iw8_acc_attach_face_digital_r_b_female,,,,,
accessory059,iw8_acc_watch_digital_r,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY059,LUA_MENU/ACCESSORY059_DESC,icon_gesture_fingerscrossed,0,gesture023,1,59,,loot,icon_gesture_fingerscrossed,ui_loot_accessory_059,,iw8_acc_attach_face_digital_r_c,iw8_acc_attach_face_digital_r_c_big,iw8_acc_attach_face_digital_r_c_female,,,,,
accessory060,iw8_acc_watch_digital_r,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY060,LUA_MENU/ACCESSORY060_DESC,icon_gesture_loser,0,gesture023,1,60,,loot,icon_gesture_loser,ui_loot_accessory_060,,iw8_acc_attach_face_digital_r_d,iw8_acc_attach_face_digital_r_d_big,iw8_acc_attach_face_digital_r_d_female,,,,,
accessory061,iw8_acc_watch_digital_s,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY061,LUA_MENU/ACCESSORY061_DESC,icon_gesture_love_you,0,gesture023,1,61,,loot,icon_gesture_love_you,ui_loot_accessory_061,,iw8_acc_attach_face_digital_s,iw8_acc_attach_face_digital_s_big,iw8_acc_attach_face_digital_s_female,,,,,
accessory062,iw8_acc_watch_digital_s,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY062,LUA_MENU/ACCESSORY062_DESC,icon_gesture_facepalm,0,gesture023,1,62,,loot,icon_gesture_facepalm,ui_loot_accessory_062,,iw8_acc_attach_face_digital_s_b,iw8_acc_attach_face_digital_s_b_big,iw8_acc_attach_face_digital_s_b_female,,,,,
accessory063,iw8_acc_watch_digital_s,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY063,LUA_MENU/ACCESSORY063_DESC,icon_gesture_hangloose,0,gesture023,1,63,,loot,icon_gesture_hangloose,ui_loot_accessory_063,,iw8_acc_attach_face_digital_s_c,iw8_acc_attach_face_digital_s_c_big,iw8_acc_attach_face_digital_s_c_female,,,,,
accessory064,iw8_acc_watch_digital_s,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY064,LUA_MENU/ACCESSORY064_DESC,icon_gesture_jackal,0,gesture023,1,64,,loot,icon_gesture_jackal,ui_loot_accessory_064,,iw8_acc_attach_face_digital_s_d,iw8_acc_attach_face_digital_s_d_big,iw8_acc_attach_face_digital_s_d_female,,,,,
accessory065,iw8_acc_watch_digital_d,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY065,LUA_MENU/ACCESSORY065_DESC,icon_gesture_jackal,0,gesture023,1,65,,loot,icon_gesture_jackal,ui_loot_accessory_065,,iw8_acc_attach_face_digital_d_2,iw8_acc_attach_face_digital_d_2_big,iw8_acc_attach_face_digital_d_2_female,,,,,
accessory066,iw8_acc_watch_cod_mobile,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY066,LUA_MENU/ACCESSORY066_DESC,icon_gesture_jackal,0,gesture023,1,66,,loot,icon_gesture_jackal,ui_loot_accessory_066,,iw8_acc_attach_face_cod_mobile,iw8_acc_attach_face_cod_mobile_big,iw8_acc_attach_face_cod_mobile_female,,,,,
accessory067,iw8_acc_watch_analog_africanz,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY067,LUA_MENU/ACCESSORY067_DESC,icon_gesture_jackal,0,gesture023,1,67,,loot,icon_gesture_jackal,ui_loot_accessory_067,,iw8_acc_attach_face_analog_africanz,iw8_acc_attach_face_analog_africanz_big,iw8_acc_attach_face_analog_africanz_female,,,,,
accessory068,iw8_acc_watch_analog_chimera,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY068,LUA_MENU/ACCESSORY068_DESC,icon_gesture_jackal,0,gesture023,1,68,,loot,icon_gesture_jackal,ui_loot_accessory_068,,iw8_acc_attach_face_analog_chimera,iw8_acc_attach_face_analog_chimera_big,iw8_acc_attach_face_analog_chimera_female,,,,,
accessory069,iw8_acc_watch_analog_demon_dogs,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY069,LUA_MENU/ACCESSORY069_DESC,icon_gesture_jackal,0,gesture023,1,69,,loot,icon_gesture_jackal,ui_loot_accessory_069,,iw8_acc_attach_face_analog_demon_dogs,iw8_acc_attach_face_analog_demon_dogs_big,iw8_acc_attach_face_analog_demon_dogs_female,,,,,
accessory070,iw8_acc_watch_analog_jsof,iw8_acc_weapon_watch_analog_1,,LUA_MENU/ACCESSORY070,LUA_MENU/ACCESSORY070_DESC,icon_gesture_jackal,0,gesture023,1,70,,loot,icon_gesture_jackal,ui_loot_accessory_070,,iw8_acc_attach_face_analog_jsof,iw8_acc_attach_face_analog_jsof_big,iw8_acc_attach_face_analog_jsof_female,,,,,
