mp_faridah,LUA_MENU/MAPNAME_FARIDAH,LUA_MENU/MAPNAME_FARIDAH_CAPS,,,,,,,,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,,0,LUA_MENU/MAPNAME_FARIDAH,,DXR_ON,,1,9,,,1,,,,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_firingrange,,,,,,,,,,,,,,,,,,,,,image_mp_map_templogo,,0,,,DXR_OFF,,1,0,,,1,,,,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_hackney_yard,LUA_MENU/MAPNAME_HACKNEY_YARD,LUA_MENU/MAPNAME_HACKNEY_YARD,1,0.45,205,542,0,0.002,-0.01,SIX,SAS,USMC,SABF,FIVE,RUSF,FREE,,,,,image_mp_map_templogo,loading_mp_hackney_bg,0,LUA_MENU/MAPNAME_HACKNEY_YARD,,DXR_ON,,0,10,550,3500,1,,0.056,-0.057,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_hackney_am,LUA_MENU/MAPNAME_HACKNEY_AM,LUA_MENU/MAPNAME_HACKNEY_AM,,0.45,205,542,0,0.002,-0.01,SIX,SAS,USMC,SABF,FIVE,RUSF,FREE,,,,,image_mp_map_templogo,loading_mp_hackney_am_bg,0,LUA_MENU/MAPNAME_HACKNEY_AM,,DXR_ON,,0,11,550,3500,1,,0.056,-0.057,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_garden,LUA_MENU/MAPNAME_GARDEN,LUA_MENU/MAPNAME_GARDEN,,0.45,205,542,0,-0.003,0.002,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,loading_mp_garden_bg,0,LUA_MENU/MAPNAME_GARDEN,,DXR_ON,,0,50,700,3500,1,,0.021,-0.025,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_harbor,LUA_MENU/MAPNAME_HARBOR,LUA_MENU/MAPNAME_HARBOR,,0.47,205,542,90,0.005,0.005,SABF,SAS,SAS,RUSF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,loading_mp_harbor_bg,0,LUA_MENU/MAPNAME_HARBOR,,DXR_OFF,,0,0,1125,3500,1,,0.015,0.03,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_hardhat,LUA_MENU/MAPNAME_HARDHAT,LUA_MENU/MAPNAME_HARDHAT,,0.7,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,loading_mp_hardhat_bg,0,LUA_MENU/MAPNAME_HARDHAT,,DXR_ON,,0,47,500,2500,1,,0.235,-0.027,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_herat,LUA_MENU/MAPNAME_HERAT,LUA_MENU/MAPNAME_HERAT,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,,0,LUA_MENU/MAPNAME_HERAT,,DXR_ON,,1,0,500,2500,1,,0.18,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_hideout,LUA_MENU/MAPNAME_HIDEOUT,LUA_MENU/MAPNAME_HIDEOUT,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,loading_mp_hideout_bg,0,LUA_MENU/MAPNAME_HIDEOUT,,DXR_ON,,0,34,700,3500,1,,0.06,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_invasion,LUA_MENU/MAPNAME_INVASION,LUA_MENU/MAPNAME_INVASION,,0.6,205,542,0,-0.01,-0.008,SABF,SAS,SAS,RUSF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,loading_mp_hackney_bg,0,LUA_MENU/MAPNAME_INVASION,,DXR_OFF,,1,0,1125,3500,1,,-0.01,-0.008,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_killhouse,LUA_MENU/MAPNAME_KILLHOUSE,LUA_MENU/MAPNAME_KILLHOUSE,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,compass_map_mp_killhouse,,,image_mp_map_templogo,loading_mp_killhouse_bg,0,LUA_MENU/MAPNAME_KILLHOUSE,,DXR_ON,,1,0,500,2500,1,,0.18,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_malyshev,LUA_MENU/MAPNAME_MALYSHEV,LUA_MENU/MAPNAME_MALYSHEV,,0.6,205,542,0,0,0,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,loading_mp_malyshev_bg,0,LUA_MENU/MAPNAME_MALYSHEV,,DXR_ON,,0,0,1200,3500,1,,0.12,-0.034,1,1,1,1,1,12000,2000,4000,15000,2000,1,
mp_millbase,LUA_MENU/MAPNAME_MILLBASE,LUA_MENU/MAPNAME_MILLBASE,,,,,,,,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,,0,LUA_MENU/MAPNAME_MILLBASE,,DXR_ON,,1,12,,,1,,,,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_oasis,LUA_MENU/MAPNAME_OASIS,LUA_MENU/MAPNAME_OASIS,,,,,,,,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,,0,LUA_MENU/MAPNAME_OASIS,,DXR_ON,,1,13,,,1,,,,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_oilrig,LUA_MENU/MAPNAME_OILRIG,LUA_MENU/MAPNAME_OILRIG,,0.6,205,542,90,0,0,SIX,SAS,FIVE,SABF,FIVE,RUSF,FREE,,,,,image_mp_map_templogo,loading_mp_oilrig_bg,0,LUA_MENU/MAPNAME_OILRIG,,DXR_ON,,0,0,1200,3500,1,,0.02,0.098,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_petrograd,LUA_MENU/MAPNAME_PETROGRAD,LUA_MENU/MAPNAME_PETROGRAD,,0.51,205,542,0,-0.006,0,RUSF,SAS,FIVE,SABF,USMC,SIX,FREE,,,,,image_mp_map_templogo,loading_mp_petrograd_bg,0,LUA_MENU/MAPNAME_PETROGRAD,,DXR_ON,,0,14,825,3500,1,,0.049,-0.048,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_piccadilly,LUA_MENU/MAPNAME_PICCADILLY,LUA_MENU/MAPNAME_PICCADILLY,,0.66,205,530,311,-0.075,-0.07,SIX,SAS,USMC,SABF,FIVE,RUSF,FREE,,,,,image_mp_map_templogo,loading_mp_piccadilly_bg,0,LUA_MENU/MAPNAME_PICCADILLY,,DXR_ON,,0,15,1250,3500,1,,-0.05,-0.15,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_raid,LUA_MENU/MAPNAME_RAID,LUA_MENU/MAPNAME_RAID,,0.68,205,542,0,0,-0.003,RUSF,SAS,FIVE,SABF,USMC,SIX,FREE,,,,,image_mp_map_templogo,loading_mp_raid_bg,1,LUA_MENU/MAPNAME_RAID,,DXR_ON,,0,16,850,3000,1,,0.22,-0.05,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_rivne,LUA_MENU/MAPNAME_RIVNE,LUA_MENU/MAPNAME_RIVNE,,,,,,,,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,,0,LUA_MENU/MAPNAME_RIVNE,,DXR_ON,,1,17,,,1,,,,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_runner,LUA_MENU/MAPNAME_RUNNER_AM,LUA_MENU/MAPNAME_RUNNER_AM,,0.5,200,542,0,0.004,0,SIX,SAS,FIVE,SABF,FIVE,RUSF,FREE,,,,,image_mp_map_templogo,loading_mp_runner_bg,0,LUA_MENU/MAPNAME_RUNNER_AM,,DXR_ON,,0,18,750,3500,1,,0.055,-0.056,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_runner_pm,LUA_MENU/MAPNAME_RUNNER,LUA_MENU/MAPNAME_RUNNER,1,0.46,200,542,0,0.004,0,SIX,SAS,FIVE,SABF,FIVE,RUSF,FREE,,,,,image_mp_map_templogo,loading_mp_runner_pm_bg,0,LUA_MENU/MAPNAME_RUNNER,,DXR_ON,,0,19,750,3500,1,,0.055,-0.056,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_rust,LUA_MENU/MAPNAME_RUST,LUA_MENU/MAPNAME_RUST,,0.48,205,542,0,0,-0.008,SIX,SAS,FIVE,SABF,FIVE,RUSF,FREE,,compass_map_mp_rust,,,image_mp_map_templogo,loading_mp_rust_bg,0,LUA_MENU/MAPNAME_RUST,,DXR_ON,,0,40,1050,3500,1,,0.18,-0.035,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_scrapyard,LUA_MENU/MAPNAME_SCRAPYARD,LUA_MENU/MAPNAME_SCRAPYARD,,0.45,205,542,90,-0.002,0,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,loading_mp_scrapyard_bg,0,LUA_MENU/MAPNAME_SCRAPYARD,,DXR_ON,,0,48,750,3500,1,,0.03,0.07,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_saindon_test,LUA_MENU/MAPNAME_M_SAINDON,LUA_MENU/MAPNAME_M_SAINDON,,0.42,200,542,0,0,0.005,SIX,SAS,FIVE,SABF,USMC,RUSF,FREE,,compass_map_mp_m_king,,,image_mp_map_templogo,loading_mp_m_king_bg,0,LUA_MENU/MAPNAME_M_SAINDON,,DXR_ON,,1,0,400,1500,0,,0.081,-0.025,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_shattered,LUA_MENU/MAPNAME_SHATTERED,LUA_MENU/MAPNAME_SHATTERED,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,,0,LUA_MENU/MAPNAME_SHATTERED,,DXR_ON,,1,0,500,2500,1,,0.18,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_shipment,LUA_MENU/MAPNAME_SHIPMENT,LUA_MENU/MAPNAME_SHIPMENT,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,compass_map_mp_shipment,,,image_mp_map_templogo,loading_mp_shipment_bg,0,LUA_MENU/MAPNAME_SHIPMENT,,DXR_ON,,0,32,500,2500,1,,0.18,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_skerries,LUA_MENU/MAPNAME_SKERRIES,LUA_MENU/MAPNAME_SKERRIES,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,,0,LUA_MENU/MAPNAME_SKERRIES,,DXR_ON,,1,0,500,2500,1,,0.18,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_spear,LUA_MENU/MAPNAME_SPEAR_AM,LUA_MENU/MAPNAME_SPEAR_AM,,0.51,205,542,0,-0.011,0.015,SABF,SAS,SAS,RUSF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,loading_mp_spear_bg,0,LUA_MENU/MAPNAME_SPEAR_AM,,DXR_ON,,0,20,1000,3500,1,,0.06,-0.05,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_spear_pm,LUA_MENU/MAPNAME_SPEAR,LUA_MENU/MAPNAME_SPEAR,1,0.51,205,542,0,-0.011,0.015,SABF,SAS,SAS,RUSF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,loading_mp_spear_pm_bg,0,LUA_MENU/MAPNAME_SPEAR,,DXR_ON,,0,21,1000,3500,1,,0.06,-0.05,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_stad_int,LUA_MENU/MAPNAME_STAD_INT,LUA_MENU/MAPNAME_STAD_INT,,0.6,205,542,0,-0.01,-0.008,SABF,SAS,SAS,RUSF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,loading_mp_hackney_bg,0,LUA_MENU/MAPNAME_STAD_INT,,DXR_OFF,,1,0,1125,3500,1,,-0.01,-0.008,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_transit_open,LUA_MENU/MAPNAME_TRANSIT_OPEN,LUA_MENU/MAPNAME_TRANSIT_OPEN,,0.6,205,542,0,-0.01,-0.008,SABF,SAS,SAS,RUSF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,loading_mp_hackney_bg,0,LUA_MENU/MAPNAME_TRANSIT_OPEN,,DXR_OFF,,1,0,1125,3500,1,,-0.01,-0.008,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_takedown,LUA_MENU/MAPNAME_TAKEDOWN,LUA_MENU/MAPNAME_TAKEDOWN,,,,,,,,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,loading_mp_takedown_bg,0,LUA_MENU/MAPNAME_TAKEDOWN,,DXR_ON,,1,22,,,0,,,,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_trade,LUA_MENU/MAPNAME_TRADE,LUA_MENU/MAPNAME_TRADE,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,,0,LUA_MENU/MAPNAME_TRADE,,DXR_ON,,1,0,500,2500,1,,0.18,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_vacant,LUA_MENU/MAPNAME_VACANT,LUA_MENU/MAPNAME_VACANT,,0.62,200,542,270,0.012,0,SIX,SAS,FIVE,SABF,FIVE,RUSF,FREE,,,,,image_mp_map_templogo,loading_mp_vacant_bg,0,LUA_MENU/MAPNAME_VACANT,,DXR_ON,,0,33,700,3500,1,,-0.03,-0.23,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_vanguard,LUA_MENU/MAPNAME_VANGUARD,LUA_MENU/MAPNAME_VANGUARD,,0.45,205,542,0,0,0.004,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,,0,LUA_MENU/MAPNAME_VANGUARD,,DXR_ON,,1,0,500,2500,1,,0.18,-0.02,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_village2,LUA_MENU/MAPNAME_VILLAGE2,LUA_MENU/MAPNAME_VILLAGE2,,0.6,205,542,0,-0.01,-0.008,SABF,SAS,SAS,RUSF,FIVE,SIX,FREE,,,,,image_mp_map_templogo,loading_mp_village2_bg,0,LUA_MENU/MAPNAME_VILLAGE2,,DXR_OFF,,0,45,1125,3500,1,,-0.01,-0.008,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_m_boneyard,LUA_MENU/MAPNAME_M_BONEYARD,LUA_MENU/MAPNAME_M_BONEYARD,,0.42,200,542,0,0,0.005,SIX,SAS,FIVE,SABF,USMC,RUSF,FREE,,compass_map_mp_m_king,,,image_mp_map_templogo,loading_mp_m_king_bg,0,LUA_MENU/MAPNAME_M_BONEYARD,,DXR_ON,,1,0,400,1500,0,,0.081,-0.025,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_m_cage,LUA_MENU/MAPNAME_M_CAGE,LUA_MENU/MAPNAME_M_CAGE,,0.55,200,542,0,0,0,SIX,SAS,FIVE,SABF,FIVE,RUSF,FREE,1,compass_map_mp_m_cage,1200,,image_mp_map_templogo,loading_mp_m_cage_bg,0,LUA_MENU/MAPNAME_M_CAGE,,DXR_ON,,0,36,400,1500,0,,0.255,-0.04,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_m_cargo,LUA_MENU/MAPNAME_M_CARGO,LUA_MENU/MAPNAME_M_CARGO,,0.35,200,542,0,0,0.005,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,compass_map_mp_m_cargo,,,image_mp_map_templogo,loading_mp_m_cargo_bg,0,LUA_MENU/MAPNAME_M_CARGO,,DXR_ON,,0,37,675,2000,1,,0.12,-0.035,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_m_cornfield,LUA_MENU/MAPNAME_M_CORNFIELD,LUA_MENU/MAPNAME_M_CORNFIELD,,0.42,200,542,90,-0.005,0.005,SIX,SAS,FIVE,SABF,USMC,RUSF,FREE,,compass_map_mp_m_cornfield,,,image_mp_map_templogo,loading_mp_m_cornfield_bg,0,LUA_MENU/MAPNAME_M_CORNFIELD,,DXR_ON,,0,0,750,3500,1,,0.01,0.11,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_m_discharge,LUA_MENU/MAPNAME_M_DISCHARGE,LUA_MENU/MAPNAME_M_DISCHARGE,,0.35,205,542,0,0,0,RUSF,SAS,FIVE,SABF,USMC,SIX,FREE,,,,,image_mp_map_templogo,loading_mp_m_drainage_bg,0,LUA_MENU/MAPNAME_M_DISCHARGE,,DXR_ON,,1,0,500,2500,1,,0.065,-0.03,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_m_drainage,LUA_MENU/MAPNAME_M_DRAINAGE,LUA_MENU/MAPNAME_M_DRAINAGE,,0.35,205,542,0,0,0,RUSF,SAS,FIVE,SABF,USMC,SIX,FREE,,compass_map_mp_m_drainage,,,image_mp_map_templogo,loading_mp_m_drainage_bg,0,LUA_MENU/MAPNAME_M_DRAINAGE,,DXR_ON,,1,0,500,2500,1,,0.065,-0.03,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_m_fork,LUA_MENU/MAPNAME_M_FORK,LUA_MENU/MAPNAME_M_FORK,,0.35,205,542,0,0,0,RUSF,SAS,FIVE,SABF,USMC,SIX,FREE,,compass_map_mp_m_fork,,,image_mp_map_templogo,loading_mp_m_fork_bg,0,LUA_MENU/MAPNAME_M_FORK,,DXR_ON,,0,39,500,2500,1,,0.065,-0.03,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_m_hill,LUA_MENU/MAPNAME_M_HILL,LUA_MENU/MAPNAME_M_HILL,,0.45,205,542,0,0,0,RUSF,SAS,FIVE,SABF,USMC,SIX,FREE,,compass_map_mp_m_hill,,,image_mp_map_templogo,loading_mp_m_hill_bg,0,LUA_MENU/MAPNAME_M_HILL,,DXR_ON,,0,23,500,3500,1,,0.13,-0.03,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_m_king,LUA_MENU/MAPNAME_M_KING_AM,LUA_MENU/MAPNAME_M_KING,,0.42,200,542,0,0,0.005,SIX,SAS,FIVE,SABF,USMC,RUSF,FREE,,compass_map_mp_m_king,,,image_mp_map_templogo,loading_mp_m_king_bg,0,LUA_MENU/MAPNAME_M_KING,,DXR_ON,,0,24,400,1500,0,,0.081,-0.025,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_m_king_pm,LUA_MENU/MAPNAME_M_KING_PM,LUA_MENU/MAPNAME_M_KING_PM,1,0.42,200,542,0,0,0.005,SIX,SAS,FIVE,SABF,USMC,RUSF,FREE,,compass_map_mp_m_king,,,image_mp_map_king,loading_mp_m_king_pm_bg,0,LUA_MENU/MAPNAME_M_KING_PM,,DXR_ON,,1,25,400,1500,0,,0.081,-0.025,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_m_overunder,LUA_MENU/MAPNAME_M_OVERUNDER,LUA_MENU/MAPNAME_M_OVERUNDER,,0.37,205,542,0,0.002,0.002,SIX,SAS,USMC,SABF,FIVE,RUSF,FREE,,compass_map_mp_m_overunder,,,image_mp_map_templogo,loading_mp_m_overunder_bg,0,LUA_MENU/MAPNAME_M_OVERUNDER,,DXR_ON,,0,26,500,3000,1,,0.07,-0.035,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_m_overwinter,LUA_MENU/MAPNAME_M_OVERWINTER,LUA_MENU/MAPNAME_M_OVERWINTER,,0.37,205,542,0,0.002,0.002,SIX,SAS,USMC,SABF,FIVE,RUSF,FREE,,compass_map_mp_m_overunder,,,image_mp_map_templogo,loading_mp_m_overwinter_bg,0,LUA_MENU/MAPNAME_M_OVERWINTER,,DXR_ON,,1,38,500,3000,1,,0.07,-0.035,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_m_pine,LUA_MENU/MAPNAME_M_PINE,LUA_MENU/MAPNAME_M_PINE,,0.33,190,542,0,0,0,RUSF,SAS,USMC,SABF,FIVE,SIX,FREE,,compass_map_mp_m_pine,,,image_mp_map_templogo,loading_mp_m_pine_bg,0,LUA_MENU/MAPNAME_M_PINE,,DXR_ON,,0,27,500,2500,1,,0.02,-0.015,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_m_speed,LUA_MENU/MAPNAME_SPEED,LUA_MENU/MAPNAME_SPEED,,0.43,205,542,0,-0.009,0,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,compass_map_mp_m_speed,,,image_mp_map_templogo,loading_mp_m_speed_bg,0,LUA_MENU/MAPNAME_SPEED,,DXR_ON,,0,28,550,3500,1,,0.05,-0.035,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_m_speedball,LUA_MENU/MAPNAME_M_SPEEDBALL,LUA_MENU/MAPNAME_M_SPEEDBALL,,0.37,205,542,0,-0.009,-0.028,SABF,SAS,SAS,RUSF,FIVE,SIX,FREE,,compass_map_mp_m_speedball,,,image_mp_map_templogo,loading_mp_m_speedball_bg,0,LUA_MENU/MAPNAME_M_SPEEDBALL,,DXR_ON,,0,29,400,3000,1,,0.09,-0.055,1,1,1,1,1,12000,2000,4000,15000,2000,,
mp_lc_speedball,LUA_MENU/MAPNAME_M_SPEEDBALL,LUA_MENU/MAPNAME_M_SPEEDBALL,,0.37,205,542,0,-0.009,-0.028,RUSF,SAS,SAS,SABF,FIVE,SIX,FREE,,compass_map_mp_m_speedball,,,image_mp_map_templogo,loading_mp_m_speedball_bg,0,LUA_MENU/MAPNAME_M_SPEEDBALL,,DXR_ON,,1,0,400,3000,1,,0.09,-0.055,1,1,1,1,1,12000,2000,4000,15000,2000,,
